agebroad,gender,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",female,South-Central Asia,921,estimates,1950
0_1,female,6.512,921,estimates,1950
0_4,female,14.862,921,estimates,1950
0_14,female,38.412,921,estimates,1950
0_17,female,44.694,921,estimates,1950
0_19,female,48.635,921,estimates,1950
0_24,female,57.663,921,estimates,1950
3_4,female,5.414,921,estimates,1950
3_5,female,7.954,921,estimates,1950
3_6,female,10.418,921,estimates,1950
4_5,female,5.182,921,estimates,1950
4_6,female,7.646,921,estimates,1950
5_14,female,23.55,921,estimates,1950
5_10,female,14.445,921,estimates,1950
5_11,female,16.77,921,estimates,1950
6_9,female,9.578,921,estimates,1950
6_10,female,11.904,921,estimates,1950
6_11,female,14.23,921,estimates,1950
6_12,female,16.54,921,estimates,1950
7_10,female,9.441,921,estimates,1950
7_12,female,14.077,921,estimates,1950
11_16,female,13.347,921,estimates,1950
11_17,female,15.388,921,estimates,1950
11_18,female,17.381,921,estimates,1950
12_14,female,6.78,921,estimates,1950
12_16,female,11.021,921,estimates,1950
12_17,female,13.063,921,estimates,1950
12_18,female,15.056,921,estimates,1950
13_17,female,10.752,921,estimates,1950
13_18,female,12.745,921,estimates,1950
13_19,female,14.693,921,estimates,1950
15_17,female,6.283,921,estimates,1950
18_23,female,11.261,921,estimates,1950
15_24,female,19.252,921,estimates,1950
15_49,female,49.314,921,estimates,1950
15_59,female,55.585,921,estimates,1950
15_64,female,57.892,921,estimates,1950
20_64,female,47.668,921,estimates,1950
20_69,female,49.104,921,estimates,1950
25_49,female,30.063,921,estimates,1950
25_64,female,38.64,921,estimates,1950
25_69,female,40.076,921,estimates,1950
15plus,female,61.588,921,estimates,1950
16plus,female,59.44,921,estimates,1950
17plus,female,57.347,921,estimates,1950
18plus,female,55.306,921,estimates,1950
20plus,female,51.365,921,estimates,1950
21plus,female,49.463,921,estimates,1950
25plus,female,42.337,921,estimates,1950
50plus,female,12.274,921,estimates,1950
60plus,female,6.003,921,estimates,1950
65plus,female,3.696,921,estimates,1950
70plus,female,2.261,921,estimates,1950
75plus,female,1.175,921,estimates,1950
80plus,female,0.503,921,estimates,1950
85plus,female,0.17,921,estimates,1950
90plus,female,0.043,921,estimates,1950
total,female,100,921,estimates,1950
"Region, subregion, country or area *",male,South-Central Asia,921,estimates,1950
0_1,male,6.205,921,estimates,1950
0_4,male,14.31,921,estimates,1950
0_14,male,37.337,921,estimates,1950
0_17,male,43.52,921,estimates,1950
0_19,male,47.454,921,estimates,1950
0_24,male,56.678,921,estimates,1950
3_4,male,5.273,921,estimates,1950
3_5,male,7.762,921,estimates,1950
3_6,male,10.179,921,estimates,1950
4_5,male,5.068,921,estimates,1950
4_6,male,7.486,921,estimates,1950
5_14,male,23.027,921,estimates,1950
5_10,male,14.157,921,estimates,1950
5_11,male,16.422,921,estimates,1950
6_9,male,9.396,921,estimates,1950
6_10,male,11.668,921,estimates,1950
6_11,male,13.933,921,estimates,1950
6_12,male,16.179,921,estimates,1950
7_10,male,9.25,921,estimates,1950
7_12,male,13.761,921,estimates,1950
11_16,male,13.035,921,estimates,1950
11_17,male,15.052,921,estimates,1950
11_18,male,17.035,921,estimates,1950
12_14,male,6.605,921,estimates,1950
12_16,male,10.771,921,estimates,1950
12_17,male,12.788,921,estimates,1950
12_18,male,14.77,921,estimates,1950
13_17,male,10.542,921,estimates,1950
13_18,male,12.524,921,estimates,1950
13_19,male,14.476,921,estimates,1950
15_17,male,6.182,921,estimates,1950
18_23,male,11.403,921,estimates,1950
15_24,male,19.34,921,estimates,1950
15_49,male,50.391,921,estimates,1950
15_59,male,56.855,921,estimates,1950
15_64,male,59.123,921,estimates,1950
20_64,male,49.006,921,estimates,1950
20_69,male,50.441,921,estimates,1950
25_49,male,31.051,921,estimates,1950
25_64,male,39.782,921,estimates,1950
25_69,male,41.217,921,estimates,1950
15plus,male,62.663,921,estimates,1950
16plus,male,60.557,921,estimates,1950
17plus,male,58.497,921,estimates,1950
18plus,male,56.48,921,estimates,1950
20plus,male,52.546,921,estimates,1950
21plus,male,50.625,921,estimates,1950
25plus,male,43.322,921,estimates,1950
50plus,male,12.272,921,estimates,1950
60plus,male,5.808,921,estimates,1950
65plus,male,3.54,921,estimates,1950
70plus,male,2.105,921,estimates,1950
75plus,male,1.033,921,estimates,1950
80plus,male,0.401,921,estimates,1950
85plus,male,0.115,921,estimates,1950
90plus,male,0.023,921,estimates,1950
total,male,100,921,estimates,1950
