agebroad,gender,percentagetotalpopulation,region,variant,year
0_1,female,7.12,914,estimates,1950
0_4,female,16.489,914,estimates,1950
0_14,female,41.121,914,estimates,1950
0_17,female,47.248,914,estimates,1950
0_19,female,51.066,914,estimates,1950
0_24,female,59.754,914,estimates,1950
3_4,female,6.091,914,estimates,1950
3_5,female,8.938,914,estimates,1950
3_6,female,11.673,914,estimates,1950
4_5,female,5.821,914,estimates,1950
4_6,female,8.555,914,estimates,1950
5_14,female,24.631,914,estimates,1950
5_10,female,15.634,914,estimates,1950
5_11,female,17.975,914,estimates,1950
6_9,female,10.387,914,estimates,1950
6_10,female,12.788,914,estimates,1950
6_11,female,15.128,914,estimates,1950
6_12,female,17.41,914,estimates,1950
7_10,female,10.053,914,estimates,1950
7_12,female,14.675,914,estimates,1950
11_16,female,13.135,914,estimates,1950
11_17,female,15.124,914,estimates,1950
11_18,female,17.059,914,estimates,1950
12_14,female,6.656,914,estimates,1950
12_16,female,10.794,914,estimates,1950
12_17,female,12.783,914,estimates,1950
12_18,female,14.718,914,estimates,1950
13_17,female,10.501,914,estimates,1950
13_18,female,12.437,914,estimates,1950
13_19,female,14.32,914,estimates,1950
15_17,female,6.127,914,estimates,1950
18_23,female,10.861,914,estimates,1950
15_24,female,18.633,914,estimates,1950
15_49,female,47.105,914,estimates,1950
15_59,female,53.37,914,estimates,1950
15_64,female,55.522,914,estimates,1950
20_64,female,45.577,914,estimates,1950
20_69,female,47.133,914,estimates,1950
25_49,female,28.472,914,estimates,1950
25_64,female,36.889,914,estimates,1950
25_69,female,38.445,914,estimates,1950
15plus,female,58.879,914,estimates,1950
16plus,female,56.783,914,estimates,1950
17plus,female,54.741,914,estimates,1950
18plus,female,52.752,914,estimates,1950
20plus,female,48.934,914,estimates,1950
21plus,female,47.101,914,estimates,1950
25plus,female,40.246,914,estimates,1950
50plus,female,11.774,914,estimates,1950
60plus,female,5.509,914,estimates,1950
65plus,female,3.357,914,estimates,1950
70plus,female,1.801,914,estimates,1950
75plus,female,0.799,914,estimates,1950
80plus,female,0.259,914,estimates,1950
85plus,female,0.043,914,estimates,1950
90plus,female,0.004,914,estimates,1950
total,female,100,914,estimates,1950
0_1,male,7.28,914,estimates,1950
0_4,male,16.843,914,estimates,1950
0_14,male,41.927,914,estimates,1950
0_17,male,48.168,914,estimates,1950
0_19,male,52.059,914,estimates,1950
0_24,male,60.901,914,estimates,1950
3_4,male,6.215,914,estimates,1950
3_5,male,9.118,914,estimates,1950
3_6,male,11.905,914,estimates,1950
4_5,male,5.936,914,estimates,1950
4_6,male,8.723,914,estimates,1950
5_14,male,25.084,914,estimates,1950
5_10,male,15.926,914,estimates,1950
5_11,male,18.309,914,estimates,1950
6_9,male,10.58,914,estimates,1950
6_10,male,13.024,914,estimates,1950
6_11,male,15.406,914,estimates,1950
6_12,male,17.729,914,estimates,1950
7_10,male,10.237,914,estimates,1950
7_12,male,14.942,914,estimates,1950
11_16,male,13.373,914,estimates,1950
11_17,male,15.399,914,estimates,1950
11_18,male,17.371,914,estimates,1950
12_14,male,6.776,914,estimates,1950
12_16,male,10.991,914,estimates,1950
12_17,male,13.017,914,estimates,1950
12_18,male,14.989,914,estimates,1950
13_17,male,10.694,914,estimates,1950
13_18,male,12.666,914,estimates,1950
13_19,male,14.585,914,estimates,1950
15_17,male,6.241,914,estimates,1950
18_23,male,11.06,914,estimates,1950
15_24,male,18.974,914,estimates,1950
15_49,male,47.485,914,estimates,1950
15_59,male,53.341,914,estimates,1950
15_64,male,55.276,914,estimates,1950
20_64,male,45.144,914,estimates,1950
20_69,male,46.5,914,estimates,1950
25_49,male,28.511,914,estimates,1950
25_64,male,36.302,914,estimates,1950
25_69,male,37.657,914,estimates,1950
15plus,male,58.073,914,estimates,1950
16plus,male,55.938,914,estimates,1950
17plus,male,53.858,914,estimates,1950
18plus,male,51.832,914,estimates,1950
20plus,male,47.941,914,estimates,1950
21plus,male,46.075,914,estimates,1950
25plus,male,39.099,914,estimates,1950
50plus,male,10.588,914,estimates,1950
60plus,male,4.732,914,estimates,1950
65plus,male,2.797,914,estimates,1950
70plus,male,1.442,914,estimates,1950
75plus,male,0.597,914,estimates,1950
80plus,male,0.183,914,estimates,1950
85plus,male,0.029,914,estimates,1950
90plus,male,0.002,914,estimates,1950
total,male,100,914,estimates,1950
0_1,female,7.143,914,estimates,1951
