agebroad,gender,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",female,Eastern Africa,910,estimates,1950
0_1,female,7.791,910,estimates,1950
0_4,female,17.695,910,estimates,1950
0_14,female,42.642,910,estimates,1950
0_17,female,48.902,910,estimates,1950
0_19,female,52.804,910,estimates,1950
0_24,female,61.52,910,estimates,1950
3_4,female,6.395,910,estimates,1950
3_5,female,9.333,910,estimates,1950
3_6,female,12.131,910,estimates,1950
4_5,female,6.041,910,estimates,1950
4_6,female,8.839,910,estimates,1950
5_14,female,24.947,910,estimates,1950
5_10,female,15.884,910,estimates,1950
5_11,female,18.234,910,estimates,1950
6_9,female,10.533,910,estimates,1950
6_10,female,12.945,910,estimates,1950
6_11,female,15.296,910,estimates,1950
6_12,female,17.59,910,estimates,1950
7_10,female,10.147,910,estimates,1950
7_12,female,14.792,910,estimates,1950
11_16,female,13.284,910,estimates,1950
11_17,female,15.324,910,estimates,1950
11_18,female,17.307,910,estimates,1950
12_14,female,6.713,910,estimates,1950
12_16,female,10.933,910,estimates,1950
12_17,female,12.973,910,estimates,1950
12_18,female,14.956,910,estimates,1950
13_17,female,10.679,910,estimates,1950
13_18,female,12.662,910,estimates,1950
13_19,female,14.581,910,estimates,1950
15_17,female,6.26,910,estimates,1950
18_23,female,10.987,910,estimates,1950
15_24,female,18.878,910,estimates,1950
15_49,female,46.175,910,estimates,1950
15_59,female,51.935,910,estimates,1950
15_64,female,54.004,910,estimates,1950
20_64,female,43.842,910,estimates,1950
20_69,female,45.379,910,estimates,1950
25_49,female,27.297,910,estimates,1950
25_64,female,35.126,910,estimates,1950
25_69,female,36.664,910,estimates,1950
15plus,female,57.358,910,estimates,1950
16plus,female,55.226,910,estimates,1950
17plus,female,53.138,910,estimates,1950
18plus,female,51.098,910,estimates,1950
20plus,female,47.196,910,estimates,1950
21plus,female,45.337,910,estimates,1950
25plus,female,38.48,910,estimates,1950
50plus,female,11.183,910,estimates,1950
60plus,female,5.423,910,estimates,1950
65plus,female,3.354,910,estimates,1950
70plus,female,1.816,910,estimates,1950
75plus,female,0.822,910,estimates,1950
80plus,female,0.273,910,estimates,1950
85plus,female,0.074,910,estimates,1950
90plus,female,0.014,910,estimates,1950
total,female,100,910,estimates,1950
"Region, subregion, country or area *",male,Eastern Africa,910,estimates,1950
0_1,male,7.982,910,estimates,1950
0_4,male,18.078,910,estimates,1950
0_14,male,43.357,910,estimates,1950
0_17,male,49.734,910,estimates,1950
0_19,male,53.723,910,estimates,1950
0_24,male,62.652,910,estimates,1950
3_4,male,6.512,910,estimates,1950
3_5,male,9.497,910,estimates,1950
3_6,male,12.335,910,estimates,1950
4_5,male,6.142,910,estimates,1950
4_6,male,8.979,910,estimates,1950
5_14,male,25.278,910,estimates,1950
5_10,male,16.095,910,estimates,1950
5_11,male,18.474,910,estimates,1950
6_9,male,10.67,910,estimates,1950
