agebroad,gender,percentagetotalpopulation,region,variant,year
0_1,female,6.691,948,estimates,1950
0_4,female,15.337,948,estimates,1950
0_14,female,39.147,948,estimates,1950
0_17,female,45.405,948,estimates,1950
0_19,female,49.333,948,estimates,1950
0_24,female,58.299,948,estimates,1950
3_4,female,5.61,948,estimates,1950
3_5,female,8.238,948,estimates,1950
3_6,female,10.777,948,estimates,1950
4_5,female,5.365,948,estimates,1950
4_6,female,7.904,948,estimates,1950
5_14,female,23.81,948,estimates,1950
5_10,female,14.76,948,estimates,1950
5_11,female,17.081,948,estimates,1950
6_9,female,9.793,948,estimates,1950
6_10,female,12.133,948,estimates,1950
6_11,female,14.454,948,estimates,1950
6_12,female,16.747,948,estimates,1950
7_10,female,9.594,948,estimates,1950
7_12,female,14.208,948,estimates,1950
11_16,female,13.271,948,estimates,1950
11_17,female,15.307,948,estimates,1950
11_18,female,17.295,948,estimates,1950
12_14,female,6.729,948,estimates,1950
12_16,female,10.95,948,estimates,1950
12_17,female,12.986,948,estimates,1950
12_18,female,14.974,948,estimates,1950
13_17,female,10.693,948,estimates,1950
13_18,female,12.681,948,estimates,1950
13_19,female,14.622,948,estimates,1950
15_17,female,6.258,948,estimates,1950
18_23,female,11.206,948,estimates,1950
15_24,female,19.153,948,estimates,1950
15_49,female,48.467,948,estimates,1950
15_59,female,54.774,948,estimates,1950
15_64,female,57.065,948,estimates,1950
20_64,female,46.878,948,estimates,1950
20_69,female,48.448,948,estimates,1950
25_49,female,29.315,948,estimates,1950
25_64,female,37.912,948,estimates,1950
25_69,female,39.482,948,estimates,1950
15plus,female,60.853,948,estimates,1950
16plus,female,58.717,948,estimates,1950
17plus,female,56.631,948,estimates,1950
18plus,female,54.595,948,estimates,1950
20plus,female,50.667,948,estimates,1950
21plus,female,48.774,948,estimates,1950
25plus,female,41.701,948,estimates,1950
50plus,female,12.386,948,estimates,1950
60plus,female,6.079,948,estimates,1950
65plus,female,3.788,948,estimates,1950
70plus,female,2.219,948,estimates,1950
75plus,female,1.108,948,estimates,1950
80plus,female,0.458,948,estimates,1950
85plus,female,0.159,948,estimates,1950
90plus,female,0.045,948,estimates,1950
total,female,100,948,estimates,1950
0_1,male,6.668,948,estimates,1950
0_4,male,15.317,948,estimates,1950
0_14,male,39.133,948,estimates,1950
0_17,male,45.383,948,estimates,1950
0_19,male,49.324,948,estimates,1950
0_24,male,58.4,948,estimates,1950
3_4,male,5.615,948,estimates,1950
3_5,male,8.247,948,estimates,1950
3_6,male,10.791,948,estimates,1950
4_5,male,5.373,948,estimates,1950
4_6,male,7.917,948,estimates,1950
5_14,male,23.816,948,estimates,1950
5_10,male,14.78,948,estimates,1950
5_11,male,17.098,948,estimates,1950
6_9,male,9.808,948,estimates,1950
6_10,male,12.147,948,estimates,1950
6_11,male,14.466,948,estimates,1950
6_12,male,16.756,948,estimates,1950
7_10,male,9.603,948,estimates,1950
7_12,male,14.212,948,estimates,1950
11_16,male,13.252,948,estimates,1950
11_17,male,15.287,948,estimates,1950
11_18,male,17.278,948,estimates,1950
12_14,male,6.718,948,estimates,1950
12_16,male,10.933,948,estimates,1950
12_17,male,12.968,948,estimates,1950
12_18,male,14.959,948,estimates,1950
13_17,male,10.678,948,estimates,1950
13_18,male,12.669,948,estimates,1950
13_19,male,14.619,948,estimates,1950
15_17,male,6.25,948,estimates,1950
18_23,male,11.302,948,estimates,1950
15_24,male,19.267,948,estimates,1950
15_49,male,49.168,948,estimates,1950
15_59,male,55.373,948,estimates,1950
15_64,male,57.514,948,estimates,1950
20_64,male,47.323,948,estimates,1950
20_69,male,48.766,948,estimates,1950
25_49,male,29.901,948,estimates,1950
25_64,male,38.247,948,estimates,1950
25_69,male,39.689,948,estimates,1950
15plus,male,60.867,948,estimates,1950
16plus,male,58.734,948,estimates,1950
17plus,male,56.652,948,estimates,1950
18plus,male,54.617,948,estimates,1950
20plus,male,50.676,948,estimates,1950
21plus,male,48.769,948,estimates,1950
25plus,male,41.6,948,estimates,1950
50plus,male,11.7,948,estimates,1950
60plus,male,5.494,948,estimates,1950
65plus,male,3.353,948,estimates,1950
70plus,male,1.911,948,estimates,1950
75plus,male,0.91,948,estimates,1950
80plus,male,0.349,948,estimates,1950
85plus,male,0.106,948,estimates,1950
90plus,male,0.025,948,estimates,1950
total,male,100,948,estimates,1950
0_1,female,6.878,948,estimates,1951
0_4,female,15.66,948,estimates,1951
0_14,female,39.339,948,estimates,1951
0_17,female,45.572,948,estimates,1951
0_19,female,49.481,948,estimates,1951
0_24,female,58.428,948,estimates,1951
3_4,female,5.688,948,estimates,1951
3_5,female,8.335,948,estimates,1951
3_6,female,10.882,948,estimates,1951
4_5,female,5.417,948,estimates,1951
4_6,female,7.964,948,estimates,1951
5_14,female,23.679,948,estimates,1951
5_10,female,14.724,948,estimates,1951
5_11,female,17.003,948,estimates,1951
6_9,female,9.767,948,estimates,1951
6_10,female,12.077,948,estimates,1951
6_11,female,14.356,948,estimates,1951
6_12,female,16.615,948,estimates,1951
7_10,female,9.53,948,estimates,1951
7_12,female,14.068,948,estimates,1951
11_16,female,13.16,948,estimates,1951
11_17,female,15.188,948,estimates,1951
11_18,female,17.166,948,estimates,1951
