agebroad,gender,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",female,Eastern Asia,906,estimates,1950
0_1,female,6.198,906,estimates,1950
0_4,female,13.781,906,estimates,1950
0_14,female,33.905,906,estimates,1950
0_17,female,39.612,906,estimates,1950
0_19,female,43.256,906,estimates,1950
0_24,female,51.545,906,estimates,1950
3_4,female,4.868,906,estimates,1950
3_5,female,7.094,906,estimates,1950
3_6,female,9.222,906,estimates,1950
4_5,female,4.579,906,estimates,1950
4_6,female,6.707,906,estimates,1950
5_14,female,20.124,906,estimates,1950
5_10,female,12.346,906,estimates,1950
5_11,female,14.302,906,estimates,1950
6_9,female,8.162,906,estimates,1950
6_10,female,10.12,906,estimates,1950
6_11,female,12.077,906,estimates,1950
6_12,female,14.032,906,estimates,1950
7_10,female,7.992,906,estimates,1950
7_12,female,11.904,906,estimates,1950
11_16,female,11.597,906,estimates,1950
11_17,female,13.485,906,estimates,1950
11_18,female,15.334,906,estimates,1950
12_14,female,5.822,906,estimates,1950
12_16,female,9.64,906,estimates,1950
12_17,female,11.529,906,estimates,1950
12_18,female,13.377,906,estimates,1950
13_17,female,9.574,906,estimates,1950
13_18,female,11.422,906,estimates,1950
13_19,female,13.217,906,estimates,1950
15_17,female,5.707,906,estimates,1950
18_23,female,10.346,906,estimates,1950
15_24,female,17.641,906,estimates,1950
15_49,female,49.81,906,estimates,1950
15_59,female,57.782,906,estimates,1950
15_64,female,60.88,906,estimates,1950
20_64,female,51.529,906,estimates,1950
20_69,female,53.986,906,estimates,1950
25_49,female,32.169,906,estimates,1950
25_64,female,43.239,906,estimates,1950
25_69,female,45.696,906,estimates,1950
15plus,female,66.095,906,estimates,1950
16plus,female,64.183,906,estimates,1950
17plus,female,62.276,906,estimates,1950
18plus,female,60.388,906,estimates,1950
20plus,female,56.744,906,estimates,1950
21plus,female,54.999,906,estimates,1950
25plus,female,48.455,906,estimates,1950
50plus,female,16.285,906,estimates,1950
60plus,female,8.313,906,estimates,1950
65plus,female,5.215,906,estimates,1950
70plus,female,2.758,906,estimates,1950
75plus,female,1.25,906,estimates,1950
80plus,female,0.419,906,estimates,1950
85plus,female,0.089,906,estimates,1950
90plus,female,0.016,906,estimates,1950
total,female,100,906,estimates,1950
"Region, subregion, country or area *",male,Eastern Asia,906,estimates,1950
0_1,male,6.21,906,estimates,1950
0_4,male,13.961,906,estimates,1950
0_14,male,35.383,906,estimates,1950
0_17,male,41.349,906,estimates,1950
0_19,male,45.138,906,estimates,1950
0_24,male,53.785,906,estimates,1950
3_4,male,5.0,906,estimates,1950
3_5,male,7.317,906,estimates,1950
3_6,male,9.551,906,estimates,1950
4_5,male,4.745,906,estimates,1950
4_6,male,6.98,906,estimates,1950
5_14,male,21.422,906,estimates,1950
5_10,male,13.077,906,estimates,1950
5_11,male,15.186,906,estimates,1950
6_9,male,8.657,906,estimates,1950
6_10,male,10.76,906,estimates,1950
6_11,male,12.869,906,estimates,1950
6_12,male,14.975,906,estimates,1950
7_10,male,8.526,906,estimates,1950
7_12,male,12.74,906,estimates,1950
11_16,male,12.352,906,estimates,1950
11_17,male,14.311,906,estimates,1950
11_18,male,16.228,906,estimates,1950
12_14,male,6.236,906,estimates,1950
12_16,male,10.244,906,estimates,1950
12_17,male,12.202,906,estimates,1950
12_18,male,14.119,906,estimates,1950
13_17,male,10.096,906,estimates,1950
13_18,male,12.013,906,estimates,1950
13_19,male,13.885,906,estimates,1950
15_17,male,5.966,906,estimates,1950
18_23,male,10.811,906,estimates,1950
15_24,male,18.402,906,estimates,1950
15_49,male,50.483,906,estimates,1950
15_59,male,58.288,906,estimates,1950
15_64,male,61.006,906,estimates,1950
20_64,male,51.251,906,estimates,1950
20_69,male,53.162,906,estimates,1950
25_49,male,32.081,906,estimates,1950
25_64,male,42.604,906,estimates,1950
25_69,male,44.515,906,estimates,1950
15plus,male,64.617,906,estimates,1950
16plus,male,62.6,906,estimates,1950
17plus,male,60.609,906,estimates,1950
18plus,male,58.651,906,estimates,1950
20plus,male,54.862,906,estimates,1950
21plus,male,53.036,906,estimates,1950
25plus,male,46.215,906,estimates,1950
50plus,male,14.134,906,estimates,1950
60plus,male,6.329,906,estimates,1950
65plus,male,3.611,906,estimates,1950
70plus,male,1.7,906,estimates,1950
75plus,male,0.67,906,estimates,1950
80plus,male,0.177,906,estimates,1950
85plus,male,0.031,906,estimates,1950
90plus,male,0.005,906,estimates,1950
total,male,100,906,estimates,1950
"Region, subregion, country or area *",female,Eastern Asia,906,estimates,1951
0_1,female,6.662,906,estimates,1951
0_4,female,14.582,906,estimates,1951
0_14,female,34.596,906,estimates,1951
