agebroad,gender,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",female,Southern Europe,925,estimates,1950
0_1,female,4.135,925,estimates,1950
0_4,female,9.468,925,estimates,1950
0_14,female,26.405,925,estimates,1950
0_17,female,31.88,925,estimates,1950
0_19,female,35.538,925,estimates,1950
0_24,female,44.407,925,estimates,1950
3_4,female,3.469,925,estimates,1950
3_5,female,5.125,925,estimates,1950
3_6,female,6.757,925,estimates,1950
4_5,female,3.356,925,estimates,1950
4_6,female,4.989,925,estimates,1950
5_14,female,16.936,925,estimates,1950
5_10,female,9.884,925,estimates,1950
5_11,female,11.607,925,estimates,1950
6_9,female,6.545,925,estimates,1950
6_10,female,8.228,925,estimates,1950
6_11,female,9.951,925,estimates,1950
6_12,female,11.708,925,estimates,1950
7_10,female,6.596,925,estimates,1950
7_12,female,10.076,925,estimates,1950
11_16,female,10.69,925,estimates,1950
11_17,female,12.528,925,estimates,1950
11_18,female,14.362,925,estimates,1950
12_14,female,5.33,925,estimates,1950
12_16,female,8.968,925,estimates,1950
12_17,female,10.805,925,estimates,1950
12_18,female,12.64,925,estimates,1950
13_17,female,9.048,925,estimates,1950
13_18,female,10.883,925,estimates,1950
13_19,female,12.706,925,estimates,1950
15_17,female,5.475,925,estimates,1950
18_23,female,10.773,925,estimates,1950
15_24,female,18.002,925,estimates,1950
15_49,female,51.952,925,estimates,1950
15_59,female,61.448,925,estimates,1950
15_64,female,65.343,925,estimates,1950
20_64,female,56.21,925,estimates,1950
20_69,female,59.345,925,estimates,1950
25_49,female,33.95,925,estimates,1950
25_64,female,47.341,925,estimates,1950
25_69,female,50.476,925,estimates,1950
15plus,female,73.595,925,estimates,1950
16plus,female,71.785,925,estimates,1950
17plus,female,69.957,925,estimates,1950
18plus,female,68.12,925,estimates,1950
20plus,female,64.462,925,estimates,1950
21plus,female,62.655,925,estimates,1950
25plus,female,55.593,925,estimates,1950
50plus,female,21.643,925,estimates,1950
60plus,female,12.147,925,estimates,1950
65plus,female,8.252,925,estimates,1950
70plus,female,5.117,925,estimates,1950
75plus,female,2.777,925,estimates,1950
80plus,female,1.236,925,estimates,1950
85plus,female,0.43,925,estimates,1950
90plus,female,0.107,925,estimates,1950
total,female,100,925,estimates,1950
"Region, subregion, country or area *",male,Southern Europe,925,estimates,1950
0_1,male,4.604,925,estimates,1950
0_4,male,10.537,925,estimates,1950
0_14,male,29.156,925,estimates,1950
0_17,male,34.98,925,estimates,1950
0_19,male,38.845,925,estimates,1950
0_24,male,48.157,925,estimates,1950
3_4,male,3.858,925,estimates,1950
3_5,male,5.698,925,estimates,1950
3_6,male,7.509,925,estimates,1950
4_5,male,3.73,925,estimates,1950
4_6,male,5.541,925,estimates,1950
5_14,male,18.62,925,estimates,1950
5_10,male,10.933,925,estimates,1950
5_11,male,12.825,925,estimates,1950
6_9,male,7.242,925,estimates,1950
6_10,male,9.094,925,estimates,1950
6_11,male,10.986,925,estimates,1950
6_12,male,12.909,925,estimates,1950
7_10,male,7.283,925,estimates,1950
7_12,male,11.098,925,estimates,1950
11_16,male,11.568,925,estimates,1950
11_17,male,13.51,925,estimates,1950
11_18,male,15.447,925,estimates,1950
12_14,male,5.794,925,estimates,1950
12_16,male,9.676,925,estimates,1950
12_17,male,11.618,925,estimates,1950
12_18,male,13.555,925,estimates,1950
13_17,male,9.695,925,estimates,1950
13_18,male,11.632,925,estimates,1950
13_19,male,13.561,925,estimates,1950
15_17,male,5.824,925,estimates,1950
18_23,male,11.378,925,estimates,1950
15_24,male,19.001,925,estimates,1950
