agebroad,gender,percentagetotalpopulation,region,variant,year
20plus,male,55.482,5500,estimates,1950
21plus,male,53.223,5500,estimates,1950
25plus,male,44.204,5500,estimates,1950
50plus,male,18.608,5500,estimates,1950
60plus,male,10.04,5500,estimates,1950
65plus,male,6.194,5500,estimates,1950
70plus,male,3.416,5500,estimates,1950
75plus,male,1.616,5500,estimates,1950
80plus,male,0.623,5500,estimates,1950
85plus,male,0.213,5500,estimates,1950
90plus,male,0.053,5500,estimates,1950
total,male,100,5500,estimates,1950
0_1,female,5.831,5500,estimates,1951
0_4,female,11.678,5500,estimates,1951
0_14,female,30.761,5500,estimates,1951
0_17,female,36.887,5500,estimates,1951
0_19,female,40.296,5500,estimates,1951
0_24,female,50.485,5500,estimates,1951
3_4,female,3.548,5500,estimates,1951
3_5,female,5.037,5500,estimates,1951
3_6,female,6.463,5500,estimates,1951
4_5,female,3.13,5500,estimates,1951
4_6,female,4.556,5500,estimates,1951
5_14,female,19.083,5500,estimates,1951
5_10,female,9.448,5500,estimates,1951
5_11,female,11.578,5500,estimates,1951
6_9,female,6.07,5500,estimates,1951
6_10,female,7.96,5500,estimates,1951
6_11,female,10.09,5500,estimates,1951
6_12,female,12.518,5500,estimates,1951
7_10,female,6.533,5500,estimates,1951
7_12,female,11.092,5500,estimates,1951
11_16,female,13.945,5500,estimates,1951
11_17,female,15.761,5500,estimates,1951
11_18,female,17.443,5500,estimates,1951
12_14,female,7.505,5500,estimates,1951
12_16,female,11.815,5500,estimates,1951
12_17,female,13.63,5500,estimates,1951
12_18,female,15.313,5500,estimates,1951
13_17,female,11.202,5500,estimates,1951
13_18,female,12.884,5500,estimates,1951
13_19,female,14.611,5500,estimates,1951
15_17,female,6.126,5500,estimates,1951
18_23,female,11.547,5500,estimates,1951
15_24,female,19.724,5500,estimates,1951
15_49,female,50.956,5500,estimates,1951
15_59,female,59.627,5500,estimates,1951
15_64,female,62.909,5500,estimates,1951
20_64,female,53.375,5500,estimates,1951
20_69,female,55.939,5500,estimates,1951
25_49,female,31.232,5500,estimates,1951
25_64,female,43.185,5500,estimates,1951
25_69,female,45.749,5500,estimates,1951
15plus,female,69.239,5500,estimates,1951
16plus,female,66.979,5500,estimates,1951
17plus,female,64.929,5500,estimates,1951
18plus,female,63.113,5500,estimates,1951
20plus,female,59.704,5500,estimates,1951
21plus,female,57.828,5500,estimates,1951
25plus,female,49.515,5500,estimates,1951
50plus,female,18.283,5500,estimates,1951
60plus,female,9.612,5500,estimates,1951
65plus,female,6.33,5500,estimates,1951
70plus,female,3.766,5500,estimates,1951
75plus,female,1.947,5500,estimates,1951
80plus,female,0.817,5500,estimates,1951
85plus,female,0.313,5500,estimates,1951
90plus,female,0.099,5500,estimates,1951
total,female,100,5500,estimates,1951
0_1,male,6.393,5500,estimates,1951
0_4,male,12.885,5500,estimates,1951
0_14,male,34.318,5500,estimates,1951
0_17,male,41.041,5500,estimates,1951
0_19,male,44.779,5500,estimates,1951
0_24,male,55.965,5500,estimates,1951
3_4,male,3.973,5500,estimates,1951
3_5,male,5.675,5500,estimates,1951
3_6,male,7.318,5500,estimates,1951
4_5,male,3.555,5500,estimates,1951
4_6,male,5.198,5500,estimates,1951
5_14,male,21.433,5500,estimates,1951
5_10,male,10.808,5500,estimates,1951
5_11,male,13.184,5500,estimates,1951
6_9,male,6.977,5500,estimates,1951
6_10,male,9.107,5500,estimates,1951
6_11,male,11.483,5500,estimates,1951
6_12,male,14.163,5500,estimates,1951
7_10,male,7.463,5500,estimates,1951
7_12,male,12.52,5500,estimates,1951
11_16,male,15.358,5500,estimates,1951
11_17,male,17.347,5500,estimates,1951
11_18,male,19.189,5500,estimates,1951
12_14,male,8.249,5500,estimates,1951
12_16,male,12.982,5500,estimates,1951
12_17,male,14.971,5500,estimates,1951
12_18,male,16.813,5500,estimates,1951
13_17,male,12.291,5500,estimates,1951
13_18,male,14.133,5500,estimates,1951
13_19,male,16.03,5500,estimates,1951
15_17,male,6.723,5500,estimates,1951
18_23,male,12.737,5500,estimates,1951
15_24,male,21.647,5500,estimates,1951
15_49,male,47.38,5500,estimates,1951
15_59,male,55.765,5500,estimates,1951
15_64,male,59.441,5500,estimates,1951
20_64,male,48.979,5500,estimates,1951
20_69,male,51.765,5500,estimates,1951
25_49,male,25.734,5500,estimates,1951
25_64,male,37.794,5500,estimates,1951
25_69,male,40.58,5500,estimates,1951
15plus,male,65.682,5500,estimates,1951
16plus,male,63.2,5500,estimates,1951
17plus,male,60.948,5500,estimates,1951
18plus,male,58.959,5500,estimates,1951
20plus,male,55.221,5500,estimates,1951
21plus,male,53.152,5500,estimates,1951
25plus,male,44.035,5500,estimates,1951
50plus,male,18.302,5500,estimates,1951
60plus,male,9.917,5500,estimates,1951
65plus,male,6.241,5500,estimates,1951
70plus,male,3.455,5500,estimates,1951
75plus,male,1.658,5500,estimates,1951
80plus,male,0.653,5500,estimates,1951
85plus,male,0.223,5500,estimates,1951
90plus,male,0.06,5500,estimates,1951
total,male,100,5500,estimates,1951
0_1,female,5.712,5500,estimates,1952
0_4,female,12.48,5500,estimates,1952
0_14,female,30.46,5500,estimates,1952
0_17,female,37.123,5500,estimates,1952
0_19,female,40.552,5500,estimates,1952
0_24,female,50.199,5500,estimates,1952
3_4,female,4.107,5500,estimates,1952
3_5,female,5.762,5500,estimates,1952
3_6,female,7.274,5500,estimates,1952
4_5,female,3.542,5500,estimates,1952
4_6,female,5.055,5500,estimates,1952
5_14,female,17.98,5500,estimates,1952
5_10,female,9.138,5500,estimates,1952
5_11,female,10.988,5500,estimates,1952
6_9,female,5.846,5500,estimates,1952
6_10,female,7.483,5500,estimates,1952
6_11,female,9.332,5500,estimates,1952
6_12,female,11.421,5500,estimates,1952
7_10,female,5.97,5500,estimates,1952
7_12,female,9.908,5500,estimates,1952
11_16,female,13.497,5500,estimates,1952
11_17,female,15.505,5500,estimates,1952
11_18,female,17.285,5500,estimates,1952
12_14,female,6.992,5500,estimates,1952
12_16,female,11.647,5500,estimates,1952
12_17,female,13.655,5500,estimates,1952
12_18,female,15.435,5500,estimates,1952
13_17,female,11.567,5500,estimates,1952
13_18,female,13.346,5500,estimates,1952
13_19,female,14.996,5500,estimates,1952
15_17,female,6.663,5500,estimates,1952
18_23,female,10.973,5500,estimates,1952
15_24,female,19.739,5500,estimates,1952
15_49,female,51.01,5500,estimates,1952
15_59,female,59.997,5500,estimates,1952
15_64,female,63.128,5500,estimates,1952
20_64,female,53.036,5500,estimates,1952
20_69,female,55.652,5500,estimates,1952
25_49,female,31.271,5500,estimates,1952
25_64,female,43.389,5500,estimates,1952
25_69,female,46.005,5500,estimates,1952
15plus,female,69.54,5500,estimates,1952
16plus,female,67.098,5500,estimates,1952
17plus,female,64.885,5500,estimates,1952
18plus,female,62.877,5500,estimates,1952
20plus,female,59.448,5500,estimates,1952
21plus,female,57.757,5500,estimates,1952
25plus,female,49.801,5500,estimates,1952
50plus,female,18.53,5500,estimates,1952
60plus,female,9.542,5500,estimates,1952
65plus,female,6.412,5500,estimates,1952
70plus,female,3.796,5500,estimates,1952
75plus,female,1.982,5500,estimates,1952
80plus,female,0.845,5500,estimates,1952
85plus,female,0.314,5500,estimates,1952
90plus,female,0.104,5500,estimates,1952
total,female,100,5500,estimates,1952
0_1,male,6.446,5500,estimates,1952
0_4,male,13.858,5500,estimates,1952
0_14,male,34.097,5500,estimates,1952
0_17,male,41.41,5500,estimates,1952
0_19,male,45.165,5500,estimates,1952
0_24,male,55.806,5500,estimates,1952
3_4,male,4.524,5500,estimates,1952
3_5,male,6.382,5500,estimates,1952
3_6,male,8.099,5500,estimates,1952
4_5,male,3.95,5500,estimates,1952
4_6,male,5.667,5500,estimates,1952
5_14,male,20.239,5500,estimates,1952
5_10,male,10.429,5500,estimates,1952
5_11,male,12.514,5500,estimates,1952
6_9,male,6.704,5500,estimates,1952
6_10,male,8.571,5500,estimates,1952
6_11,male,10.656,5500,estimates,1952
6_12,male,12.984,5500,estimates,1952
7_10,male,6.854,5500,estimates,1952
7_12,male,11.267,5500,estimates,1952
11_16,male,14.917,5500,estimates,1952
11_17,male,17.123,5500,estimates,1952
11_18,male,19.073,5500,estimates,1952
12_14,male,7.725,5500,estimates,1952
12_16,male,12.833,5500,estimates,1952
12_17,male,15.038,5500,estimates,1952
12_18,male,16.988,5500,estimates,1952
13_17,male,12.71,5500,estimates,1952
13_18,male,14.66,5500,estimates,1952
13_19,male,16.466,5500,estimates,1952
15_17,male,7.313,5500,estimates,1952
18_23,male,12.083,5500,estimates,1952
15_24,male,21.709,5500,estimates,1952
15_49,male,47.898,5500,estimates,1952
15_59,male,56.151,5500,estimates,1952
15_64,male,59.617,5500,estimates,1952
20_64,male,48.549,5500,estimates,1952
20_69,male,51.359,5500,estimates,1952
25_49,male,26.189,5500,estimates,1952
25_64,male,37.908,5500,estimates,1952
25_69,male,40.718,5500,estimates,1952
15plus,male,65.903,5500,estimates,1952
16plus,male,63.226,5500,estimates,1952
17plus,male,60.796,5500,estimates,1952
18plus,male,58.59,5500,estimates,1952
20plus,male,54.835,5500,estimates,1952
21plus,male,52.977,5500,estimates,1952
25plus,male,44.194,5500,estimates,1952
50plus,male,18.005,5500,estimates,1952
60plus,male,9.752,5500,estimates,1952
65plus,male,6.286,5500,estimates,1952
70plus,male,3.476,5500,estimates,1952
75plus,male,1.684,5500,estimates,1952
80plus,male,0.674,5500,estimates,1952
85plus,male,0.227,5500,estimates,1952
90plus,male,0.064,5500,estimates,1952
total,male,100,5500,estimates,1952
0_1,female,5.973,5500,estimates,1953
0_4,female,13.111,5500,estimates,1953
0_14,female,30.214,5500,estimates,1953
0_17,female,37.235,5500,estimates,1953
0_19,female,40.939,5500,estimates,1953
0_24,female,49.921,5500,estimates,1953
3_4,female,4.632,5500,estimates,1953
3_5,female,6.497,5500,estimates,1953
3_6,female,8.162,5500,estimates,1953
4_5,female,4.004,5500,estimates,1953
4_6,female,5.668,5500,estimates,1953
5_14,female,17.103,5500,estimates,1953
5_10,female,9.337,5500,estimates,1953
5_11,female,10.924,5500,estimates,1953
6_9,female,6.039,5500,estimates,1953
6_10,female,7.472,5500,estimates,1953
6_11,female,9.059,5500,estimates,1953
6_12,female,10.868,5500,estimates,1953
7_10,female,5.808,5500,estimates,1953
7_12,female,9.203,5500,estimates,1953
11_16,female,12.623,5500,estimates,1953
11_17,female,14.787,5500,estimates,1953
11_18,female,16.751,5500,estimates,1953
12_14,female,6.179,5500,estimates,1953
12_16,female,11.036,5500,estimates,1953
12_17,female,13.2,5500,estimates,1953
12_18,female,15.164,5500,estimates,1953
13_17,female,11.391,5500,estimates,1953
13_18,female,13.355,5500,estimates,1953
13_19,female,15.096,5500,estimates,1953
15_17,female,7.021,5500,estimates,1953
18_23,female,10.669,5500,estimates,1953
15_24,female,19.707,5500,estimates,1953
15_49,female,51.027,5500,estimates,1953
15_59,female,60.333,5500,estimates,1953
15_64,female,63.306,5500,estimates,1953
20_64,female,52.581,5500,estimates,1953
20_69,female,55.244,5500,estimates,1953
25_49,female,31.32,5500,estimates,1953
25_64,female,43.6,5500,estimates,1953
25_69,female,46.263,5500,estimates,1953
15plus,female,69.786,5500,estimates,1953
16plus,female,67.316,5500,estimates,1953
17plus,female,64.929,5500,estimates,1953
18plus,female,62.765,5500,estimates,1953
20plus,female,59.061,5500,estimates,1953
21plus,female,57.447,5500,estimates,1953
25plus,female,50.079,5500,estimates,1953
50plus,female,18.759,5500,estimates,1953
60plus,female,9.453,5500,estimates,1953
65plus,female,6.479,5500,estimates,1953
70plus,female,3.816,5500,estimates,1953
75plus,female,2.005,5500,estimates,1953
80plus,female,0.859,5500,estimates,1953
85plus,female,0.311,5500,estimates,1953
90plus,female,0.106,5500,estimates,1953
total,female,100,5500,estimates,1953
0_1,male,6.791,5500,estimates,1953
0_4,male,14.645,5500,estimates,1953
0_14,male,33.901,5500,estimates,1953
0_17,male,41.606,5500,estimates,1953
0_19,male,45.673,5500,estimates,1953
0_24,male,55.565,5500,estimates,1953
3_4,male,5.059,5500,estimates,1953
3_5,male,7.121,5500,estimates,1953
3_6,male,8.979,5500,estimates,1953
4_5,male,4.407,5500,estimates,1953
4_6,male,6.265,5500,estimates,1953
5_14,male,19.255,5500,estimates,1953
5_10,male,10.558,5500,estimates,1953
5_11,male,12.371,5500,estimates,1953
6_9,male,6.843,5500,estimates,1953
6_10,male,8.496,5500,estimates,1953
6_11,male,10.309,5500,estimates,1953
6_12,male,12.347,5500,estimates,1953
7_10,male,6.638,5500,estimates,1953
7_12,male,10.489,5500,estimates,1953
11_16,male,14.026,5500,estimates,1953
11_17,male,16.403,5500,estimates,1953
11_18,male,18.561,5500,estimates,1953
12_14,male,6.885,5500,estimates,1953
12_16,male,12.213,5500,estimates,1953
12_17,male,14.59,5500,estimates,1953
12_18,male,16.748,5500,estimates,1953
13_17,male,12.552,5500,estimates,1953
13_18,male,14.71,5500,estimates,1953
13_19,male,16.618,5500,estimates,1953
15_17,male,7.706,5500,estimates,1953
18_23,male,11.723,5500,estimates,1953
15_24,male,21.664,5500,estimates,1953
15_49,male,48.423,5500,estimates,1953
15_59,male,56.555,5500,estimates,1953
15_64,male,59.803,5500,estimates,1953
20_64,male,48.031,5500,estimates,1953
20_69,male,50.852,5500,estimates,1953
25_49,male,26.759,5500,estimates,1953
25_64,male,38.139,5500,estimates,1953
25_69,male,40.96,5500,estimates,1953
15plus,male,66.099,5500,estimates,1953
16plus,male,63.388,5500,estimates,1953
17plus,male,60.771,5500,estimates,1953
18plus,male,58.394,5500,estimates,1953
20plus,male,54.327,5500,estimates,1953
21plus,male,52.56,5500,estimates,1953
25plus,male,44.435,5500,estimates,1953
50plus,male,17.676,5500,estimates,1953
60plus,male,9.544,5500,estimates,1953
65plus,male,6.296,5500,estimates,1953
70plus,male,3.475,5500,estimates,1953
75plus,male,1.69,5500,estimates,1953
80plus,male,0.68,5500,estimates,1953
85plus,male,0.225,5500,estimates,1953
90plus,male,0.066,5500,estimates,1953
total,male,100,5500,estimates,1953
0_1,female,6.212,5500,estimates,1954
0_4,female,13.653,5500,estimates,1954
0_14,female,30.275,5500,estimates,1954
0_17,female,37.285,5500,estimates,1954
0_19,female,41.314,5500,estimates,1954
0_24,female,49.806,5500,estimates,1954
3_4,female,4.758,5500,estimates,1954
3_5,female,6.817,5500,estimates,1954
3_6,female,8.655,5500,estimates,1954
4_5,female,4.386,5500,estimates,1954
4_6,female,6.224,5500,estimates,1954
5_14,female,16.622,5500,estimates,1954
5_10,female,9.936,5500,estimates,1954
5_11,female,11.322,5500,estimates,1954
6_9,female,6.507,5500,estimates,1954
6_10,female,7.877,5500,estimates,1954
6_11,female,9.264,5500,estimates,1954
6_12,female,10.801,5500,estimates,1954
7_10,female,6.039,5500,estimates,1954
7_12,female,8.962,5500,estimates,1954
11_16,female,11.367,5500,estimates,1954
11_17,female,13.696,5500,estimates,1954
11_18,female,15.808,5500,estimates,1954
12_14,female,5.299,5500,estimates,1954
12_16,female,9.98,5500,estimates,1954
12_17,female,12.31,5500,estimates,1954
12_18,female,14.421,5500,estimates,1954
13_17,female,10.773,5500,estimates,1954
13_18,female,12.885,5500,estimates,1954
13_19,female,14.802,5500,estimates,1954
15_17,female,7.01,5500,estimates,1954
18_23,female,10.666,5500,estimates,1954
15_24,female,19.531,5500,estimates,1954
15_49,female,50.813,5500,estimates,1954
15_59,female,60.352,5500,estimates,1954
15_64,female,63.22,5500,estimates,1954
20_64,female,52.181,5500,estimates,1954
20_69,female,54.851,5500,estimates,1954
25_49,female,31.282,5500,estimates,1954
25_64,female,43.688,5500,estimates,1954
25_69,female,46.359,5500,estimates,1954
15plus,female,69.725,5500,estimates,1954
16plus,female,67.454,5500,estimates,1954
17plus,female,65.044,5500,estimates,1954
18plus,female,62.715,5500,estimates,1954
20plus,female,58.686,5500,estimates,1954
21plus,female,56.987,5500,estimates,1954
25plus,female,50.194,5500,estimates,1954
50plus,female,18.912,5500,estimates,1954
60plus,female,9.373,5500,estimates,1954
65plus,female,6.506,5500,estimates,1954
70plus,female,3.835,5500,estimates,1954
75plus,female,2.015,5500,estimates,1954
80plus,female,0.857,5500,estimates,1954
85plus,female,0.305,5500,estimates,1954
90plus,female,0.101,5500,estimates,1954
total,female,100,5500,estimates,1954
0_1,male,7.077,5500,estimates,1954
0_4,male,15.303,5500,estimates,1954
0_14,male,33.977,5500,estimates,1954
0_17,male,41.686,5500,estimates,1954
0_19,male,46.115,5500,estimates,1954
0_24,male,55.447,5500,estimates,1954
3_4,male,5.231,5500,estimates,1954
3_5,male,7.488,5500,estimates,1954
3_6,male,9.517,5500,estimates,1954
4_5,male,4.801,5500,estimates,1954
4_6,male,6.829,5500,estimates,1954
5_14,male,18.674,5500,estimates,1954
5_10,male,11.099,5500,estimates,1954
5_11,male,12.7,5500,estimates,1954
6_9,male,7.265,5500,estimates,1954
6_10,male,8.841,5500,estimates,1954
6_11,male,10.443,5500,estimates,1954
6_12,male,12.2,5500,estimates,1954
7_10,male,6.813,5500,estimates,1954
7_12,male,10.172,5500,estimates,1954
11_16,male,12.729,5500,estimates,1954
11_17,male,15.284,5500,estimates,1954
11_18,male,17.606,5500,estimates,1954
12_14,male,5.974,5500,estimates,1954
12_16,male,11.127,5500,estimates,1954
12_17,male,13.682,5500,estimates,1954
12_18,male,16.004,5500,estimates,1954
13_17,male,11.925,5500,estimates,1954
13_18,male,14.247,5500,estimates,1954
13_19,male,16.355,5500,estimates,1954
15_17,male,7.708,5500,estimates,1954
18_23,male,11.718,5500,estimates,1954
15_24,male,21.47,5500,estimates,1954
15_49,male,48.708,5500,estimates,1954
15_59,male,56.704,5500,estimates,1954
15_64,male,59.773,5500,estimates,1954
20_64,male,47.635,5500,estimates,1954
20_69,male,50.426,5500,estimates,1954
25_49,male,27.238,5500,estimates,1954
25_64,male,38.303,5500,estimates,1954
25_69,male,41.094,5500,estimates,1954
15plus,male,66.023,5500,estimates,1954
16plus,male,63.516,5500,estimates,1954
17plus,male,60.87,5500,estimates,1954
18plus,male,58.314,5500,estimates,1954
20plus,male,53.885,5500,estimates,1954
21plus,male,52.021,5500,estimates,1954
25plus,male,44.553,5500,estimates,1954
50plus,male,17.315,5500,estimates,1954
60plus,male,9.319,5500,estimates,1954
65plus,male,6.25,5500,estimates,1954
70plus,male,3.46,5500,estimates,1954
75plus,male,1.677,5500,estimates,1954
80plus,male,0.671,5500,estimates,1954
85plus,male,0.217,5500,estimates,1954
90plus,male,0.063,5500,estimates,1954
total,male,100,5500,estimates,1954
0_1,female,6.399,5500,estimates,1955
0_4,female,14.202,5500,estimates,1955
0_14,female,30.724,5500,estimates,1955
0_17,female,37.237,5500,estimates,1955
0_19,female,41.564,5500,estimates,1955
0_24,female,49.901,5500,estimates,1955
3_4,female,4.971,5500,estimates,1955
3_5,female,7.138,5500,estimates,1955
3_6,female,9.115,5500,estimates,1955
4_5,female,4.54,5500,estimates,1955
4_6,female,6.518,5500,estimates,1955
5_14,female,16.523,5500,estimates,1955
5_10,female,10.633,5500,estimates,1955
5_11,female,11.978,5500,estimates,1955
6_9,female,7.012,5500,estimates,1955
6_10,female,8.466,5500,estimates,1955
6_11,female,9.812,5500,estimates,1955
6_12,female,11.152,5500,estimates,1955
7_10,female,6.489,5500,estimates,1955
7_12,female,9.174,5500,estimates,1955
11_16,female,10.054,5500,estimates,1955
11_17,female,12.402,5500,estimates,1955
11_18,female,14.672,5500,estimates,1955
12_14,female,4.545,5500,estimates,1955
12_16,female,8.709,5500,estimates,1955
12_17,female,11.057,5500,estimates,1955
12_18,female,13.326,5500,estimates,1955
13_17,female,9.717,5500,estimates,1955
13_18,female,11.986,5500,estimates,1955
13_19,female,14.044,5500,estimates,1955
15_17,female,6.512,5500,estimates,1955
18_23,female,10.961,5500,estimates,1955
15_24,female,19.177,5500,estimates,1955
15_49,female,50.303,5500,estimates,1955
15_59,female,59.948,5500,estimates,1955
15_64,female,62.79,5500,estimates,1955
20_64,female,51.95,5500,estimates,1955
20_69,female,54.579,5500,estimates,1955
25_49,female,31.126,5500,estimates,1955
25_64,female,43.613,5500,estimates,1955
25_69,female,46.242,5500,estimates,1955
15plus,female,69.276,5500,estimates,1955
16plus,female,67.325,5500,estimates,1955
17plus,female,65.112,5500,estimates,1955
18plus,female,62.763,5500,estimates,1955
20plus,female,58.436,5500,estimates,1955
21plus,female,56.567,5500,estimates,1955
25plus,female,50.099,5500,estimates,1955
50plus,female,18.973,5500,estimates,1955
60plus,female,9.328,5500,estimates,1955
65plus,female,6.486,5500,estimates,1955
70plus,female,3.857,5500,estimates,1955
75plus,female,2.015,5500,estimates,1955
80plus,female,0.844,5500,estimates,1955
85plus,female,0.293,5500,estimates,1955
90plus,female,0.091,5500,estimates,1955
total,female,100,5500,estimates,1955
0_1,male,7.276,5500,estimates,1955
0_4,male,15.93,5500,estimates,1955
0_14,male,34.43,5500,estimates,1955
0_17,male,41.628,5500,estimates,1955
0_19,male,46.383,5500,estimates,1955
0_24,male,55.545,5500,estimates,1955
3_4,male,5.491,5500,estimates,1955
3_5,male,7.868,5500,estimates,1955
3_6,male,10.038,5500,estimates,1955
4_5,male,4.992,5500,estimates,1955
4_6,male,7.162,5500,estimates,1955
5_14,male,18.5,5500,estimates,1955
5_10,male,11.766,5500,estimates,1955
5_11,male,13.311,5500,estimates,1955
6_9,male,7.747,5500,estimates,1955
6_10,male,9.389,5500,estimates,1955
6_11,male,10.933,5500,estimates,1955
6_12,male,12.483,5500,estimates,1955
7_10,male,7.219,5500,estimates,1955
7_12,male,10.313,5500,estimates,1955
11_16,male,11.353,5500,estimates,1955
11_17,male,13.932,5500,estimates,1955
11_18,male,16.423,5500,estimates,1955
12_14,male,5.189,5500,estimates,1955
12_16,male,9.808,5500,estimates,1955
12_17,male,12.387,5500,estimates,1955
12_18,male,14.878,5500,estimates,1955
13_17,male,10.838,5500,estimates,1955
13_18,male,13.328,5500,estimates,1955
13_19,male,15.592,5500,estimates,1955
15_17,male,7.198,5500,estimates,1955
18_23,male,12.043,5500,estimates,1955
15_24,male,21.115,5500,estimates,1955
15_49,male,48.642,5500,estimates,1955
15_59,male,56.475,5500,estimates,1955
15_64,male,59.425,5500,estimates,1955
20_64,male,47.473,5500,estimates,1955
20_69,male,50.183,5500,estimates,1955
25_49,male,27.527,5500,estimates,1955
25_64,male,38.311,5500,estimates,1955
25_69,male,41.021,5500,estimates,1955
15plus,male,65.57,5500,estimates,1955
16plus,male,63.395,5500,estimates,1955
17plus,male,60.951,5500,estimates,1955
18plus,male,58.372,5500,estimates,1955
20plus,male,53.617,5500,estimates,1955
21plus,male,51.561,5500,estimates,1955
25plus,male,44.455,5500,estimates,1955
50plus,male,16.928,5500,estimates,1955
60plus,male,9.095,5500,estimates,1955
65plus,male,6.145,5500,estimates,1955
70plus,male,3.434,5500,estimates,1955
75plus,male,1.646,5500,estimates,1955
80plus,male,0.646,5500,estimates,1955
85plus,male,0.201,5500,estimates,1955
90plus,male,0.054,5500,estimates,1955
total,male,100,5500,estimates,1955
0_1,female,6.564,5500,estimates,1956
0_4,female,14.817,5500,estimates,1956
0_14,female,31.583,5500,estimates,1956
0_17,female,37.312,5500,estimates,1956
0_19,female,41.8,5500,estimates,1956
0_24,female,50.259,5500,estimates,1956
3_4,female,5.276,5500,estimates,1956
3_5,female,7.589,5500,estimates,1956
3_6,female,9.701,5500,estimates,1956
4_5,female,4.839,5500,estimates,1956
4_6,female,6.951,5500,estimates,1956
5_14,female,16.766,5500,estimates,1956
5_10,female,11.266,5500,estimates,1956
5_11,female,12.688,5500,estimates,1956
6_9,female,7.433,5500,estimates,1956
