agebroad,gender,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",female,Melanesia,928,estimates,1950
0_1,female,6.999,928,estimates,1950
0_4,female,16.321,928,estimates,1950
0_14,female,41.378,928,estimates,1950
0_17,female,47.747,928,estimates,1950
0_19,female,51.716,928,estimates,1950
0_24,female,60.642,928,estimates,1950
3_4,female,6.075,928,estimates,1950
3_5,female,8.934,928,estimates,1950
3_6,female,11.69,928,estimates,1950
4_5,female,5.831,928,estimates,1950
4_6,female,8.588,928,estimates,1950
5_14,female,25.057,928,estimates,1950
5_10,female,15.825,928,estimates,1950
5_11,female,18.216,928,estimates,1950
6_9,female,10.519,928,estimates,1950
6_10,female,12.967,928,estimates,1950
6_11,female,15.358,928,estimates,1950
6_12,female,17.694,928,estimates,1950
7_10,female,10.211,928,estimates,1950
7_12,female,14.938,928,estimates,1950
11_16,female,13.528,928,estimates,1950
11_17,female,15.6,928,estimates,1950
11_18,female,17.615,928,estimates,1950
12_14,female,6.84,928,estimates,1950
12_16,female,11.137,928,estimates,1950
12_17,female,13.209,928,estimates,1950
12_18,female,15.224,928,estimates,1950
13_17,female,10.873,928,estimates,1950
13_18,female,12.888,928,estimates,1950
13_19,female,14.842,928,estimates,1950
15_17,female,6.369,928,estimates,1950
18_23,female,11.209,928,estimates,1950
15_24,female,19.264,928,estimates,1950
15_49,female,47.908,928,estimates,1950
15_59,female,53.197,928,estimates,1950
15_64,female,54.987,928,estimates,1950
20_64,female,44.65,928,estimates,1950
20_69,female,46.258,928,estimates,1950
25_49,female,28.644,928,estimates,1950
25_64,female,35.724,928,estimates,1950
25_69,female,37.332,928,estimates,1950
15plus,female,58.622,928,estimates,1950
16plus,female,56.45,928,estimates,1950
17plus,female,54.325,928,estimates,1950
18plus,female,52.253,928,estimates,1950
20plus,female,48.284,928,estimates,1950
21plus,female,46.39,928,estimates,1950
25plus,female,39.358,928,estimates,1950
50plus,female,10.714,928,estimates,1950
60plus,female,5.425,928,estimates,1950
65plus,female,3.634,928,estimates,1950
70plus,female,2.026,928,estimates,1950
75plus,female,0.921,928,estimates,1950
80plus,female,0.307,928,estimates,1950
85plus,female,0.09,928,estimates,1950
90plus,female,0.019,928,estimates,1950
total,female,100,928,estimates,1950
"Region, subregion, country or area *",male,Melanesia,928,estimates,1950
0_1,male,6.612,928,estimates,1950
0_4,male,15.466,928,estimates,1950
0_14,male,39.737,928,estimates,1950
0_17,male,45.993,928,estimates,1950
0_19,male,49.925,928,estimates,1950
0_24,male,58.927,928,estimates,1950
3_4,male,5.777,928,estimates,1950
3_5,male,8.507,928,estimates,1950
3_6,male,11.148,928,estimates,1950
4_5,male,5.561,928,estimates,1950
