agebroad,gender,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",female,Less developed regions,902,estimates,1950
0_1,female,6.57,902,estimates,1950
0_4,female,14.861,902,estimates,1950
0_14,female,37.324,902,estimates,1950
0_17,female,43.373,902,estimates,1950
0_19,female,47.189,902,estimates,1950
0_24,female,55.882,902,estimates,1950
3_4,female,5.356,902,estimates,1950
3_5,female,7.839,902,estimates,1950
3_6,female,10.228,902,estimates,1950
4_5,female,5.086,902,estimates,1950
4_6,female,7.475,902,estimates,1950
5_14,female,22.463,902,estimates,1950
5_10,female,13.876,902,estimates,1950
5_11,female,16.064,902,estimates,1950
6_9,female,9.193,902,estimates,1950
6_10,female,11.392,902,estimates,1950
6_11,female,13.581,902,estimates,1950
6_12,female,15.752,902,estimates,1950
7_10,female,9.003,902,estimates,1950
7_12,female,13.363,902,estimates,1950
11_16,female,12.657,902,estimates,1950
11_17,female,14.636,902,estimates,1950
11_18,female,16.569,902,estimates,1950
12_14,female,6.399,902,estimates,1950
12_16,female,10.469,902,estimates,1950
12_17,female,12.448,902,estimates,1950
12_18,female,14.381,902,estimates,1950
13_17,female,10.277,902,estimates,1950
13_18,female,12.21,902,estimates,1950
13_19,female,14.093,902,estimates,1950
15_17,female,6.049,902,estimates,1950
18_23,female,10.862,902,estimates,1950
15_24,female,18.558,902,estimates,1950
15_49,female,48.928,902,estimates,1950
15_59,female,55.835,902,estimates,1950
15_64,female,58.413,902,estimates,1950
20_64,female,48.547,902,estimates,1950
20_69,female,50.426,902,estimates,1950
25_49,female,30.37,902,estimates,1950
25_64,female,39.855,902,estimates,1950
25_69,female,41.734,902,estimates,1950
15plus,female,62.676,902,estimates,1950
16plus,female,60.624,902,estimates,1950
17plus,female,58.606,902,estimates,1950
18plus,female,56.627,902,estimates,1950
20plus,female,52.811,902,estimates,1950
21plus,female,50.977,902,estimates,1950
25plus,female,44.118,902,estimates,1950
50plus,female,13.748,902,estimates,1950
60plus,female,6.841,902,estimates,1950
65plus,female,4.263,902,estimates,1950
70plus,female,2.384,902,estimates,1950
75plus,female,1.147,902,estimates,1950
80plus,female,0.438,902,estimates,1950
85plus,female,0.133,902,estimates,1950
90plus,female,0.035,902,estimates,1950
total,female,100,902,estimates,1950
"Region, subregion, country or area *",male,Less developed regions,902,estimates,1950
0_1,male,6.514,902,estimates,1950
0_4,male,14.82,902,estimates,1950
0_14,male,37.667,902,estimates,1950
0_17,male,43.804,902,estimates,1950
0_19,male,47.685,902,estimates,1950
0_24,male,56.604,902,estimates,1950
3_4,male,5.377,902,estimates,1950
3_5,male,7.884,902,estimates,1950
3_6,male,10.304,902,estimates,1950
4_5,male,5.126,902,estimates,1950
4_6,male,7.545,902,estimates,1950
5_14,male,22.847,902,estimates,1950
5_10,male,14.091,902,estimates,1950
5_11,male,16.325,902,estimates,1950
6_9,male,9.341,902,estimates,1950
6_10,male,11.584,902,estimates,1950
6_11,male,13.817,902,estimates,1950
6_12,male,16.033,902,estimates,1950
7_10,male,9.165,902,estimates,1950
7_12,male,13.613,902,estimates,1950
11_16,male,12.887,902,estimates,1950
11_17,male,14.892,902,estimates,1950
11_18,male,16.854,902,estimates,1950
12_14,male,6.522,902,estimates,1950
12_16,male,10.654,902,estimates,1950
12_17,male,12.659,902,estimates,1950
12_18,male,14.621,902,estimates,1950
13_17,male,10.444,902,estimates,1950
13_18,male,12.406,902,estimates,1950
13_19,male,14.325,902,estimates,1950
15_17,male,6.137,902,estimates,1950
18_23,male,11.116,902,estimates,1950
15_24,male,18.937,902,estimates,1950
15_49,male,49.779,902,estimates,1950
15_59,male,56.558,902,estimates,1950
15_64,male,58.904,902,estimates,1950
20_64,male,48.885,902,estimates,1950
20_69,male,50.493,902,estimates,1950
25_49,male,30.842,902,estimates,1950
25_64,male,39.966,902,estimates,1950
25_69,male,41.574,902,estimates,1950
15plus,male,62.333,902,estimates,1950
16plus,male,60.247,902,estimates,1950
17plus,male,58.201,902,estimates,1950
18plus,male,56.196,902,estimates,1950
20plus,male,52.315,902,estimates,1950
21plus,male,50.439,902,estimates,1950
25plus,male,43.396,902,estimates,1950
50plus,male,12.554,902,estimates,1950
60plus,male,5.775,902,estimates,1950
65plus,male,3.429,902,estimates,1950
70plus,male,1.822,902,estimates,1950
75plus,male,0.819,902,estimates,1950
80plus,male,0.284,902,estimates,1950
85plus,male,0.079,902,estimates,1950
90plus,male,0.018,902,estimates,1950
total,male,100,902,estimates,1950
"Region, subregion, country or area *",female,Less developed regions,902,estimates,1951
0_1,female,6.901,902,estimates,1951
0_4,female,15.409,902,estimates,1951
0_14,female,37.735,902,estimates,1951
0_17,female,43.727,902,estimates,1951
0_19,female,47.528,902,estimates,1951
0_24,female,56.196,902,estimates,1951
3_4,female,5.482,902,estimates,1951
3_5,female,8.002,902,estimates,1951
3_6,female,10.41,902,estimates,1951
4_5,female,5.177,902,estimates,1951
4_6,female,7.586,902,estimates,1951
5_14,female,22.326,902,estimates,1951
5_10,female,13.866,902,estimates,1951
5_11,female,16.007,902,estimates,1951
6_9,female,9.181,902,estimates,1951
