agebroad,gender,percentagetotalpopulation,region,variant,year
0_1,female,6.421,922,estimates,1950
0_4,female,14.529,922,estimates,1950
0_14,female,36.991,922,estimates,1950
0_17,female,43.219,922,estimates,1950
0_19,female,47.201,922,estimates,1950
0_24,female,56.296,922,estimates,1950
3_4,female,5.24,922,estimates,1950
3_5,female,7.678,922,estimates,1950
3_6,female,10.03,922,estimates,1950
4_5,female,4.987,922,estimates,1950
4_6,female,7.339,922,estimates,1950
5_14,female,22.462,922,estimates,1950
5_10,female,13.751,922,estimates,1950
5_11,female,15.955,922,estimates,1950
6_9,female,9.109,922,estimates,1950
6_10,female,11.313,922,estimates,1950
6_11,female,13.517,922,estimates,1950
6_12,female,15.715,922,estimates,1950
7_10,female,8.96,922,estimates,1950
7_12,female,13.362,922,estimates,1950
11_16,female,12.895,922,estimates,1950
11_17,female,14.94,922,estimates,1950
11_18,female,16.95,922,estimates,1950
12_14,female,6.507,922,estimates,1950
12_16,female,10.691,922,estimates,1950
12_17,female,12.736,922,estimates,1950
12_18,female,14.746,922,estimates,1950
13_17,female,10.539,922,estimates,1950
13_18,female,12.549,922,estimates,1950
13_19,female,14.52,922,estimates,1950
15_17,female,6.228,922,estimates,1950
18_23,female,11.402,922,estimates,1950
15_24,female,19.305,922,estimates,1950
15_49,female,48.274,922,estimates,1950
15_59,female,55.448,922,estimates,1950
15_64,female,58.229,922,estimates,1950
20_64,female,48.019,922,estimates,1950
20_69,female,49.972,922,estimates,1950
25_49,female,28.969,922,estimates,1950
25_64,female,38.923,922,estimates,1950
25_69,female,40.877,922,estimates,1950
15plus,female,63.009,922,estimates,1950
16plus,female,60.902,922,estimates,1950
17plus,female,58.825,922,estimates,1950
18plus,female,56.781,922,estimates,1950
20plus,female,52.799,922,estimates,1950
21plus,female,50.868,922,estimates,1950
25plus,female,43.704,922,estimates,1950
50plus,female,14.735,922,estimates,1950
60plus,female,7.561,922,estimates,1950
65plus,female,4.78,922,estimates,1950
70plus,female,2.827,922,estimates,1950
75plus,female,1.338,922,estimates,1950
80plus,female,0.558,922,estimates,1950
85plus,female,0.19,922,estimates,1950
90plus,female,0.05,922,estimates,1950
total,female,100,922,estimates,1950
0_1,male,6.824,922,estimates,1950
0_4,male,15.322,922,estimates,1950
0_14,male,39.115,922,estimates,1950
0_17,male,45.827,922,estimates,1950
0_19,male,50.063,922,estimates,1950
0_24,male,59.397,922,estimates,1950
3_4,male,5.481,922,estimates,1950
3_5,male,8.025,922,estimates,1950
3_6,male,10.483,922,estimates,1950
4_5,male,5.206,922,estimates,1950
4_6,male,7.664,922,estimates,1950
5_14,male,23.793,922,estimates,1950
5_10,male,14.446,922,estimates,1950
5_11,male,16.799,922,estimates,1950
6_9,male,9.561,922,estimates,1950
6_10,male,11.902,922,estimates,1950
6_11,male,14.255,922,estimates,1950
6_12,male,16.612,922,estimates,1950
7_10,male,9.444,922,estimates,1950
7_12,male,14.155,922,estimates,1950
11_16,male,13.858,922,estimates,1950
11_17,male,16.059,922,estimates,1950
11_18,male,18.209,922,estimates,1950
12_14,male,6.994,922,estimates,1950
12_16,male,11.505,922,estimates,1950
12_17,male,13.706,922,estimates,1950
12_18,male,15.855,922,estimates,1950
13_17,male,11.349,922,estimates,1950
13_18,male,13.498,922,estimates,1950
13_19,male,15.585,922,estimates,1950
15_17,male,6.712,922,estimates,1950
18_23,male,11.883,922,estimates,1950
15_24,male,20.281,922,estimates,1950
15_49,male,48.524,922,estimates,1950
15_59,male,54.851,922,estimates,1950
15_64,male,57.16,922,estimates,1950
20_64,male,46.212,922,estimates,1950
20_69,male,47.802,922,estimates,1950
25_49,male,28.242,922,estimates,1950
25_64,male,36.879,922,estimates,1950
25_69,male,38.469,922,estimates,1950
15plus,male,60.885,922,estimates,1950
16plus,male,58.615,922,estimates,1950
17plus,male,56.374,922,estimates,1950
18plus,male,54.173,922,estimates,1950
20plus,male,49.937,922,estimates,1950
21plus,male,47.914,922,estimates,1950
25plus,male,40.603,922,estimates,1950
50plus,male,12.361,922,estimates,1950
60plus,male,6.034,922,estimates,1950
65plus,male,3.724,922,estimates,1950
70plus,male,2.135,922,estimates,1950
75plus,male,0.969,922,estimates,1950
80plus,male,0.358,922,estimates,1950
85plus,male,0.112,922,estimates,1950
90plus,male,0.026,922,estimates,1950
total,male,100,922,estimates,1950
0_1,female,6.841,922,estimates,1951
