agebroad,gender,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",female,More developed regions,901,estimates,1950
0_1,female,4.328,901,estimates,1950
0_4,female,9.527,901,estimates,1950
0_14,female,25.78,901,estimates,1950
0_17,female,30.553,901,estimates,1950
0_19,female,33.766,901,estimates,1950
0_24,female,42.281,901,estimates,1950
3_4,female,3.342,901,estimates,1950
3_5,female,4.907,901,estimates,1950
3_6,female,6.445,901,estimates,1950
4_5,female,3.189,901,estimates,1950
4_6,female,4.727,901,estimates,1950
5_14,female,16.253,901,estimates,1950
5_10,female,9.413,901,estimates,1950
5_11,female,11.117,901,estimates,1950
6_9,female,6.214,901,estimates,1950
6_10,female,7.848,901,estimates,1950
6_11,female,9.552,901,estimates,1950
6_12,female,11.293,901,estimates,1950
7_10,female,6.31,901,estimates,1950
7_12,female,9.755,901,estimates,1950
11_16,female,10.052,901,estimates,1950
11_17,female,11.614,901,estimates,1950
11_18,female,13.197,901,estimates,1950
12_14,female,5.136,901,estimates,1950
12_16,female,8.348,901,estimates,1950
12_17,female,9.91,901,estimates,1950
12_18,female,11.493,901,estimates,1950
13_17,female,8.168,901,estimates,1950
13_18,female,9.751,901,estimates,1950
13_19,female,11.38,901,estimates,1950
15_17,female,4.774,901,estimates,1950
18_23,female,10.023,901,estimates,1950
15_24,female,16.501,901,estimates,1950
15_49,female,51.556,901,estimates,1950
15_59,female,61.646,901,estimates,1950
15_64,female,65.718,901,estimates,1950
20_64,female,57.732,901,estimates,1950
20_69,female,61.073,901,estimates,1950
25_49,female,35.055,901,estimates,1950
25_64,female,49.217,901,estimates,1950
25_69,female,52.558,901,estimates,1950
15plus,female,74.22,901,estimates,1950
16plus,female,72.591,901,estimates,1950
17plus,female,71.009,901,estimates,1950
18plus,female,69.447,901,estimates,1950
20plus,female,66.234,901,estimates,1950
21plus,female,64.568,901,estimates,1950
25plus,female,57.719,901,estimates,1950
50plus,female,22.664,901,estimates,1950
60plus,female,12.574,901,estimates,1950
65plus,female,8.502,901,estimates,1950
70plus,female,5.161,901,estimates,1950
75plus,female,2.723,901,estimates,1950
80plus,female,1.177,901,estimates,1950
85plus,female,0.434,901,estimates,1950
90plus,female,0.117,901,estimates,1950
total,female,100,901,estimates,1950
"Region, subregion, country or area *",male,More developed regions,901,estimates,1950
0_1,male,4.96,901,estimates,1950
0_4,male,10.89,901,estimates,1950
0_14,male,29.195,901,estimates,1950
0_17,male,34.475,901,estimates,1950
0_19,male,37.975,901,estimates,1950
0_24,male,46.954,901,estimates,1950
3_4,male,3.808,901,estimates,1950
3_5,male,5.586,901,estimates,1950
3_6,male,7.329,901,estimates,1950
4_5,male,3.625,901,estimates,1950
4_6,male,5.369,901,estimates,1950
5_14,male,18.306,901,estimates,1950
5_10,male,10.643,901,estimates,1950
5_11,male,12.558,901,estimates,1950
6_9,male,7.025,901,estimates,1950
6_10,male,8.865,901,estimates,1950
6_11,male,10.78,901,estimates,1950
6_12,male,12.734,901,estimates,1950
7_10,male,7.122,901,estimates,1950
7_12,male,10.991,901,estimates,1950
11_16,male,11.224,901,estimates,1950
11_17,male,12.942,901,estimates,1950
11_18,male,14.673,901,estimates,1950
12_14,male,5.748,901,estimates,1950
12_16,male,9.309,901,estimates,1950
12_17,male,11.027,901,estimates,1950
12_18,male,12.758,901,estimates,1950
13_17,male,9.073,901,estimates,1950
13_18,male,10.804,901,estimates,1950
13_19,male,12.573,901,estimates,1950
15_17,male,5.279,901,estimates,1950
18_23,male,10.748,901,estimates,1950
15_24,male,17.759,901,estimates,1950
15_49,male,51.205,901,estimates,1950
15_59,male,60.427,901,estimates,1950
15_64,male,63.986,901,estimates,1950
20_64,male,55.207,901,estimates,1950
20_69,male,58.035,901,estimates,1950
25_49,male,33.447,901,estimates,1950
25_64,male,46.227,901,estimates,1950
25_69,male,49.055,901,estimates,1950
15plus,male,70.805,901,estimates,1950
16plus,male,68.994,901,estimates,1950
17plus,male,67.243,901,estimates,1950
18plus,male,65.525,901,estimates,1950
20plus,male,62.025,901,estimates,1950
21plus,male,60.227,901,estimates,1950
25plus,male,53.046,901,estimates,1950
50plus,male,19.599,901,estimates,1950
60plus,male,10.378,901,estimates,1950
65plus,male,6.819,901,estimates,1950
70plus,male,3.991,901,estimates,1950
75plus,male,1.985,901,estimates,1950
80plus,male,0.787,901,estimates,1950
85plus,male,0.254,901,estimates,1950
90plus,male,0.058,901,estimates,1950
total,male,100,901,estimates,1950
"Region, subregion, country or area *",female,More developed regions,901,estimates,1951
0_1,female,4.291,901,estimates,1951
0_4,female,9.849,901,estimates,1951
0_14,female,25.876,901,estimates,1951
0_17,female,30.692,901,estimates,1951
0_19,female,33.792,901,estimates,1951
0_24,female,42.105,901,estimates,1951
3_4,female,3.557,901,estimates,1951
3_5,female,5.183,901,estimates,1951
3_6,female,6.746,901,estimates,1951
4_5,female,3.343,901,estimates,1951
4_6,female,4.906,901,estimates,1951
5_14,female,16.027,901,estimates,1951
5_10,female,9.311,901,estimates,1951
5_11,female,10.925,901,estimates,1951
6_9,female,6.121,901,estimates,1951
6_10,female,7.685,901,estimates,1951
6_11,female,9.299,901,estimates,1951
6_12,female,10.982,901,estimates,1951
7_10,female,6.122,901,estimates,1951
7_12,female,9.419,901,estimates,1951
11_16,female,9.971,901,estimates,1951
11_17,female,11.532,901,estimates,1951
11_18,female,13.072,901,estimates,1951
12_14,female,5.102,901,estimates,1951
12_16,female,8.357,901,estimates,1951
12_17,female,9.918,901,estimates,1951
12_18,female,11.458,901,estimates,1951
13_17,female,8.236,901,estimates,1951
13_18,female,9.776,901,estimates,1951
13_19,female,11.336,901,estimates,1951
15_17,female,4.816,901,estimates,1951
18_23,female,9.717,901,estimates,1951
15_24,female,16.229,901,estimates,1951
15_49,female,51.246,901,estimates,1951
15_59,female,61.423,901,estimates,1951
15_64,female,65.491,901,estimates,1951
20_64,female,57.575,901,estimates,1951
20_69,female,60.929,901,estimates,1951
25_49,female,35.017,901,estimates,1951
25_64,female,49.262,901,estimates,1951
25_69,female,52.616,901,estimates,1951
15plus,female,74.124,901,estimates,1951
16plus,female,72.475,901,estimates,1951
17plus,female,70.869,901,estimates,1951
18plus,female,69.308,901,estimates,1951
20plus,female,66.208,901,estimates,1951
21plus,female,64.603,901,estimates,1951
25plus,female,57.895,901,estimates,1951
50plus,female,22.878,901,estimates,1951
60plus,female,12.701,901,estimates,1951
65plus,female,8.633,901,estimates,1951
70plus,female,5.279,901,estimates,1951
75plus,female,2.814,901,estimates,1951
80plus,female,1.232,901,estimates,1951
85plus,female,0.454,901,estimates,1951
90plus,female,0.128,901,estimates,1951
total,female,100,901,estimates,1951
"Region, subregion, country or area *",male,More developed regions,901,estimates,1951
0_1,male,4.912,901,estimates,1951
0_4,male,11.25,901,estimates,1951
0_14,male,29.287,901,estimates,1951
0_17,male,34.616,901,estimates,1951
0_19,male,38.001,901,estimates,1951
0_24,male,46.867,901,estimates,1951
3_4,male,4.053,901,estimates,1951
3_5,male,5.9,901,estimates,1951
3_6,male,7.672,901,estimates,1951
4_5,male,3.801,901,estimates,1951
4_6,male,5.573,901,estimates,1951
5_14,male,18.037,901,estimates,1951
5_10,male,10.526,901,estimates,1951
5_11,male,12.337,901,estimates,1951
6_9,male,6.92,901,estimates,1951
6_10,male,8.679,901,estimates,1951
6_11,male,10.49,901,estimates,1951
6_12,male,12.374,901,estimates,1951
7_10,male,6.907,901,estimates,1951
7_12,male,10.602,901,estimates,1951
11_16,male,11.121,901,estimates,1951
11_17,male,12.84,901,estimates,1951
11_18,male,14.526,901,estimates,1951
12_14,male,5.699,901,estimates,1951
12_16,male,9.309,901,estimates,1951
12_17,male,11.028,901,estimates,1951
12_18,male,12.715,901,estimates,1951
13_17,male,9.145,901,estimates,1951
13_18,male,10.831,901,estimates,1951
13_19,male,12.531,901,estimates,1951
15_17,male,5.329,901,estimates,1951
18_23,male,10.487,901,estimates,1951
15_24,male,17.58,901,estimates,1951
15_49,male,51.004,901,estimates,1951
15_59,male,60.301,901,estimates,1951
15_64,male,63.831,901,estimates,1951
20_64,male,55.116,901,estimates,1951
20_69,male,57.931,901,estimates,1951
25_49,male,33.424,901,estimates,1951
25_64,male,46.251,901,estimates,1951
25_69,male,49.066,901,estimates,1951
15plus,male,70.713,901,estimates,1951
16plus,male,68.881,901,estimates,1951
17plus,male,67.104,901,estimates,1951
18plus,male,65.384,901,estimates,1951
20plus,male,61.999,901,estimates,1951
21plus,male,60.261,901,estimates,1951
25plus,male,53.133,901,estimates,1951
50plus,male,19.709,901,estimates,1951
60plus,male,10.413,901,estimates,1951
65plus,male,6.883,901,estimates,1951
70plus,male,4.068,901,estimates,1951
75plus,male,2.055,901,estimates,1951
80plus,male,0.832,901,estimates,1951
85plus,male,0.272,901,estimates,1951
90plus,male,0.065,901,estimates,1951
total,male,100,901,estimates,1951
"Region, subregion, country or area *",female,More developed regions,901,estimates,1952
0_1,female,3.896,901,estimates,1952
0_4,female,9.816,901,estimates,1952
0_14,female,25.741,901,estimates,1952
0_17,female,30.644,901,estimates,1952
0_19,female,33.709,901,estimates,1952
0_24,female,41.788,901,estimates,1952
3_4,female,3.793,901,estimates,1952
3_5,female,5.511,901,estimates,1952
3_6,female,7.143,901,estimates,1952
4_5,female,3.547,901,estimates,1952
4_6,female,5.179,901,estimates,1952
5_14,female,15.925,901,estimates,1952
5_10,female,9.413,901,estimates,1952
5_11,female,10.96,901,estimates,1952
6_9,female,6.191,901,estimates,1952
6_10,female,7.695,901,estimates,1952
6_11,female,9.242,901,estimates,1952
6_12,female,10.84,901,estimates,1952
7_10,female,6.063,901,estimates,1952
7_12,female,9.208,901,estimates,1952
11_16,female,9.826,901,estimates,1952
11_17,female,11.415,901,estimates,1952
11_18,female,12.958,901,estimates,1952
12_14,female,4.965,901,estimates,1952
12_16,female,8.279,901,estimates,1952
12_17,female,9.868,901,estimates,1952
12_18,female,11.411,901,estimates,1952
13_17,female,8.27,901,estimates,1952
13_18,female,9.813,901,estimates,1952
13_19,female,11.335,901,estimates,1952
15_17,female,4.903,901,estimates,1952
18_23,female,9.469,901,estimates,1952
15_24,female,16.046,901,estimates,1952
15_49,female,51.092,901,estimates,1952
15_59,female,61.406,901,estimates,1952
15_64,female,65.483,901,estimates,1952
20_64,female,57.515,901,estimates,1952
20_69,female,60.895,901,estimates,1952
25_49,female,35.046,901,estimates,1952
25_64,female,49.436,901,estimates,1952
25_69,female,52.817,901,estimates,1952
15plus,female,74.259,901,estimates,1952
16plus,female,72.576,901,estimates,1952
17plus,female,70.945,901,estimates,1952
18plus,female,69.356,901,estimates,1952
20plus,female,66.291,901,estimates,1952
21plus,female,64.749,901,estimates,1952
25plus,female,58.212,901,estimates,1952
50plus,female,23.167,901,estimates,1952
60plus,female,12.853,901,estimates,1952
65plus,female,8.776,901,estimates,1952
70plus,female,5.396,901,estimates,1952
75plus,female,2.895,901,estimates,1952
80plus,female,1.281,901,estimates,1952
85plus,female,0.463,901,estimates,1952
90plus,female,0.136,901,estimates,1952
total,female,100,901,estimates,1952
"Region, subregion, country or area *",male,More developed regions,901,estimates,1952
0_1,male,4.457,901,estimates,1952
0_4,male,11.207,901,estimates,1952
0_14,male,29.134,901,estimates,1952
0_17,male,34.561,901,estimates,1952
0_19,male,37.915,901,estimates,1952
0_24,male,46.592,901,estimates,1952
3_4,male,4.322,901,estimates,1952
3_5,male,6.275,901,estimates,1952
3_6,male,8.126,901,estimates,1952
4_5,male,4.035,901,estimates,1952
4_6,male,5.886,901,estimates,1952
5_14,male,17.927,901,estimates,1952
5_10,male,10.648,901,estimates,1952
5_11,male,12.384,901,estimates,1952
6_9,male,7.004,901,estimates,1952
6_10,male,8.695,901,estimates,1952
6_11,male,10.431,901,estimates,1952
6_12,male,12.22,901,estimates,1952
7_10,male,6.844,901,estimates,1952
7_12,male,10.369,901,estimates,1952
11_16,male,10.953,901,estimates,1952
11_17,male,12.705,901,estimates,1952
11_18,male,14.398,901,estimates,1952
12_14,male,5.542,901,estimates,1952
12_16,male,9.217,901,estimates,1952
12_17,male,10.969,901,estimates,1952
12_18,male,12.662,901,estimates,1952
13_17,male,9.18,901,estimates,1952
13_18,male,10.873,901,estimates,1952
13_19,male,12.534,901,estimates,1952
15_17,male,5.427,901,estimates,1952
18_23,male,10.255,901,estimates,1952
15_24,male,17.458,901,estimates,1952
15_49,male,50.978,901,estimates,1952
15_59,male,60.407,901,estimates,1952
15_64,male,63.919,901,estimates,1952
20_64,male,55.139,901,estimates,1952
20_69,male,57.954,901,estimates,1952
25_49,male,33.52,901,estimates,1952
25_64,male,46.461,901,estimates,1952
25_69,male,49.277,901,estimates,1952
15plus,male,70.866,901,estimates,1952
16plus,male,68.997,901,estimates,1952
17plus,male,67.191,901,estimates,1952
18plus,male,65.439,901,estimates,1952
20plus,male,62.085,901,estimates,1952
21plus,male,60.412,901,estimates,1952
25plus,male,53.408,901,estimates,1952
50plus,male,19.888,901,estimates,1952
60plus,male,10.459,901,estimates,1952
65plus,male,6.946,901,estimates,1952
70plus,male,4.131,901,estimates,1952
75plus,male,2.112,901,estimates,1952
80plus,male,0.868,901,estimates,1952
85plus,male,0.281,901,estimates,1952
90plus,male,0.071,901,estimates,1952
total,male,100,901,estimates,1952
"Region, subregion, country or area *",female,More developed regions,901,estimates,1953
0_1,female,3.781,901,estimates,1953
0_4,female,9.693,901,estimates,1953
0_14,female,25.627,901,estimates,1953
0_17,female,30.588,901,estimates,1953
0_19,female,33.684,901,estimates,1953
0_24,female,41.511,901,estimates,1953
3_4,female,3.98,901,estimates,1953
3_5,female,5.796,901,estimates,1953
3_6,female,7.515,901,estimates,1953
4_5,female,3.744,901,estimates,1953
4_6,female,5.463,901,estimates,1953
5_14,female,15.934,901,estimates,1953
5_10,female,9.694,901,estimates,1953
5_11,female,11.174,901,estimates,1953
6_9,female,6.415,901,estimates,1953
6_10,female,7.878,901,estimates,1953
6_11,female,9.358,901,estimates,1953
6_12,female,10.887,901,estimates,1953
7_10,female,6.159,901,estimates,1953
7_12,female,9.169,901,estimates,1953
11_16,female,9.588,901,estimates,1953
11_17,female,11.201,901,estimates,1953
11_18,female,12.772,901,estimates,1953
12_14,female,4.76,901,estimates,1953
12_16,female,8.108,901,estimates,1953
12_17,female,9.721,901,estimates,1953
12_18,female,11.291,901,estimates,1953
13_17,female,8.191,901,estimates,1953
13_18,female,9.762,901,estimates,1953
13_19,female,11.287,901,estimates,1953
15_17,female,4.961,901,estimates,1953
18_23,female,9.29,901,estimates,1953
15_24,female,15.884,901,estimates,1953
15_49,female,50.907,901,estimates,1953
15_59,female,61.372,901,estimates,1953
15_64,female,65.463,901,estimates,1953
20_64,female,57.405,901,estimates,1953
20_69,female,60.817,901,estimates,1953
25_49,female,35.022,901,estimates,1953
25_64,female,49.578,901,estimates,1953
25_69,female,52.99,901,estimates,1953
15plus,female,74.373,901,estimates,1953
16plus,female,72.69,901,estimates,1953
17plus,female,71.025,901,estimates,1953
18plus,female,69.412,901,estimates,1953
20plus,female,66.316,901,estimates,1953
21plus,female,64.812,901,estimates,1953
25plus,female,58.489,901,estimates,1953
50plus,female,23.466,901,estimates,1953
60plus,female,13.001,901,estimates,1953
65plus,female,8.911,901,estimates,1953
70plus,female,5.499,901,estimates,1953
75plus,female,2.959,901,estimates,1953
80plus,female,1.317,901,estimates,1953
85plus,female,0.461,901,estimates,1953
90plus,female,0.139,901,estimates,1953
total,female,100,901,estimates,1953
"Region, subregion, country or area *",male,More developed regions,901,estimates,1953
0_1,male,4.323,901,estimates,1953
0_4,male,11.061,901,estimates,1953
0_14,male,29.008,901,estimates,1953
0_17,male,34.497,901,estimates,1953
0_19,male,37.889,901,estimates,1953
0_24,male,46.324,901,estimates,1953
3_4,male,4.534,901,estimates,1953
3_5,male,6.598,901,estimates,1953
3_6,male,8.549,901,estimates,1953
4_5,male,4.259,901,estimates,1953
4_6,male,6.209,901,estimates,1953
5_14,male,17.947,901,estimates,1953
5_10,male,10.973,901,estimates,1953
5_11,male,12.635,901,estimates,1953
6_9,male,7.262,901,estimates,1953
6_10,male,8.909,901,estimates,1953
6_11,male,10.571,901,estimates,1953
6_12,male,12.283,901,estimates,1953
7_10,male,6.958,901,estimates,1953
7_12,male,10.332,901,estimates,1953
11_16,male,10.684,901,estimates,1953
11_17,male,12.463,901,estimates,1953
11_18,male,14.189,901,estimates,1953
12_14,male,5.312,901,estimates,1953
12_16,male,9.022,901,estimates,1953
12_17,male,10.801,901,estimates,1953
12_18,male,12.527,901,estimates,1953
13_17,male,9.089,901,estimates,1953
13_18,male,10.815,901,estimates,1953
13_19,male,12.481,901,estimates,1953
15_17,male,5.489,901,estimates,1953
18_23,male,10.08,901,estimates,1953
15_24,male,17.317,901,estimates,1953
15_49,male,50.914,901,estimates,1953
15_59,male,60.497,901,estimates,1953
15_64,male,64.001,901,estimates,1953
20_64,male,55.119,901,estimates,1953
20_69,male,57.94,901,estimates,1953
