continent,year,variant,freq,age5yearinterval,fertilityrateper1000women
909,1950,estimates,5yearly,15_19,56.9003944142855
909,1950,estimates,5yearly,20_24,219.303219290072
909,1950,estimates,5yearly,25_29,218.100313454653
909,1950,estimates,5yearly,30_34,148.154178448653
909,1950,estimates,5yearly,35_39,85.8370616633362
909,1950,estimates,5yearly,40_44,32.3614296716969
909,1950,estimates,5yearly,45_49,7.36697500802288
909,1955,estimates,5yearly,15_19,59.5835231698208
909,1955,estimates,5yearly,20_24,240.031646359919
909,1955,estimates,5yearly,25_29,235.955568066861
909,1955,estimates,5yearly,30_34,151.738129159804
909,1955,estimates,5yearly,35_39,85.9728588861603
909,1955,estimates,5yearly,40_44,31.6054950467955
909,1955,estimates,5yearly,45_49,7.05596047844445
909,1960,estimates,5yearly,15_19,58.2110244437206
909,1960,estimates,5yearly,20_24,229.618834984599
909,1960,estimates,5yearly,25_29,230.864358054722
909,1960,estimates,5yearly,30_34,149.454968006064
909,1960,estimates,5yearly,35_39,81.8046377666021
909,1960,estimates,5yearly,40_44,30.3461458699631
909,1960,estimates,5yearly,45_49,6.96750089428848
909,1965,estimates,5yearly,15_19,60.3573536282856
909,1965,estimates,5yearly,20_24,199.898231414155
909,1965,estimates,5yearly,25_29,211.170780773407
909,1965,estimates,5yearly,30_34,133.065894525322
909,1965,estimates,5yearly,35_39,72.6635747827217
909,1965,estimates,5yearly,40_44,26.5313659593711
909,1965,estimates,5yearly,45_49,6.98033524214872
909,1970,estimates,5yearly,15_19,60.8669131012944
909,1970,estimates,5yearly,20_24,184.223426863918
909,1970,estimates,5yearly,25_29,192.136929583569
909,1970,estimates,5yearly,30_34,115.378974840139
909,1970,estimates,5yearly,35_39,60.2196217447905
909,1970,estimates,5yearly,40_44,23.1404232253906
909,1970,estimates,5yearly,45_49,6.91256335653788
909,1975,estimates,5yearly,15_19,47.2359619325026
909,1975,estimates,5yearly,20_24,153.585511349275
909,1975,estimates,5yearly,25_29,169.921725060549
909,1975,estimates,5yearly,30_34,99.9617548185687
909,1975,estimates,5yearly,35_39,48.6636230074366
909,1975,estimates,5yearly,40_44,19.3213155575851
909,1975,estimates,5yearly,45_49,6.77449498239362
909,1980,estimates,5yearly,15_19,41.8427137096197
909,1980,estimates,5yearly,20_24,137.714179470146
909,1980,estimates,5yearly,25_29,166.907469582245
909,1980,estimates,5yearly,30_34,103.278127619429
909,1980,estimates,5yearly,35_39,45.8488600856382
909,1980,estimates,5yearly,40_44,17.0879296323852
909,1980,estimates,5yearly,45_49,6.47115185016312
909,1985,estimates,5yearly,15_19,38.753094761748
909,1985,estimates,5yearly,20_24,121.987148516322
909,1985,estimates,5yearly,25_29,159.440201358833
909,1985,estimates,5yearly,30_34,112.097597207412
909,1985,estimates,5yearly,35_39,48.392285407702
909,1985,estimates,5yearly,40_44,15.0358637692246
909,1985,estimates,5yearly,45_49,5.55448469814988
909,1990,estimates,5yearly,15_19,38.2303270667678
909,1990,estimates,5yearly,20_24,114.231594379793
909,1990,estimates,5yearly,25_29,151.496594410908
909,1990,estimates,5yearly,30_34,119.885836856453
909,1990,estimates,5yearly,35_39,55.0242850594909
909,1990,estimates,5yearly,40_44,15.3017624063958
909,1990,estimates,5yearly,45_49,4.79455948834865
909,1995,estimates,5yearly,15_19,36.4340711874565
909,1995,estimates,5yearly,20_24,109.272424301329
909,1995,estimates,5yearly,25_29,139.809166208228
909,1995,estimates,5yearly,30_34,123.533826168793
909,1995,estimates,5yearly,35_39,61.0559769307843
909,1995,estimates,5yearly,40_44,16.84738655956
909,1995,estimates,5yearly,45_49,4.5990828162935
909,2000,estimates,5yearly,15_19,32.9619817466878
909,2000,estimates,5yearly,20_24,105.186531529108
909,2000,estimates,5yearly,25_29,133.277646554487
909,2000,estimates,5yearly,30_34,126.405572034032
909,2000,estimates,5yearly,35_39,67.8506905759886
909,2000,estimates,5yearly,40_44,17.9630286631118
909,2000,estimates,5yearly,45_49,4.56569028577463
909,2005,estimates,5yearly,15_19,32.3246743739989
909,2005,estimates,5yearly,20_24,100.633110671583
909,2005,estimates,5yearly,25_29,133.026254375497
909,2005,estimates,5yearly,30_34,135.736000558835
909,2005,estimates,5yearly,35_39,78.2233104082189
909,2005,estimates,5yearly,40_44,20.7940063594339
909,2005,estimates,5yearly,45_49,4.60551919024763
909,2010,estimates,5yearly,15_19,29.3379294436702
909,2010,estimates,5yearly,20_24,92.410906567973
909,2010,estimates,5yearly,25_29,123.647764647126
909,2010,estimates,5yearly,30_34,131.394022273211
909,2010,estimates,5yearly,35_39,78.7128909489778
909,2010,estimates,5yearly,40_44,22.0523381353186
909,2010,estimates,5yearly,45_49,4.90417775754058
909,2015,constant_fertility,5yearly,15_19,30.1205907561107
909,2015,constant_mortality,5yearly,15_19,27.3828274775806
909,2015,high_variant,5yearly,15_19,29.9151127681126
909,2015,instant_replacement,5yearly,15_19,21.8657539214922
909,2015,low_variant,5yearly,15_19,24.8537348382412
909,2015,medium_variant,5yearly,15_19,27.3845617078668
909,2015,momentum,5yearly,15_19,22.1196362152582
909,2015,no_change,5yearly,15_19,30.1188069104962
909,2015,zero_migration,5yearly,15_19,27.6757309891173
909,2015,constant_fertility,5yearly,20_24,95.3055561052198
909,2015,constant_mortality,5yearly,20_24,87.7109088235104
909,2015,high_variant,5yearly,20_24,96.1459283636555
909,2015,instant_replacement,5yearly,20_24,72.4185812611179
909,2015,low_variant,5yearly,20_24,79.2904463266466
909,2015,medium_variant,5yearly,20_24,87.7180508767752
909,2015,momentum,5yearly,20_24,73.21822822155
909,2015,no_change,5yearly,20_24,95.298047390441
909,2015,zero_migration,5yearly,20_24,88.7163867010525
909,2015,constant_fertility,5yearly,25_29,124.236771721406
909,2015,constant_mortality,5yearly,25_29,115.90811137843
909,2015,high_variant,5yearly,25_29,128.491967473359
909,2015,instant_replacement,5yearly,25_29,106.533921931205
909,2015,low_variant,5yearly,25_29,103.336826615846
909,2015,medium_variant,5yearly,25_29,115.91480167192
909,2015,momentum,5yearly,25_29,106.938493986519
909,2015,no_change,5yearly,25_29,124.230130289535
909,2015,zero_migration,5yearly,25_29,116.560848418026
909,2015,constant_fertility,5yearly,30_34,131.305151083862
909,2015,constant_mortality,5yearly,30_34,127.534758020667
909,2015,high_variant,5yearly,30_34,142.341115611999
909,2015,instant_replacement,5yearly,30_34,124.530599956208
909,2015,low_variant,5yearly,30_34,112.73278410335
909,2015,medium_variant,5yearly,30_34,127.53681300635
909,2015,momentum,5yearly,30_34,124.562549764701
909,2015,no_change,5yearly,30_34,131.302048063608
909,2015,zero_migration,5yearly,30_34,127.707031889653
909,2015,constant_fertility,5yearly,35_39,79.2804295868459
909,2015,constant_mortality,5yearly,35_39,80.0753396619235
909,2015,high_variant,5yearly,35_39,89.266588596796
909,2015,instant_replacement,5yearly,35_39,77.3962099628039
909,2015,low_variant,5yearly,35_39,70.8901758988133
909,2015,medium_variant,5yearly,35_39,80.0778697541238
909,2015,momentum,5yearly,35_39,77.4983673838036
909,2015,no_change,5yearly,35_39,79.2771259032081
909,2015,zero_migration,5yearly,35_39,80.2083008188449
909,2015,constant_fertility,5yearly,40_44,22.8187625344391
909,2015,constant_mortality,5yearly,40_44,23.4683718277708
909,2015,high_variant,5yearly,40_44,25.9634579655892
909,2015,instant_replacement,5yearly,40_44,21.1783727804168
909,2015,low_variant,5yearly,40_44,20.9778601970605
909,2015,medium_variant,5yearly,40_44,23.4708897323026
909,2015,momentum,5yearly,40_44,21.2809271434191
909,2015,no_change,5yearly,40_44,22.8160154190536
909,2015,zero_migration,5yearly,40_44,23.5565961520619
909,2015,constant_fertility,5yearly,45_49,5.35038854012018
909,2015,constant_mortality,5yearly,45_49,5.21538870822364
909,2015,high_variant,5yearly,45_49,5.64358443490142
909,2015,instant_replacement,5yearly,45_49,3.75614578360254
909,2015,low_variant,5yearly,45_49,4.78939542038172
909,2015,medium_variant,5yearly,45_49,5.21656929848477
909,2015,momentum,5yearly,45_49,3.79632383320925
909,2015,no_change,5yearly,45_49,5.34912069629577
909,2015,zero_migration,5yearly,45_49,5.24209185749783
909,2020,constant_fertility,5yearly,15_19,30.2213365357619
909,2020,constant_mortality,5yearly,15_19,25.0464540881052
909,2020,high_variant,5yearly,15_19,28.8711873880307
909,2020,instant_replacement,5yearly,15_19,20.5804432221746
909,2020,low_variant,5yearly,15_19,21.2306213071281
909,2020,medium_variant,5yearly,15_19,25.0511282461186
909,2020,momentum,5yearly,15_19,21.1840921360446
909,2020,no_change,5yearly,15_19,30.2160854451399
909,2020,zero_migration,5yearly,15_19,25.7717067555056
909,2020,constant_fertility,5yearly,20_24,98.4061635478093
909,2020,constant_mortality,5yearly,20_24,84.1513258086606
909,2020,high_variant,5yearly,20_24,97.3818749175261
909,2020,instant_replacement,5yearly,20_24,70.8576655619178
909,2020,low_variant,5yearly,20_24,70.9696140337115
909,2020,medium_variant,5yearly,20_24,84.1751461761852
909,2020,momentum,5yearly,20_24,72.9229891739053
909,2020,no_change,5yearly,20_24,98.3787724487766
909,2020,zero_migration,5yearly,20_24,86.9051175532245
909,2020,constant_fertility,5yearly,25_29,126.497526319121
909,2020,constant_mortality,5yearly,25_29,112.28134294708
909,2020,high_variant,5yearly,25_29,132.09113061457
909,2020,instant_replacement,5yearly,25_29,104.710542416507
909,2020,low_variant,5yearly,25_29,92.5128958416844
909,2020,medium_variant,5yearly,25_29,112.302079157788
909,2020,momentum,5yearly,25_29,105.648842571296
909,2020,no_change,5yearly,25_29,126.47317566023
909,2020,zero_migration,5yearly,25_29,114.164198003022
909,2020,constant_fertility,5yearly,30_34,131.617385744612
909,2020,constant_mortality,5yearly,30_34,125.254428219466
909,2020,high_variant,5yearly,30_34,149.114364952324
909,2020,instant_replacement,5yearly,30_34,125.22237911672
909,2020,low_variant,5yearly,30_34,101.407039027424
909,2020,medium_variant,5yearly,30_34,125.260636480689
909,2020,momentum,5yearly,30_34,124.940955666199
909,2020,no_change,5yearly,30_34,131.60610791204
909,2020,zero_migration,5yearly,30_34,125.655976575682
909,2020,constant_fertility,5yearly,35_39,79.2723228790878
909,2020,constant_mortality,5yearly,35_39,80.1440429581103
909,2020,high_variant,5yearly,35_39,95.4186890155055
909,2020,instant_replacement,5yearly,35_39,80.1578353246979
909,2020,low_variant,5yearly,35_39,64.8854588512724
909,2020,medium_variant,5yearly,35_39,80.1520739333889
909,2020,momentum,5yearly,35_39,80.193987426689
909,2020,no_change,5yearly,35_39,79.2590541461979
909,2020,zero_migration,5yearly,35_39,80.4365144368421
909,2020,constant_fertility,5yearly,40_44,23.3122615669661
909,2020,constant_mortality,5yearly,40_44,24.1280210860306
909,2020,high_variant,5yearly,40_44,28.3968539329097
909,2020,instant_replacement,5yearly,40_44,22.550434311043
909,2020,low_variant,5yearly,40_44,19.8773054107691
909,2020,medium_variant,5yearly,40_44,24.1369348652901
909,2020,momentum,5yearly,40_44,22.7794881125803
909,2020,no_change,5yearly,40_44,23.3006147555096
909,2020,zero_migration,5yearly,40_44,24.3936949812176
909,2020,constant_fertility,5yearly,45_49,5.91287904535545
909,2020,constant_mortality,5yearly,45_49,5.51564103708331
909,2020,high_variant,5yearly,45_49,6.28754162437503
909,2020,instant_replacement,5yearly,45_49,4.18334809940156
909,2020,low_variant,5yearly,45_49,4.75586447168774
909,2020,medium_variant,5yearly,45_49,5.52131901504756
909,2020,momentum,5yearly,45_49,4.29378273974032
909,2020,no_change,5yearly,45_49,5.90603221304248
909,2020,zero_migration,5yearly,45_49,5.6164638912516
909,2025,constant_fertility,5yearly,15_19,30.0212370691209
909,2025,constant_mortality,5yearly,15_19,22.7996517998377
909,2025,high_variant,5yearly,15_19,27.3104203672246
909,2025,instant_replacement,5yearly,15_19,19.3275259276492
909,2025,low_variant,5yearly,15_19,18.3153636119655
909,2025,medium_variant,5yearly,15_19,22.8126410424953
909,2025,momentum,5yearly,15_19,20.189338466657
909,2025,no_change,5yearly,15_19,30.0050332009339
909,2025,zero_migration,5yearly,15_19,23.7715785763135
909,2025,constant_fertility,5yearly,20_24,99.0055537667768
909,2025,constant_mortality,5yearly,20_24,79.2709801365205
909,2025,high_variant,5yearly,20_24,95.3694977114084
909,2025,instant_replacement,5yearly,20_24,68.7368931583147
909,2025,low_variant,5yearly,20_24,63.2540919512104
909,2025,medium_variant,5yearly,20_24,79.3119071995915
909,2025,momentum,5yearly,20_24,71.7217111019456
909,2025,no_change,5yearly,20_24,98.9544379532319
909,2025,zero_migration,5yearly,20_24,82.9785598284405
909,2025,constant_fertility,5yearly,25_29,128.6234901688
909,2025,constant_mortality,5yearly,25_29,109.798726574964
909,2025,high_variant,5yearly,25_29,134.376805281111
909,2025,instant_replacement,5yearly,25_29,103.807501979063
909,2025,low_variant,5yearly,25_29,85.2941290185389
909,2025,medium_variant,5yearly,25_29,109.835453409289
909,2025,momentum,5yearly,25_29,105.309489929851
909,2025,no_change,5yearly,25_29,128.576244993168
909,2025,zero_migration,5yearly,25_29,112.655074047206
909,2025,constant_fertility,5yearly,30_34,132.590974301277
909,2025,constant_mortality,5yearly,30_34,123.871634938341
909,2025,high_variant,5yearly,30_34,153.675126734044
909,2025,instant_replacement,5yearly,30_34,125.068616836138
909,2025,low_variant,5yearly,30_34,94.0878423938382
909,2025,medium_variant,5yearly,30_34,123.881099256485
909,2025,momentum,5yearly,30_34,124.37604662891
909,2025,no_change,5yearly,30_34,132.566379080259
909,2025,zero_migration,5yearly,30_34,124.386901190514
909,2025,constant_fertility,5yearly,35_39,79.7240253947558
909,2025,constant_mortality,5yearly,35_39,79.9748578023246
909,2025,high_variant,5yearly,35_39,99.4249243181886
909,2025,instant_replacement,5yearly,35_39,81.5272086439125
909,2025,low_variant,5yearly,35_39,60.5488118506327
909,2025,medium_variant,5yearly,35_39,79.9872441147888
909,2025,momentum,5yearly,35_39,81.4053277779747
909,2025,no_change,5yearly,35_39,79.6939657740132
909,2025,zero_migration,5yearly,35_39,80.3574303207936
909,2025,constant_fertility,5yearly,40_44,23.324891041323
909,2025,constant_mortality,5yearly,40_44,24.1389990521945
909,2025,high_variant,5yearly,40_44,29.6955795804966
909,2025,instant_replacement,5yearly,40_44,23.3757439562373
909,2025,low_variant,5yearly,40_44,18.6190773512261
909,2025,medium_variant,5yearly,40_44,24.1571342314917
909,2025,momentum,5yearly,40_44,23.7155946790813
909,2025,no_change,5yearly,40_44,23.2981169310531
909,2025,zero_migration,5yearly,40_44,24.5701709387566
909,2025,constant_fertility,5yearly,45_49,6.27635036755245
909,2025,constant_mortality,5yearly,45_49,5.56244240283917
909,2025,high_variant,5yearly,45_49,6.59773934702301
909,2025,instant_replacement,5yearly,45_49,4.43980055063198
909,2025,low_variant,5yearly,45_49,4.55286577268896
909,2025,medium_variant,5yearly,45_49,5.57566448438241
909,2025,momentum,5yearly,45_49,4.63941123546874
909,2025,no_change,5yearly,45_49,6.25930904466962
909,2025,zero_migration,5yearly,45_49,5.76787906760666
909,2030,constant_fertility,5yearly,15_19,30.1524283581028
909,2030,constant_mortality,5yearly,15_19,20.9939857702538
909,2030,high_variant,5yearly,15_19,25.1544951857882
909,2030,instant_replacement,5yearly,15_19,17.3303675100789
909,2030,low_variant,5yearly,15_19,16.8941433281818
909,2030,medium_variant,5yearly,15_19,21.0358823937624
909,2030,momentum,5yearly,15_19,18.3804228212388
909,2030,no_change,5yearly,15_19,30.0984698942276
909,2030,zero_migration,5yearly,15_19,22.2983397326041
909,2030,constant_fertility,5yearly,20_24,98.5235501204591
909,2030,constant_mortality,5yearly,20_24,74.406265344548
909,2030,high_variant,5yearly,20_24,90.0831650374805
909,2030,instant_replacement,5yearly,20_24,66.5996127799654
909,2030,low_variant,5yearly,20_24,58.8733644214467
909,2030,medium_variant,5yearly,20_24,74.4779737126124
909,2030,momentum,5yearly,20_24,70.1970866808839
909,2030,no_change,5yearly,20_24,98.4294593172824
909,2030,zero_migration,5yearly,20_24,78.5980375494959
909,2030,constant_fertility,5yearly,25_29,129.158714821915
909,2030,constant_mortality,5yearly,25_29,106.874795298782
909,2030,high_variant,5yearly,25_29,131.395834478711
909,2030,instant_replacement,5yearly,25_29,103.313940102314
909,2030,low_variant,5yearly,25_29,82.4527239917029
909,2030,medium_variant,5yearly,25_29,106.924859919367
909,2030,momentum,5yearly,25_29,105.242742614389
909,2030,no_change,5yearly,25_29,129.086537510323
909,2030,zero_migration,5yearly,25_29,110.140667775361
909,2030,constant_fertility,5yearly,30_34,133.558522640943
909,2030,constant_mortality,5yearly,30_34,122.578421754808
909,2030,high_variant,5yearly,30_34,152.361285688634
909,2030,instant_replacement,5yearly,30_34,124.923810253313
909,2030,low_variant,5yearly,30_34,92.8149961010438
909,2030,medium_variant,5yearly,30_34,122.588454820453
909,2030,momentum,5yearly,30_34,123.835082872535
909,2030,no_change,5yearly,30_34,133.518561589707
909,2030,zero_migration,5yearly,30_34,123.070354185979
909,2030,constant_fertility,5yearly,35_39,80.8521354604151
909,2030,constant_mortality,5yearly,35_39,79.6824556894884
909,2030,high_variant,5yearly,35_39,99.2381651792539
909,2030,instant_replacement,5yearly,35_39,81.9197317141205
909,2030,low_variant,5yearly,35_39,60.1591120336946
909,2030,medium_variant,5yearly,35_39,79.6984305339085
909,2030,momentum,5yearly,35_39,81.5548932469268
909,2030,no_change,5yearly,35_39,80.7998161545642
909,2030,zero_migration,5yearly,35_39,80.1109978280429
909,2030,constant_fertility,5yearly,40_44,23.7535406703138
909,2030,constant_mortality,5yearly,40_44,24.2392616026875
909,2030,high_variant,5yearly,40_44,29.9663855371782
909,2030,instant_replacement,5yearly,40_44,24.0074174852558
909,2030,low_variant,5yearly,40_44,18.5693361444167
909,2030,medium_variant,5yearly,40_44,24.2679293388718
909,2030,momentum,5yearly,40_44,24.4643815293058
909,2030,no_change,5yearly,40_44,23.7060428685352
909,2030,zero_migration,5yearly,40_44,24.8603033254002
909,2030,constant_fertility,5yearly,45_49,6.3073655956265
909,2030,constant_mortality,5yearly,45_49,5.30850977620982
909,2030,high_variant,5yearly,45_49,6.36378329100347
909,2030,instant_replacement,5yearly,45_49,4.46244058304038
909,2030,low_variant,5yearly,45_49,4.29584244728015
909,2030,medium_variant,5yearly,45_49,5.33034385921595
909,2030,momentum,5yearly,45_49,4.7420273354613
909,2030,no_change,5yearly,45_49,6.27667652552459
909,2030,zero_migration,5yearly,45_49,5.61533460336207
