continent,year,variant,freq,age5yearinterval,fertilityrateper1000women
904,2015,zero_migration,5yearly,40_44,13.1948063543823
904,2015,constant_fertility,5yearly,45_49,2.63114621913974
904,2015,constant_mortality,5yearly,45_49,2.42437373456299
904,2015,high_variant,5yearly,45_49,2.71097583929883
904,2015,instant_replacement,5yearly,45_49,2.43146313896529
904,2015,low_variant,5yearly,45_49,2.13821268676429
904,2015,medium_variant,5yearly,45_49,2.42458435123368
904,2015,momentum,5yearly,45_49,2.44546447071964
904,2015,no_change,5yearly,45_49,2.63091164762921
904,2015,zero_migration,5yearly,45_49,2.42674404900719
904,2020,constant_fertility,5yearly,15_19,66.7926812087426
904,2020,constant_mortality,5yearly,15_19,54.7398758278866
904,2020,high_variant,5yearly,15_19,65.930690218642
904,2020,instant_replacement,5yearly,15_19,58.7779983826444
904,2020,low_variant,5yearly,15_19,43.5480786617908
904,2020,medium_variant,5yearly,15_19,54.7392540412818
904,2020,momentum,5yearly,15_19,59.213854058515
904,2020,no_change,5yearly,15_19,66.7936412866706
904,2020,zero_migration,5yearly,15_19,54.7439025985204
904,2020,constant_fertility,5yearly,20_24,118.853820441898
904,2020,constant_mortality,5yearly,20_24,103.466580671012
904,2020,high_variant,5yearly,20_24,124.654856821905
904,2020,instant_replacement,5yearly,20_24,111.367120581262
904,2020,low_variant,5yearly,20_24,82.2829606568664
904,2020,medium_variant,5yearly,20_24,103.468826858305
904,2020,momentum,5yearly,20_24,112.242419667234
904,2020,no_change,5yearly,20_24,118.851032285776
904,2020,zero_migration,5yearly,20_24,103.514461768661
904,2020,constant_fertility,5yearly,25_29,109.796527515303
904,2020,constant_mortality,5yearly,25_29,101.833797890104
904,2020,high_variant,5yearly,25_29,122.766657218349
904,2020,instant_replacement,5yearly,25_29,110.0042726738
904,2020,low_variant,5yearly,25_29,80.9083631938316
904,2020,medium_variant,5yearly,25_29,101.837443227533
904,2020,momentum,5yearly,25_29,110.881990965269
904,2020,no_change,5yearly,25_29,109.791650905096
904,2020,zero_migration,5yearly,25_29,101.906502721612
904,2020,constant_fertility,5yearly,30_34,76.9825110290517
904,2020,constant_mortality,5yearly,30_34,74.5445270472644
904,2020,high_variant,5yearly,30_34,89.8281982198361
904,2020,instant_replacement,5yearly,30_34,80.3030456146579
904,2020,low_variant,5yearly,30_34,59.2694220610515
904,2020,medium_variant,5yearly,30_34,74.5490418871078
904,2020,momentum,5yearly,30_34,80.9396786655489
904,2020,no_change,5yearly,30_34,76.9758171721042
904,2020,zero_migration,5yearly,30_34,74.6012408255023
904,2020,constant_fertility,5yearly,35_39,43.3196252673321
904,2020,constant_mortality,5yearly,35_39,40.757266909897
904,2020,high_variant,5yearly,35_39,49.0567601865004
904,2020,instant_replacement,5yearly,35_39,43.6274678480879
904,2020,low_variant,5yearly,35_39,32.4663181166106
904,2020,medium_variant,5yearly,35_39,40.7616689267875
904,2020,momentum,5yearly,35_39,43.9978001816526
904,2020,no_change,5yearly,35_39,43.3133621216748
904,2020,zero_migration,5yearly,35_39,40.8034721604065
904,2020,constant_fertility,5yearly,40_44,14.4620771596289
904,2020,constant_mortality,5yearly,40_44,12.5882198068839
904,2020,high_variant,5yearly,40_44,15.1166316647214
904,2020,instant_replacement,5yearly,40_44,13.3075380092275
904,2020,low_variant,5yearly,40_44,10.0652619250365
904,2020,medium_variant,5yearly,40_44,12.5909217430378
904,2020,momentum,5yearly,40_44,13.4373549997492
904,2020,no_change,5yearly,40_44,14.4584192108211
904,2020,zero_migration,5yearly,40_44,12.6112211122572
904,2020,constant_fertility,5yearly,45_49,2.68647929206744
904,2020,constant_mortality,5yearly,45_49,2.24389959151992
904,2020,high_variant,5yearly,45_49,2.68794557170004
904,2020,instant_replacement,5yearly,45_49,2.34220412019568
904,2020,low_variant,5yearly,45_49,1.80157498013294
904,2020,medium_variant,5yearly,45_49,2.24462821967628
904,2020,momentum,5yearly,45_49,2.36935493283068
904,2020,no_change,5yearly,45_49,2.68542473582416
904,2020,zero_migration,5yearly,45_49,2.25047348301064
904,2025,constant_fertility,5yearly,15_19,66.8454990293119
904,2025,constant_mortality,5yearly,15_19,49.0990707768795
904,2025,high_variant,5yearly,15_19,62.0364717486092
904,2025,instant_replacement,5yearly,15_19,54.2288978334452
904,2025,low_variant,5yearly,15_19,36.1599429231489
904,2025,medium_variant,5yearly,15_19,49.0978959384557
904,2025,momentum,5yearly,15_19,54.7922377542715
904,2025,no_change,5yearly,15_19,66.8480921572477
904,2025,zero_migration,5yearly,15_19,49.0992958859438
904,2025,constant_fertility,5yearly,20_24,119.278386006664
904,2025,constant_mortality,5yearly,20_24,96.9346134407917
904,2025,high_variant,5yearly,20_24,122.564505140218
904,2025,instant_replacement,5yearly,20_24,107.496595378397
904,2025,low_variant,5yearly,20_24,71.3132194790688
904,2025,medium_variant,5yearly,20_24,96.9388595843709
904,2025,momentum,5yearly,20_24,108.684370945275
904,2025,no_change,5yearly,20_24,119.272930215704
904,2025,zero_migration,5yearly,20_24,96.9917256356387
904,2025,constant_fertility,5yearly,25_29,110.299497415479
904,2025,constant_mortality,5yearly,25_29,100.098167619714
904,2025,high_variant,5yearly,25_29,126.759259024972
904,2025,instant_replacement,5yearly,25_29,111.792115995259
904,2025,low_variant,5yearly,25_29,73.4494219326802
904,2025,medium_variant,5yearly,25_29,100.104797808342
904,2025,momentum,5yearly,25_29,113.037261627224
904,2025,no_change,5yearly,25_29,110.289416656633
904,2025,zero_migration,5yearly,25_29,100.194649597522
904,2025,constant_fertility,5yearly,30_34,77.4944075612864
904,2025,constant_mortality,5yearly,30_34,75.8470018287382
904,2025,high_variant,5yearly,30_34,96.0349251135564
904,2025,instant_replacement,5yearly,30_34,84.6169749851329
904,2025,low_variant,5yearly,30_34,55.6745167406813
904,2025,medium_variant,5yearly,30_34,75.8545972493119
904,2025,momentum,5yearly,30_34,85.5309128632439
904,2025,no_change,5yearly,30_34,77.4804278775903
904,2025,zero_migration,5yearly,30_34,75.9104035131234
904,2025,constant_fertility,5yearly,35_39,43.8400318018607
904,2025,constant_mortality,5yearly,35_39,40.9273873727353
904,2025,high_variant,5yearly,35_39,51.7342909213329
904,2025,instant_replacement,5yearly,35_39,45.3056614677536
904,2025,low_variant,5yearly,35_39,30.136535304575
904,2025,medium_variant,5yearly,35_39,40.9353863153537
904,2025,momentum,5yearly,35_39,45.8308376045557
904,2025,no_change,5yearly,35_39,43.8264675934492
904,2025,zero_migration,5yearly,35_39,40.9882072267091
904,2025,constant_fertility,5yearly,40_44,14.66010819721
904,2025,constant_mortality,5yearly,40_44,12.0873416077674
904,2025,high_variant,5yearly,40_44,15.2353450196985
904,2025,instant_replacement,5yearly,40_44,13.2079119482588
904,2025,low_variant,5yearly,40_44,8.94999303915439
904,2025,medium_variant,5yearly,40_44,12.0926769642747
904,2025,momentum,5yearly,40_44,13.3868630746206
904,2025,no_change,5yearly,40_44,14.6518764597247
904,2025,zero_migration,5yearly,40_44,12.1207515103434
904,2025,constant_fertility,5yearly,45_49,2.76481156443338
904,2025,constant_mortality,5yearly,45_49,2.10078025416355
904,2025,high_variant,5yearly,45_49,2.64068561447815
904,2025,instant_replacement,5yearly,45_49,2.2700647021824
904,2025,low_variant,5yearly,45_49,1.56368288408735
904,2025,medium_variant,5yearly,45_49,2.10218424928275
904,2025,momentum,5yearly,45_49,2.30785293428506
904,2025,no_change,5yearly,45_49,2.76225593003353
904,2025,zero_migration,5yearly,45_49,2.11108625276477
904,2030,constant_fertility,5yearly,15_19,66.9183096358485
904,2030,constant_mortality,5yearly,15_19,44.0530593952616
904,2030,high_variant,5yearly,15_19,55.9019921389857
904,2030,instant_replacement,5yearly,15_19,49.7057602305988
904,2030,low_variant,5yearly,15_19,32.2073148777333
904,2030,medium_variant,5yearly,15_19,44.0518946878323
904,2030,momentum,5yearly,15_19,50.3331239214869
904,2030,no_change,5yearly,15_19,66.92317965359
904,2030,zero_migration,5yearly,15_19,44.0495583624859
904,2030,constant_fertility,5yearly,20_24,119.578533404915
904,2030,constant_mortality,5yearly,20_24,91.1270795964974
904,2030,high_variant,5yearly,20_24,115.84299999223
904,2030,instant_replacement,5yearly,20_24,103.422985729817
904,2030,low_variant,5yearly,20_24,66.4262653323543
904,2030,medium_variant,5yearly,20_24,91.1348136128887
904,2030,momentum,5yearly,20_24,104.8474333671
904,2030,no_change,5yearly,20_24,119.568043650273
904,2030,zero_migration,5yearly,20_24,91.1800981607574
904,2030,constant_fertility,5yearly,25_29,110.877148353878
904,2030,constant_mortality,5yearly,25_29,99.282386514281
904,2030,high_variant,5yearly,25_29,126.40316875236
904,2030,instant_replacement,5yearly,25_29,113.461954301915
904,2030,low_variant,5yearly,25_29,72.1805258173324
904,2030,medium_variant,5yearly,25_29,99.2918059770904
904,2030,momentum,5yearly,25_29,115.039159726924
904,2030,no_change,5yearly,25_29,110.86085239369
904,2030,zero_migration,5yearly,25_29,99.3832985038862
904,2030,constant_fertility,5yearly,30_34,78.0095782541705
904,2030,constant_mortality,5yearly,30_34,77.9568490855143
904,2030,high_variant,5yearly,30_34,99.2781025833965
904,2030,instant_replacement,5yearly,30_34,89.1599763166326
904,2030,low_variant,5yearly,30_34,56.6557243672643
904,2030,medium_variant,5yearly,30_34,77.9667172460274
904,2030,momentum,5yearly,30_34,90.3388115312923
904,2030,no_change,5yearly,30_34,77.9862834579274
904,2030,zero_migration,5yearly,30_34,78.0104656782094
904,2030,constant_fertility,5yearly,35_39,44.2183069816624
904,2030,constant_mortality,5yearly,35_39,41.3437088453806
904,2030,high_variant,5yearly,35_39,52.5712722513836
904,2030,instant_replacement,5yearly,35_39,46.9461402929916
904,2030,low_variant,5yearly,35_39,30.1386060377819
904,2030,medium_variant,5yearly,35_39,41.3551052130632
904,2030,momentum,5yearly,35_39,47.6109473650848
904,2030,no_change,5yearly,35_39,44.1953766029583
904,2030,zero_migration,5yearly,35_39,41.4081574638966
904,2030,constant_fertility,5yearly,40_44,14.8661174397156
904,2030,constant_mortality,5yearly,40_44,11.7129069037013
904,2030,high_variant,5yearly,40_44,14.8479158831815
904,2030,instant_replacement,5yearly,40_44,13.1075676483465
904,2030,low_variant,5yearly,40_44,8.59413740060159
904,2030,medium_variant,5yearly,40_44,11.7209687489
904,2030,momentum,5yearly,40_44,13.323825873198
904,2030,no_change,5yearly,40_44,14.8517317382103
904,2030,zero_migration,5yearly,40_44,11.7518243924253
904,2030,constant_fertility,5yearly,45_49,2.82374899907315
904,2030,constant_mortality,5yearly,45_49,1.96034549467475
904,2030,high_variant,5yearly,45_49,2.48003504424368
904,2030,instant_replacement,5yearly,45_49,2.17528854330992
904,2030,low_variant,5yearly,45_49,1.44489137701932
904,2030,medium_variant,5yearly,45_49,1.9624632106315
904,2030,momentum,5yearly,45_49,2.22138290274246
904,2030,no_change,5yearly,45_49,2.81919038416083
904,2030,zero_migration,5yearly,45_49,1.97377817325869
904,2035,constant_fertility,5yearly,15_19,67.0191730897063
904,2035,constant_mortality,5yearly,15_19,39.5746572600665
904,2035,high_variant,5yearly,15_19,50.3404736559801
904,2035,instant_replacement,5yearly,15_19,45.1834878905246
904,2035,low_variant,5yearly,15_19,28.8346081415685
904,2035,medium_variant,5yearly,15_19,39.5742477927317
904,2035,momentum,5yearly,15_19,45.836824758867
904,2035,no_change,5yearly,15_19,67.0269568167983
904,2035,zero_migration,5yearly,15_19,39.567935790214
904,2035,constant_fertility,5yearly,20_24,119.927208645007
904,2035,constant_mortality,5yearly,20_24,85.9550955274722
904,2035,high_variant,5yearly,20_24,109.653754128226
904,2035,instant_replacement,5yearly,20_24,99.1707493582851
904,2035,low_variant,5yearly,20_24,62.2950854684882
904,2035,medium_variant,5yearly,20_24,85.9715102887092
904,2035,momentum,5yearly,20_24,100.736003549765
904,2035,no_change,5yearly,20_24,119.902471565822
904,2035,zero_migration,5yearly,20_24,86.013037952896
904,2035,constant_fertility,5yearly,25_29,111.335744518747
904,2035,constant_mortality,5yearly,25_29,99.0425827752142
904,2035,high_variant,5yearly,25_29,126.616323791043
904,2035,instant_replacement,5yearly,25_29,115.122691284365
904,2035,low_variant,5yearly,25_29,71.4948342612802
904,2035,medium_variant,5yearly,25_29,99.0558035972634
904,2035,momentum,5yearly,25_29,116.99301959217
904,2035,no_change,5yearly,25_29,111.309356588663
904,2035,zero_migration,5yearly,25_29,99.1370149654818
904,2035,constant_fertility,5yearly,30_34,78.7335921861608
904,2035,constant_mortality,5yearly,30_34,80.6733490950975
904,2035,high_variant,5yearly,30_34,103.14103114267
904,2035,instant_replacement,5yearly,30_34,93.7736101584878
904,2035,low_variant,5yearly,30_34,58.2278619722959
904,2035,medium_variant,5yearly,30_34,80.6842632524235
904,2035,momentum,5yearly,30_34,95.218760584797
904,2035,no_change,5yearly,30_34,78.6997367618126
904,2035,zero_migration,5yearly,30_34,80.7108577306165
904,2035,constant_fertility,5yearly,35_39,44.6113771503764
904,2035,constant_mortality,5yearly,35_39,42.0721327497338
904,2035,high_variant,5yearly,35_39,53.7299555957939
904,2035,instant_replacement,5yearly,35_39,48.6377520772375
904,2035,low_variant,5yearly,35_39,30.4426265791119
904,2035,medium_variant,5yearly,35_39,42.0862417013262
904,2035,momentum,5yearly,35_39,49.4316432692687
904,2035,no_change,5yearly,35_39,44.5770326087411
904,2035,zero_migration,5yearly,35_39,42.1312668895991
904,2035,constant_fertility,5yearly,40_44,15.0186772760588
904,2035,constant_mortality,5yearly,40_44,11.3851320717968
904,2035,high_variant,5yearly,40_44,14.5003755916791
904,2035,instant_replacement,5yearly,40_44,12.9862491723615
904,2035,low_variant,5yearly,40_44,8.29115351238787
904,2035,medium_variant,5yearly,40_44,11.3957759618359
904,2035,momentum,5yearly,40_44,13.2297133907849
904,2035,no_change,5yearly,40_44,14.9968229403038
904,2035,zero_migration,5yearly,40_44,11.4244409956925
904,2035,constant_fertility,5yearly,45_49,2.87344797853248
904,2035,constant_mortality,5yearly,45_49,1.82343967264679
904,2035,high_variant,5yearly,45_49,2.31808819333241
904,2035,instant_replacement,5yearly,45_49,2.06209333256411
904,2035,low_variant,5yearly,45_49,1.33425120177877
904,2035,medium_variant,5yearly,45_49,1.82616579947329
904,2035,momentum,5yearly,45_49,2.11341663533086
904,2035,no_change,5yearly,45_49,2.8663327023933
904,2035,zero_migration,5yearly,45_49,1.83900301730937
904,2040,constant_fertility,5yearly,15_19,67.1254190524251
904,2040,constant_mortality,5yearly,15_19,35.6002559153404
904,2040,high_variant,5yearly,15_19,45.3653053361865
904,2040,instant_replacement,5yearly,15_19,40.9738649515414
904,2040,low_variant,5yearly,15_19,25.8821708871996
904,2040,medium_variant,5yearly,15_19,35.6010079579832
904,2040,momentum,5yearly,15_19,41.6488543995313
904,2040,no_change,5yearly,15_19,67.1370053043989
904,2040,zero_migration,5yearly,15_19,35.5894498411977
904,2040,constant_fertility,5yearly,20_24,120.409332048946
904,2040,constant_mortality,5yearly,20_24,81.453828481529
904,2040,high_variant,5yearly,20_24,104.114625519055
904,2040,instant_replacement,5yearly,20_24,94.8601927218977
904,2040,low_variant,5yearly,20_24,58.8959004113568
904,2040,medium_variant,5yearly,20_24,81.4809265514844
904,2040,momentum,5yearly,20_24,96.5335847858242
904,2040,no_change,5yearly,20_24,120.364184559832
904,2040,zero_migration,5yearly,20_24,81.5288340001642
904,2040,constant_fertility,5yearly,25_29,111.812800340392
904,2040,constant_mortality,5yearly,25_29,99.2975703742531
904,2040,high_variant,5yearly,25_29,127.278537702337
904,2040,instant_replacement,5yearly,25_29,116.998239827697
904,2040,low_variant,5yearly,25_29,71.3805708452659
904,2040,medium_variant,5yearly,25_29,99.3179983464409
904,2040,momentum,5yearly,25_29,119.090353140852
904,2040,no_change,5yearly,25_29,111.763679513583
904,2040,zero_migration,5yearly,25_29,99.3953717770772
904,2040,constant_fertility,5yearly,30_34,79.2721655165033
904,2040,constant_mortality,5yearly,30_34,83.7328953925392
904,2040,high_variant,5yearly,30_34,107.341932614321
904,2040,instant_replacement,5yearly,30_34,98.3706919859458
904,2040,low_variant,5yearly,30_34,60.1468121126357
904,2040,medium_variant,5yearly,30_34,83.7439911146249
904,2040,momentum,5yearly,30_34,100.081077059343
904,2040,no_change,5yearly,30_34,79.223538460045
904,2040,zero_migration,5yearly,30_34,83.754421001046
904,2040,constant_fertility,5yearly,35_39,45.1541333062315
904,2040,constant_mortality,5yearly,35_39,43.1161895552152
904,2040,high_variant,5yearly,35_39,55.2132602844377
904,2040,instant_replacement,5yearly,35_39,50.3779988178677
904,2040,low_variant,5yearly,35_39,31.0498207171218
904,2040,medium_variant,5yearly,35_39,43.1317349458913
904,2040,momentum,5yearly,35_39,51.2961694201206
904,2040,no_change,5yearly,35_39,45.1072135834902
904,2040,zero_migration,5yearly,35_39,43.1635255546069
904,2040,constant_fertility,5yearly,40_44,15.1996431756062
904,2040,constant_mortality,5yearly,40_44,11.1614208808111
904,2040,high_variant,5yearly,40_44,14.2647335706793
904,2040,instant_replacement,5yearly,40_44,12.9012153139929
904,2040,low_variant,5yearly,40_44,8.08387171686268
904,2040,medium_variant,5yearly,40_44,11.1743447347538
904,2040,momentum,5yearly,40_44,13.1658153255489
904,2040,no_change,5yearly,40_44,15.1690699869316
904,2040,zero_migration,5yearly,40_44,11.1974984127247
904,2040,constant_fertility,5yearly,45_49,2.91864380304707
904,2040,constant_mortality,5yearly,45_49,1.69674530825168
904,2040,high_variant,5yearly,45_49,2.16524925013622
904,2040,instant_replacement,5yearly,45_49,1.94602869464478
904,2040,low_variant,5yearly,45_49,1.23474617013271
904,2040,medium_variant,5yearly,45_49,1.6999286110906
904,2040,momentum,5yearly,45_49,1.99962466024179
904,2040,no_change,5yearly,45_49,2.90851694473871
904,2040,zero_migration,5yearly,45_49,1.71294654430132
904,2045,constant_fertility,5yearly,15_19,67.2275346427072
904,2045,constant_mortality,5yearly,15_19,32.0284574823837
904,2045,high_variant,5yearly,15_19,40.8794676663176
904,2045,instant_replacement,5yearly,15_19,37.0325947183566
904,2045,low_variant,5yearly,15_19,23.2294972546319
904,2045,medium_variant,5yearly,15_19,32.0303315799261
904,2045,momentum,5yearly,15_19,37.7104187561685
904,2045,no_change,5yearly,15_19,67.2437417054263
904,2045,zero_migration,5yearly,15_19,32.0127360476313
904,2045,constant_fertility,5yearly,20_24,120.890034402886
904,2045,constant_mortality,5yearly,20_24,77.42455030227
904,2045,high_variant,5yearly,20_24,99.1266727848844
904,2045,instant_replacement,5yearly,20_24,90.7700193311966
904,2045,low_variant,5yearly,20_24,55.8778495998804
904,2045,medium_variant,5yearly,20_24,77.4595906685147
904,2045,momentum,5yearly,20_24,92.5614236185193
904,2045,no_change,5yearly,20_24,120.824804099685
904,2045,zero_migration,5yearly,20_24,77.5110272055102
904,2045,constant_fertility,5yearly,25_29,112.432133723157
904,2045,constant_mortality,5yearly,25_29,99.9294897377709
904,2045,high_variant,5yearly,25_29,128.301613182195
904,2045,instant_replacement,5yearly,25_29,118.757106665399
904,2045,low_variant,5yearly,25_29,71.690671063243
904,2045,medium_variant,5yearly,25_29,99.9568880496867
904,2045,momentum,5yearly,25_29,121.059331760537
904,2045,no_change,5yearly,25_29,112.35180908937
904,2045,zero_migration,5yearly,25_29,100.041894184833
904,2045,constant_fertility,5yearly,30_34,79.7726327432122
904,2045,constant_mortality,5yearly,30_34,87.0444898516019
904,2045,high_variant,5yearly,30_34,111.770577499769
904,2045,instant_replacement,5yearly,30_34,103.247337471123
904,2045,low_variant,5yearly,30_34,62.3594171807706
904,2045,medium_variant,5yearly,30_34,87.0536832551121
904,2045,momentum,5yearly,30_34,105.171396844696
904,2045,no_change,5yearly,30_34,79.6958314828135
904,2045,zero_migration,5yearly,30_34,87.0498728460388
904,2045,constant_fertility,5yearly,35_39,45.5365393076604
904,2045,constant_mortality,5yearly,35_39,44.2184041124217
904,2045,high_variant,5yearly,35_39,56.729643028085
904,2045,instant_replacement,5yearly,35_39,52.018913309827
904,2045,low_variant,5yearly,35_39,31.7402746292308
904,2045,medium_variant,5yearly,35_39,44.2348392572738
904,2045,momentum,5yearly,35_39,53.0517777083661
904,2045,no_change,5yearly,35_39,45.4733868604359
904,2045,zero_migration,5yearly,35_39,44.2539354018402
904,2045,constant_fertility,5yearly,40_44,15.442756025818
