continent,year,variant,freq,age5yearinterval,fertilityrateper1000women
908,1975,estimates,5yearly,25_29,120.680772295724
908,1975,estimates,5yearly,30_34,63.5323885894966
908,1975,estimates,5yearly,35_39,25.4839512005295
908,1975,estimates,5yearly,40_44,6.9131962603802
908,1975,estimates,5yearly,45_49,0.573304168873836
908,1980,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1980,estimates,5yearly,15_19,33.3146588491903
908,1980,estimates,5yearly,20_24,134.47286363951
908,1980,estimates,5yearly,25_29,117.118403449866
908,1980,estimates,5yearly,30_34,62.1827606134256
908,1980,estimates,5yearly,35_39,23.2560117584013
908,1980,estimates,5yearly,40_44,5.02915449575884
908,1980,estimates,5yearly,45_49,0.393040786213817
908,1985,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1985,estimates,5yearly,15_19,31.9835235001495
908,1985,estimates,5yearly,20_24,119.795430409072
908,1985,estimates,5yearly,25_29,115.76354985784
908,1985,estimates,5yearly,30_34,65.0344409533358
908,1985,estimates,5yearly,35_39,24.3306207426286
908,1985,estimates,5yearly,40_44,4.92227027524824
908,1985,estimates,5yearly,45_49,0.28848064389646
908,1990,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1990,estimates,5yearly,15_19,30.9592667049704
908,1990,estimates,5yearly,20_24,97.5354656439397
908,1990,estimates,5yearly,25_29,98.2819281943056
908,1990,estimates,5yearly,30_34,60.5926222694593
908,1990,estimates,5yearly,35_39,22.288671899768
908,1990,estimates,5yearly,40_44,4.35598807577894
908,1990,estimates,5yearly,45_49,0.241319433343716
908,1995,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1995,estimates,5yearly,15_19,23.8537993699626
908,1995,estimates,5yearly,20_24,77.4432982976756
908,1995,estimates,5yearly,25_29,89.754122686132
908,1995,estimates,5yearly,30_34,65.5795740418846
908,1995,estimates,5yearly,35_39,24.9435911387613
908,1995,estimates,5yearly,40_44,4.49082525369117
908,1995,estimates,5yearly,45_49,0.230968805774506
908,2000,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,2000,estimates,5yearly,15_19,19.9083604369554
908,2000,estimates,5yearly,20_24,69.3142500617491
908,2000,estimates,5yearly,25_29,87.573348722862
908,2000,estimates,5yearly,30_34,72.9337942664592
908,2000,estimates,5yearly,35_39,31.1914409820516
908,2000,estimates,5yearly,40_44,5.5399666881743
908,2000,estimates,5yearly,45_49,0.250491153136175
908,2005,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,2005,estimates,5yearly,15_19,19.4369223375141
908,2005,estimates,5yearly,20_24,66.0789771186324
908,2005,estimates,5yearly,25_29,91.82082219079
908,2005,estimates,5yearly,30_34,83.7003007148616
908,2005,estimates,5yearly,35_39,40.3253109695705
908,2005,estimates,5yearly,40_44,7.6105497408689
908,2005,estimates,5yearly,45_49,0.372532368690468
908,2010,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,2010,estimates,5yearly,15_19,16.0102458624971
908,2010,estimates,5yearly,20_24,61.289746535709
908,2010,estimates,5yearly,25_29,95.9240037799789
908,2010,estimates,5yearly,30_34,90.3019127393344
908,2010,estimates,5yearly,35_39,46.7164933905096
908,2010,estimates,5yearly,40_44,9.82312291618618
908,2010,estimates,5yearly,45_49,0.554517715460196
908,2015,constant_fertility,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,constant_mortality,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,high_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,instant_replacement,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,low_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,momentum,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,no_change,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,zero_migration,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,constant_fertility,5yearly,15_19,15.5871665903641
908,2015,constant_mortality,5yearly,15_19,13.159576972383
908,2015,high_variant,5yearly,15_19,15.1872550915274
908,2015,instant_replacement,5yearly,15_19,16.9012595833809
908,2015,low_variant,5yearly,15_19,11.1322085012003
908,2015,medium_variant,5yearly,15_19,13.1596936587042
908,2015,momentum,5yearly,15_19,16.9692002297877
908,2015,no_change,5yearly,15_19,15.5869325250829
908,2015,zero_migration,5yearly,15_19,13.1853904182817
908,2015,constant_fertility,5yearly,20_24,59.012683979214
908,2015,constant_mortality,5yearly,20_24,51.4957939580044
908,2015,high_variant,5yearly,20_24,59.3143704333356
908,2015,instant_replacement,5yearly,20_24,65.1179250294994
908,2015,low_variant,5yearly,20_24,43.677984879638
908,2015,medium_variant,5yearly,20_24,51.4961130342442
908,2015,momentum,5yearly,20_24,65.380261641206
908,2015,no_change,5yearly,20_24,59.0123090391314
908,2015,zero_migration,5yearly,20_24,51.5950090820319
908,2015,constant_fertility,5yearly,25_29,96.221354411915
908,2015,constant_mortality,5yearly,25_29,95.9434309250958
908,2015,high_variant,5yearly,25_29,110.510556933267
908,2015,instant_replacement,5yearly,25_29,121.236935819634
908,2015,low_variant,5yearly,25_29,81.3765617108365
908,2015,medium_variant,5yearly,25_29,95.9437079641479
908,2015,momentum,5yearly,25_29,121.527176599792
908,2015,no_change,5yearly,25_29,96.2211626917284
908,2015,zero_migration,5yearly,25_29,95.9923327590141
908,2015,constant_fertility,5yearly,30_34,90.3612252052706
908,2015,constant_mortality,5yearly,30_34,98.5736504541462
908,2015,high_variant,5yearly,30_34,113.679724819489
908,2015,instant_replacement,5yearly,30_34,125.621444790478
908,2015,low_variant,5yearly,30_34,83.4657887422543
908,2015,medium_variant,5yearly,30_34,98.5727762760934
908,2015,momentum,5yearly,30_34,125.702529023929
908,2015,no_change,5yearly,30_34,90.3623830270109
908,2015,zero_migration,5yearly,30_34,98.4694080923761
908,2015,constant_fertility,5yearly,35_39,46.19448281413
908,2015,constant_mortality,5yearly,35_39,53.5264805650425
908,2015,high_variant,5yearly,35_39,61.8410418877353
908,2015,instant_replacement,5yearly,35_39,69.125549688431
908,2015,low_variant,5yearly,35_39,45.2105545580659
908,2015,medium_variant,5yearly,35_39,53.5256168728405
908,2015,momentum,5yearly,35_39,69.162502812253
908,2015,no_change,5yearly,35_39,46.1955291747371
908,2015,zero_migration,5yearly,35_39,53.4663247001708
908,2015,constant_fertility,5yearly,40_44,9.67772483985733
908,2015,constant_mortality,5yearly,40_44,11.5529546870975
908,2015,high_variant,5yearly,40_44,13.3597789154851
908,2015,instant_replacement,5yearly,40_44,15.0200742909153
908,2015,low_variant,5yearly,40_44,9.74564388902743
908,2015,medium_variant,5yearly,40_44,11.5527688893197
908,2015,momentum,5yearly,40_44,15.0352716053935
908,2015,no_change,5yearly,40_44,9.67798191514945
908,2015,zero_migration,5yearly,40_44,11.5459729976029
908,2015,constant_fertility,5yearly,45_49,0.561237125368501
908,2015,constant_mortality,5yearly,45_49,0.679014909494183
908,2015,high_variant,5yearly,45_49,0.786657526596036
908,2015,instant_replacement,5yearly,45_49,0.894473571415999
908,2015,low_variant,5yearly,45_49,0.571299448789044
908,2015,medium_variant,5yearly,45_49,0.678993710572147
908,2015,momentum,5yearly,45_49,0.895524848256191
908,2015,no_change,5yearly,45_49,0.561250771335309
908,2015,zero_migration,5yearly,45_49,0.678847358593683
908,2020,constant_fertility,5yearly,"Region, subregion, country or area *",EUROPE
908,2020,constant_mortality,5yearly,"Region, subregion, country or area *",EUROPE
908,2020,high_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2020,instant_replacement,5yearly,"Region, subregion, country or area *",EUROPE
908,2020,low_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2020,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2020,momentum,5yearly,"Region, subregion, country or area *",EUROPE
908,2020,no_change,5yearly,"Region, subregion, country or area *",EUROPE
908,2020,zero_migration,5yearly,"Region, subregion, country or area *",EUROPE
908,2020,constant_fertility,5yearly,15_19,15.830283621604
908,2020,constant_mortality,5yearly,15_19,10.8192808595076
908,2020,high_variant,5yearly,15_19,13.4415273523785
908,2020,instant_replacement,5yearly,15_19,13.6478040864653
908,2020,low_variant,5yearly,15_19,8.19732474075019
908,2020,medium_variant,5yearly,15_19,10.8194886310712
908,2020,momentum,5yearly,15_19,13.7638297197268
908,2020,no_change,5yearly,15_19,15.8298206512536
908,2020,zero_migration,5yearly,15_19,10.8725448664633
908,2020,constant_fertility,5yearly,20_24,58.1375454197155
908,2020,constant_mortality,5yearly,20_24,44.0589850372674
908,2020,high_variant,5yearly,20_24,54.5732500815454
908,2020,instant_replacement,5yearly,20_24,54.6450351211642
908,2020,low_variant,5yearly,20_24,33.5473319195328
908,2020,medium_variant,5yearly,20_24,44.0600881877877
908,2020,momentum,5yearly,20_24,55.0692638411893
908,2020,no_change,5yearly,20_24,58.1355225585547
908,2020,zero_migration,5yearly,20_24,44.2320397031873
908,2020,constant_fertility,5yearly,25_29,96.0280656450582
908,2020,constant_mortality,5yearly,25_29,95.7161262997329
908,2020,high_variant,5yearly,25_29,118.530710049927
908,2020,instant_replacement,5yearly,25_29,118.485774775186
908,2020,low_variant,5yearly,25_29,72.9039172851884
908,2020,medium_variant,5yearly,25_29,95.7174159703299
908,2020,momentum,5yearly,25_29,119.050279529382
908,2020,no_change,5yearly,25_29,96.0271651227205
908,2020,zero_migration,5yearly,25_29,95.829382662048
908,2020,constant_fertility,5yearly,30_34,91.4326158653521
908,2020,constant_mortality,5yearly,30_34,108.616945112507
908,2020,high_variant,5yearly,30_34,134.667326195154
908,2020,instant_replacement,5yearly,30_34,135.274419650593
908,2020,low_variant,5yearly,30_34,82.5633757789422
908,2020,medium_variant,5yearly,30_34,108.615405528208
908,2020,momentum,5yearly,30_34,135.359604852081
908,2020,no_change,5yearly,30_34,91.4360895256254
908,2020,zero_migration,5yearly,30_34,108.352304563582
908,2020,constant_fertility,5yearly,35_39,45.9380296524927
908,2020,constant_mortality,5yearly,35_39,58.8543351808928
908,2020,high_variant,5yearly,35_39,73.1542890981339
908,2020,instant_replacement,5yearly,35_39,74.2769056437385
908,2020,low_variant,5yearly,35_39,44.5510020508901
908,2020,medium_variant,5yearly,35_39,58.8525369899945
908,2020,momentum,5yearly,35_39,74.272214657702
908,2020,no_change,5yearly,35_39,45.942065551198
908,2020,zero_migration,5yearly,35_39,58.6796821726948
908,2020,constant_fertility,5yearly,40_44,9.53210656150451
908,2020,constant_mortality,5yearly,40_44,12.4620960095188
908,2020,high_variant,5yearly,40_44,15.5321867594701
908,2020,instant_replacement,5yearly,40_44,15.9481365925581
908,2020,low_variant,5yearly,40_44,9.3907884925173
908,2020,medium_variant,5yearly,40_44,12.4615763064364
908,2020,momentum,5yearly,40_44,15.9641201253256
908,2020,no_change,5yearly,40_44,9.53304907691911
908,2020,zero_migration,5yearly,40_44,12.4381864062737
908,2020,constant_fertility,5yearly,45_49,0.551196644166576
908,2020,constant_mortality,5yearly,45_49,0.720843791591652
908,2020,high_variant,5yearly,45_49,0.903246160898866
908,2020,instant_replacement,5yearly,45_49,0.946027738415858
908,2020,low_variant,5yearly,45_49,0.538313686662808
908,2020,medium_variant,5yearly,45_49,0.720783771737081
908,2020,momentum,5yearly,45_49,0.948156170922883
908,2020,no_change,5yearly,45_49,0.551273372106541
908,2020,zero_migration,5yearly,45_49,0.720287309856345
908,2025,constant_fertility,5yearly,"Region, subregion, country or area *",EUROPE
908,2025,constant_mortality,5yearly,"Region, subregion, country or area *",EUROPE
908,2025,high_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2025,instant_replacement,5yearly,"Region, subregion, country or area *",EUROPE
908,2025,low_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2025,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2025,momentum,5yearly,"Region, subregion, country or area *",EUROPE
908,2025,no_change,5yearly,"Region, subregion, country or area *",EUROPE
908,2025,zero_migration,5yearly,"Region, subregion, country or area *",EUROPE
908,2025,constant_fertility,5yearly,15_19,16.2599144889011
908,2025,constant_mortality,5yearly,15_19,9.65545090779366
908,2025,high_variant,5yearly,15_19,12.5156413069452
908,2025,instant_replacement,5yearly,15_19,11.8947661454205
908,2025,low_variant,5yearly,15_19,6.7961102539058
908,2025,medium_variant,5yearly,15_19,9.65585468013372
908,2025,momentum,5yearly,15_19,12.018574694109
908,2025,no_change,5yearly,15_19,16.2589600692195
908,2025,zero_migration,5yearly,15_19,9.71138668705437
908,2025,constant_fertility,5yearly,20_24,58.8241985712035
908,2025,constant_mortality,5yearly,20_24,41.3324012132383
908,2025,high_variant,5yearly,20_24,53.4098989758019
908,2025,instant_replacement,5yearly,20_24,50.1666949112414
908,2025,low_variant,5yearly,20_24,29.257732373589
908,2025,medium_variant,5yearly,20_24,41.3337566558422
908,2025,momentum,5yearly,20_24,50.5837354863171
908,2025,no_change,5yearly,20_24,58.8205945685818
908,2025,zero_migration,5yearly,20_24,41.4788812846783
908,2025,constant_fertility,5yearly,25_29,96.0640222090033
908,2025,constant_mortality,5yearly,25_29,95.5518697541166
908,2025,high_variant,5yearly,25_29,123.489969949975
908,2025,instant_replacement,5yearly,25_29,115.949780286597
908,2025,low_variant,5yearly,25_29,67.6191646892578
908,2025,medium_variant,5yearly,25_29,95.5547869663412
908,2025,momentum,5yearly,25_29,116.69770240885
908,2025,no_change,5yearly,25_29,96.0622203468797
908,2025,zero_migration,5yearly,25_29,95.7119215520724
908,2025,constant_fertility,5yearly,30_34,93.5051962471523
908,2025,constant_mortality,5yearly,30_34,114.488626663334
908,2025,high_variant,5yearly,30_34,148.295271427946
908,2025,instant_replacement,5yearly,30_34,140.273157838195
908,2025,low_variant,5yearly,30_34,80.6794352923741
908,2025,medium_variant,5yearly,30_34,114.487281276328
908,2025,momentum,5yearly,30_34,140.467343989021
908,2025,no_change,5yearly,30_34,93.5114275840385
908,2025,zero_migration,5yearly,30_34,114.163174442166
908,2025,constant_fertility,5yearly,35_39,46.4740989684734
908,2025,constant_mortality,5yearly,35_39,63.3095383589279
908,2025,high_variant,5yearly,35_39,82.1982136512005
908,2025,instant_replacement,5yearly,35_39,78.4241066618884
908,2025,low_variant,5yearly,35_39,44.4167350815425
908,2025,medium_variant,5yearly,35_39,63.3072574742183
908,2025,momentum,5yearly,35_39,78.3511302746835
908,2025,no_change,5yearly,35_39,46.4816941527911
908,2025,zero_migration,5yearly,35_39,63.0079079837223
908,2025,constant_fertility,5yearly,40_44,9.43729078209425
908,2025,constant_mortality,5yearly,40_44,13.4309632925612
908,2025,high_variant,5yearly,40_44,17.472459824804
908,2025,instant_replacement,5yearly,40_44,16.7859056406958
908,2025,low_variant,5yearly,40_44,9.38744173320748
908,2025,medium_variant,5yearly,40_44,13.4300515467923
908,2025,momentum,5yearly,40_44,16.7837449072759
908,2025,no_change,5yearly,40_44,9.4394788703378
908,2025,zero_migration,5yearly,40_44,13.3771661422798
908,2025,constant_fertility,5yearly,45_49,0.537693570246523
908,2025,constant_mortality,5yearly,45_49,0.771223935341874
908,2025,high_variant,5yearly,45_49,1.0097343212866
908,2025,instant_replacement,5yearly,45_49,0.990954255328002
908,2025,low_variant,5yearly,45_49,0.532135413874606
908,2025,medium_variant,5yearly,45_49,0.770911644086011
908,2025,momentum,5yearly,45_49,0.991987369818361
908,2025,no_change,5yearly,45_49,0.537839980907771
908,2025,zero_migration,5yearly,45_49,0.768774278196181
908,2030,constant_fertility,5yearly,"Region, subregion, country or area *",EUROPE
908,2030,constant_mortality,5yearly,"Region, subregion, country or area *",EUROPE
908,2030,high_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2030,instant_replacement,5yearly,"Region, subregion, country or area *",EUROPE
908,2030,low_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2030,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2030,momentum,5yearly,"Region, subregion, country or area *",EUROPE
908,2030,no_change,5yearly,"Region, subregion, country or area *",EUROPE
908,2030,zero_migration,5yearly,"Region, subregion, country or area *",EUROPE
908,2030,constant_fertility,5yearly,15_19,16.3507593024895
908,2030,constant_mortality,5yearly,15_19,8.74708378892557
908,2030,high_variant,5yearly,15_19,11.2961394761298
908,2030,instant_replacement,5yearly,15_19,10.6522345958002
908,2030,low_variant,5yearly,15_19,6.20511831682369
908,2030,medium_variant,5yearly,15_19,8.74778822172796
908,2030,momentum,5yearly,15_19,10.7921909513829
908,2030,no_change,5yearly,15_19,16.3482547356209
908,2030,zero_migration,5yearly,15_19,8.81747938579242
908,2030,constant_fertility,5yearly,20_24,60.086081883313
908,2030,constant_mortality,5yearly,20_24,39.800427543831
908,2030,high_variant,5yearly,20_24,51.2399824186911
908,2030,instant_replacement,5yearly,20_24,47.4808359585633
908,2030,low_variant,5yearly,20_24,28.3635678857892
908,2030,medium_variant,5yearly,20_24,39.8019549291276
908,2030,momentum,5yearly,20_24,47.898834321481
908,2030,no_change,5yearly,20_24,60.0801705895101
908,2030,zero_migration,5yearly,20_24,39.9355343007743
908,2030,constant_fertility,5yearly,25_29,96.2507970619545
908,2030,constant_mortality,5yearly,25_29,96.0610387801794
908,2030,high_variant,5yearly,25_29,123.715436129097
908,2030,instant_replacement,5yearly,25_29,114.70067722653
908,2030,low_variant,5yearly,25_29,68.4150484694312
908,2030,medium_variant,5yearly,25_29,96.0653355294138
908,2030,momentum,5yearly,25_29,115.590286154402
908,2030,no_change,5yearly,25_29,96.2483838588735
908,2030,zero_migration,5yearly,25_29,96.2841084377937
908,2030,constant_fertility,5yearly,30_34,94.6374309801145
908,2030,constant_mortality,5yearly,30_34,118.210055743364
908,2030,high_variant,5yearly,30_34,152.621702812279
908,2030,instant_replacement,5yearly,30_34,142.66355363923
908,2030,low_variant,5yearly,30_34,83.7971761374606
908,2030,medium_variant,5yearly,30_34,118.209490958234
908,2030,momentum,5yearly,30_34,143.049104542928
908,2030,no_change,5yearly,30_34,94.6474226013405
908,2030,zero_migration,5yearly,30_34,117.931440926558
908,2030,constant_fertility,5yearly,35_39,47.810312735119
908,2030,constant_mortality,5yearly,35_39,66.6049586110823
908,2030,high_variant,5yearly,35_39,86.2522030228872
908,2030,instant_replacement,5yearly,35_39,81.4805858027191
908,2030,low_variant,5yearly,35_39,46.9528007618939
908,2030,medium_variant,5yearly,35_39,66.6023207795782
908,2030,momentum,5yearly,35_39,81.3280520441448
908,2030,no_change,5yearly,35_39,47.8213034016082
908,2030,zero_migration,5yearly,35_39,66.1756592400255
908,2030,constant_fertility,5yearly,40_44,9.53895079485116
908,2030,constant_mortality,5yearly,40_44,14.264395968847
908,2030,high_variant,5yearly,40_44,18.4923542543892
908,2030,instant_replacement,5yearly,40_44,17.5469767569475
908,2030,low_variant,5yearly,40_44,10.0335684245098
908,2030,medium_variant,5yearly,40_44,14.263065425651
908,2030,momentum,5yearly,40_44,17.5028883809094
908,2030,no_change,5yearly,40_44,9.54235747523838
908,2030,zero_migration,5yearly,40_44,14.1643575555555
908,2030,constant_fertility,5yearly,45_49,0.526047550520859
908,2030,constant_mortality,5yearly,45_49,0.796966234977273
908,2030,high_variant,5yearly,45_49,1.03786351732347
908,2030,instant_replacement,5yearly,45_49,1.00111027741421
908,2030,low_variant,5yearly,45_49,0.555016211368103
908,2030,medium_variant,5yearly,45_49,0.796408757058972
908,2030,momentum,5yearly,45_49,0.998325054793558
908,2030,no_change,5yearly,45_49,0.526389640094756
908,2030,zero_migration,5yearly,45_49,0.790320216321897
908,2035,constant_fertility,5yearly,"Region, subregion, country or area *",EUROPE
908,2035,constant_mortality,5yearly,"Region, subregion, country or area *",EUROPE
908,2035,high_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2035,instant_replacement,5yearly,"Region, subregion, country or area *",EUROPE
908,2035,low_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2035,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2035,momentum,5yearly,"Region, subregion, country or area *",EUROPE
908,2035,no_change,5yearly,"Region, subregion, country or area *",EUROPE
908,2035,zero_migration,5yearly,"Region, subregion, country or area *",EUROPE
908,2035,constant_fertility,5yearly,15_19,16.0124901722094
908,2035,constant_mortality,5yearly,15_19,8.08131569499566
908,2035,high_variant,5yearly,15_19,10.41172669115
908,2035,instant_replacement,5yearly,15_19,9.74020272849502
908,2035,low_variant,5yearly,15_19,5.76482095866437
908,2035,medium_variant,5yearly,15_19,8.08252397378473
908,2035,momentum,5yearly,15_19,9.90186637561353
908,2035,no_change,5yearly,15_19,16.0069668318116
908,2035,zero_migration,5yearly,15_19,8.17127227830128
908,2035,constant_fertility,5yearly,20_24,60.5979850047518
908,2035,constant_mortality,5yearly,20_24,38.8082101268077
908,2035,high_variant,5yearly,20_24,49.7567674536265
908,2035,instant_replacement,5yearly,20_24,45.396268583417
908,2035,low_variant,5yearly,20_24,27.8570929206755
908,2035,medium_variant,5yearly,20_24,38.8098246718706
908,2035,momentum,5yearly,20_24,45.8140092997507
908,2035,no_change,5yearly,20_24,60.5875893689125
908,2035,zero_migration,5yearly,20_24,38.9452178017072
908,2035,constant_fertility,5yearly,25_29,96.6895732538541
908,2035,constant_mortality,5yearly,25_29,97.154574406978
908,2035,high_variant,5yearly,25_29,124.752736707004
908,2035,instant_replacement,5yearly,25_29,114.410545804311
908,2035,low_variant,5yearly,25_29,69.567131185277
908,2035,medium_variant,5yearly,25_29,97.1602083486868
908,2035,momentum,5yearly,25_29,115.469731654395
908,2035,no_change,5yearly,25_29,96.6864457977141
908,2035,zero_migration,5yearly,25_29,97.4735357915828
908,2035,constant_fertility,5yearly,30_34,94.3914765085543
908,2035,constant_mortality,5yearly,30_34,120.786656958817
908,2035,high_variant,5yearly,30_34,155.470575544581
908,2035,instant_replacement,5yearly,30_34,143.72473251511
908,2035,low_variant,5yearly,30_34,86.103505273422
908,2035,medium_variant,5yearly,30_34,120.786846132188
908,2035,momentum,5yearly,30_34,144.324034855329
908,2035,no_change,5yearly,30_34,94.4061268230002
908,2035,zero_migration,5yearly,30_34,120.615603651653
908,2035,constant_fertility,5yearly,35_39,48.6220004754752
908,2035,constant_mortality,5yearly,35_39,68.8698645552524
908,2035,high_variant,5yearly,35_39,88.9321563533528
908,2035,instant_replacement,5yearly,35_39,83.1404678766489
908,2035,low_variant,5yearly,35_39,48.8004604913051
908,2035,medium_variant,5yearly,35_39,68.8663390224688
908,2035,momentum,5yearly,35_39,82.9988028336428
908,2035,no_change,5yearly,35_39,48.6371594860542
908,2035,zero_migration,5yearly,35_39,68.3951496046979
908,2035,constant_fertility,5yearly,40_44,9.84235423751353
908,2035,constant_mortality,5yearly,40_44,15.0131899469841
908,2035,high_variant,5yearly,40_44,19.4208731500655
908,2035,instant_replacement,5yearly,40_44,18.2747117046944
908,2035,low_variant,5yearly,40_44,10.6015635389555
908,2035,medium_variant,5yearly,40_44,15.0112373425537
908,2035,momentum,5yearly,40_44,18.1762051191016
908,2035,no_change,5yearly,40_44,9.84687022825458
908,2035,zero_migration,5yearly,40_44,14.8570340995077
908,2035,constant_fertility,5yearly,45_49,0.531672075794194
908,2035,constant_mortality,5yearly,45_49,0.849174814939923
908,2035,high_variant,5yearly,45_49,1.10151984583162
908,2035,instant_replacement,5yearly,45_49,1.04907210588806
908,2035,low_variant,5yearly,45_49,0.595186949688166
908,2035,medium_variant,5yearly,45_49,0.848353397759894
908,2035,momentum,5yearly,45_49,1.03986725588932
908,2035,no_change,5yearly,45_49,0.532150110044112
908,2035,zero_migration,5yearly,45_49,0.83626263687074
908,2040,constant_fertility,5yearly,"Region, subregion, country or area *",EUROPE
908,2040,constant_mortality,5yearly,"Region, subregion, country or area *",EUROPE
908,2040,high_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2040,instant_replacement,5yearly,"Region, subregion, country or area *",EUROPE
908,2040,low_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2040,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2040,momentum,5yearly,"Region, subregion, country or area *",EUROPE
908,2040,no_change,5yearly,"Region, subregion, country or area *",EUROPE
908,2040,zero_migration,5yearly,"Region, subregion, country or area *",EUROPE
908,2040,constant_fertility,5yearly,15_19,15.6867291356206
908,2040,constant_mortality,5yearly,15_19,7.6386117357799
908,2040,high_variant,5yearly,15_19,9.81877303281946
908,2040,instant_replacement,5yearly,15_19,9.07008687928703
908,2040,low_variant,5yearly,15_19,5.47310864657022
908,2040,medium_variant,5yearly,15_19,7.64014532261556
908,2040,momentum,5yearly,15_19,9.25321088661404
908,2040,no_change,5yearly,15_19,15.6780262975893
908,2040,zero_migration,5yearly,15_19,7.74318631520828
908,2040,constant_fertility,5yearly,20_24,59.9508712463775
908,2040,constant_mortality,5yearly,20_24,38.1515199720441
908,2040,high_variant,5yearly,20_24,48.7429798911355
908,2040,instant_replacement,5yearly,20_24,43.945963463067
908,2040,low_variant,5yearly,20_24,27.5764987358021
908,2040,medium_variant,5yearly,20_24,38.1538389508238
908,2040,momentum,5yearly,20_24,44.3743375427526
908,2040,no_change,5yearly,20_24,59.9326723803011
908,2040,zero_migration,5yearly,20_24,38.295034539471
908,2040,constant_fertility,5yearly,25_29,97.2107305166718
908,2040,constant_mortality,5yearly,25_29,98.1464569265948
908,2040,high_variant,5yearly,25_29,125.612162378042
908,2040,instant_replacement,5yearly,25_29,113.650123530366
908,2040,low_variant,5yearly,25_29,70.6807381162637
