variant,region,year,infantmortalityper1000livebirth
estimates,1503,1950,57.193
estimates,1503,1951,56.218
estimates,1503,1952,54.295
estimates,1503,1953,52.427
estimates,1503,1954,50.614
estimates,1503,1955,48.855
estimates,1503,1956,47.149
estimates,1503,1957,45.496
estimates,1503,1958,43.891
estimates,1503,1959,42.33
estimates,1503,1960,40.805
estimates,1503,1961,39.311
estimates,1503,1962,37.838
estimates,1503,1963,36.381
estimates,1503,1964,34.934
estimates,1503,1965,33.491
estimates,1503,1966,32.045
estimates,1503,1967,30.602
estimates,1503,1968,29.171
estimates,1503,1969,27.762
estimates,1503,1970,26.393
estimates,1503,1971,25.082
estimates,1503,1972,23.843
estimates,1503,1973,22.683
estimates,1503,1974,21.604
estimates,1503,1975,20.603
estimates,1503,1976,19.666
estimates,1503,1977,18.779
estimates,1503,1978,17.926
estimates,1503,1979,17.101
estimates,1503,1980,16.306
estimates,1503,1981,15.543
estimates,1503,1982,14.82
estimates,1503,1983,14.14
estimates,1503,1984,13.503
estimates,1503,1985,12.905
estimates,1503,1986,12.343
estimates,1503,1987,11.81
estimates,1503,1988,11.3
estimates,1503,1989,10.809
estimates,1503,1990,10.332
estimates,1503,1991,9.864
estimates,1503,1992,9.407
estimates,1503,1993,8.963
estimates,1503,1994,8.534
estimates,1503,1995,8.126
estimates,1503,1996,7.746
estimates,1503,1997,7.401
estimates,1503,1998,7.094
estimates,1503,1999,6.824
estimates,1503,2000,6.592
estimates,1503,2001,6.395
estimates,1503,2002,6.224
estimates,1503,2003,6.073
estimates,1503,2004,5.936
estimates,1503,2005,5.807
estimates,1503,2006,5.684
estimates,1503,2007,5.564
estimates,1503,2008,5.447
estimates,1503,2009,5.327
estimates,1503,2010,5.203
estimates,1503,2011,5.071
estimates,1503,2012,4.933
estimates,1503,2013,4.79
estimates,1503,2014,4.644
estimates,1503,2015,4.497
medium_variant,1503,2015,4.497
medium_variant,1503,2016,4.352
medium_variant,1503,2017,4.211
medium_variant,1503,2018,4.079
medium_variant,1503,2019,3.955
medium_variant,1503,2020,3.84
medium_variant,1503,2021,3.733
medium_variant,1503,2022,3.632
medium_variant,1503,2023,3.534
medium_variant,1503,2024,3.44
medium_variant,1503,2025,3.349
medium_variant,1503,2026,3.26
medium_variant,1503,2027,3.175
medium_variant,1503,2028,3.093
medium_variant,1503,2029,3.014
medium_variant,1503,2030,2.939
medium_variant,1503,2031,2.867
medium_variant,1503,2032,2.798
medium_variant,1503,2033,2.732
medium_variant,1503,2034,2.667
medium_variant,1503,2035,2.606
medium_variant,1503,2036,2.546
medium_variant,1503,2037,2.488
medium_variant,1503,2038,2.432
medium_variant,1503,2039,2.379
medium_variant,1503,2040,2.327
medium_variant,1503,2041,2.277
medium_variant,1503,2042,2.23
medium_variant,1503,2043,2.184
medium_variant,1503,2044,2.14
medium_variant,1503,2045,2.097
medium_variant,1503,2046,2.056
medium_variant,1503,2047,2.016
medium_variant,1503,2048,1.977
medium_variant,1503,2049,1.939
medium_variant,1503,2050,1.902
medium_variant,1503,2051,1.866
medium_variant,1503,2052,1.831
medium_variant,1503,2053,1.797
medium_variant,1503,2054,1.764
medium_variant,1503,2055,1.731
medium_variant,1503,2056,1.7
medium_variant,1503,2057,1.669
medium_variant,1503,2058,1.639
medium_variant,1503,2059,1.611
medium_variant,1503,2060,1.583
medium_variant,1503,2061,1.555
medium_variant,1503,2062,1.529
medium_variant,1503,2063,1.503
medium_variant,1503,2064,1.477
medium_variant,1503,2065,1.452
medium_variant,1503,2066,1.428
medium_variant,1503,2067,1.404
medium_variant,1503,2068,1.381
medium_variant,1503,2069,1.358
medium_variant,1503,2070,1.336
medium_variant,1503,2071,1.315
medium_variant,1503,2072,1.294
medium_variant,1503,2073,1.274
medium_variant,1503,2074,1.254
medium_variant,1503,2075,1.235
medium_variant,1503,2076,1.215
medium_variant,1503,2077,1.196
medium_variant,1503,2078,1.177
medium_variant,1503,2079,1.158
medium_variant,1503,2080,1.139
medium_variant,1503,2081,1.121
medium_variant,1503,2082,1.103
medium_variant,1503,2083,1.086
medium_variant,1503,2084,1.069
medium_variant,1503,2085,1.052
medium_variant,1503,2086,1.036
medium_variant,1503,2087,1.02
medium_variant,1503,2088,1.004
medium_variant,1503,2089,0.988
medium_variant,1503,2090,0.972
medium_variant,1503,2091,0.956
medium_variant,1503,2092,0.94
medium_variant,1503,2093,0.925
medium_variant,1503,2094,0.91
medium_variant,1503,2095,0.896
medium_variant,1503,2096,0.882
medium_variant,1503,2097,0.868
medium_variant,1503,2098,0.855
medium_variant,1503,2099,0.843
