variant,region,year,infantmortalityper1000livebirth
estimates,914,1950,206.466
estimates,914,1951,204.963
estimates,914,1952,201.966
estimates,914,1953,198.991
estimates,914,1954,196.038
estimates,914,1955,193.105
estimates,914,1956,190.195
estimates,914,1957,187.307
estimates,914,1958,184.442
estimates,914,1959,181.6
estimates,914,1960,178.784
estimates,914,1961,175.995
estimates,914,1962,173.233
estimates,914,1963,170.499
estimates,914,1964,167.794
estimates,914,1965,165.12
estimates,914,1966,162.48
estimates,914,1967,159.873
estimates,914,1968,157.291
estimates,914,1969,154.728
estimates,914,1970,152.157
estimates,914,1971,149.551
estimates,914,1972,146.899
estimates,914,1973,144.21
estimates,914,1974,141.504
estimates,914,1975,138.802
estimates,914,1976,136.13
estimates,914,1977,133.533
estimates,914,1978,131.064
estimates,914,1979,128.767
estimates,914,1980,126.709
estimates,914,1981,124.948
estimates,914,1982,123.491
estimates,914,1983,122.323
estimates,914,1984,121.417
estimates,914,1985,120.74
estimates,914,1986,120.247
estimates,914,1987,119.86
estimates,914,1988,119.492
estimates,914,1989,119.068
estimates,914,1990,118.523
estimates,914,1991,117.808
estimates,914,1992,116.915
estimates,914,1993,115.832
estimates,914,1994,114.535
estimates,914,1995,113.002
estimates,914,1996,111.226
estimates,914,1997,109.232
estimates,914,1998,107.057
estimates,914,1999,104.729
estimates,914,2000,102.277
estimates,914,2001,99.726
estimates,914,2002,97.108
estimates,914,2003,94.454
estimates,914,2004,91.796
estimates,914,2005,89.158
estimates,914,2006,86.555
estimates,914,2007,83.983
estimates,914,2008,81.441
estimates,914,2009,78.935
estimates,914,2010,76.461
estimates,914,2011,74.004
estimates,914,2012,71.558
estimates,914,2013,69.128
estimates,914,2014,66.728
estimates,914,2015,64.391
medium_variant,914,2015,64.391
medium_variant,914,2016,62.149
medium_variant,914,2017,60.028
medium_variant,914,2018,58.044
medium_variant,914,2019,56.2
medium_variant,914,2020,54.487
medium_variant,914,2021,52.885
medium_variant,914,2022,51.362
medium_variant,914,2023,49.889
medium_variant,914,2024,48.453
medium_variant,914,2025,47.049
medium_variant,914,2026,45.678
medium_variant,914,2027,44.351
medium_variant,914,2028,43.074
medium_variant,914,2029,41.845
medium_variant,914,2030,40.659
medium_variant,914,2031,39.51
medium_variant,914,2032,38.395
medium_variant,914,2033,37.309
medium_variant,914,2034,36.249
medium_variant,914,2035,35.216
medium_variant,914,2036,34.211
medium_variant,914,2037,33.238
medium_variant,914,2038,32.299
medium_variant,914,2039,31.395
medium_variant,914,2040,30.528
medium_variant,914,2041,29.699
medium_variant,914,2042,28.907
medium_variant,914,2043,28.148
medium_variant,914,2044,27.418
medium_variant,914,2045,26.711
medium_variant,914,2046,26.02
medium_variant,914,2047,25.339
medium_variant,914,2048,24.666
medium_variant,914,2049,24.001
medium_variant,914,2050,23.344
medium_variant,914,2051,22.701
medium_variant,914,2052,22.077
medium_variant,914,2053,21.479
medium_variant,914,2054,20.907
medium_variant,914,2055,20.364
medium_variant,914,2056,19.85
medium_variant,914,2057,19.361
medium_variant,914,2058,18.894
medium_variant,914,2059,18.448
medium_variant,914,2060,18.019
medium_variant,914,2061,17.606
medium_variant,914,2062,17.206
medium_variant,914,2063,16.82
medium_variant,914,2064,16.445
medium_variant,914,2065,16.083
medium_variant,914,2066,15.733
medium_variant,914,2067,15.397
medium_variant,914,2068,15.076
medium_variant,914,2069,14.77
medium_variant,914,2070,14.476
medium_variant,914,2071,14.194
medium_variant,914,2072,13.922
medium_variant,914,2073,13.66
medium_variant,914,2074,13.405
medium_variant,914,2075,13.16
medium_variant,914,2076,12.925
medium_variant,914,2077,12.701
medium_variant,914,2078,12.489
medium_variant,914,2079,12.288
medium_variant,914,2080,12.098
medium_variant,914,2081,11.917
medium_variant,914,2082,11.743
medium_variant,914,2083,11.575
medium_variant,914,2084,11.411
medium_variant,914,2085,11.251
medium_variant,914,2086,11.094
medium_variant,914,2087,10.94
medium_variant,914,2088,10.79
medium_variant,914,2089,10.643
medium_variant,914,2090,10.499
medium_variant,914,2091,10.358
medium_variant,914,2092,10.22
medium_variant,914,2093,10.085
medium_variant,914,2094,9.953
medium_variant,914,2095,9.825
medium_variant,914,2096,9.7
medium_variant,914,2097,9.578
medium_variant,914,2098,9.46
medium_variant,914,2099,9.345
