variant,region,year,infantmortalityper1000livebirth
estimates,924,1950,37.763
estimates,924,1951,36.692
estimates,924,1952,34.634
estimates,924,1953,32.75
estimates,924,1954,31.039
estimates,924,1955,29.5
estimates,924,1956,28.127
estimates,924,1957,26.914
estimates,924,1958,25.845
estimates,924,1959,24.897
estimates,924,1960,24.04
estimates,924,1961,23.243
estimates,924,1962,22.474
estimates,924,1963,21.708
estimates,924,1964,20.934
estimates,924,1965,20.16
estimates,924,1966,19.41
estimates,924,1967,18.712
estimates,924,1968,18.086
estimates,924,1969,17.529
estimates,924,1970,17.03
estimates,924,1971,16.571
estimates,924,1972,16.126
estimates,924,1973,15.674
estimates,924,1974,15.203
estimates,924,1975,14.701
estimates,924,1976,14.162
estimates,924,1977,13.596
estimates,924,1978,13.017
estimates,924,1979,12.436
estimates,924,1980,11.87
estimates,924,1981,11.344
estimates,924,1982,10.868
estimates,924,1983,10.449
estimates,924,1984,10.084
estimates,924,1985,9.761
estimates,924,1986,9.459
estimates,924,1987,9.154
estimates,924,1988,8.83
estimates,924,1989,8.483
estimates,924,1990,8.115
estimates,924,1991,7.736
estimates,924,1992,7.364
estimates,924,1993,7.015
estimates,924,1994,6.694
estimates,924,1995,6.406
estimates,924,1996,6.153
estimates,924,1997,5.929
estimates,924,1998,5.728
estimates,924,1999,5.547
estimates,924,2000,5.383
estimates,924,2001,5.233
estimates,924,2002,5.094
estimates,924,2003,4.962
estimates,924,2004,4.834
estimates,924,2005,4.707
estimates,924,2006,4.579
estimates,924,2007,4.45
estimates,924,2008,4.321
estimates,924,2009,4.19
estimates,924,2010,4.058
estimates,924,2011,3.923
estimates,924,2012,3.787
estimates,924,2013,3.651
estimates,924,2014,3.516
estimates,924,2015,3.386
medium_variant,924,2015,3.386
medium_variant,924,2016,3.262
medium_variant,924,2017,3.147
medium_variant,924,2018,3.04
medium_variant,924,2019,2.943
medium_variant,924,2020,2.855
medium_variant,924,2021,2.773
medium_variant,924,2022,2.697
medium_variant,924,2023,2.624
medium_variant,924,2024,2.552
medium_variant,924,2025,2.482
medium_variant,924,2026,2.413
medium_variant,924,2027,2.346
medium_variant,924,2028,2.282
medium_variant,924,2029,2.22
medium_variant,924,2030,2.161
medium_variant,924,2031,2.105
medium_variant,924,2032,2.051
medium_variant,924,2033,2.001
medium_variant,924,2034,1.953
medium_variant,924,2035,1.907
medium_variant,924,2036,1.863
medium_variant,924,2037,1.822
medium_variant,924,2038,1.783
medium_variant,924,2039,1.745
medium_variant,924,2040,1.709
medium_variant,924,2041,1.674
medium_variant,924,2042,1.641
medium_variant,924,2043,1.609
medium_variant,924,2044,1.578
medium_variant,924,2045,1.549
medium_variant,924,2046,1.519
medium_variant,924,2047,1.491
medium_variant,924,2048,1.463
medium_variant,924,2049,1.435
medium_variant,924,2050,1.407
medium_variant,924,2051,1.38
medium_variant,924,2052,1.354
medium_variant,924,2053,1.328
medium_variant,924,2054,1.303
medium_variant,924,2055,1.278
medium_variant,924,2056,1.255
medium_variant,924,2057,1.231
medium_variant,924,2058,1.209
medium_variant,924,2059,1.186
medium_variant,924,2060,1.164
medium_variant,924,2061,1.143
medium_variant,924,2062,1.122
medium_variant,924,2063,1.101
medium_variant,924,2064,1.08
medium_variant,924,2065,1.061
medium_variant,924,2066,1.041
medium_variant,924,2067,1.022
medium_variant,924,2068,1.003
medium_variant,924,2069,0.984
medium_variant,924,2070,0.966
medium_variant,924,2071,0.949
medium_variant,924,2072,0.932
medium_variant,924,2073,0.915
medium_variant,924,2074,0.899
medium_variant,924,2075,0.883
medium_variant,924,2076,0.868
medium_variant,924,2077,0.853
medium_variant,924,2078,0.837
medium_variant,924,2079,0.822
medium_variant,924,2080,0.807
medium_variant,924,2081,0.791
medium_variant,924,2082,0.776
medium_variant,924,2083,0.761
medium_variant,924,2084,0.747
medium_variant,924,2085,0.733
medium_variant,924,2086,0.719
medium_variant,924,2087,0.705
medium_variant,924,2088,0.691
medium_variant,924,2089,0.677
medium_variant,924,2090,0.664
medium_variant,924,2091,0.65
medium_variant,924,2092,0.637
medium_variant,924,2093,0.624
medium_variant,924,2094,0.612
medium_variant,924,2095,0.6
medium_variant,924,2096,0.588
medium_variant,924,2097,0.577
medium_variant,924,2098,0.567
medium_variant,924,2099,0.557
