variant,region,year,infantmortalityper1000livebirth
estimates,5500,1950,129.959
estimates,5500,1951,129.056
estimates,5500,1952,127.244
estimates,5500,1953,125.421
estimates,5500,1954,123.585
estimates,5500,1955,121.738
estimates,5500,1956,119.882
estimates,5500,1957,118.019
estimates,5500,1958,116.153
estimates,5500,1959,114.292
estimates,5500,1960,112.444
estimates,5500,1961,110.618
estimates,5500,1962,108.821
estimates,5500,1963,107.055
estimates,5500,1964,105.315
estimates,5500,1965,103.584
estimates,5500,1966,101.839
estimates,5500,1967,100.065
estimates,5500,1968,98.256
estimates,5500,1969,96.419
estimates,5500,1970,94.573
estimates,5500,1971,92.746
estimates,5500,1972,90.966
estimates,5500,1973,89.252
estimates,5500,1974,87.609
estimates,5500,1975,86.037
estimates,5500,1976,84.523
estimates,5500,1977,83.043
estimates,5500,1978,81.577
estimates,5500,1979,80.115
estimates,5500,1980,78.643
estimates,5500,1981,77.149
estimates,5500,1982,75.639
estimates,5500,1983,74.125
estimates,5500,1984,72.621
estimates,5500,1985,71.16
estimates,5500,1986,69.785
estimates,5500,1987,68.514
estimates,5500,1988,67.352
estimates,5500,1989,66.281
estimates,5500,1990,65.268
estimates,5500,1991,64.263
estimates,5500,1992,63.215
estimates,5500,1993,62.082
estimates,5500,1994,60.847
estimates,5500,1995,59.511
estimates,5500,1996,58.095
estimates,5500,1997,56.634
estimates,5500,1998,55.15
estimates,5500,1999,53.644
estimates,5500,2000,52.099
estimates,5500,2001,50.49
estimates,5500,2002,48.795
estimates,5500,2003,47.003
estimates,5500,2004,45.123
estimates,5500,2005,43.151
estimates,5500,2006,41.086
estimates,5500,2007,38.96
estimates,5500,2008,36.824
estimates,5500,2009,34.733
estimates,5500,2010,32.765
estimates,5500,2011,31.002
estimates,5500,2012,29.483
estimates,5500,2013,28.227
estimates,5500,2014,27.231
estimates,5500,2015,26.466
medium_variant,5500,2015,26.466
medium_variant,5500,2016,25.877
medium_variant,5500,2017,25.382
medium_variant,5500,2018,24.912
medium_variant,5500,2019,24.428
medium_variant,5500,2020,23.906
medium_variant,5500,2021,23.347
medium_variant,5500,2022,22.775
medium_variant,5500,2023,22.215
medium_variant,5500,2024,21.666
medium_variant,5500,2025,21.132
medium_variant,5500,2026,20.615
medium_variant,5500,2027,20.117
medium_variant,5500,2028,19.638
medium_variant,5500,2029,19.177
medium_variant,5500,2030,18.733
medium_variant,5500,2031,18.305
medium_variant,5500,2032,17.889
medium_variant,5500,2033,17.483
medium_variant,5500,2034,17.086
medium_variant,5500,2035,16.694
medium_variant,5500,2036,16.309
medium_variant,5500,2037,15.93
medium_variant,5500,2038,15.558
medium_variant,5500,2039,15.194
medium_variant,5500,2040,14.836
medium_variant,5500,2041,14.487
medium_variant,5500,2042,14.146
medium_variant,5500,2043,13.815
medium_variant,5500,2044,13.493
medium_variant,5500,2045,13.182
medium_variant,5500,2046,12.881
medium_variant,5500,2047,12.591
medium_variant,5500,2048,12.312
medium_variant,5500,2049,12.043
medium_variant,5500,2050,11.784
medium_variant,5500,2051,11.535
medium_variant,5500,2052,11.295
medium_variant,5500,2053,11.064
medium_variant,5500,2054,10.84
medium_variant,5500,2055,10.622
medium_variant,5500,2056,10.409
medium_variant,5500,2057,10.201
medium_variant,5500,2058,9.996
medium_variant,5500,2059,9.795
medium_variant,5500,2060,9.598
medium_variant,5500,2061,9.407
medium_variant,5500,2062,9.223
medium_variant,5500,2063,9.047
medium_variant,5500,2064,8.878
medium_variant,5500,2065,8.716
medium_variant,5500,2066,8.563
medium_variant,5500,2067,8.416
medium_variant,5500,2068,8.274
medium_variant,5500,2069,8.137
medium_variant,5500,2070,8.004
medium_variant,5500,2071,7.873
medium_variant,5500,2072,7.745
medium_variant,5500,2073,7.619
medium_variant,5500,2074,7.494
medium_variant,5500,2075,7.372
medium_variant,5500,2076,7.251
medium_variant,5500,2077,7.133
medium_variant,5500,2078,7.017
medium_variant,5500,2079,6.905
medium_variant,5500,2080,6.796
medium_variant,5500,2081,6.69
medium_variant,5500,2082,6.587
medium_variant,5500,2083,6.487
medium_variant,5500,2084,6.39
medium_variant,5500,2085,6.295
medium_variant,5500,2086,6.202
medium_variant,5500,2087,6.11
medium_variant,5500,2088,6.021
medium_variant,5500,2089,5.934
medium_variant,5500,2090,5.849
medium_variant,5500,2091,5.766
medium_variant,5500,2092,5.685
medium_variant,5500,2093,5.607
medium_variant,5500,2094,5.532
medium_variant,5500,2095,5.459
medium_variant,5500,2096,5.389
medium_variant,5500,2097,5.321
medium_variant,5500,2098,5.257
medium_variant,5500,2099,5.195
