variant,region,year,infantmortalityper1000livebirth
estimates,916,1950,138.324
estimates,916,1951,136.125
estimates,916,1952,131.811
estimates,916,1953,127.67
estimates,916,1954,123.701
estimates,916,1955,119.904
estimates,916,1956,116.284
estimates,916,1957,112.843
estimates,916,1958,109.583
estimates,916,1959,106.517
estimates,916,1960,103.652
estimates,916,1961,100.991
estimates,916,1962,98.53
estimates,916,1963,96.248
estimates,916,1964,94.108
estimates,916,1965,92.064
estimates,916,1966,90.064
estimates,916,1967,88.064
estimates,916,1968,86.024
estimates,916,1969,83.916
estimates,916,1970,81.719
estimates,916,1971,79.429
estimates,916,1972,77.074
estimates,916,1973,74.687
estimates,916,1974,72.285
estimates,916,1975,69.891
estimates,916,1976,67.526
estimates,916,1977,65.208
estimates,916,1978,62.951
estimates,916,1979,60.765
estimates,916,1980,58.654
estimates,916,1981,56.613
estimates,916,1982,54.63
estimates,916,1983,52.692
estimates,916,1984,50.798
estimates,916,1985,48.943
estimates,916,1986,47.127
estimates,916,1987,45.352
estimates,916,1988,43.621
estimates,916,1989,41.937
estimates,916,1990,40.308
estimates,916,1991,38.744
estimates,916,1992,37.248
estimates,916,1993,35.815
estimates,916,1994,34.44
estimates,916,1995,33.093
estimates,916,1996,31.737
estimates,916,1997,30.359
estimates,916,1998,28.963
estimates,916,1999,27.572
estimates,916,2000,26.241
estimates,916,2001,25.037
estimates,916,2002,24.015
estimates,916,2003,23.2
estimates,916,2004,22.594
estimates,916,2005,22.172
estimates,916,2006,21.892
estimates,916,2007,21.682
estimates,916,2008,21.48
estimates,916,2009,21.248
estimates,916,2010,20.956
estimates,916,2011,20.592
estimates,916,2012,20.173
estimates,916,2013,19.715
estimates,916,2014,19.223
estimates,916,2015,18.704
medium_variant,916,2015,18.704
medium_variant,916,2016,18.17
medium_variant,916,2017,17.635
medium_variant,916,2018,17.111
medium_variant,916,2019,16.607
medium_variant,916,2020,16.127
medium_variant,916,2021,15.672
medium_variant,916,2022,15.235
medium_variant,916,2023,14.814
medium_variant,916,2024,14.407
medium_variant,916,2025,14.012
medium_variant,916,2026,13.631
medium_variant,916,2027,13.261
medium_variant,916,2028,12.902
medium_variant,916,2029,12.554
medium_variant,916,2030,12.215
medium_variant,916,2031,11.888
medium_variant,916,2032,11.571
medium_variant,916,2033,11.264
medium_variant,916,2034,10.968
medium_variant,916,2035,10.683
medium_variant,916,2036,10.407
medium_variant,916,2037,10.14
medium_variant,916,2038,9.883
medium_variant,916,2039,9.635
medium_variant,916,2040,9.396
medium_variant,916,2041,9.167
medium_variant,916,2042,8.949
medium_variant,916,2043,8.74
medium_variant,916,2044,8.541
medium_variant,916,2045,8.35
medium_variant,916,2046,8.166
medium_variant,916,2047,7.987
medium_variant,916,2048,7.814
medium_variant,916,2049,7.645
medium_variant,916,2050,7.481
medium_variant,916,2051,7.322
medium_variant,916,2052,7.171
medium_variant,916,2053,7.026
medium_variant,916,2054,6.888
medium_variant,916,2055,6.756
medium_variant,916,2056,6.628
medium_variant,916,2057,6.504
medium_variant,916,2058,6.382
medium_variant,916,2059,6.263
medium_variant,916,2060,6.144
medium_variant,916,2061,6.027
medium_variant,916,2062,5.913
medium_variant,916,2063,5.8
medium_variant,916,2064,5.691
medium_variant,916,2065,5.584
medium_variant,916,2066,5.478
medium_variant,916,2067,5.375
medium_variant,916,2068,5.274
medium_variant,916,2069,5.175
medium_variant,916,2070,5.077
medium_variant,916,2071,4.98
medium_variant,916,2072,4.886
medium_variant,916,2073,4.793
medium_variant,916,2074,4.703
medium_variant,916,2075,4.615
medium_variant,916,2076,4.529
medium_variant,916,2077,4.446
medium_variant,916,2078,4.366
medium_variant,916,2079,4.288
medium_variant,916,2080,4.213
medium_variant,916,2081,4.141
medium_variant,916,2082,4.07
medium_variant,916,2083,4.002
medium_variant,916,2084,3.935
medium_variant,916,2085,3.869
medium_variant,916,2086,3.805
medium_variant,916,2087,3.741
medium_variant,916,2088,3.677
medium_variant,916,2089,3.614
medium_variant,916,2090,3.551
medium_variant,916,2091,3.49
medium_variant,916,2092,3.429
medium_variant,916,2093,3.369
medium_variant,916,2094,3.311
medium_variant,916,2095,3.254
medium_variant,916,2096,3.199
medium_variant,916,2097,3.145
medium_variant,916,2098,3.093
medium_variant,916,2099,3.042
