variant,region,year,infantmortalityper1000livebirth
estimates,913,1950,141.413
estimates,913,1951,139.393
estimates,913,1952,135.479
estimates,913,1953,131.815
estimates,913,1954,128.401
estimates,913,1955,125.238
estimates,913,1956,122.323
estimates,913,1957,119.649
estimates,913,1958,117.204
estimates,913,1959,114.97
estimates,913,1960,112.922
estimates,913,1961,111.024
estimates,913,1962,109.233
estimates,913,1963,107.496
estimates,913,1964,105.757
estimates,913,1965,103.955
estimates,913,1966,102.038
estimates,913,1967,99.993
estimates,913,1968,97.813
estimates,913,1969,95.497
estimates,913,1970,93.047
estimates,913,1971,90.485
estimates,913,1972,87.858
estimates,913,1973,85.215
estimates,913,1974,82.59
estimates,913,1975,80.018
estimates,913,1976,77.523
estimates,913,1977,75.11
estimates,913,1978,72.785
estimates,913,1979,70.558
estimates,913,1980,68.419
estimates,913,1981,66.348
estimates,913,1982,64.33
estimates,913,1983,62.366
estimates,913,1984,60.474
estimates,913,1985,58.669
estimates,913,1986,56.962
estimates,913,1987,55.392
estimates,913,1988,54.01
estimates,913,1989,52.868
estimates,913,1990,52.061
estimates,913,1991,51.69
estimates,913,1992,51.777
estimates,913,1993,52.3
estimates,913,1994,53.21
estimates,913,1995,54.45
estimates,913,1996,55.948
estimates,913,1997,57.564
estimates,913,1998,59.139
estimates,913,1999,60.53
estimates,913,2000,61.588
estimates,913,2001,62.195
estimates,913,2002,62.319
estimates,913,2003,61.939
estimates,913,2004,61.03
estimates,913,2005,59.551
estimates,913,2006,57.481
estimates,913,2007,54.92
estimates,913,2008,52.007
estimates,913,2009,48.881
estimates,913,2010,45.715
estimates,913,2011,42.683
estimates,913,2012,39.903
estimates,913,2013,37.467
estimates,913,2014,35.438
estimates,913,2015,33.834
medium_variant,913,2015,33.834
medium_variant,913,2016,32.616
medium_variant,913,2017,31.658
medium_variant,913,2018,30.849
medium_variant,913,2019,30.136
medium_variant,913,2020,29.476
medium_variant,913,2021,28.846
medium_variant,913,2022,28.249
medium_variant,913,2023,27.685
medium_variant,913,2024,27.136
medium_variant,913,2025,26.591
medium_variant,913,2026,26.049
medium_variant,913,2027,25.519
medium_variant,913,2028,25.006
medium_variant,913,2029,24.509
medium_variant,913,2030,24.025
medium_variant,913,2031,23.553
medium_variant,913,2032,23.094
medium_variant,913,2033,22.646
medium_variant,913,2034,22.211
medium_variant,913,2035,21.787
medium_variant,913,2036,21.378
medium_variant,913,2037,20.984
medium_variant,913,2038,20.605
medium_variant,913,2039,20.241
medium_variant,913,2040,19.892
medium_variant,913,2041,19.559
medium_variant,913,2042,19.241
medium_variant,913,2043,18.934
medium_variant,913,2044,18.637
medium_variant,913,2045,18.345
medium_variant,913,2046,18.055
medium_variant,913,2047,17.764
medium_variant,913,2048,17.472
medium_variant,913,2049,17.176
medium_variant,913,2050,16.875
medium_variant,913,2051,16.571
medium_variant,913,2052,16.265
medium_variant,913,2053,15.959
medium_variant,913,2054,15.656
medium_variant,913,2055,15.356
medium_variant,913,2056,15.061
medium_variant,913,2057,14.771
medium_variant,913,2058,14.486
medium_variant,913,2059,14.209
medium_variant,913,2060,13.939
medium_variant,913,2061,13.678
medium_variant,913,2062,13.426
medium_variant,913,2063,13.182
medium_variant,913,2064,12.948
medium_variant,913,2065,12.724
medium_variant,913,2066,12.513
medium_variant,913,2067,12.312
medium_variant,913,2068,12.124
medium_variant,913,2069,11.946
medium_variant,913,2070,11.779
medium_variant,913,2071,11.621
medium_variant,913,2072,11.471
medium_variant,913,2073,11.329
medium_variant,913,2074,11.191
medium_variant,913,2075,11.058
medium_variant,913,2076,10.927
medium_variant,913,2077,10.8
medium_variant,913,2078,10.675
medium_variant,913,2079,10.552
medium_variant,913,2080,10.43
medium_variant,913,2081,10.309
medium_variant,913,2082,10.189
medium_variant,913,2083,10.07
medium_variant,913,2084,9.953
medium_variant,913,2085,9.836
medium_variant,913,2086,9.72
medium_variant,913,2087,9.605
medium_variant,913,2088,9.491
medium_variant,913,2089,9.378
medium_variant,913,2090,9.266
medium_variant,913,2091,9.154
medium_variant,913,2092,9.043
medium_variant,913,2093,8.934
medium_variant,913,2094,8.825
medium_variant,913,2095,8.718
medium_variant,913,2096,8.611
medium_variant,913,2097,8.506
medium_variant,913,2098,8.401
medium_variant,913,2099,8.298
