variant,region,year,infantmortalityper1000livebirth
estimates,934,1950,160.897
estimates,934,1951,159.405
estimates,934,1952,156.546
estimates,934,1953,153.934
estimates,934,1954,151.57
estimates,934,1955,149.445
estimates,934,1956,147.528
estimates,934,1957,145.778
estimates,934,1958,144.116
estimates,934,1959,142.404
estimates,934,1960,140.485
estimates,934,1961,138.204
estimates,934,1962,135.425
estimates,934,1963,132.087
estimates,934,1964,128.233
estimates,934,1965,124.008
estimates,934,1966,119.628
estimates,934,1967,115.351
estimates,934,1968,111.38
estimates,934,1969,107.813
estimates,934,1970,104.689
estimates,934,1971,101.97
estimates,934,1972,99.508
estimates,934,1973,97.17
estimates,934,1974,94.903
estimates,934,1975,92.655
estimates,934,1976,90.392
estimates,934,1977,88.115
estimates,934,1978,85.832
estimates,934,1979,83.536
estimates,934,1980,81.225
estimates,934,1981,78.904
estimates,934,1982,76.602
estimates,934,1983,74.356
estimates,934,1984,72.195
estimates,934,1985,70.17
estimates,934,1986,68.331
estimates,934,1987,66.695
estimates,934,1988,65.258
estimates,934,1989,64.003
estimates,934,1990,62.896
estimates,934,1991,61.89
estimates,934,1992,60.923
estimates,934,1993,59.934
estimates,934,1994,58.884
estimates,934,1995,57.737
estimates,934,1996,56.476
estimates,934,1997,55.119
estimates,934,1998,53.686
estimates,934,1999,52.185
estimates,934,2000,50.629
estimates,934,2001,49.036
estimates,934,2002,47.429
estimates,934,2003,45.829
estimates,934,2004,44.256
estimates,934,2005,42.719
estimates,934,2006,41.219
estimates,934,2007,39.753
estimates,934,2008,38.323
estimates,934,2009,36.94
estimates,934,2010,35.622
estimates,934,2011,34.382
estimates,934,2012,33.229
estimates,934,2013,32.167
estimates,934,2014,31.193
estimates,934,2015,30.307
medium_variant,934,2015,30.307
medium_variant,934,2016,29.498
medium_variant,934,2017,28.751
medium_variant,934,2018,28.051
medium_variant,934,2019,27.386
medium_variant,934,2020,26.745
medium_variant,934,2021,26.124
medium_variant,934,2022,25.522
medium_variant,934,2023,24.936
medium_variant,934,2024,24.364
medium_variant,934,2025,23.803
medium_variant,934,2026,23.252
medium_variant,934,2027,22.714
medium_variant,934,2028,22.19
medium_variant,934,2029,21.678
medium_variant,934,2030,21.179
medium_variant,934,2031,20.692
medium_variant,934,2032,20.214
medium_variant,934,2033,19.747
medium_variant,934,2034,19.291
medium_variant,934,2035,18.845
medium_variant,934,2036,18.411
medium_variant,934,2037,17.991
medium_variant,934,2038,17.583
medium_variant,934,2039,17.189
medium_variant,934,2040,16.809
medium_variant,934,2041,16.442
medium_variant,934,2042,16.088
medium_variant,934,2043,15.744
medium_variant,934,2044,15.41
medium_variant,934,2045,15.084
medium_variant,934,2046,14.763
medium_variant,934,2047,14.448
medium_variant,934,2048,14.138
medium_variant,934,2049,13.833
medium_variant,934,2050,13.533
medium_variant,934,2051,13.241
medium_variant,934,2052,12.957
medium_variant,934,2053,12.683
medium_variant,934,2054,12.419
medium_variant,934,2055,12.165
medium_variant,934,2056,11.92
medium_variant,934,2057,11.682
medium_variant,934,2058,11.452
medium_variant,934,2059,11.226
medium_variant,934,2060,11.006
medium_variant,934,2061,10.789
medium_variant,934,2062,10.577
medium_variant,934,2063,10.369
medium_variant,934,2064,10.165
medium_variant,934,2065,9.966
medium_variant,934,2066,9.773
medium_variant,934,2067,9.588
medium_variant,934,2068,9.41
medium_variant,934,2069,9.239
medium_variant,934,2070,9.074
medium_variant,934,2071,8.915
medium_variant,934,2072,8.759
medium_variant,934,2073,8.607
medium_variant,934,2074,8.458
medium_variant,934,2075,8.312
medium_variant,934,2076,8.169
medium_variant,934,2077,8.032
medium_variant,934,2078,7.9
medium_variant,934,2079,7.773
medium_variant,934,2080,7.651
medium_variant,934,2081,7.535
medium_variant,934,2082,7.423
medium_variant,934,2083,7.315
medium_variant,934,2084,7.21
medium_variant,934,2085,7.108
medium_variant,934,2086,7.009
medium_variant,934,2087,6.911
medium_variant,934,2088,6.817
medium_variant,934,2089,6.724
medium_variant,934,2090,6.633
medium_variant,934,2091,6.544
medium_variant,934,2092,6.457
medium_variant,934,2093,6.372
medium_variant,934,2094,6.289
medium_variant,934,2095,6.209
medium_variant,934,2096,6.131
medium_variant,934,2097,6.056
medium_variant,934,2098,5.983
medium_variant,934,2099,5.912
