variant,region,year,infantmortalityper1000livebirth
estimates,931,1950,131.692
estimates,931,1951,130.491
estimates,931,1952,128.098
estimates,931,1953,125.726
estimates,931,1954,123.373
estimates,931,1955,121.04
estimates,931,1956,118.729
estimates,931,1957,116.44
estimates,931,1958,114.178
estimates,931,1959,111.946
estimates,931,1960,109.751
estimates,931,1961,107.596
estimates,931,1962,105.484
estimates,931,1963,103.414
estimates,931,1964,101.378
estimates,931,1965,99.362
estimates,931,1966,97.35
estimates,931,1967,95.329
estimates,931,1968,93.287
estimates,931,1969,91.221
estimates,931,1970,89.137
estimates,931,1971,87.046
estimates,931,1972,84.962
estimates,931,1973,82.889
estimates,931,1974,80.822
estimates,931,1975,78.749
estimates,931,1976,76.654
estimates,931,1977,74.52
estimates,931,1978,72.333
estimates,931,1979,70.085
estimates,931,1980,67.763
estimates,931,1981,65.355
estimates,931,1982,62.873
estimates,931,1983,60.34
estimates,931,1984,57.779
estimates,931,1985,55.223
estimates,931,1986,52.703
estimates,931,1987,50.248
estimates,931,1988,47.89
estimates,931,1989,45.651
estimates,931,1990,43.555
estimates,931,1991,41.616
estimates,931,1992,39.819
estimates,931,1993,38.149
estimates,931,1994,36.592
estimates,931,1995,35.129
estimates,931,1996,33.741
estimates,931,1997,32.405
estimates,931,1998,31.103
estimates,931,1999,29.824
estimates,931,2000,28.559
estimates,931,2001,27.306
estimates,931,2002,26.078
estimates,931,2003,24.889
estimates,931,2004,23.748
estimates,931,2005,22.668
estimates,931,2006,21.665
estimates,931,2007,20.747
estimates,931,2008,19.915
estimates,931,2009,19.166
estimates,931,2010,18.491
estimates,931,2011,17.876
estimates,931,2012,17.305
estimates,931,2013,16.762
estimates,931,2014,16.237
estimates,931,2015,15.726
medium_variant,931,2015,15.726
medium_variant,931,2016,15.23
medium_variant,931,2017,14.757
medium_variant,931,2018,14.309
medium_variant,931,2019,13.885
medium_variant,931,2020,13.483
medium_variant,931,2021,13.099
medium_variant,931,2022,12.732
medium_variant,931,2023,12.378
medium_variant,931,2024,12.036
medium_variant,931,2025,11.706
medium_variant,931,2026,11.389
medium_variant,931,2027,11.086
medium_variant,931,2028,10.797
medium_variant,931,2029,10.522
medium_variant,931,2030,10.261
medium_variant,931,2031,10.01
medium_variant,931,2032,9.769
medium_variant,931,2033,9.537
medium_variant,931,2034,9.311
medium_variant,931,2035,9.092
medium_variant,931,2036,8.879
medium_variant,931,2037,8.674
medium_variant,931,2038,8.475
medium_variant,931,2039,8.283
medium_variant,931,2040,8.097
medium_variant,931,2041,7.917
medium_variant,931,2042,7.742
medium_variant,931,2043,7.572
medium_variant,931,2044,7.407
medium_variant,931,2045,7.247
medium_variant,931,2046,7.092
medium_variant,931,2047,6.943
medium_variant,931,2048,6.8
medium_variant,931,2049,6.662
medium_variant,931,2050,6.53
medium_variant,931,2051,6.402
medium_variant,931,2052,6.279
medium_variant,931,2053,6.159
medium_variant,931,2054,6.042
medium_variant,931,2055,5.927
medium_variant,931,2056,5.815
medium_variant,931,2057,5.706
medium_variant,931,2058,5.6
medium_variant,931,2059,5.496
medium_variant,931,2060,5.394
medium_variant,931,2061,5.295
medium_variant,931,2062,5.198
medium_variant,931,2063,5.104
medium_variant,931,2064,5.013
medium_variant,931,2065,4.923
medium_variant,931,2066,4.837
medium_variant,931,2067,4.753
medium_variant,931,2068,4.671
medium_variant,931,2069,4.591
medium_variant,931,2070,4.513
medium_variant,931,2071,4.438
medium_variant,931,2072,4.363
medium_variant,931,2073,4.291
medium_variant,931,2074,4.219
medium_variant,931,2075,4.15
medium_variant,931,2076,4.082
medium_variant,931,2077,4.015
medium_variant,931,2078,3.951
medium_variant,931,2079,3.888
medium_variant,931,2080,3.826
medium_variant,931,2081,3.766
medium_variant,931,2082,3.707
medium_variant,931,2083,3.648
medium_variant,931,2084,3.591
medium_variant,931,2085,3.534
medium_variant,931,2086,3.478
medium_variant,931,2087,3.423
medium_variant,931,2088,3.369
medium_variant,931,2089,3.316
medium_variant,931,2090,3.265
medium_variant,931,2091,3.214
medium_variant,931,2092,3.165
medium_variant,931,2093,3.116
medium_variant,931,2094,3.067
medium_variant,931,2095,3.019
medium_variant,931,2096,2.972
medium_variant,931,2097,2.925
medium_variant,931,2098,2.878
medium_variant,931,2099,2.832
