variant,region,year,infantmortalityper1000livebirth
estimates,910,1950,185.846
estimates,910,1951,184.379
estimates,910,1952,181.425
estimates,910,1953,178.431
estimates,910,1954,175.398
estimates,910,1955,172.327
estimates,910,1956,169.223
estimates,910,1957,166.097
estimates,910,1958,162.964
estimates,910,1959,159.854
estimates,910,1960,156.801
estimates,910,1961,153.841
estimates,910,1962,151.012
estimates,910,1963,148.341
estimates,910,1964,145.84
estimates,910,1965,143.507
estimates,910,1966,141.326
estimates,910,1967,139.259
estimates,910,1968,137.274
estimates,910,1969,135.352
estimates,910,1970,133.471
estimates,910,1971,131.614
estimates,910,1972,129.785
estimates,910,1973,127.998
estimates,910,1974,126.269
estimates,910,1975,124.637
estimates,910,1976,123.154
estimates,910,1977,121.848
estimates,910,1978,120.722
estimates,910,1979,119.76
estimates,910,1980,118.901
estimates,910,1981,118.063
estimates,910,1982,117.185
estimates,910,1983,116.234
estimates,910,1984,115.221
estimates,910,1985,114.259
estimates,910,1986,113.513
estimates,910,1987,113.067
estimates,910,1988,112.907
estimates,910,1989,112.927
estimates,910,1990,112.889
estimates,910,1991,112.491
estimates,910,1992,111.492
estimates,910,1993,109.748
estimates,910,1994,107.236
estimates,910,1995,104.038
estimates,910,1996,100.335
estimates,910,1997,96.414
estimates,910,1998,92.52
estimates,910,1999,88.78
estimates,910,2000,85.26
estimates,910,2001,81.952
estimates,910,2002,78.764
estimates,910,2003,75.636
estimates,910,2004,72.578
estimates,910,2005,69.61
estimates,910,2006,66.75
estimates,910,2007,64.023
estimates,910,2008,61.448
estimates,910,2009,59.043
estimates,910,2010,56.828
estimates,910,2011,54.82
estimates,910,2012,53.01
estimates,910,2013,51.379
estimates,910,2014,49.906
estimates,910,2015,48.56
medium_variant,910,2015,48.56
medium_variant,910,2016,47.309
medium_variant,910,2017,46.121
medium_variant,910,2018,44.967
medium_variant,910,2019,43.828
medium_variant,910,2020,42.693
medium_variant,910,2021,41.567
medium_variant,910,2022,40.467
medium_variant,910,2023,39.408
medium_variant,910,2024,38.39
medium_variant,910,2025,37.414
medium_variant,910,2026,36.479
medium_variant,910,2027,35.582
medium_variant,910,2028,34.719
medium_variant,910,2029,33.89
medium_variant,910,2030,33.091
medium_variant,910,2031,32.323
medium_variant,910,2032,31.584
medium_variant,910,2033,30.873
medium_variant,910,2034,30.19
medium_variant,910,2035,29.532
medium_variant,910,2036,28.902
medium_variant,910,2037,28.297
medium_variant,910,2038,27.718
medium_variant,910,2039,27.161
medium_variant,910,2040,26.626
medium_variant,910,2041,26.109
medium_variant,910,2042,25.61
medium_variant,910,2043,25.125
medium_variant,910,2044,24.652
medium_variant,910,2045,24.188
medium_variant,910,2046,23.729
medium_variant,910,2047,23.276
medium_variant,910,2048,22.829
medium_variant,910,2049,22.388
medium_variant,910,2050,21.953
medium_variant,910,2051,21.526
medium_variant,910,2052,21.111
medium_variant,910,2053,20.708
medium_variant,910,2054,20.319
medium_variant,910,2055,19.946
medium_variant,910,2056,19.588
medium_variant,910,2057,19.245
medium_variant,910,2058,18.916
medium_variant,910,2059,18.6
medium_variant,910,2060,18.296
medium_variant,910,2061,18.003
medium_variant,910,2062,17.72
medium_variant,910,2063,17.447
medium_variant,910,2064,17.181
medium_variant,910,2065,16.923
medium_variant,910,2066,16.673
medium_variant,910,2067,16.431
medium_variant,910,2068,16.197
medium_variant,910,2069,15.971
medium_variant,910,2070,15.752
medium_variant,910,2071,15.54
medium_variant,910,2072,15.335
medium_variant,910,2073,15.136
medium_variant,910,2074,14.943
medium_variant,910,2075,14.754
medium_variant,910,2076,14.57
medium_variant,910,2077,14.391
medium_variant,910,2078,14.215
medium_variant,910,2079,14.043
medium_variant,910,2080,13.875
medium_variant,910,2081,13.71
medium_variant,910,2082,13.55
medium_variant,910,2083,13.393
medium_variant,910,2084,13.24
medium_variant,910,2085,13.089
medium_variant,910,2086,12.941
medium_variant,910,2087,12.795
medium_variant,910,2088,12.65
medium_variant,910,2089,12.507
medium_variant,910,2090,12.366
medium_variant,910,2091,12.227
medium_variant,910,2092,12.09
medium_variant,910,2093,11.955
medium_variant,910,2094,11.823
medium_variant,910,2095,11.694
medium_variant,910,2096,11.569
medium_variant,910,2097,11.446
medium_variant,910,2098,11.326
medium_variant,910,2099,11.21
