variant,region,year,infantmortalityper1000livebirth
estimates,5501,1950,205.197
estimates,5501,1951,202.943
estimates,5501,1952,198.511
estimates,5501,1953,194.232
estimates,5501,1954,190.105
estimates,5501,1955,186.131
estimates,5501,1956,182.308
estimates,5501,1957,178.635
estimates,5501,1958,175.108
estimates,5501,1959,171.722
estimates,5501,1960,168.47
estimates,5501,1961,165.349
estimates,5501,1962,162.354
estimates,5501,1963,159.487
estimates,5501,1964,156.755
estimates,5501,1965,154.217
estimates,5501,1966,151.951
estimates,5501,1967,149.967
estimates,5501,1968,148.222
estimates,5501,1969,146.632
estimates,5501,1970,145.032
estimates,5501,1971,143.229
estimates,5501,1972,141.085
estimates,5501,1973,138.521
estimates,5501,1974,135.528
estimates,5501,1975,132.165
estimates,5501,1976,128.556
estimates,5501,1977,124.887
estimates,5501,1978,121.313
estimates,5501,1979,117.912
estimates,5501,1980,114.723
estimates,5501,1981,111.74
estimates,5501,1982,108.893
estimates,5501,1983,106.127
estimates,5501,1984,103.432
estimates,5501,1985,100.806
estimates,5501,1986,98.252
estimates,5501,1987,95.773
estimates,5501,1988,93.367
estimates,5501,1989,91.026
estimates,5501,1990,88.741
estimates,5501,1991,86.504
estimates,5501,1992,84.304
estimates,5501,1993,82.129
estimates,5501,1994,79.967
estimates,5501,1995,77.804
estimates,5501,1996,75.627
estimates,5501,1997,73.435
estimates,5501,1998,71.233
estimates,5501,1999,69.026
estimates,5501,2000,66.826
estimates,5501,2001,64.645
estimates,5501,2002,62.501
estimates,5501,2003,60.409
estimates,5501,2004,58.382
estimates,5501,2005,56.428
estimates,5501,2006,54.549
estimates,5501,2007,52.742
estimates,5501,2008,51.003
estimates,5501,2009,49.332
estimates,5501,2010,47.731
estimates,5501,2011,46.2
estimates,5501,2012,44.738
estimates,5501,2013,43.341
estimates,5501,2014,42.005
estimates,5501,2015,40.73
medium_variant,5501,2015,40.73
medium_variant,5501,2016,39.512
medium_variant,5501,2017,38.348
medium_variant,5501,2018,37.235
medium_variant,5501,2019,36.167
medium_variant,5501,2020,35.142
medium_variant,5501,2021,34.157
medium_variant,5501,2022,33.21
medium_variant,5501,2023,32.299
medium_variant,5501,2024,31.422
medium_variant,5501,2025,30.574
medium_variant,5501,2026,29.755
medium_variant,5501,2027,28.965
medium_variant,5501,2028,28.202
medium_variant,5501,2029,27.465
medium_variant,5501,2030,26.754
medium_variant,5501,2031,26.067
medium_variant,5501,2032,25.406
medium_variant,5501,2033,24.769
medium_variant,5501,2034,24.157
medium_variant,5501,2035,23.568
medium_variant,5501,2036,23.004
medium_variant,5501,2037,22.463
medium_variant,5501,2038,21.944
medium_variant,5501,2039,21.446
medium_variant,5501,2040,20.965
medium_variant,5501,2041,20.499
medium_variant,5501,2042,20.048
medium_variant,5501,2043,19.608
medium_variant,5501,2044,19.178
medium_variant,5501,2045,18.755
medium_variant,5501,2046,18.34
medium_variant,5501,2047,17.932
medium_variant,5501,2048,17.532
medium_variant,5501,2049,17.142
medium_variant,5501,2050,16.76
medium_variant,5501,2051,16.39
medium_variant,5501,2052,16.032
medium_variant,5501,2053,15.685
medium_variant,5501,2054,15.351
medium_variant,5501,2055,15.027
medium_variant,5501,2056,14.713
medium_variant,5501,2057,14.408
medium_variant,5501,2058,14.109
medium_variant,5501,2059,13.815
medium_variant,5501,2060,13.527
medium_variant,5501,2061,13.242
medium_variant,5501,2062,12.962
medium_variant,5501,2063,12.688
medium_variant,5501,2064,12.419
medium_variant,5501,2065,12.158
medium_variant,5501,2066,11.907
medium_variant,5501,2067,11.666
medium_variant,5501,2068,11.435
medium_variant,5501,2069,11.214
medium_variant,5501,2070,11.003
medium_variant,5501,2071,10.798
medium_variant,5501,2072,10.598
medium_variant,5501,2073,10.4
medium_variant,5501,2074,10.205
medium_variant,5501,2075,10.011
medium_variant,5501,2076,9.818
medium_variant,5501,2077,9.629
medium_variant,5501,2078,9.443
medium_variant,5501,2079,9.261
medium_variant,5501,2080,9.084
medium_variant,5501,2081,8.911
medium_variant,5501,2082,8.744
medium_variant,5501,2083,8.581
medium_variant,5501,2084,8.422
medium_variant,5501,2085,8.269
medium_variant,5501,2086,8.12
medium_variant,5501,2087,7.976
medium_variant,5501,2088,7.835
medium_variant,5501,2089,7.699
medium_variant,5501,2090,7.566
medium_variant,5501,2091,7.435
medium_variant,5501,2092,7.307
medium_variant,5501,2093,7.181
medium_variant,5501,2094,7.057
medium_variant,5501,2095,6.935
medium_variant,5501,2096,6.815
medium_variant,5501,2097,6.696
medium_variant,5501,2098,6.579
medium_variant,5501,2099,6.464
