variant,region,year,infantmortalityper1000livebirth
estimates,921,1950,203.109
estimates,921,1951,200.849
estimates,921,1952,196.405
estimates,921,1953,192.115
estimates,921,1954,187.981
estimates,921,1955,184.001
estimates,921,1956,180.175
estimates,921,1957,176.502
estimates,921,1958,172.979
estimates,921,1959,169.603
estimates,921,1960,166.371
estimates,921,1961,163.279
estimates,921,1962,160.324
estimates,921,1963,157.507
estimates,921,1964,154.832
estimates,921,1965,152.352
estimates,921,1966,150.135
estimates,921,1967,148.186
estimates,921,1968,146.46
estimates,921,1969,144.873
estimates,921,1970,143.268
estimates,921,1971,141.461
estimates,921,1972,139.324
estimates,921,1973,136.783
estimates,921,1974,133.832
estimates,921,1975,130.527
estimates,921,1976,126.988
estimates,921,1977,123.392
estimates,921,1978,119.888
estimates,921,1979,116.55
estimates,921,1980,113.416
estimates,921,1981,110.477
estimates,921,1982,107.667
estimates,921,1983,104.934
estimates,921,1984,102.27
estimates,921,1985,99.675
estimates,921,1986,97.154
estimates,921,1987,94.714
estimates,921,1988,92.352
estimates,921,1989,90.061
estimates,921,1990,87.831
estimates,921,1991,85.651
estimates,921,1992,83.51
estimates,921,1993,81.393
estimates,921,1994,79.286
estimates,921,1995,77.174
estimates,921,1996,75.044
estimates,921,1997,72.895
estimates,921,1998,70.732
estimates,921,1999,68.561
estimates,921,2000,66.39
estimates,921,2001,64.229
estimates,921,2002,62.097
estimates,921,2003,60.008
estimates,921,2004,57.975
estimates,921,2005,56.007
estimates,921,2006,54.105
estimates,921,2007,52.267
estimates,921,2008,50.493
estimates,921,2009,48.787
estimates,921,2010,47.154
estimates,921,2011,45.6
estimates,921,2012,44.124
estimates,921,2013,42.725
estimates,921,2014,41.399
estimates,921,2015,40.144
medium_variant,921,2015,40.144
medium_variant,921,2016,38.954
medium_variant,921,2017,37.821
medium_variant,921,2018,36.739
medium_variant,921,2019,35.7
medium_variant,921,2020,34.7
medium_variant,921,2021,33.736
medium_variant,921,2022,32.808
medium_variant,921,2023,31.915
medium_variant,921,2024,31.053
medium_variant,921,2025,30.22
medium_variant,921,2026,29.414
medium_variant,921,2027,28.636
medium_variant,921,2028,27.884
medium_variant,921,2029,27.157
medium_variant,921,2030,26.454
medium_variant,921,2031,25.775
medium_variant,921,2032,25.12
medium_variant,921,2033,24.489
medium_variant,921,2034,23.881
medium_variant,921,2035,23.296
medium_variant,921,2036,22.736
medium_variant,921,2037,22.198
medium_variant,921,2038,21.682
medium_variant,921,2039,21.186
medium_variant,921,2040,20.707
medium_variant,921,2041,20.245
medium_variant,921,2042,19.796
medium_variant,921,2043,19.359
medium_variant,921,2044,18.932
medium_variant,921,2045,18.514
medium_variant,921,2046,18.103
medium_variant,921,2047,17.701
medium_variant,921,2048,17.307
medium_variant,921,2049,16.921
medium_variant,921,2050,16.546
medium_variant,921,2051,16.181
medium_variant,921,2052,15.829
medium_variant,921,2053,15.488
medium_variant,921,2054,15.159
medium_variant,921,2055,14.84
medium_variant,921,2056,14.531
medium_variant,921,2057,14.229
medium_variant,921,2058,13.934
medium_variant,921,2059,13.645
medium_variant,921,2060,13.36
medium_variant,921,2061,13.078
medium_variant,921,2062,12.802
medium_variant,921,2063,12.531
medium_variant,921,2064,12.266
medium_variant,921,2065,12.009
medium_variant,921,2066,11.761
medium_variant,921,2067,11.523
medium_variant,921,2068,11.295
medium_variant,921,2069,11.078
medium_variant,921,2070,10.869
medium_variant,921,2071,10.667
medium_variant,921,2072,10.469
medium_variant,921,2073,10.275
medium_variant,921,2074,10.082
medium_variant,921,2075,9.891
medium_variant,921,2076,9.702
medium_variant,921,2077,9.515
medium_variant,921,2078,9.333
medium_variant,921,2079,9.154
medium_variant,921,2080,8.98
medium_variant,921,2081,8.811
medium_variant,921,2082,8.646
medium_variant,921,2083,8.486
medium_variant,921,2084,8.33
medium_variant,921,2085,8.179
medium_variant,921,2086,8.033
medium_variant,921,2087,7.891
medium_variant,921,2088,7.753
medium_variant,921,2089,7.619
medium_variant,921,2090,7.488
medium_variant,921,2091,7.359
medium_variant,921,2092,7.233
medium_variant,921,2093,7.11
medium_variant,921,2094,6.988
medium_variant,921,2095,6.868
medium_variant,921,2096,6.75
medium_variant,921,2097,6.633
medium_variant,921,2098,6.519
medium_variant,921,2099,6.406
