variant,region,year,infantmortalityper1000livebirth
estimates,941,1950,210.958
estimates,941,1951,208.742
estimates,941,1952,204.398
estimates,941,1953,200.229
estimates,941,1954,196.236
estimates,941,1955,192.415
estimates,941,1956,188.756
estimates,941,1957,185.25
estimates,941,1958,181.877
estimates,941,1959,178.598
estimates,941,1960,175.374
estimates,941,1961,172.172
estimates,941,1962,168.972
estimates,941,1963,165.788
estimates,941,1964,162.671
estimates,941,1965,159.775
estimates,941,1966,157.29
estimates,941,1967,155.313
estimates,941,1968,153.852
estimates,941,1969,152.829
estimates,941,1970,152.05
estimates,941,1971,151.254
estimates,941,1972,150.192
estimates,941,1973,148.694
estimates,941,1974,146.7
estimates,941,1975,144.243
estimates,941,1976,141.442
estimates,941,1977,138.519
estimates,941,1978,135.654
estimates,941,1979,132.925
estimates,941,1980,130.362
estimates,941,1981,127.947
estimates,941,1982,125.609
estimates,941,1983,123.305
estimates,941,1984,121.044
estimates,941,1985,118.878
estimates,941,1986,116.877
estimates,941,1987,115.069
estimates,941,1988,113.441
estimates,941,1989,111.944
estimates,941,1990,110.48
estimates,941,1991,108.926
estimates,941,1992,107.177
estimates,941,1993,105.16
estimates,941,1994,102.852
estimates,941,1995,100.263
estimates,941,1996,97.445
estimates,941,1997,94.502
estimates,941,1998,91.53
estimates,941,1999,88.578
estimates,941,2000,85.675
estimates,941,2001,82.825
estimates,941,2002,80.013
estimates,941,2003,77.235
estimates,941,2004,74.514
estimates,941,2005,71.875
estimates,941,2006,69.339
estimates,941,2007,66.922
estimates,941,2008,64.632
estimates,941,2009,62.478
estimates,941,2010,60.464
estimates,941,2011,58.588
estimates,941,2012,56.833
estimates,941,2013,55.181
estimates,941,2014,53.621
estimates,941,2015,52.14
medium_variant,941,2015,52.14
medium_variant,941,2016,50.73
medium_variant,941,2017,49.385
medium_variant,941,2018,48.097
medium_variant,941,2019,46.857
medium_variant,941,2020,45.659
medium_variant,941,2021,44.502
medium_variant,941,2022,43.385
medium_variant,941,2023,42.311
medium_variant,941,2024,41.275
medium_variant,941,2025,40.275
medium_variant,941,2026,39.31
medium_variant,941,2027,38.38
medium_variant,941,2028,37.483
medium_variant,941,2029,36.616
medium_variant,941,2030,35.777
medium_variant,941,2031,34.965
medium_variant,941,2032,34.179
medium_variant,941,2033,33.417
medium_variant,941,2034,32.678
medium_variant,941,2035,31.962
medium_variant,941,2036,31.268
medium_variant,941,2037,30.597
medium_variant,941,2038,29.948
medium_variant,941,2039,29.321
medium_variant,941,2040,28.715
medium_variant,941,2041,28.129
medium_variant,941,2042,27.563
medium_variant,941,2043,27.016
medium_variant,941,2044,26.485
medium_variant,941,2045,25.969
medium_variant,941,2046,25.467
medium_variant,941,2047,24.976
medium_variant,941,2048,24.497
medium_variant,941,2049,24.029
medium_variant,941,2050,23.572
medium_variant,941,2051,23.125
medium_variant,941,2052,22.691
medium_variant,941,2053,22.269
medium_variant,941,2054,21.861
medium_variant,941,2055,21.466
medium_variant,941,2056,21.085
medium_variant,941,2057,20.717
medium_variant,941,2058,20.362
medium_variant,941,2059,20.019
medium_variant,941,2060,19.687
medium_variant,941,2061,19.365
medium_variant,941,2062,19.054
medium_variant,941,2063,18.751
medium_variant,941,2064,18.456
medium_variant,941,2065,18.169
medium_variant,941,2066,17.889
medium_variant,941,2067,17.617
medium_variant,941,2068,17.353
medium_variant,941,2069,17.096
medium_variant,941,2070,16.846
medium_variant,941,2071,16.604
medium_variant,941,2072,16.369
medium_variant,941,2073,16.14
medium_variant,941,2074,15.917
medium_variant,941,2075,15.7
medium_variant,941,2076,15.488
medium_variant,941,2077,15.28
medium_variant,941,2078,15.077
medium_variant,941,2079,14.877
medium_variant,941,2080,14.681
medium_variant,941,2081,14.488
medium_variant,941,2082,14.299
medium_variant,941,2083,14.113
medium_variant,941,2084,13.931
medium_variant,941,2085,13.752
medium_variant,941,2086,13.576
medium_variant,941,2087,13.403
medium_variant,941,2088,13.233
medium_variant,941,2089,13.066
medium_variant,941,2090,12.901
medium_variant,941,2091,12.739
medium_variant,941,2092,12.58
medium_variant,941,2093,12.423
medium_variant,941,2094,12.269
medium_variant,941,2095,12.117
medium_variant,941,2096,11.968
medium_variant,941,2097,11.822
medium_variant,941,2098,11.678
medium_variant,941,2099,11.537
