variant,region,year,infantmortalityper1000livebirth
estimates,1500,1950,203.273
estimates,1500,1951,201.044
estimates,1500,1952,196.718
estimates,1500,1953,192.656
estimates,1500,1954,188.858
estimates,1500,1955,185.322
estimates,1500,1956,182.037
estimates,1500,1957,178.989
estimates,1500,1958,176.149
estimates,1500,1959,173.471
estimates,1500,1960,170.897
estimates,1500,1961,168.37
estimates,1500,1962,165.829
estimates,1500,1963,163.234
estimates,1500,1964,160.574
estimates,1500,1965,157.863
estimates,1500,1966,155.143
estimates,1500,1967,152.48
estimates,1500,1968,149.93
estimates,1500,1969,147.517
estimates,1500,1970,145.259
estimates,1500,1971,143.159
estimates,1500,1972,141.193
estimates,1500,1973,139.333
estimates,1500,1974,137.564
estimates,1500,1975,135.87
estimates,1500,1976,134.237
estimates,1500,1977,132.651
estimates,1500,1978,131.095
estimates,1500,1979,129.552
estimates,1500,1980,127.993
estimates,1500,1981,126.394
estimates,1500,1982,124.756
estimates,1500,1983,123.094
estimates,1500,1984,121.43
estimates,1500,1985,119.84
estimates,1500,1986,118.418
estimates,1500,1987,117.202
estimates,1500,1988,116.179
estimates,1500,1989,115.29
estimates,1500,1990,114.406
estimates,1500,1991,113.367
estimates,1500,1992,112.035
estimates,1500,1993,110.318
estimates,1500,1994,108.187
estimates,1500,1995,105.661
estimates,1500,1996,102.811
estimates,1500,1997,99.78
estimates,1500,1998,96.693
estimates,1500,1999,93.62
estimates,1500,2000,90.603
estimates,1500,2001,87.653
estimates,1500,2002,84.746
estimates,1500,2003,81.876
estimates,1500,2004,79.066
estimates,1500,2005,76.341
estimates,1500,2006,73.724
estimates,1500,2007,71.223
estimates,1500,2008,68.846
estimates,1500,2009,66.598
estimates,1500,2010,64.481
estimates,1500,2011,62.49
estimates,1500,2012,60.607
estimates,1500,2013,58.815
estimates,1500,2014,57.104
estimates,1500,2015,55.465
medium_variant,1500,2015,55.465
medium_variant,1500,2016,53.893
medium_variant,1500,2017,52.385
medium_variant,1500,2018,50.937
medium_variant,1500,2019,49.543
medium_variant,1500,2020,48.199
medium_variant,1500,2021,46.902
medium_variant,1500,2022,45.653
medium_variant,1500,2023,44.45
medium_variant,1500,2024,43.291
medium_variant,1500,2025,42.172
medium_variant,1500,2026,41.094
medium_variant,1500,2027,40.054
medium_variant,1500,2028,39.052
medium_variant,1500,2029,38.085
medium_variant,1500,2030,37.15
medium_variant,1500,2031,36.247
medium_variant,1500,2032,35.373
medium_variant,1500,2033,34.529
medium_variant,1500,2034,33.712
medium_variant,1500,2035,32.921
medium_variant,1500,2036,32.157
medium_variant,1500,2037,31.418
medium_variant,1500,2038,30.706
medium_variant,1500,2039,30.019
medium_variant,1500,2040,29.355
medium_variant,1500,2041,28.714
medium_variant,1500,2042,28.096
medium_variant,1500,2043,27.498
medium_variant,1500,2044,26.918
medium_variant,1500,2045,26.356
medium_variant,1500,2046,25.807
medium_variant,1500,2047,25.273
medium_variant,1500,2048,24.751
medium_variant,1500,2049,24.241
medium_variant,1500,2050,23.743
medium_variant,1500,2051,23.257
medium_variant,1500,2052,22.785
medium_variant,1500,2053,22.329
medium_variant,1500,2054,21.887
medium_variant,1500,2055,21.462
medium_variant,1500,2056,21.053
medium_variant,1500,2057,20.66
medium_variant,1500,2058,20.283
medium_variant,1500,2059,19.92
medium_variant,1500,2060,19.57
medium_variant,1500,2061,19.232
medium_variant,1500,2062,18.905
medium_variant,1500,2063,18.588
medium_variant,1500,2064,18.279
medium_variant,1500,2065,17.979
medium_variant,1500,2066,17.686
medium_variant,1500,2067,17.402
medium_variant,1500,2068,17.126
medium_variant,1500,2069,16.859
medium_variant,1500,2070,16.6
medium_variant,1500,2071,16.349
medium_variant,1500,2072,16.105
medium_variant,1500,2073,15.87
medium_variant,1500,2074,15.641
medium_variant,1500,2075,15.418
medium_variant,1500,2076,15.202
medium_variant,1500,2077,14.99
medium_variant,1500,2078,14.784
medium_variant,1500,2079,14.582
medium_variant,1500,2080,14.384
medium_variant,1500,2081,14.19
medium_variant,1500,2082,13.999
medium_variant,1500,2083,13.812
medium_variant,1500,2084,13.629
medium_variant,1500,2085,13.448
medium_variant,1500,2086,13.272
medium_variant,1500,2087,13.098
medium_variant,1500,2088,12.927
medium_variant,1500,2089,12.76
medium_variant,1500,2090,12.596
medium_variant,1500,2091,12.435
medium_variant,1500,2092,12.277
medium_variant,1500,2093,12.122
medium_variant,1500,2094,11.97
medium_variant,1500,2095,11.821
medium_variant,1500,2096,11.675
medium_variant,1500,2097,11.532
medium_variant,1500,2098,11.393
medium_variant,1500,2099,11.256
