variant,region,year,infantmortalityper1000livebirth
estimates,954,1950,106.014
estimates,954,1951,105.259
estimates,954,1952,103.692
estimates,954,1953,102.011
estimates,954,1954,100.217
estimates,954,1955,98.311
estimates,954,1956,96.297
estimates,954,1957,94.184
estimates,954,1958,91.987
estimates,954,1959,89.73
estimates,954,1960,87.445
estimates,954,1961,85.164
estimates,954,1962,82.921
estimates,954,1963,80.742
estimates,954,1964,78.639
estimates,954,1965,76.6
estimates,954,1966,74.595
estimates,954,1967,72.594
estimates,954,1968,70.586
estimates,954,1969,68.583
estimates,954,1970,66.614
estimates,954,1971,64.717
estimates,954,1972,62.932
estimates,954,1973,61.29
estimates,954,1974,59.808
estimates,954,1975,58.499
estimates,954,1976,57.369
estimates,954,1977,56.391
estimates,954,1978,55.526
estimates,954,1979,54.743
estimates,954,1980,54.005
estimates,954,1981,53.274
estimates,954,1982,52.522
estimates,954,1983,51.725
estimates,954,1984,50.861
estimates,954,1985,49.921
estimates,954,1986,48.908
estimates,954,1987,47.842
estimates,954,1988,46.741
estimates,954,1989,45.61
estimates,954,1990,44.442
estimates,954,1991,43.225
estimates,954,1992,41.959
estimates,954,1993,40.658
estimates,954,1994,39.34
estimates,954,1995,38.034
estimates,954,1996,36.771
estimates,954,1997,35.577
estimates,954,1998,34.477
estimates,954,1999,33.487
estimates,954,2000,32.618
estimates,954,2001,31.873
estimates,954,2002,31.235
estimates,954,2003,30.684
estimates,954,2004,30.209
estimates,954,2005,29.804
estimates,954,2006,29.464
estimates,954,2007,29.18
estimates,954,2008,28.936
estimates,954,2009,28.715
estimates,954,2010,28.496
estimates,954,2011,28.261
estimates,954,2012,28.001
estimates,954,2013,27.71
estimates,954,2014,27.382
estimates,954,2015,27.017
medium_variant,954,2015,27.017
medium_variant,954,2016,26.621
medium_variant,954,2017,26.206
medium_variant,954,2018,25.786
medium_variant,954,2019,25.364
medium_variant,954,2020,24.945
medium_variant,954,2021,24.527
medium_variant,954,2022,24.11
medium_variant,954,2023,23.692
medium_variant,954,2024,23.276
medium_variant,954,2025,22.863
medium_variant,954,2026,22.455
medium_variant,954,2027,22.053
medium_variant,954,2028,21.66
medium_variant,954,2029,21.279
medium_variant,954,2030,20.913
medium_variant,954,2031,20.566
medium_variant,954,2032,20.239
medium_variant,954,2033,19.932
medium_variant,954,2034,19.647
medium_variant,954,2035,19.383
medium_variant,954,2036,19.142
medium_variant,954,2037,18.92
medium_variant,954,2038,18.714
medium_variant,954,2039,18.52
medium_variant,954,2040,18.337
medium_variant,954,2041,18.161
medium_variant,954,2042,17.99
medium_variant,954,2043,17.822
medium_variant,954,2044,17.653
medium_variant,954,2045,17.48
medium_variant,954,2046,17.302
medium_variant,954,2047,17.12
medium_variant,954,2048,16.932
medium_variant,954,2049,16.738
medium_variant,954,2050,16.537
medium_variant,954,2051,16.328
medium_variant,954,2052,16.113
medium_variant,954,2053,15.892
medium_variant,954,2054,15.667
medium_variant,954,2055,15.438
medium_variant,954,2056,15.206
medium_variant,954,2057,14.973
medium_variant,954,2058,14.739
medium_variant,954,2059,14.506
medium_variant,954,2060,14.275
medium_variant,954,2061,14.046
medium_variant,954,2062,13.82
medium_variant,954,2063,13.597
medium_variant,954,2064,13.378
medium_variant,954,2065,13.166
medium_variant,954,2066,12.962
medium_variant,954,2067,12.767
medium_variant,954,2068,12.581
medium_variant,954,2069,12.403
medium_variant,954,2070,12.233
medium_variant,954,2071,12.071
medium_variant,954,2072,11.915
medium_variant,954,2073,11.763
medium_variant,954,2074,11.613
medium_variant,954,2075,11.463
medium_variant,954,2076,11.311
medium_variant,954,2077,11.158
medium_variant,954,2078,11.003
medium_variant,954,2079,10.846
medium_variant,954,2080,10.684
medium_variant,954,2081,10.52
medium_variant,954,2082,10.352
medium_variant,954,2083,10.183
medium_variant,954,2084,10.013
medium_variant,954,2085,9.842
medium_variant,954,2086,9.67
medium_variant,954,2087,9.499
medium_variant,954,2088,9.329
medium_variant,954,2089,9.16
medium_variant,954,2090,8.994
medium_variant,954,2091,8.83
medium_variant,954,2092,8.67
medium_variant,954,2093,8.513
medium_variant,954,2094,8.36
medium_variant,954,2095,8.21
medium_variant,954,2096,8.064
medium_variant,954,2097,7.922
medium_variant,954,2098,7.783
medium_variant,954,2099,7.649
