variant,region,year,infantmortalityper1000livebirth
estimates,922,1950,200.455
estimates,922,1951,198.339
estimates,922,1952,194.129
estimates,922,1953,189.963
estimates,922,1954,185.84
estimates,922,1955,181.759
estimates,922,1956,177.715
estimates,922,1957,173.704
estimates,922,1958,169.714
estimates,922,1959,165.725
estimates,922,1960,161.717
estimates,922,1961,157.671
estimates,922,1962,153.572
estimates,922,1963,149.418
estimates,922,1964,145.227
estimates,922,1965,141.048
estimates,922,1966,136.943
estimates,922,1967,132.957
estimates,922,1968,129.106
estimates,922,1969,125.378
estimates,922,1970,121.721
estimates,922,1971,118.061
estimates,922,1972,114.327
estimates,922,1973,110.469
estimates,922,1974,106.477
estimates,922,1975,102.353
estimates,922,1976,98.118
estimates,922,1977,93.841
estimates,922,1978,89.594
estimates,922,1979,85.427
estimates,922,1980,81.389
estimates,922,1981,77.517
estimates,922,1982,73.823
estimates,922,1983,70.325
estimates,922,1984,67.042
estimates,922,1985,64.003
estimates,922,1986,61.228
estimates,922,1987,58.698
estimates,922,1988,56.379
estimates,922,1989,54.236
estimates,922,1990,52.212
estimates,922,1991,50.244
estimates,922,1992,48.288
estimates,922,1993,46.317
estimates,922,1994,44.323
estimates,922,1995,42.328
estimates,922,1996,40.381
estimates,922,1997,38.537
estimates,922,1998,36.836
estimates,922,1999,35.283
estimates,922,2000,33.862
estimates,922,2001,32.532
estimates,922,2002,31.253
estimates,922,2003,29.998
estimates,922,2004,28.769
estimates,922,2005,27.594
estimates,922,2006,26.518
estimates,922,2007,25.58
estimates,922,2008,24.797
estimates,922,2009,24.161
estimates,922,2010,23.642
estimates,922,2011,23.198
estimates,922,2012,22.775
estimates,922,2013,22.332
estimates,922,2014,21.85
estimates,922,2015,21.324
medium_variant,922,2015,21.324
medium_variant,922,2016,20.765
medium_variant,922,2017,20.204
medium_variant,922,2018,19.663
medium_variant,922,2019,19.15
medium_variant,922,2020,18.664
medium_variant,922,2021,18.202
medium_variant,922,2022,17.755
medium_variant,922,2023,17.317
medium_variant,922,2024,16.887
medium_variant,922,2025,16.466
medium_variant,922,2026,16.056
medium_variant,922,2027,15.661
medium_variant,922,2028,15.283
medium_variant,922,2029,14.922
medium_variant,922,2030,14.58
medium_variant,922,2031,14.255
medium_variant,922,2032,13.945
medium_variant,922,2033,13.649
medium_variant,922,2034,13.363
medium_variant,922,2035,13.086
medium_variant,922,2036,12.816
medium_variant,922,2037,12.552
medium_variant,922,2038,12.291
medium_variant,922,2039,12.035
medium_variant,922,2040,11.781
medium_variant,922,2041,11.531
medium_variant,922,2042,11.287
medium_variant,922,2043,11.049
medium_variant,922,2044,10.817
medium_variant,922,2045,10.591
medium_variant,922,2046,10.372
medium_variant,922,2047,10.159
medium_variant,922,2048,9.951
medium_variant,922,2049,9.747
medium_variant,922,2050,9.549
medium_variant,922,2051,9.355
medium_variant,922,2052,9.166
medium_variant,922,2053,8.98
medium_variant,922,2054,8.799
medium_variant,922,2055,8.621
medium_variant,922,2056,8.447
medium_variant,922,2057,8.274
medium_variant,922,2058,8.105
medium_variant,922,2059,7.939
medium_variant,922,2060,7.776
medium_variant,922,2061,7.616
medium_variant,922,2062,7.46
medium_variant,922,2063,7.309
medium_variant,922,2064,7.163
medium_variant,922,2065,7.023
medium_variant,922,2066,6.889
medium_variant,922,2067,6.761
medium_variant,922,2068,6.64
medium_variant,922,2069,6.524
medium_variant,922,2070,6.412
medium_variant,922,2071,6.305
medium_variant,922,2072,6.2
medium_variant,922,2073,6.097
medium_variant,922,2074,5.995
medium_variant,922,2075,5.894
medium_variant,922,2076,5.794
medium_variant,922,2077,5.695
medium_variant,922,2078,5.597
medium_variant,922,2079,5.502
medium_variant,922,2080,5.409
medium_variant,922,2081,5.319
medium_variant,922,2082,5.233
medium_variant,922,2083,5.149
medium_variant,922,2084,5.069
medium_variant,922,2085,4.992
medium_variant,922,2086,4.918
medium_variant,922,2087,4.845
medium_variant,922,2088,4.775
medium_variant,922,2089,4.706
medium_variant,922,2090,4.639
medium_variant,922,2091,4.575
medium_variant,922,2092,4.513
medium_variant,922,2093,4.455
medium_variant,922,2094,4.399
medium_variant,922,2095,4.347
medium_variant,922,2096,4.299
medium_variant,922,2097,4.254
medium_variant,922,2098,4.213
medium_variant,922,2099,4.175
