continent,year,variant,gender,freq,age5yearinterval,totaldeaths
905,1970,estimates,male,5yearly,15_19,83.021
905,1970,estimates,female,5yearly,20_24,35.829
905,1970,estimates,male,5yearly,20_24,107.486
905,1970,estimates,female,5yearly,25_29,34.479
905,1970,estimates,male,5yearly,25_29,85.942
905,1970,estimates,female,5yearly,30_34,38.714
905,1970,estimates,male,5yearly,30_34,78.146
905,1970,estimates,female,5yearly,35_39,52.711
905,1970,estimates,male,5yearly,35_39,95.346
905,1970,estimates,female,5yearly,40_44,84.047
905,1970,estimates,male,5yearly,40_44,147.382
905,1970,estimates,female,5yearly,45_49,133.217
905,1970,estimates,male,5yearly,45_49,237.863
905,1970,estimates,female,5yearly,50_54,188.493
905,1970,estimates,male,5yearly,50_54,348.704
905,1970,estimates,female,5yearly,55_59,254.601
905,1970,estimates,male,5yearly,55_59,481.507
905,1970,estimates,female,5yearly,60_64,337.619
905,1970,estimates,male,5yearly,60_64,621.39
905,1970,estimates,female,5yearly,65_69,446.37
905,1970,estimates,male,5yearly,65_69,738.335
905,1970,estimates,female,5yearly,70_74,575.754
905,1970,estimates,male,5yearly,70_74,784.853
905,1970,estimates,female,5yearly,75_79,697.227
905,1970,estimates,male,5yearly,75_79,754.646
905,1970,estimates,female,5yearly,80_84,732.075
905,1970,estimates,male,5yearly,80_84,635.6
905,1970,estimates,female,5yearly,85_89,576.194
905,1970,estimates,male,5yearly,85_89,395.616
905,1970,estimates,female,5yearly,90_94,295.181
905,1970,estimates,male,5yearly,90_94,160.732
905,1970,estimates,female,5yearly,95plus,98.834
905,1970,estimates,male,5yearly,95plus,43.694
905,1975,estimates,female,5yearly,0_4,133.518
905,1975,estimates,male,5yearly,0_4,178.021
905,1975,estimates,female,5yearly,5_9,10.386
905,1975,estimates,male,5yearly,5_9,16.426
905,1975,estimates,female,5yearly,10_14,14.227
905,1975,estimates,male,5yearly,10_14,28.642
905,1975,estimates,female,5yearly,15_19,28.436
905,1975,estimates,male,5yearly,15_19,78.918
905,1975,estimates,female,5yearly,20_24,35.714
905,1975,estimates,male,5yearly,20_24,113.129
905,1975,estimates,female,5yearly,25_29,35.317
905,1975,estimates,male,5yearly,25_29,96.292
905,1975,estimates,female,5yearly,30_34,38.623
905,1975,estimates,male,5yearly,30_34,83.205
905,1975,estimates,female,5yearly,35_39,47.516
905,1975,estimates,male,5yearly,35_39,89.573
905,1975,estimates,female,5yearly,40_44,68.494
905,1975,estimates,male,5yearly,40_44,122.156
905,1975,estimates,female,5yearly,45_49,110.153
905,1975,estimates,male,5yearly,45_49,196.128
905,1975,estimates,female,5yearly,50_54,171.875
905,1975,estimates,male,5yearly,50_54,312.155
905,1975,estimates,female,5yearly,55_59,245.7
905,1975,estimates,male,5yearly,55_59,448.468
905,1975,estimates,female,5yearly,60_64,326.858
905,1975,estimates,male,5yearly,60_64,594.741
905,1975,estimates,female,5yearly,65_69,435.975
905,1975,estimates,male,5yearly,65_69,723.998
905,1975,estimates,female,5yearly,70_74,569.672
905,1975,estimates,male,5yearly,70_74,812.068
905,1975,estimates,female,5yearly,75_79,671.565
905,1975,estimates,male,5yearly,75_79,753.281
905,1975,estimates,female,5yearly,80_84,743.534
905,1975,estimates,male,5yearly,80_84,614.795
905,1975,estimates,female,5yearly,85_89,655.131
905,1975,estimates,male,5yearly,85_89,433.928
905,1975,estimates,female,5yearly,90_94,366.216
905,1975,estimates,male,5yearly,90_94,189.498
905,1975,estimates,female,5yearly,95plus,136.14
905,1975,estimates,male,5yearly,95plus,53.758
905,1980,estimates,female,5yearly,0_4,116.633
905,1980,estimates,male,5yearly,0_4,153.352
905,1980,estimates,female,5yearly,5_9,8.372
905,1980,estimates,male,5yearly,5_9,13.169
905,1980,estimates,female,5yearly,10_14,11.067
905,1980,estimates,male,5yearly,10_14,22.179
905,1980,estimates,female,5yearly,15_19,23.424
905,1980,estimates,male,5yearly,15_19,65.003
905,1980,estimates,female,5yearly,20_24,32.86
905,1980,estimates,male,5yearly,20_24,104.113
905,1980,estimates,female,5yearly,25_29,35.572
905,1980,estimates,male,5yearly,25_29,101.135
905,1980,estimates,female,5yearly,30_34,40.948
905,1980,estimates,male,5yearly,30_34,95.371
905,1980,estimates,female,5yearly,35_39,50.647
905,1980,estimates,male,5yearly,35_39,97.525
905,1980,estimates,female,5yearly,40_44,65.811
905,1980,estimates,male,5yearly,40_44,116.542
905,1980,estimates,female,5yearly,45_49,95.59
905,1980,estimates,male,5yearly,45_49,166.239
905,1980,estimates,female,5yearly,50_54,152.274
905,1980,estimates,male,5yearly,50_54,263.879
905,1980,estimates,female,5yearly,55_59,241.342
905,1980,estimates,male,5yearly,55_59,414.829
905,1980,estimates,female,5yearly,60_64,344.325
905,1980,estimates,male,5yearly,60_64,576.3
905,1980,estimates,female,5yearly,65_69,457.15
905,1980,estimates,male,5yearly,65_69,733.695
905,1980,estimates,female,5yearly,70_74,595.91
905,1980,estimates,male,5yearly,70_74,833.193
905,1980,estimates,female,5yearly,75_79,740.719
905,1980,estimates,male,5yearly,75_79,855.674
905,1980,estimates,female,5yearly,80_84,802.77
905,1980,estimates,male,5yearly,80_84,690.22
905,1980,estimates,female,5yearly,85_89,734.41
905,1980,estimates,male,5yearly,85_89,441.572
905,1980,estimates,female,5yearly,90_94,475.964
905,1980,estimates,male,5yearly,90_94,227.918
905,1980,estimates,female,5yearly,95plus,197.749
905,1980,estimates,male,5yearly,95plus,70.695
905,1985,estimates,female,5yearly,0_4,111.776
905,1985,estimates,male,5yearly,0_4,147.01
905,1985,estimates,female,5yearly,5_9,7.845
905,1985,estimates,male,5yearly,5_9,12.1
905,1985,estimates,female,5yearly,10_14,10.531
905,1985,estimates,male,5yearly,10_14,20.466
905,1985,estimates,female,5yearly,15_19,21.133
905,1985,estimates,male,5yearly,15_19,57.849
905,1985,estimates,female,5yearly,20_24,29.715
905,1985,estimates,male,5yearly,20_24,95.188
905,1985,estimates,female,5yearly,25_29,36.892
905,1985,estimates,male,5yearly,25_29,108.323
905,1985,estimates,female,5yearly,30_34,47.048
905,1985,estimates,male,5yearly,30_34,122.001
905,1985,estimates,female,5yearly,35_39,58.884
905,1985,estimates,male,5yearly,35_39,132.177
905,1985,estimates,female,5yearly,40_44,74.516
905,1985,estimates,male,5yearly,40_44,141.786
905,1985,estimates,female,5yearly,45_49,98.14
905,1985,estimates,male,5yearly,45_49,170.943
905,1985,estimates,female,5yearly,50_54,140.181
905,1985,estimates,male,5yearly,50_54,238.493
905,1985,estimates,female,5yearly,55_59,220.976
905,1985,estimates,male,5yearly,55_59,366.526
905,1985,estimates,female,5yearly,60_64,344.711
905,1985,estimates,male,5yearly,60_64,550.417
905,1985,estimates,female,5yearly,65_69,478.952
905,1985,estimates,male,5yearly,65_69,724.38
905,1985,estimates,female,5yearly,70_74,620.612
905,1985,estimates,male,5yearly,70_74,860.104
905,1985,estimates,female,5yearly,75_79,787.994
905,1985,estimates,male,5yearly,75_79,891.375
905,1985,estimates,female,5yearly,80_84,915.409
905,1985,estimates,male,5yearly,80_84,798.139
905,1985,estimates,female,5yearly,85_89,839.723
905,1985,estimates,male,5yearly,85_89,525.86
905,1985,estimates,female,5yearly,90_94,564.971
905,1985,estimates,male,5yearly,90_94,239.765
905,1985,estimates,female,5yearly,95plus,279.484
905,1985,estimates,male,5yearly,95plus,89.212
905,1990,estimates,female,5yearly,0_4,99.455
905,1990,estimates,male,5yearly,0_4,129.382
905,1990,estimates,female,5yearly,5_9,7.463
905,1990,estimates,male,5yearly,5_9,11.109
905,1990,estimates,female,5yearly,10_14,10.104
905,1990,estimates,male,5yearly,10_14,20.073
905,1990,estimates,female,5yearly,15_19,19.659
905,1990,estimates,male,5yearly,15_19,55.625
905,1990,estimates,female,5yearly,20_24,26.238
905,1990,estimates,male,5yearly,20_24,85.093
905,1990,estimates,female,5yearly,25_29,34.336
905,1990,estimates,male,5yearly,25_29,102.5
905,1990,estimates,female,5yearly,30_34,50.127
905,1990,estimates,male,5yearly,30_34,134.893
905,1990,estimates,female,5yearly,35_39,68.01
905,1990,estimates,male,5yearly,35_39,162.739
905,1990,estimates,female,5yearly,40_44,87.784
905,1990,estimates,male,5yearly,40_44,182.671
905,1990,estimates,female,5yearly,45_49,113.497
905,1990,estimates,male,5yearly,45_49,202.549
905,1990,estimates,female,5yearly,50_54,146.129
905,1990,estimates,male,5yearly,50_54,243.722
905,1990,estimates,female,5yearly,55_59,205.083
905,1990,estimates,male,5yearly,55_59,332.719
905,1990,estimates,female,5yearly,60_64,312.754
905,1990,estimates,male,5yearly,60_64,484.971
905,1990,estimates,female,5yearly,65_69,471.403
905,1990,estimates,male,5yearly,65_69,685.649
905,1990,estimates,female,5yearly,70_74,638.075
905,1990,estimates,male,5yearly,70_74,841.369
905,1990,estimates,female,5yearly,75_79,798.762
905,1990,estimates,male,5yearly,75_79,912.304
905,1990,estimates,female,5yearly,80_84,958.348
905,1990,estimates,male,5yearly,80_84,839.3
905,1990,estimates,female,5yearly,85_89,964.146
905,1990,estimates,male,5yearly,85_89,614.314
905,1990,estimates,female,5yearly,90_94,654.482
905,1990,estimates,male,5yearly,90_94,292.451
905,1990,estimates,female,5yearly,95plus,336.643
905,1990,estimates,male,5yearly,95plus,94.959
905,1995,estimates,female,5yearly,0_4,83.279
905,1995,estimates,male,5yearly,0_4,105.89
905,1995,estimates,female,5yearly,5_9,6.924
905,1995,estimates,male,5yearly,5_9,9.873
905,1995,estimates,female,5yearly,10_14,10.033
905,1995,estimates,male,5yearly,10_14,17.86
905,1995,estimates,female,5yearly,15_19,19.118
905,1995,estimates,male,5yearly,15_19,48.838
905,1995,estimates,female,5yearly,20_24,23.858
905,1995,estimates,male,5yearly,20_24,71.909
905,1995,estimates,female,5yearly,25_29,28.733
905,1995,estimates,male,5yearly,25_29,75.236
905,1995,estimates,female,5yearly,30_34,44.074
905,1995,estimates,male,5yearly,30_34,99.107
905,1995,estimates,female,5yearly,35_39,69.355
905,1995,estimates,male,5yearly,35_39,139.096
905,1995,estimates,female,5yearly,40_44,97.705
905,1995,estimates,male,5yearly,40_44,183.529
905,1995,estimates,female,5yearly,45_49,129.335
905,1995,estimates,male,5yearly,45_49,226.919
905,1995,estimates,female,5yearly,50_54,167.457
905,1995,estimates,male,5yearly,50_54,268.705
905,1995,estimates,female,5yearly,55_59,214.928
905,1995,estimates,male,5yearly,55_59,333.284
905,1995,estimates,female,5yearly,60_64,294.479
905,1995,estimates,male,5yearly,60_64,442.243
905,1995,estimates,female,5yearly,65_69,436.278
905,1995,estimates,male,5yearly,65_69,613.532
905,1995,estimates,female,5yearly,70_74,638.635
905,1995,estimates,male,5yearly,70_74,816.292
905,1995,estimates,female,5yearly,75_79,859.167
905,1995,estimates,male,5yearly,75_79,949.467
905,1995,estimates,female,5yearly,80_84,1031.252
905,1995,estimates,male,5yearly,80_84,926.044
905,1995,estimates,female,5yearly,85_89,1072.807
905,1995,estimates,male,5yearly,85_89,686.165
905,1995,estimates,female,5yearly,90_94,807.762
905,1995,estimates,male,5yearly,90_94,357.637
905,1995,estimates,female,5yearly,95plus,416.895
905,1995,estimates,male,5yearly,95plus,118.727
905,2000,estimates,female,5yearly,0_4,79.01
905,2000,estimates,male,5yearly,0_4,101.501
905,2000,estimates,female,5yearly,5_9,6.105
905,2000,estimates,male,5yearly,5_9,8.6
905,2000,estimates,female,5yearly,10_14,9.284
905,2000,estimates,male,5yearly,10_14,16.451
905,2000,estimates,female,5yearly,15_19,19.55
905,2000,estimates,male,5yearly,15_19,47.784
905,2000,estimates,female,5yearly,20_24,25.196
905,2000,estimates,male,5yearly,20_24,74.45
905,2000,estimates,female,5yearly,25_29,28.082
905,2000,estimates,male,5yearly,25_29,72.459
905,2000,estimates,female,5yearly,30_34,39.476
905,2000,estimates,male,5yearly,30_34,82.547
905,2000,estimates,female,5yearly,35_39,65.617
905,2000,estimates,male,5yearly,35_39,120.488
905,2000,estimates,female,5yearly,40_44,106.568
905,2000,estimates,male,5yearly,40_44,183.675
905,2000,estimates,female,5yearly,45_49,150.144
905,2000,estimates,male,5yearly,45_49,256.329
905,2000,estimates,female,5yearly,50_54,196.22
905,2000,estimates,male,5yearly,50_54,323.139
905,2000,estimates,female,5yearly,55_59,249.773
905,2000,estimates,male,5yearly,55_59,380.692
905,2000,estimates,female,5yearly,60_64,310.806
905,2000,estimates,male,5yearly,60_64,450.895
905,2000,estimates,female,5yearly,65_69,408.955
905,2000,estimates,male,5yearly,65_69,562.934
905,2000,estimates,female,5yearly,70_74,587.01
905,2000,estimates,male,5yearly,70_74,730.831
905,2000,estimates,female,5yearly,75_79,854.782
905,2000,estimates,male,5yearly,75_79,923.602
905,2000,estimates,female,5yearly,80_84,1117.134
905,2000,estimates,male,5yearly,80_84,985.203
905,2000,estimates,female,5yearly,85_89,1164.661
905,2000,estimates,male,5yearly,85_89,782.034
905,2000,estimates,female,5yearly,90_94,882.373
905,2000,estimates,male,5yearly,90_94,404.915
905,2000,estimates,female,5yearly,95plus,492.973
905,2000,estimates,male,5yearly,95plus,141.018
905,2005,estimates,female,5yearly,0_4,78.492
905,2005,estimates,male,5yearly,0_4,99.802
905,2005,estimates,female,5yearly,5_9,5.2
905,2005,estimates,male,5yearly,5_9,7.177
905,2005,estimates,female,5yearly,10_14,7.827
905,2005,estimates,male,5yearly,10_14,14.02
905,2005,estimates,female,5yearly,15_19,17.853
905,2005,estimates,male,5yearly,15_19,45.015
905,2005,estimates,female,5yearly,20_24,26.16
905,2005,estimates,male,5yearly,20_24,78.17
905,2005,estimates,female,5yearly,25_29,30.175
905,2005,estimates,male,5yearly,25_29,78.271
905,2005,estimates,female,5yearly,30_34,38.39
905,2005,estimates,male,5yearly,30_34,79.716
905,2005,estimates,female,5yearly,35_39,57.235
905,2005,estimates,male,5yearly,35_39,102.742
905,2005,estimates,female,5yearly,40_44,96.993
905,2005,estimates,male,5yearly,40_44,161.791
905,2005,estimates,female,5yearly,45_49,156.955
905,2005,estimates,male,5yearly,45_49,256.199
905,2005,estimates,female,5yearly,50_54,215.566
905,2005,estimates,male,5yearly,50_54,357.376
905,2005,estimates,female,5yearly,55_59,276.693
905,2005,estimates,male,5yearly,55_59,443.332
905,2005,estimates,female,5yearly,60_64,344.495
905,2005,estimates,male,5yearly,60_64,504.948
905,2005,estimates,female,5yearly,65_69,413.538
905,2005,estimates,male,5yearly,65_69,565.599
905,2005,estimates,female,5yearly,70_74,533.963
905,2005,estimates,male,5yearly,70_74,671.256
905,2005,estimates,female,5yearly,75_79,760.19
905,2005,estimates,male,5yearly,75_79,833.011
905,2005,estimates,female,5yearly,80_84,1056.95
905,2005,estimates,male,5yearly,80_84,961.678
905,2005,estimates,female,5yearly,85_89,1201.006
905,2005,estimates,male,5yearly,85_89,848.313
905,2005,estimates,female,5yearly,90_94,925.573
905,2005,estimates,male,5yearly,90_94,474.42
905,2005,estimates,female,5yearly,95plus,519.496
905,2005,estimates,male,5yearly,95plus,160.415
905,2010,estimates,female,5yearly,0_4,66.999
905,2010,estimates,male,5yearly,0_4,84.963
905,2010,estimates,female,5yearly,5_9,4.662
905,2010,estimates,male,5yearly,5_9,6.601
905,2010,estimates,female,5yearly,10_14,6.588
905,2010,estimates,male,5yearly,10_14,11.665
905,2010,estimates,female,5yearly,15_19,15.299
905,2010,estimates,male,5yearly,15_19,37.667
905,2010,estimates,female,5yearly,20_24,25.568
905,2010,estimates,male,5yearly,20_24,72.673
905,2010,estimates,female,5yearly,25_29,32.253
905,2010,estimates,male,5yearly,25_29,80.639
905,2010,estimates,female,5yearly,30_34,40.787
905,2010,estimates,male,5yearly,30_34,82.864
905,2010,estimates,female,5yearly,35_39,55.596
905,2010,estimates,male,5yearly,35_39,96.139
905,2010,estimates,female,5yearly,40_44,85.144
905,2010,estimates,male,5yearly,40_44,136.262
905,2010,estimates,female,5yearly,45_49,143.408
905,2010,estimates,male,5yearly,45_49,227.168
905,2010,estimates,female,5yearly,50_54,225.959
905,2010,estimates,male,5yearly,50_54,362.994
905,2010,estimates,female,5yearly,55_59,305.17
905,2010,estimates,male,5yearly,55_59,495.085
905,2010,estimates,female,5yearly,60_64,388.402
905,2010,estimates,male,5yearly,60_64,594.46
905,2010,estimates,female,5yearly,65_69,477.192
905,2010,estimates,male,5yearly,65_69,656.884
905,2010,estimates,female,5yearly,70_74,567.521
905,2010,estimates,male,5yearly,70_74,720.588
905,2010,estimates,female,5yearly,75_79,723.766
905,2010,estimates,male,5yearly,75_79,826.566
905,2010,estimates,female,5yearly,80_84,1000.612
905,2010,estimates,male,5yearly,80_84,950.979
905,2010,estimates,female,5yearly,85_89,1239.893
905,2010,estimates,male,5yearly,85_89,930.83
905,2010,estimates,female,5yearly,90_94,1038.667
905,2010,estimates,male,5yearly,90_94,576.729
905,2010,estimates,female,5yearly,95plus,595.928
905,2010,estimates,male,5yearly,95plus,209.04
905,2015,constant_fertility,female,5yearly,0_4,61.345
905,2015,constant_fertility,male,5yearly,0_4,75.748
905,2015,high_variant,female,5yearly,0_4,68.937
905,2015,high_variant,male,5yearly,0_4,85.09
905,2015,low_variant,female,5yearly,0_4,54.077
905,2015,low_variant,male,5yearly,0_4,66.823
905,2015,medium_variant,female,5yearly,0_4,61.506
905,2015,medium_variant,male,5yearly,0_4,75.959
905,2015,constant_fertility,female,5yearly,5_9,4.088
905,2015,constant_fertility,male,5yearly,5_9,5.784
905,2015,high_variant,female,5yearly,5_9,4.088
905,2015,high_variant,male,5yearly,5_9,5.784
905,2015,low_variant,female,5yearly,5_9,4.088
905,2015,low_variant,male,5yearly,5_9,5.784
905,2015,medium_variant,female,5yearly,5_9,4.088
905,2015,medium_variant,male,5yearly,5_9,5.784
905,2015,constant_fertility,female,5yearly,10_14,5.941
905,2015,constant_fertility,male,5yearly,10_14,10.502
905,2015,high_variant,female,5yearly,10_14,5.941
905,2015,high_variant,male,5yearly,10_14,10.502
905,2015,low_variant,female,5yearly,10_14,5.941
905,2015,low_variant,male,5yearly,10_14,10.502
905,2015,medium_variant,female,5yearly,10_14,5.941
905,2015,medium_variant,male,5yearly,10_14,10.502
905,2015,constant_fertility,female,5yearly,15_19,13.471
905,2015,constant_fertility,male,5yearly,15_19,32.352
905,2015,high_variant,female,5yearly,15_19,13.471
905,2015,high_variant,male,5yearly,15_19,32.352
905,2015,low_variant,female,5yearly,15_19,13.471
905,2015,low_variant,male,5yearly,15_19,32.352
905,2015,medium_variant,female,5yearly,15_19,13.471
905,2015,medium_variant,male,5yearly,15_19,32.352
905,2015,constant_fertility,female,5yearly,20_24,24.321
905,2015,constant_fertility,male,5yearly,20_24,67.856
905,2015,high_variant,female,5yearly,20_24,24.321
905,2015,high_variant,male,5yearly,20_24,67.856
905,2015,low_variant,female,5yearly,20_24,24.321
905,2015,low_variant,male,5yearly,20_24,67.856
905,2015,medium_variant,female,5yearly,20_24,24.321
905,2015,medium_variant,male,5yearly,20_24,67.856
905,2015,constant_fertility,female,5yearly,25_29,33.162
905,2015,constant_fertility,male,5yearly,25_29,83.359
905,2015,high_variant,female,5yearly,25_29,33.162
905,2015,high_variant,male,5yearly,25_29,83.359
905,2015,low_variant,female,5yearly,25_29,33.162
905,2015,low_variant,male,5yearly,25_29,83.358
905,2015,medium_variant,female,5yearly,25_29,33.162
905,2015,medium_variant,male,5yearly,25_29,83.359
905,2015,constant_fertility,female,5yearly,30_34,41.675
905,2015,constant_fertility,male,5yearly,30_34,85.671
905,2015,high_variant,female,5yearly,30_34,41.675
905,2015,high_variant,male,5yearly,30_34,85.671
905,2015,low_variant,female,5yearly,30_34,41.675
905,2015,low_variant,male,5yearly,30_34,85.671
905,2015,medium_variant,female,5yearly,30_34,41.675
905,2015,medium_variant,male,5yearly,30_34,85.671
