continent,year,variant,gender,freq,age5yearinterval,totaldeaths
935,1965,estimates,male,5yearly,90_94,190.022
935,1965,estimates,female,5yearly,95plus,86.619
935,1965,estimates,male,5yearly,95plus,32.476
935,1970,estimates,female,5yearly,"Region, subregion, country or area *",ASIA
935,1970,estimates,male,5yearly,"Region, subregion, country or area *",ASIA
935,1970,estimates,female,5yearly,0_4,27125.143
935,1970,estimates,male,5yearly,0_4,29722.97
935,1970,estimates,female,5yearly,5_9,2232.721
935,1970,estimates,male,5yearly,5_9,2214.974
935,1970,estimates,female,5yearly,10_14,1430.927
935,1970,estimates,male,5yearly,10_14,1523.582
935,1970,estimates,female,5yearly,15_19,1188.397
935,1970,estimates,male,5yearly,15_19,1260.925
935,1970,estimates,female,5yearly,20_24,1291.342
935,1970,estimates,male,5yearly,20_24,1308.196
935,1970,estimates,female,5yearly,25_29,1227.307
935,1970,estimates,male,5yearly,25_29,1212.503
935,1970,estimates,female,5yearly,30_34,1259.873
935,1970,estimates,male,5yearly,30_34,1283.349
935,1970,estimates,female,5yearly,35_39,1384.022
935,1970,estimates,male,5yearly,35_39,1509.944
935,1970,estimates,female,5yearly,40_44,1514.756
935,1970,estimates,male,5yearly,40_44,1843.43
935,1970,estimates,female,5yearly,45_49,1713.427
935,1970,estimates,male,5yearly,45_49,2291.224
935,1970,estimates,female,5yearly,50_54,2078.274
935,1970,estimates,male,5yearly,50_54,2855.143
935,1970,estimates,female,5yearly,55_59,2662.687
935,1970,estimates,male,5yearly,55_59,3643.645
935,1970,estimates,female,5yearly,60_64,3355.85
935,1970,estimates,male,5yearly,60_64,4360.567
935,1970,estimates,female,5yearly,65_69,3878.807
935,1970,estimates,male,5yearly,65_69,4610.409
935,1970,estimates,female,5yearly,70_74,4070.616
935,1970,estimates,male,5yearly,70_74,4320.026
935,1970,estimates,female,5yearly,75_79,3676.983
935,1970,estimates,male,5yearly,75_79,3385.641
935,1970,estimates,female,5yearly,80_84,2646.321
935,1970,estimates,male,5yearly,80_84,2062.346
935,1970,estimates,female,5yearly,85_89,1355.142
935,1970,estimates,male,5yearly,85_89,868.695
935,1970,estimates,female,5yearly,90_94,455.416
935,1970,estimates,male,5yearly,90_94,228.767
935,1970,estimates,female,5yearly,95plus,108.133
935,1970,estimates,male,5yearly,95plus,39.768
935,1975,estimates,female,5yearly,"Region, subregion, country or area *",ASIA
935,1975,estimates,male,5yearly,"Region, subregion, country or area *",ASIA
935,1975,estimates,female,5yearly,0_4,23060.479
935,1975,estimates,male,5yearly,0_4,25258.016
935,1975,estimates,female,5yearly,5_9,1918.363
935,1975,estimates,male,5yearly,5_9,1909.986
935,1975,estimates,female,5yearly,10_14,1301.571
935,1975,estimates,male,5yearly,10_14,1452.978
935,1975,estimates,female,5yearly,15_19,1189.328
935,1975,estimates,male,5yearly,15_19,1294.556
935,1975,estimates,female,5yearly,20_24,1345.075
935,1975,estimates,male,5yearly,20_24,1384.513
935,1975,estimates,female,5yearly,25_29,1266.305
935,1975,estimates,male,5yearly,25_29,1303.896
935,1975,estimates,female,5yearly,30_34,1143.008
935,1975,estimates,male,5yearly,30_34,1232.57
935,1975,estimates,female,5yearly,35_39,1183.944
935,1975,estimates,male,5yearly,35_39,1382.742
935,1975,estimates,female,5yearly,40_44,1332.825
935,1975,estimates,male,5yearly,40_44,1716.006
935,1975,estimates,female,5yearly,45_49,1572.861
935,1975,estimates,male,5yearly,45_49,2184.665
935,1975,estimates,female,5yearly,50_54,1926.53
935,1975,estimates,male,5yearly,50_54,2736.966
935,1975,estimates,female,5yearly,55_59,2475.4
935,1975,estimates,male,5yearly,55_59,3451.172
935,1975,estimates,female,5yearly,60_64,3228.496
935,1975,estimates,male,5yearly,60_64,4326.71
935,1975,estimates,female,5yearly,65_69,3979.846
935,1975,estimates,male,5yearly,65_69,4865.127
935,1975,estimates,female,5yearly,70_74,4457.207
935,1975,estimates,male,5yearly,70_74,4792.821
935,1975,estimates,female,5yearly,75_79,4198.902
935,1975,estimates,male,5yearly,75_79,3997.753
935,1975,estimates,female,5yearly,80_84,3044.854
935,1975,estimates,male,5yearly,80_84,2530.251
935,1975,estimates,female,5yearly,85_89,1612.052
935,1975,estimates,male,5yearly,85_89,1102.173
935,1975,estimates,female,5yearly,90_94,573.005
935,1975,estimates,male,5yearly,90_94,305.973
935,1975,estimates,female,5yearly,95plus,133.686
935,1975,estimates,male,5yearly,95plus,50.699
935,1980,estimates,female,5yearly,"Region, subregion, country or area *",ASIA
935,1980,estimates,male,5yearly,"Region, subregion, country or area *",ASIA
935,1980,estimates,female,5yearly,0_4,20750.6
935,1980,estimates,male,5yearly,0_4,22716.986
935,1980,estimates,female,5yearly,5_9,1607.726
935,1980,estimates,male,5yearly,5_9,1578.8
935,1980,estimates,female,5yearly,10_14,1133.926
935,1980,estimates,male,5yearly,10_14,1280.01
935,1980,estimates,female,5yearly,15_19,1131.528
935,1980,estimates,male,5yearly,15_19,1386.853
935,1980,estimates,female,5yearly,20_24,1290.336
935,1980,estimates,male,5yearly,20_24,1620.284
935,1980,estimates,female,5yearly,25_29,1243.989
935,1980,estimates,male,5yearly,25_29,1548.107
935,1980,estimates,female,5yearly,30_34,1150.046
935,1980,estimates,male,5yearly,30_34,1418.079
935,1980,estimates,female,5yearly,35_39,1102.094
935,1980,estimates,male,5yearly,35_39,1391.037
935,1980,estimates,female,5yearly,40_44,1230.303
935,1980,estimates,male,5yearly,40_44,1674.743
935,1980,estimates,female,5yearly,45_49,1546.857
935,1980,estimates,male,5yearly,45_49,2221.07
935,1980,estimates,female,5yearly,50_54,1968.831
935,1980,estimates,male,5yearly,50_54,2905.282
935,1980,estimates,female,5yearly,55_59,2542.326
935,1980,estimates,male,5yearly,55_59,3688.896
935,1980,estimates,female,5yearly,60_64,3313.914
935,1980,estimates,male,5yearly,60_64,4553.525
935,1980,estimates,female,5yearly,65_69,4157.076
935,1980,estimates,male,5yearly,65_69,5311.848
935,1980,estimates,female,5yearly,70_74,4865.105
935,1980,estimates,male,5yearly,70_74,5469.531
935,1980,estimates,female,5yearly,75_79,4828.233
935,1980,estimates,male,5yearly,75_79,4691.075
935,1980,estimates,female,5yearly,80_84,3679.018
935,1980,estimates,male,5yearly,80_84,3085.554
935,1980,estimates,female,5yearly,85_89,1976.268
935,1980,estimates,male,5yearly,85_89,1376.531
935,1980,estimates,female,5yearly,90_94,725.246
935,1980,estimates,male,5yearly,90_94,397.987
935,1980,estimates,female,5yearly,95plus,181.771
935,1980,estimates,male,5yearly,95plus,71.839
935,1985,estimates,female,5yearly,"Region, subregion, country or area *",ASIA
935,1985,estimates,male,5yearly,"Region, subregion, country or area *",ASIA
935,1985,estimates,female,5yearly,0_4,19376.188
935,1985,estimates,male,5yearly,0_4,21241.535
935,1985,estimates,female,5yearly,5_9,1472.832
935,1985,estimates,male,5yearly,5_9,1420.523
935,1985,estimates,female,5yearly,10_14,1040.87
935,1985,estimates,male,5yearly,10_14,1132.847
935,1985,estimates,female,5yearly,15_19,1125.602
935,1985,estimates,male,5yearly,15_19,1296.875
935,1985,estimates,female,5yearly,20_24,1331.127
935,1985,estimates,male,5yearly,20_24,1575.266
935,1985,estimates,female,5yearly,25_29,1258.351
935,1985,estimates,male,5yearly,25_29,1527.094
935,1985,estimates,female,5yearly,30_34,1198.459
935,1985,estimates,male,5yearly,30_34,1501.46
935,1985,estimates,female,5yearly,35_39,1188.966
935,1985,estimates,male,5yearly,35_39,1550.158
935,1985,estimates,female,5yearly,40_44,1228.748
935,1985,estimates,male,5yearly,40_44,1699.55
935,1985,estimates,female,5yearly,45_49,1513.444
935,1985,estimates,male,5yearly,45_49,2179.153
935,1985,estimates,female,5yearly,50_54,2008.897
935,1985,estimates,male,5yearly,50_54,2943.674
935,1985,estimates,female,5yearly,55_59,2681.046
935,1985,estimates,male,5yearly,55_59,3919.392
935,1985,estimates,female,5yearly,60_64,3531.257
935,1985,estimates,male,5yearly,60_64,4903.652
935,1985,estimates,female,5yearly,65_69,4457.787
935,1985,estimates,male,5yearly,65_69,5636.278
935,1985,estimates,female,5yearly,70_74,5319.223
935,1985,estimates,male,5yearly,70_74,6085.947
935,1985,estimates,female,5yearly,75_79,5445.664
935,1985,estimates,male,5yearly,75_79,5516.576
935,1985,estimates,female,5yearly,80_84,4352.069
935,1985,estimates,male,5yearly,80_84,3741.612
935,1985,estimates,female,5yearly,85_89,2486.178
935,1985,estimates,male,5yearly,85_89,1748.476
935,1985,estimates,female,5yearly,90_94,928.313
935,1985,estimates,male,5yearly,90_94,522.338
935,1985,estimates,female,5yearly,95plus,240.111
935,1985,estimates,male,5yearly,95plus,98.267
935,1990,estimates,female,5yearly,"Region, subregion, country or area *",ASIA
935,1990,estimates,male,5yearly,"Region, subregion, country or area *",ASIA
935,1990,estimates,female,5yearly,0_4,16450.045
935,1990,estimates,male,5yearly,0_4,18158.498
935,1990,estimates,female,5yearly,5_9,1315.822
935,1990,estimates,male,5yearly,5_9,1303.271
935,1990,estimates,female,5yearly,10_14,932.13
935,1990,estimates,male,5yearly,10_14,1016.771
935,1990,estimates,female,5yearly,15_19,1039.504
935,1990,estimates,male,5yearly,15_19,1148.233
935,1990,estimates,female,5yearly,20_24,1275.496
935,1990,estimates,male,5yearly,20_24,1453.746
935,1990,estimates,female,5yearly,25_29,1250.931
935,1990,estimates,male,5yearly,25_29,1519.362
935,1990,estimates,female,5yearly,30_34,1181.366
935,1990,estimates,male,5yearly,30_34,1539.064
935,1990,estimates,female,5yearly,35_39,1227.955
935,1990,estimates,male,5yearly,35_39,1716.174
935,1990,estimates,female,5yearly,40_44,1340.443
935,1990,estimates,male,5yearly,40_44,1947.568
935,1990,estimates,female,5yearly,45_49,1538.881
935,1990,estimates,male,5yearly,45_49,2268.299
935,1990,estimates,female,5yearly,50_54,2007.836
935,1990,estimates,male,5yearly,50_54,3026.485
935,1990,estimates,female,5yearly,55_59,2795.868
935,1990,estimates,male,5yearly,55_59,4162.629
935,1990,estimates,female,5yearly,60_64,3752.541
935,1990,estimates,male,5yearly,60_64,5410.314
935,1990,estimates,female,5yearly,65_69,4733.399
935,1990,estimates,male,5yearly,65_69,6386.618
935,1990,estimates,female,5yearly,70_74,5624.344
935,1990,estimates,male,5yearly,70_74,6846.285
935,1990,estimates,female,5yearly,75_79,5922.435
935,1990,estimates,male,5yearly,75_79,6285.093
935,1990,estimates,female,5yearly,80_84,5020.209
935,1990,estimates,male,5yearly,80_84,4382.933
935,1990,estimates,female,5yearly,85_89,3067.4
935,1990,estimates,male,5yearly,85_89,2159.748
935,1990,estimates,female,5yearly,90_94,1247.044
935,1990,estimates,male,5yearly,90_94,696.884
935,1990,estimates,female,5yearly,95plus,335.859
935,1990,estimates,male,5yearly,95plus,138.363
935,1995,estimates,female,5yearly,"Region, subregion, country or area *",ASIA
935,1995,estimates,male,5yearly,"Region, subregion, country or area *",ASIA
935,1995,estimates,female,5yearly,0_4,13519.144
935,1995,estimates,male,5yearly,0_4,14800.479
935,1995,estimates,female,5yearly,5_9,1101.372
935,1995,estimates,male,5yearly,5_9,1125.097
935,1995,estimates,female,5yearly,10_14,847.425
935,1995,estimates,male,5yearly,10_14,953.909
935,1995,estimates,female,5yearly,15_19,981.116
935,1995,estimates,male,5yearly,15_19,1118.219
935,1995,estimates,female,5yearly,20_24,1193.882
935,1995,estimates,male,5yearly,20_24,1440.062
935,1995,estimates,female,5yearly,25_29,1225.412
935,1995,estimates,male,5yearly,25_29,1623.835
935,1995,estimates,female,5yearly,30_34,1216.798
935,1995,estimates,male,5yearly,30_34,1727.496
935,1995,estimates,female,5yearly,35_39,1258.248
935,1995,estimates,male,5yearly,35_39,1876.791
935,1995,estimates,female,5yearly,40_44,1432.512
935,1995,estimates,male,5yearly,40_44,2205.3
935,1995,estimates,female,5yearly,45_49,1712.93
935,1995,estimates,male,5yearly,45_49,2645.696
935,1995,estimates,female,5yearly,50_54,2058.504
935,1995,estimates,male,5yearly,50_54,3189.923
935,1995,estimates,female,5yearly,55_59,2800.68
935,1995,estimates,male,5yearly,55_59,4215.228
935,1995,estimates,female,5yearly,60_64,3921.824
935,1995,estimates,male,5yearly,60_64,5650.625
935,1995,estimates,female,5yearly,65_69,5052.771
935,1995,estimates,male,5yearly,65_69,7010.376
935,1995,estimates,female,5yearly,70_74,6024.24
935,1995,estimates,male,5yearly,70_74,7605.37
935,1995,estimates,female,5yearly,75_79,6446.975
935,1995,estimates,male,5yearly,75_79,7005.92
935,1995,estimates,female,5yearly,80_84,5728.393
935,1995,estimates,male,5yearly,80_84,5183.022
935,1995,estimates,female,5yearly,85_89,3722.108
935,1995,estimates,male,5yearly,85_89,2712.694
935,1995,estimates,female,5yearly,90_94,1607.174
935,1995,estimates,male,5yearly,90_94,909.283
935,1995,estimates,female,5yearly,95plus,477.626
935,1995,estimates,male,5yearly,95plus,192.877
935,2000,estimates,female,5yearly,"Region, subregion, country or area *",ASIA
935,2000,estimates,male,5yearly,"Region, subregion, country or area *",ASIA
935,2000,estimates,female,5yearly,0_4,10831.618
935,2000,estimates,male,5yearly,0_4,11944.859
935,2000,estimates,female,5yearly,5_9,864.45
935,2000,estimates,male,5yearly,5_9,885.073
935,2000,estimates,female,5yearly,10_14,753.32
935,2000,estimates,male,5yearly,10_14,816.48
935,2000,estimates,female,5yearly,15_19,947.436
935,2000,estimates,male,5yearly,15_19,1054.876
935,2000,estimates,female,5yearly,20_24,1133.028
935,2000,estimates,male,5yearly,20_24,1359.361
935,2000,estimates,female,5yearly,25_29,1147.403
935,2000,estimates,male,5yearly,25_29,1545.646
935,2000,estimates,female,5yearly,30_34,1203.712
935,2000,estimates,male,5yearly,30_34,1782.002
935,2000,estimates,female,5yearly,35_39,1320.434
935,2000,estimates,male,5yearly,35_39,2047.846
935,2000,estimates,female,5yearly,40_44,1493.546
935,2000,estimates,male,5yearly,40_44,2345.554
935,2000,estimates,female,5yearly,45_49,1845.832
935,2000,estimates,male,5yearly,45_49,2875.483
935,2000,estimates,female,5yearly,50_54,2301.025
935,2000,estimates,male,5yearly,50_54,3496.853
935,2000,estimates,female,5yearly,55_59,2881.463
935,2000,estimates,male,5yearly,55_59,4187.012
935,2000,estimates,female,5yearly,60_64,3947.195
935,2000,estimates,male,5yearly,60_64,5520.167
935,2000,estimates,female,5yearly,65_69,5399.867
935,2000,estimates,male,5yearly,65_69,7178.14
935,2000,estimates,female,5yearly,70_74,6649.458
935,2000,estimates,male,5yearly,70_74,8265.405
935,2000,estimates,female,5yearly,75_79,7099.756
935,2000,estimates,male,5yearly,75_79,7768.661
935,2000,estimates,female,5yearly,80_84,6394.762
935,2000,estimates,male,5yearly,80_84,5800.914
935,2000,estimates,female,5yearly,85_89,4389.503
935,2000,estimates,male,5yearly,85_89,3312.04
935,2000,estimates,female,5yearly,90_94,2060.829
935,2000,estimates,male,5yearly,90_94,1222.344
935,2000,estimates,female,5yearly,95plus,677.363
935,2000,estimates,male,5yearly,95plus,276.809
935,2005,estimates,female,5yearly,"Region, subregion, country or area *",ASIA
935,2005,estimates,male,5yearly,"Region, subregion, country or area *",ASIA
935,2005,estimates,female,5yearly,0_4,8641.108
935,2005,estimates,male,5yearly,0_4,9638.884
935,2005,estimates,female,5yearly,5_9,672.492
935,2005,estimates,male,5yearly,5_9,706.863
935,2005,estimates,female,5yearly,10_14,622.133
935,2005,estimates,male,5yearly,10_14,691.016
935,2005,estimates,female,5yearly,15_19,848.801
935,2005,estimates,male,5yearly,15_19,986.474
935,2005,estimates,female,5yearly,20_24,1076.593
935,2005,estimates,male,5yearly,20_24,1362.136
935,2005,estimates,female,5yearly,25_29,1067.112
935,2005,estimates,male,5yearly,25_29,1509.449
935,2005,estimates,female,5yearly,30_34,1112.62
935,2005,estimates,male,5yearly,30_34,1722.289
935,2005,estimates,female,5yearly,35_39,1304.337
935,2005,estimates,male,5yearly,35_39,2099.275
935,2005,estimates,female,5yearly,40_44,1570.139
935,2005,estimates,male,5yearly,40_44,2530.796
935,2005,estimates,female,5yearly,45_49,1912.405
935,2005,estimates,male,5yearly,45_49,3082.045
935,2005,estimates,female,5yearly,50_54,2463.367
935,2005,estimates,male,5yearly,50_54,3911.347
935,2005,estimates,female,5yearly,55_59,3240.387
935,2005,estimates,male,5yearly,55_59,4841.921
935,2005,estimates,female,5yearly,60_64,4137.07
935,2005,estimates,male,5yearly,60_64,5820.862
935,2005,estimates,female,5yearly,65_69,5557.103
935,2005,estimates,male,5yearly,65_69,7416.588
935,2005,estimates,female,5yearly,70_74,7222.45
935,2005,estimates,male,5yearly,70_74,9017.848
935,2005,estimates,female,5yearly,75_79,7952.565
935,2005,estimates,male,5yearly,75_79,8934.059
935,2005,estimates,female,5yearly,80_84,7191.137
935,2005,estimates,male,5yearly,80_84,6790.261
935,2005,estimates,female,5yearly,85_89,5088.355
935,2005,estimates,male,5yearly,85_89,3955.352
935,2005,estimates,female,5yearly,90_94,2586.134
935,2005,estimates,male,5yearly,90_94,1596.1
935,2005,estimates,female,5yearly,95plus,968.198
935,2005,estimates,male,5yearly,95plus,407.084
935,2010,estimates,female,5yearly,"Region, subregion, country or area *",ASIA
935,2010,estimates,male,5yearly,"Region, subregion, country or area *",ASIA
935,2010,estimates,female,5yearly,0_4,6852.03
935,2010,estimates,male,5yearly,0_4,7830.194
935,2010,estimates,female,5yearly,5_9,522.976
935,2010,estimates,male,5yearly,5_9,580.75
935,2010,estimates,female,5yearly,10_14,504.89
935,2010,estimates,male,5yearly,10_14,590.647
935,2010,estimates,female,5yearly,15_19,698.7
935,2010,estimates,male,5yearly,15_19,877.448
935,2010,estimates,female,5yearly,20_24,929.468
935,2010,estimates,male,5yearly,20_24,1300.276
935,2010,estimates,female,5yearly,25_29,981.923
935,2010,estimates,male,5yearly,25_29,1520.015
935,2010,estimates,female,5yearly,30_34,1015.932
935,2010,estimates,male,5yearly,30_34,1675.794
935,2010,estimates,female,5yearly,35_39,1191.547
935,2010,estimates,male,5yearly,35_39,2009.638
935,2010,estimates,female,5yearly,40_44,1523.537
935,2010,estimates,male,5yearly,40_44,2558.134
935,2010,estimates,female,5yearly,45_49,1969.04
935,2010,estimates,male,5yearly,45_49,3303.312
935,2010,estimates,female,5yearly,50_54,2528.399
935,2010,estimates,male,5yearly,50_54,4206.166
935,2010,estimates,female,5yearly,55_59,3507.892
935,2010,estimates,male,5yearly,55_59,5496.849
935,2010,estimates,female,5yearly,60_64,4799.263
935,2010,estimates,male,5yearly,60_64,6904.331
935,2010,estimates,female,5yearly,65_69,6006.404
935,2010,estimates,male,5yearly,65_69,8053.602
935,2010,estimates,female,5yearly,70_74,7519.171
935,2010,estimates,male,5yearly,70_74,9518.439
935,2010,estimates,female,5yearly,75_79,8713.189
935,2010,estimates,male,5yearly,75_79,9846.599
935,2010,estimates,female,5yearly,80_84,8287.86
935,2010,estimates,male,5yearly,80_84,7943.918
935,2010,estimates,female,5yearly,85_89,6026.556
935,2010,estimates,male,5yearly,85_89,4830.638
935,2010,estimates,female,5yearly,90_94,3169.518
935,2010,estimates,male,5yearly,90_94,2003.562
935,2010,estimates,female,5yearly,95plus,1316.066
935,2010,estimates,male,5yearly,95plus,573.874
935,2015,constant_fertility,female,5yearly,"Region, subregion, country or area *",ASIA
935,2015,constant_fertility,male,5yearly,"Region, subregion, country or area *",ASIA
935,2015,high_variant,female,5yearly,"Region, subregion, country or area *",ASIA
