continent,year,variant,gender,freq,age5yearinterval,totaldeaths
908,1955,estimates,male,5yearly,70_74,1778.473
908,1955,estimates,female,5yearly,75_79,2211.88
908,1955,estimates,male,5yearly,75_79,1787.996
908,1955,estimates,female,5yearly,80_84,1955.317
908,1955,estimates,male,5yearly,80_84,1395.601
908,1955,estimates,female,5yearly,85_89,1157.915
908,1955,estimates,male,5yearly,85_89,708.007
908,1955,estimates,female,5yearly,90_94,438.355
908,1955,estimates,male,5yearly,90_94,221.979
908,1955,estimates,female,5yearly,95plus,118.0
908,1955,estimates,male,5yearly,95plus,46.397
908,1960,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,1960,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,1960,estimates,female,5yearly,0_4,1131.254
908,1960,estimates,male,5yearly,0_4,1471.085
908,1960,estimates,female,5yearly,5_9,59.426
908,1960,estimates,male,5yearly,5_9,86.938
908,1960,estimates,female,5yearly,10_14,51.678
908,1960,estimates,male,5yearly,10_14,87.541
908,1960,estimates,female,5yearly,15_19,60.677
908,1960,estimates,male,5yearly,15_19,131.173
908,1960,estimates,female,5yearly,20_24,85.95
908,1960,estimates,male,5yearly,20_24,196.357
908,1960,estimates,female,5yearly,25_29,111.859
908,1960,estimates,male,5yearly,25_29,240.117
908,1960,estimates,female,5yearly,30_34,143.401
908,1960,estimates,male,5yearly,30_34,278.418
908,1960,estimates,female,5yearly,35_39,197.919
908,1960,estimates,male,5yearly,35_39,321.39
908,1960,estimates,female,5yearly,40_44,233.445
908,1960,estimates,male,5yearly,40_44,325.974
908,1960,estimates,female,5yearly,45_49,340.353
908,1960,estimates,male,5yearly,45_49,471.229
908,1960,estimates,female,5yearly,50_54,545.217
908,1960,estimates,male,5yearly,50_54,820.99
908,1960,estimates,female,5yearly,55_59,765.673
908,1960,estimates,male,5yearly,55_59,1211.199
908,1960,estimates,female,5yearly,60_64,1082.268
908,1960,estimates,male,5yearly,60_64,1534.819
908,1960,estimates,female,5yearly,65_69,1491.964
908,1960,estimates,male,5yearly,65_69,1704.506
908,1960,estimates,female,5yearly,70_74,2012.762
908,1960,estimates,male,5yearly,70_74,1842.846
908,1960,estimates,female,5yearly,75_79,2391.102
908,1960,estimates,male,5yearly,75_79,1860.896
908,1960,estimates,female,5yearly,80_84,2163.46
908,1960,estimates,male,5yearly,80_84,1493.514
908,1960,estimates,female,5yearly,85_89,1363.485
908,1960,estimates,male,5yearly,85_89,817.852
908,1960,estimates,female,5yearly,90_94,537.38
908,1960,estimates,male,5yearly,90_94,264.837
908,1960,estimates,female,5yearly,95plus,128.341
908,1960,estimates,male,5yearly,95plus,48.851
908,1965,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,1965,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,1965,estimates,female,5yearly,0_4,829.041
908,1965,estimates,male,5yearly,0_4,1092.917
908,1965,estimates,female,5yearly,5_9,49.321
908,1965,estimates,male,5yearly,5_9,75.733
908,1965,estimates,female,5yearly,10_14,48.579
908,1965,estimates,male,5yearly,10_14,86.559
908,1965,estimates,female,5yearly,15_19,62.834
908,1965,estimates,male,5yearly,15_19,148.776
908,1965,estimates,female,5yearly,20_24,72.05
908,1965,estimates,male,5yearly,20_24,188.411
908,1965,estimates,female,5yearly,25_29,90.086
908,1965,estimates,male,5yearly,25_29,227.548
908,1965,estimates,female,5yearly,30_34,125.061
908,1965,estimates,male,5yearly,30_34,293.986
908,1965,estimates,female,5yearly,35_39,176.791
908,1965,estimates,male,5yearly,35_39,373.437
908,1965,estimates,female,5yearly,40_44,266.773
908,1965,estimates,male,5yearly,40_44,467.68
908,1965,estimates,female,5yearly,45_49,331.871
908,1965,estimates,male,5yearly,45_49,500.419
908,1965,estimates,female,5yearly,50_54,481.804
908,1965,estimates,male,5yearly,50_54,732.254
908,1965,estimates,female,5yearly,55_59,788.903
908,1965,estimates,male,5yearly,55_59,1251.713
908,1965,estimates,female,5yearly,60_64,1154.786
908,1965,estimates,male,5yearly,60_64,1751.756
908,1965,estimates,female,5yearly,65_69,1643.827
908,1965,estimates,male,5yearly,65_69,2060.731
908,1965,estimates,female,5yearly,70_74,2165.513
908,1965,estimates,male,5yearly,70_74,2099.575
908,1965,estimates,female,5yearly,75_79,2585.101
908,1965,estimates,male,5yearly,75_79,1987.964
908,1965,estimates,female,5yearly,80_84,2468.243
908,1965,estimates,male,5yearly,80_84,1603.341
908,1965,estimates,female,5yearly,85_89,1589.016
908,1965,estimates,male,5yearly,85_89,905.285
908,1965,estimates,female,5yearly,90_94,653.771
908,1965,estimates,male,5yearly,90_94,314.269
908,1965,estimates,female,5yearly,95plus,163.045
908,1965,estimates,male,5yearly,95plus,60.142
908,1970,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,1970,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,1970,estimates,female,5yearly,0_4,660.002
908,1970,estimates,male,5yearly,0_4,884.861
908,1970,estimates,female,5yearly,5_9,42.747
908,1970,estimates,male,5yearly,5_9,66.407
908,1970,estimates,female,5yearly,10_14,46.437
908,1970,estimates,male,5yearly,10_14,83.573
908,1970,estimates,female,5yearly,15_19,63.889
908,1970,estimates,male,5yearly,15_19,165.142
908,1970,estimates,female,5yearly,20_24,77.325
908,1970,estimates,male,5yearly,20_24,232.91
908,1970,estimates,female,5yearly,25_29,79.485
908,1970,estimates,male,5yearly,25_29,225.416
908,1970,estimates,female,5yearly,30_34,109.695
908,1970,estimates,male,5yearly,30_34,284.842
908,1970,estimates,female,5yearly,35_39,166.078
908,1970,estimates,male,5yearly,35_39,401.138
908,1970,estimates,female,5yearly,40_44,250.489
908,1970,estimates,male,5yearly,40_44,543.831
908,1970,estimates,female,5yearly,45_49,390.208
908,1970,estimates,male,5yearly,45_49,705.95
908,1970,estimates,female,5yearly,50_54,477.797
908,1970,estimates,male,5yearly,50_54,761.874
908,1970,estimates,female,5yearly,55_59,692.663
908,1970,estimates,male,5yearly,55_59,1090.778
908,1970,estimates,female,5yearly,60_64,1177.942
908,1970,estimates,male,5yearly,60_64,1771.132
908,1970,estimates,female,5yearly,65_69,1747.167
908,1970,estimates,male,5yearly,65_69,2291.956
908,1970,estimates,female,5yearly,70_74,2377.101
908,1970,estimates,male,5yearly,70_74,2448.887
908,1970,estimates,female,5yearly,75_79,2782.837
908,1970,estimates,male,5yearly,75_79,2193.752
908,1970,estimates,female,5yearly,80_84,2705.462
908,1970,estimates,male,5yearly,80_84,1687.771
908,1970,estimates,female,5yearly,85_89,1878.127
908,1970,estimates,male,5yearly,85_89,979.11
908,1970,estimates,female,5yearly,90_94,798.949
908,1970,estimates,male,5yearly,90_94,355.269
908,1970,estimates,female,5yearly,95plus,209.319
908,1970,estimates,male,5yearly,95plus,73.613
908,1975,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,1975,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,1975,estimates,female,5yearly,0_4,561.896
908,1975,estimates,male,5yearly,0_4,760.992
908,1975,estimates,female,5yearly,5_9,36.426
908,1975,estimates,male,5yearly,5_9,57.207
908,1975,estimates,female,5yearly,10_14,40.785
908,1975,estimates,male,5yearly,10_14,75.169
908,1975,estimates,female,5yearly,15_19,61.488
908,1975,estimates,male,5yearly,15_19,167.134
908,1975,estimates,female,5yearly,20_24,78.752
908,1975,estimates,male,5yearly,20_24,260.332
908,1975,estimates,female,5yearly,25_29,88.269
908,1975,estimates,male,5yearly,25_29,277.284
908,1975,estimates,female,5yearly,30_34,101.818
908,1975,estimates,male,5yearly,30_34,279.9
908,1975,estimates,female,5yearly,35_39,152.753
908,1975,estimates,male,5yearly,35_39,395.882
908,1975,estimates,female,5yearly,40_44,242.155
908,1975,estimates,male,5yearly,40_44,589.802
908,1975,estimates,female,5yearly,45_49,375.32
908,1975,estimates,male,5yearly,45_49,827.423
908,1975,estimates,female,5yearly,50_54,571.789
908,1975,estimates,male,5yearly,50_54,1073.081
908,1975,estimates,female,5yearly,55_59,691.112
908,1975,estimates,male,5yearly,55_59,1128.37
908,1975,estimates,female,5yearly,60_64,1022.707
908,1975,estimates,male,5yearly,60_64,1541.886
908,1975,estimates,female,5yearly,65_69,1747.517
908,1975,estimates,male,5yearly,65_69,2337.138
908,1975,estimates,female,5yearly,70_74,2503.655
908,1975,estimates,male,5yearly,70_74,2733.439
908,1975,estimates,female,5yearly,75_79,3071.628
908,1975,estimates,male,5yearly,75_79,2528.935
908,1975,estimates,female,5yearly,80_84,2955.287
908,1975,estimates,male,5yearly,80_84,1836.238
908,1975,estimates,female,5yearly,85_89,2093.481
908,1975,estimates,male,5yearly,85_89,1026.975
908,1975,estimates,female,5yearly,90_94,970.981
908,1975,estimates,male,5yearly,90_94,388.503
908,1975,estimates,female,5yearly,95plus,264.405
908,1975,estimates,male,5yearly,95plus,85.833
908,1980,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,1980,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,1980,estimates,female,5yearly,0_4,472.004
908,1980,estimates,male,5yearly,0_4,642.697
908,1980,estimates,female,5yearly,5_9,32.1
908,1980,estimates,male,5yearly,5_9,51.23
908,1980,estimates,female,5yearly,10_14,35.009
908,1980,estimates,male,5yearly,10_14,65.499
908,1980,estimates,female,5yearly,15_19,54.121
908,1980,estimates,male,5yearly,15_19,148.235
908,1980,estimates,female,5yearly,20_24,73.629
908,1980,estimates,male,5yearly,20_24,253.131
908,1980,estimates,female,5yearly,25_29,88.431
908,1980,estimates,male,5yearly,25_29,301.294
908,1980,estimates,female,5yearly,30_34,113.401
908,1980,estimates,male,5yearly,30_34,335.508
908,1980,estimates,female,5yearly,35_39,142.439
908,1980,estimates,male,5yearly,35_39,374.292
908,1980,estimates,female,5yearly,40_44,223.107
908,1980,estimates,male,5yearly,40_44,557.625
908,1980,estimates,female,5yearly,45_49,357.208
908,1980,estimates,male,5yearly,45_49,846.64
908,1980,estimates,female,5yearly,50_54,542.44
908,1980,estimates,male,5yearly,50_54,1184.363
908,1980,estimates,female,5yearly,55_59,821.094
908,1980,estimates,male,5yearly,55_59,1508.569
908,1980,estimates,female,5yearly,60_64,1004.855
908,1980,estimates,male,5yearly,60_64,1536.192
908,1980,estimates,female,5yearly,65_69,1521.952
908,1980,estimates,male,5yearly,65_69,1981.642
908,1980,estimates,female,5yearly,70_74,2560.48
908,1980,estimates,male,5yearly,70_74,2757.413
908,1980,estimates,female,5yearly,75_79,3343.711
908,1980,estimates,male,5yearly,75_79,2813.286
908,1980,estimates,female,5yearly,80_84,3364.661
908,1980,estimates,male,5yearly,80_84,2118.275
908,1980,estimates,female,5yearly,85_89,2378.924
908,1980,estimates,male,5yearly,85_89,1133.554
908,1980,estimates,female,5yearly,90_94,1142.94
908,1980,estimates,male,5yearly,90_94,420.402
908,1980,estimates,female,5yearly,95plus,351.151
908,1980,estimates,male,5yearly,95plus,99.495
908,1985,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,1985,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,1985,estimates,female,5yearly,0_4,392.553
908,1985,estimates,male,5yearly,0_4,536.852
908,1985,estimates,female,5yearly,5_9,27.534
908,1985,estimates,male,5yearly,5_9,44.617
908,1985,estimates,female,5yearly,10_14,30.379
908,1985,estimates,male,5yearly,10_14,56.974
908,1985,estimates,female,5yearly,15_19,47.284
908,1985,estimates,male,5yearly,15_19,122.905
908,1985,estimates,female,5yearly,20_24,63.998
908,1985,estimates,male,5yearly,20_24,205.413
908,1985,estimates,female,5yearly,25_29,79.191
908,1985,estimates,male,5yearly,25_29,254.547
908,1985,estimates,female,5yearly,30_34,106.708
908,1985,estimates,male,5yearly,30_34,304.726
908,1985,estimates,female,5yearly,35_39,148.472
908,1985,estimates,male,5yearly,35_39,376.05
908,1985,estimates,female,5yearly,40_44,195.359
908,1985,estimates,male,5yearly,40_44,459.228
908,1985,estimates,female,5yearly,45_49,307.711
908,1985,estimates,male,5yearly,45_49,702.224
908,1985,estimates,female,5yearly,50_54,487.609
908,1985,estimates,male,5yearly,50_54,1082.185
908,1985,estimates,female,5yearly,55_59,744.999
908,1985,estimates,male,5yearly,55_59,1524.103
908,1985,estimates,female,5yearly,60_64,1153.906
908,1985,estimates,male,5yearly,60_64,1920.367
908,1985,estimates,female,5yearly,65_69,1442.867
908,1985,estimates,male,5yearly,65_69,1895.589
908,1985,estimates,female,5yearly,70_74,2170.709
908,1985,estimates,male,5yearly,70_74,2276.27
908,1985,estimates,female,5yearly,75_79,3417.877
908,1985,estimates,male,5yearly,75_79,2822.726
908,1985,estimates,female,5yearly,80_84,3728.357
908,1985,estimates,male,5yearly,80_84,2361.878
908,1985,estimates,female,5yearly,85_89,2787.509
908,1985,estimates,male,5yearly,85_89,1326.384
908,1985,estimates,female,5yearly,90_94,1356.434
908,1985,estimates,male,5yearly,90_94,482.939
908,1985,estimates,female,5yearly,95plus,440.106
908,1985,estimates,male,5yearly,95plus,115.938
908,1990,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,1990,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,1990,estimates,female,5yearly,0_4,281.311
908,1990,estimates,male,5yearly,0_4,385.918
908,1990,estimates,female,5yearly,5_9,25.485
908,1990,estimates,male,5yearly,5_9,41.896
908,1990,estimates,female,5yearly,10_14,30.245
908,1990,estimates,male,5yearly,10_14,58.646
908,1990,estimates,female,5yearly,15_19,49.363
908,1990,estimates,male,5yearly,15_19,133.873
908,1990,estimates,female,5yearly,20_24,65.238
908,1990,estimates,male,5yearly,20_24,228.701
908,1990,estimates,female,5yearly,25_29,81.766
908,1990,estimates,male,5yearly,25_29,296.872
908,1990,estimates,female,5yearly,30_34,118.92
908,1990,estimates,male,5yearly,30_34,401.345
908,1990,estimates,female,5yearly,35_39,176.422
908,1990,estimates,male,5yearly,35_39,536.657
908,1990,estimates,female,5yearly,40_44,253.657
908,1990,estimates,male,5yearly,40_44,688.924
908,1990,estimates,female,5yearly,45_49,321.946
908,1990,estimates,male,5yearly,45_49,799.853
908,1990,estimates,female,5yearly,50_54,483.977
908,1990,estimates,male,5yearly,50_54,1136.286
908,1990,estimates,female,5yearly,55_59,749.067
908,1990,estimates,male,5yearly,55_59,1636.225
908,1990,estimates,female,5yearly,60_64,1132.084
908,1990,estimates,male,5yearly,60_64,2142.431
908,1990,estimates,female,5yearly,65_69,1736.14
908,1990,estimates,male,5yearly,65_69,2495.67
908,1990,estimates,female,5yearly,70_74,2110.068
908,1990,estimates,male,5yearly,70_74,2268.204
908,1990,estimates,female,5yearly,75_79,2964.568
908,1990,estimates,male,5yearly,75_79,2424.096
908,1990,estimates,female,5yearly,80_84,3978.223
908,1990,estimates,male,5yearly,80_84,2511.421
908,1990,estimates,female,5yearly,85_89,3285.633
908,1990,estimates,male,5yearly,85_89,1585.167
908,1990,estimates,female,5yearly,90_94,1699.866
908,1990,estimates,male,5yearly,90_94,604.536
908,1990,estimates,female,5yearly,95plus,560.524
908,1990,estimates,male,5yearly,95plus,140.519
908,1995,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,1995,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,1995,estimates,female,5yearly,0_4,205.154
908,1995,estimates,male,5yearly,0_4,276.553
908,1995,estimates,female,5yearly,5_9,20.991
908,1995,estimates,male,5yearly,5_9,33.427
908,1995,estimates,female,5yearly,10_14,28.338
908,1995,estimates,male,5yearly,10_14,53.928
908,1995,estimates,female,5yearly,15_19,49.819
908,1995,estimates,male,5yearly,15_19,131.32
908,1995,estimates,female,5yearly,20_24,66.791
908,1995,estimates,male,5yearly,20_24,234.628
908,1995,estimates,female,5yearly,25_29,79.483
908,1995,estimates,male,5yearly,25_29,286.655
908,1995,estimates,female,5yearly,30_34,113.185
908,1995,estimates,male,5yearly,30_34,374.366
908,1995,estimates,female,5yearly,35_39,178.204
908,1995,estimates,male,5yearly,35_39,546.515
908,1995,estimates,female,5yearly,40_44,272.936
908,1995,estimates,male,5yearly,40_44,770.263
908,1995,estimates,female,5yearly,45_49,384.213
908,1995,estimates,male,5yearly,45_49,986.656
908,1995,estimates,female,5yearly,50_54,473.031
908,1995,estimates,male,5yearly,50_54,1114.799
908,1995,estimates,female,5yearly,55_59,706.65
908,1995,estimates,male,5yearly,55_59,1539.674
908,1995,estimates,female,5yearly,60_64,1091.237
908,1995,estimates,male,5yearly,60_64,2118.345
908,1995,estimates,female,5yearly,65_69,1658.004
908,1995,estimates,male,5yearly,65_69,2607.253
908,1995,estimates,female,5yearly,70_74,2502.583
908,1995,estimates,male,5yearly,70_74,2862.115
908,1995,estimates,female,5yearly,75_79,2882.773
908,1995,estimates,male,5yearly,75_79,2432.357
908,1995,estimates,female,5yearly,80_84,3503.066
908,1995,estimates,male,5yearly,80_84,2209.12
908,1995,estimates,female,5yearly,85_89,3641.728
908,1995,estimates,male,5yearly,85_89,1758.059
908,1995,estimates,female,5yearly,90_94,2094.14
908,1995,estimates,male,5yearly,90_94,755.385
908,1995,estimates,female,5yearly,95plus,726.125
908,1995,estimates,male,5yearly,95plus,180.907
908,2000,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,2000,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,2000,estimates,female,5yearly,0_4,161.378
908,2000,estimates,male,5yearly,0_4,218.302
908,2000,estimates,female,5yearly,5_9,14.376
908,2000,estimates,male,5yearly,5_9,22.747
908,2000,estimates,female,5yearly,10_14,22.247
908,2000,estimates,male,5yearly,10_14,42.589
908,2000,estimates,female,5yearly,15_19,45.094
908,2000,estimates,male,5yearly,15_19,119.058
908,2000,estimates,female,5yearly,20_24,64.805
908,2000,estimates,male,5yearly,20_24,228.589
908,2000,estimates,female,5yearly,25_29,80.378
908,2000,estimates,male,5yearly,25_29,291.453
908,2000,estimates,female,5yearly,30_34,109.054
908,2000,estimates,male,5yearly,30_34,352.906
908,2000,estimates,female,5yearly,35_39,167.279
908,2000,estimates,male,5yearly,35_39,502.683
908,2000,estimates,female,5yearly,40_44,272.841
908,2000,estimates,male,5yearly,40_44,780.528
908,2000,estimates,female,5yearly,45_49,416.228
908,2000,estimates,male,5yearly,45_49,1106.159
908,2000,estimates,female,5yearly,50_54,567.683
908,2000,estimates,male,5yearly,50_54,1360.531
908,2000,estimates,female,5yearly,55_59,675.212
908,2000,estimates,male,5yearly,55_59,1463.765
908,2000,estimates,female,5yearly,60_64,996.323
908,2000,estimates,male,5yearly,60_64,1929.102
908,2000,estimates,female,5yearly,65_69,1538.76
908,2000,estimates,male,5yearly,65_69,2503.704
908,2000,estimates,female,5yearly,70_74,2318.227
908,2000,estimates,male,5yearly,70_74,2891.23
908,2000,estimates,female,5yearly,75_79,3328.624
908,2000,estimates,male,5yearly,75_79,2969.654
908,2000,estimates,female,5yearly,80_84,3408.643
908,2000,estimates,male,5yearly,80_84,2254.504
908,2000,estimates,female,5yearly,85_89,3202.97
908,2000,estimates,male,5yearly,85_89,1578.503
908,2000,estimates,female,5yearly,90_94,2361.747
908,2000,estimates,male,5yearly,90_94,863.582
908,2000,estimates,female,5yearly,95plus,919.582
908,2000,estimates,male,5yearly,95plus,232.718
908,2005,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,2005,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,2005,estimates,female,5yearly,0_4,133.703
908,2005,estimates,male,5yearly,0_4,177.795
908,2005,estimates,female,5yearly,5_9,10.591
908,2005,estimates,male,5yearly,5_9,16.051
908,2005,estimates,female,5yearly,10_14,15.597
908,2005,estimates,male,5yearly,10_14,28.072
908,2005,estimates,female,5yearly,15_19,34.303
908,2005,estimates,male,5yearly,15_19,88.095
908,2005,estimates,female,5yearly,20_24,57.299
908,2005,estimates,male,5yearly,20_24,190.846
908,2005,estimates,female,5yearly,25_29,79.665
908,2005,estimates,male,5yearly,25_29,279.331
908,2005,estimates,female,5yearly,30_34,109.663
908,2005,estimates,male,5yearly,30_34,346.921
908,2005,estimates,female,5yearly,35_39,152.08
908,2005,estimates,male,5yearly,35_39,428.59
908,2005,estimates,female,5yearly,40_44,236.74
908,2005,estimates,male,5yearly,40_44,625.388
908,2005,estimates,female,5yearly,45_49,379.27
908,2005,estimates,male,5yearly,45_49,966.379
908,2005,estimates,female,5yearly,50_54,560.15
908,2005,estimates,male,5yearly,50_54,1327.541
908,2005,estimates,female,5yearly,55_59,738.454
908,2005,estimates,male,5yearly,55_59,1596.844
908,2005,estimates,female,5yearly,60_64,872.334
908,2005,estimates,male,5yearly,60_64,1698.114
908,2005,estimates,female,5yearly,65_69,1313.045
908,2005,estimates,male,5yearly,65_69,2135.703
908,2005,estimates,female,5yearly,70_74,2051.618
908,2005,estimates,male,5yearly,70_74,2678.051
908,2005,estimates,female,5yearly,75_79,3021.876
908,2005,estimates,male,5yearly,75_79,2960.608
908,2005,estimates,female,5yearly,80_84,3927.354
908,2005,estimates,male,5yearly,80_84,2772.634
908,2005,estimates,female,5yearly,85_89,3294.785
908,2005,estimates,male,5yearly,85_89,1755.058
908,2005,estimates,female,5yearly,90_94,2136.7
908,2005,estimates,male,5yearly,90_94,828.817
908,2005,estimates,female,5yearly,95plus,1107.774
908,2005,estimates,male,5yearly,95plus,293.092
908,2010,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,2010,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,2010,estimates,female,5yearly,0_4,111.814
908,2010,estimates,male,5yearly,0_4,149.996
908,2010,estimates,female,5yearly,5_9,8.875
908,2010,estimates,male,5yearly,5_9,13.542
908,2010,estimates,female,5yearly,10_14,11.712
908,2010,estimates,male,5yearly,10_14,20.048
908,2010,estimates,female,5yearly,15_19,23.223
908,2010,estimates,male,5yearly,15_19,55.94
908,2010,estimates,female,5yearly,20_24,40.999
908,2010,estimates,male,5yearly,20_24,128.743
908,2010,estimates,female,5yearly,25_29,66.951
908,2010,estimates,male,5yearly,25_29,212.554
908,2010,estimates,female,5yearly,30_34,99.272
908,2010,estimates,male,5yearly,30_34,293.125
908,2010,estimates,female,5yearly,35_39,136.379
908,2010,estimates,male,5yearly,35_39,364.722
908,2010,estimates,female,5yearly,40_44,191.154
908,2010,estimates,male,5yearly,40_44,459.01
908,2010,estimates,female,5yearly,45_49,300.889
908,2010,estimates,male,5yearly,45_49,690.198
908,2010,estimates,female,5yearly,50_54,479.397
908,2010,estimates,male,5yearly,50_54,1071.765
908,2010,estimates,female,5yearly,55_59,703.551
908,2010,estimates,male,5yearly,55_59,1491.32
908,2010,estimates,female,5yearly,60_64,922.191
908,2010,estimates,male,5yearly,60_64,1785.073
908,2010,estimates,female,5yearly,65_69,1123.439
908,2010,estimates,male,5yearly,65_69,1876.863
908,2010,estimates,female,5yearly,70_74,1757.705
908,2010,estimates,male,5yearly,70_74,2327.46
908,2010,estimates,female,5yearly,75_79,2737.022
908,2010,estimates,male,5yearly,75_79,2827.948
908,2010,estimates,female,5yearly,80_84,3721.036
908,2010,estimates,male,5yearly,80_84,2877.173
908,2010,estimates,female,5yearly,85_89,4007.059
908,2010,estimates,male,5yearly,85_89,2279.709
908,2010,estimates,female,5yearly,90_94,2508.247
908,2010,estimates,male,5yearly,90_94,1047.271
908,2010,estimates,female,5yearly,95plus,1150.786
908,2010,estimates,male,5yearly,95plus,316.572
908,2015,constant_fertility,female,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,constant_fertility,male,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,high_variant,female,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,high_variant,male,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,low_variant,female,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,low_variant,male,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,medium_variant,female,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,medium_variant,male,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,constant_fertility,female,5yearly,0_4,87.405
908,2015,constant_fertility,male,5yearly,0_4,117.999
