region,year,variant,freq,age5yearinterval,noofbirthbymother
1503,1950,estimates,5yearly,15_19,5726.257
1503,1950,estimates,5yearly,20_24,22341.884
1503,1950,estimates,5yearly,25_29,24116.887
1503,1950,estimates,5yearly,30_34,14815.282
1503,1950,estimates,5yearly,35_39,8009.778
1503,1950,estimates,5yearly,40_44,2757.713
1503,1950,estimates,5yearly,45_49,276.656
1503,1955,estimates,5yearly,15_19,6381.552
1503,1955,estimates,5yearly,20_24,23728.71
1503,1955,estimates,5yearly,25_29,24740.686
1503,1955,estimates,5yearly,30_34,15443.829
1503,1955,estimates,5yearly,35_39,7813.585
1503,1955,estimates,5yearly,40_44,2391.913
1503,1955,estimates,5yearly,45_49,261.012
1503,1960,estimates,5yearly,15_19,7109.146
1503,1960,estimates,5yearly,20_24,24609.639
1503,1960,estimates,5yearly,25_29,25103.568
1503,1960,estimates,5yearly,30_34,14643.599
1503,1960,estimates,5yearly,35_39,7474.843
1503,1960,estimates,5yearly,40_44,2259.27
1503,1960,estimates,5yearly,45_49,203.473
1503,1965,estimates,5yearly,15_19,7461.534
1503,1965,estimates,5yearly,20_24,24878.389
1503,1965,estimates,5yearly,25_29,24092.875
1503,1965,estimates,5yearly,30_34,13090.175
1503,1965,estimates,5yearly,35_39,6199.743
1503,1965,estimates,5yearly,40_44,1877.71
1503,1965,estimates,5yearly,45_49,197.128
1503,1970,estimates,5yearly,15_19,7382.388
1503,1970,estimates,5yearly,20_24,24756.329
1503,1970,estimates,5yearly,25_29,24800.547
1503,1970,estimates,5yearly,30_34,11494.68
1503,1970,estimates,5yearly,35_39,4813.293
1503,1970,estimates,5yearly,40_44,1397.616
1503,1970,estimates,5yearly,45_49,161.327
1503,1975,estimates,5yearly,15_19,6790.335
1503,1975,estimates,5yearly,20_24,23119.037
1503,1975,estimates,5yearly,25_29,25016.322
1503,1975,estimates,5yearly,30_34,11114.27
1503,1975,estimates,5yearly,35_39,3679.659
1503,1975,estimates,5yearly,40_44,960.409
1503,1975,estimates,5yearly,45_49,140.071
1503,1980,estimates,5yearly,15_19,5989.612
1503,1980,estimates,5yearly,20_24,21897.013
1503,1980,estimates,5yearly,25_29,25171.354
