region,year,variant,freq,age5yearinterval,noofbirthbymother
911,1950,estimates,5yearly,15_19,1332.702
911,1950,estimates,5yearly,20_24,1795.473
911,1950,estimates,5yearly,25_29,1430.579
911,1950,estimates,5yearly,30_34,976.152
911,1950,estimates,5yearly,35_39,514.359
911,1950,estimates,5yearly,40_44,317.831
911,1950,estimates,5yearly,45_49,173.488
911,1955,estimates,5yearly,15_19,1460.165
911,1955,estimates,5yearly,20_24,1960.701
911,1955,estimates,5yearly,25_29,1575.386
911,1955,estimates,5yearly,30_34,1092.251
911,1955,estimates,5yearly,35_39,599.694
911,1955,estimates,5yearly,40_44,351.972
911,1955,estimates,5yearly,45_49,165.723
911,1960,estimates,5yearly,15_19,1624.752
911,1960,estimates,5yearly,20_24,2199.99
911,1960,estimates,5yearly,25_29,1761.268
911,1960,estimates,5yearly,30_34,1242.295
911,1960,estimates,5yearly,35_39,708.411
911,1960,estimates,5yearly,40_44,394.356
911,1960,estimates,5yearly,45_49,157.273
911,1965,estimates,5yearly,15_19,1809.75
911,1965,estimates,5yearly,20_24,2458.142
911,1965,estimates,5yearly,25_29,1979.049
911,1965,estimates,5yearly,30_34,1426.18
911,1965,estimates,5yearly,35_39,834.809
911,1965,estimates,5yearly,40_44,444.563
911,1965,estimates,5yearly,45_49,150.059
911,1970,estimates,5yearly,15_19,1989.64
911,1970,estimates,5yearly,20_24,2825.561
911,1970,estimates,5yearly,25_29,2239.44
911,1970,estimates,5yearly,30_34,1653.509
911,1970,estimates,5yearly,35_39,999.358
911,1970,estimates,5yearly,40_44,503.105
911,1970,estimates,5yearly,45_49,147.059
911,1975,estimates,5yearly,15_19,2206.168
911,1975,estimates,5yearly,20_24,3249.913
911,1975,estimates,5yearly,25_29,2601.064
911,1975,estimates,5yearly,30_34,1910.586
911,1975,estimates,5yearly,35_39,1209.269
911,1975,estimates,5yearly,40_44,566.408
911,1975,estimates,5yearly,45_49,150.875
911,1980,estimates,5yearly,15_19,2491.154
911,1980,estimates,5yearly,20_24,3678.615
911,1980,estimates,5yearly,25_29,3012.653
911,1980,estimates,5yearly,30_34,2234.723
911,1980,estimates,5yearly,35_39,1435.882
911,1980,estimates,5yearly,40_44,628.054
911,1980,estimates,5yearly,45_49,161.629
911,1985,estimates,5yearly,15_19,2827.709
911,1985,estimates,5yearly,20_24,4201.353
911,1985,estimates,5yearly,25_29,3437.863
911,1985,estimates,5yearly,30_34,2579.354
911,1985,estimates,5yearly,35_39,1674.226
911,1985,estimates,5yearly,40_44,751.979
911,1985,estimates,5yearly,45_49,177.389
911,1990,estimates,5yearly,15_19,3216.249
911,1990,estimates,5yearly,20_24,4880.251
911,1990,estimates,5yearly,25_29,4001.25
911,1990,estimates,5yearly,30_34,2966.773
911,1990,estimates,5yearly,35_39,1921.453
911,1990,estimates,5yearly,40_44,874.525
911,1990,estimates,5yearly,45_49,199.659
911,1995,estimates,5yearly,15_19,3636.066
911,1995,estimates,5yearly,20_24,5553.736
911,1995,estimates,5yearly,25_29,4644.3
911,1995,estimates,5yearly,30_34,3454.763
911,1995,estimates,5yearly,35_39,2142.836
911,1995,estimates,5yearly,40_44,966.435
911,1995,estimates,5yearly,45_49,226.794
911,2000,estimates,5yearly,15_19,4137.567
911,2000,estimates,5yearly,20_24,6299.694
911,2000,estimates,5yearly,25_29,5368.605
911,2000,estimates,5yearly,30_34,4059.302
911,2000,estimates,5yearly,35_39,2405.814
911,2000,estimates,5yearly,40_44,1005.204
911,2000,estimates,5yearly,45_49,262.656
911,2005,estimates,5yearly,15_19,4664.326
911,2005,estimates,5yearly,20_24,7227.71
911,2005,estimates,5yearly,25_29,6214.246
911,2005,estimates,5yearly,30_34,4733.581
911,2005,estimates,5yearly,35_39,2791.658
911,2005,estimates,5yearly,40_44,1054.959
911,2005,estimates,5yearly,45_49,314.098
911,2010,estimates,5yearly,15_19,5161.16
911,2010,estimates,5yearly,20_24,8133.877
911,2010,estimates,5yearly,25_29,7194.256
911,2010,estimates,5yearly,30_34,5155.22
911,2010,estimates,5yearly,35_39,3174.263
911,2010,estimates,5yearly,40_44,1208.777
911,2010,estimates,5yearly,45_49,263.275
911,2015,constant_fertility,5yearly,15_19,6100.313
911,2015,constant_mortality,5yearly,15_19,5657.559
911,2015,high_variant,5yearly,15_19,5917.706
911,2015,instant_replacement,5yearly,15_19,2460.694
911,2015,low_variant,5yearly,15_19,5406.995
911,2015,medium_variant,5yearly,15_19,5662.34
911,2015,momentum,5yearly,15_19,2523.714
911,2015,no_change,5yearly,15_19,6095.164
911,2015,zero_migration,5yearly,15_19,5660.972
911,2015,constant_fertility,5yearly,20_24,9482.844
911,2015,constant_mortality,5yearly,20_24,8879.066
911,2015,high_variant,5yearly,20_24,9288.337
911,2015,instant_replacement,5yearly,20_24,3864.72
911,2015,low_variant,5yearly,20_24,8485.937
911,2015,medium_variant,5yearly,20_24,8887.16
911,2015,momentum,5yearly,20_24,3965.4
911,2015,no_change,5yearly,20_24,9474.197
911,2015,zero_migration,5yearly,20_24,8885.41
911,2015,constant_fertility,5yearly,25_29,8406.473
911,2015,constant_mortality,5yearly,25_29,7960.256
911,2015,high_variant,5yearly,25_29,8328.643
911,2015,instant_replacement,5yearly,25_29,3458.954
911,2015,low_variant,5yearly,25_29,7609.852
911,2015,medium_variant,5yearly,25_29,7969.233
911,2015,momentum,5yearly,25_29,3549.803
911,2015,no_change,5yearly,25_29,8396.99
911,2015,zero_migration,5yearly,25_29,7970.431
911,2015,constant_fertility,5yearly,30_34,6078.562
911,2015,constant_mortality,5yearly,30_34,5585.606
911,2015,high_variant,5yearly,30_34,5847.507
911,2015,instant_replacement,5yearly,30_34,2435.028
911,2015,low_variant,5yearly,30_34,5341.035
911,2015,medium_variant,5yearly,30_34,5594.272
911,2015,momentum,5yearly,30_34,2497.708
911,2015,no_change,5yearly,30_34,6069.153
911,2015,zero_migration,5yearly,30_34,5595.512
911,2015,constant_fertility,5yearly,35_39,3773.185
911,2015,constant_mortality,5yearly,35_39,3535.784
911,2015,high_variant,5yearly,35_39,3702.645
911,2015,instant_replacement,5yearly,35_39,1534.625
