region,year,variant,freq,age5yearinterval,noofbirthbymother
957,1950,estimates,5yearly,15_19,6.133
957,1950,estimates,5yearly,20_24,17.863
957,1950,estimates,5yearly,25_29,17.349
957,1950,estimates,5yearly,30_34,11.295
957,1950,estimates,5yearly,35_39,6.092
957,1950,estimates,5yearly,40_44,2.055
957,1950,estimates,5yearly,45_49,0.682
957,1955,estimates,5yearly,15_19,6.758
957,1955,estimates,5yearly,20_24,19.259
957,1955,estimates,5yearly,25_29,18.865
957,1955,estimates,5yearly,30_34,12.699
957,1955,estimates,5yearly,35_39,7.025
957,1955,estimates,5yearly,40_44,2.419
957,1955,estimates,5yearly,45_49,0.823
957,1960,estimates,5yearly,15_19,7.017
957,1960,estimates,5yearly,20_24,20.834
957,1960,estimates,5yearly,25_29,19.923
957,1960,estimates,5yearly,30_34,14.293
957,1960,estimates,5yearly,35_39,8.228
957,1960,estimates,5yearly,40_44,3.021
957,1960,estimates,5yearly,45_49,1.008
957,1965,estimates,5yearly,15_19,7.494
957,1965,estimates,5yearly,20_24,21.864
957,1965,estimates,5yearly,25_29,20.816
957,1965,estimates,5yearly,30_34,14.522
957,1965,estimates,5yearly,35_39,9.227
957,1965,estimates,5yearly,40_44,3.149
957,1965,estimates,5yearly,45_49,0.723
957,1970,estimates,5yearly,15_19,8.018
957,1970,estimates,5yearly,20_24,22.729
957,1970,estimates,5yearly,25_29,19.737
957,1970,estimates,5yearly,30_34,13.857
957,1970,estimates,5yearly,35_39,8.88
957,1970,estimates,5yearly,40_44,3.122
957,1970,estimates,5yearly,45_49,0.707
957,1975,estimates,5yearly,15_19,8.228
957,1975,estimates,5yearly,20_24,24.25
957,1975,estimates,5yearly,25_29,20.206
957,1975,estimates,5yearly,30_34,13.404
957,1975,estimates,5yearly,35_39,8.695
957,1975,estimates,5yearly,40_44,3.177
957,1975,estimates,5yearly,45_49,0.758
957,1980,estimates,5yearly,15_19,8.338
957,1980,estimates,5yearly,20_24,25.491
957,1980,estimates,5yearly,25_29,21.953
957,1980,estimates,5yearly,30_34,14.54
957,1980,estimates,5yearly,35_39,8.508
957,1980,estimates,5yearly,40_44,3.076
957,1980,estimates,5yearly,45_49,0.733
957,1985,estimates,5yearly,15_19,7.918
957,1985,estimates,5yearly,20_24,26.542
957,1985,estimates,5yearly,25_29,23.52
957,1985,estimates,5yearly,30_34,15.28
957,1985,estimates,5yearly,35_39,8.793
957,1985,estimates,5yearly,40_44,2.876
957,1985,estimates,5yearly,45_49,0.713
957,1990,estimates,5yearly,15_19,6.356
957,1990,estimates,5yearly,20_24,23.589
957,1990,estimates,5yearly,25_29,24.846
957,1990,estimates,5yearly,30_34,15.911
957,1990,estimates,5yearly,35_39,9.183
957,1990,estimates,5yearly,40_44,3.207
957,1990,estimates,5yearly,45_49,0.693
957,1995,estimates,5yearly,15_19,6.353
957,1995,estimates,5yearly,20_24,20.862
957,1995,estimates,5yearly,25_29,22.801
957,1995,estimates,5yearly,30_34,16.98
957,1995,estimates,5yearly,35_39,9.185
957,1995,estimates,5yearly,40_44,2.962
957,1995,estimates,5yearly,45_49,0.357
957,2000,estimates,5yearly,15_19,6.045
957,2000,estimates,5yearly,20_24,18.723
957,2000,estimates,5yearly,25_29,20.858
957,2000,estimates,5yearly,30_34,17.868
957,2000,estimates,5yearly,35_39,10.192
957,2000,estimates,5yearly,40_44,2.922
957,2000,estimates,5yearly,45_49,0.366
957,2005,estimates,5yearly,15_19,5.345
957,2005,estimates,5yearly,20_24,17.327
957,2005,estimates,5yearly,25_29,20.682
957,2005,estimates,5yearly,30_34,17.348
957,2005,estimates,5yearly,35_39,10.825
957,2005,estimates,5yearly,40_44,3.075
957,2005,estimates,5yearly,45_49,0.367
957,2010,estimates,5yearly,15_19,4.712
957,2010,estimates,5yearly,20_24,16.462
957,2010,estimates,5yearly,25_29,19.763
957,2010,estimates,5yearly,30_34,16.393
957,2010,estimates,5yearly,35_39,9.948
957,2010,estimates,5yearly,40_44,3.007
957,2010,estimates,5yearly,45_49,0.324
957,2015,constant_fertility,5yearly,15_19,4.664
957,2015,constant_mortality,5yearly,15_19,4.082
957,2015,high_variant,5yearly,15_19,4.482
957,2015,instant_replacement,5yearly,15_19,3.348
957,2015,low_variant,5yearly,15_19,3.681
957,2015,medium_variant,5yearly,15_19,4.083
957,2015,momentum,5yearly,15_19,3.398
957,2015,no_change,5yearly,15_19,4.664
957,2015,zero_migration,5yearly,15_19,4.152
957,2015,constant_fertility,5yearly,20_24,17.374
957,2015,constant_mortality,5yearly,20_24,15.402
957,2015,high_variant,5yearly,20_24,16.766
957,2015,instant_replacement,5yearly,20_24,11.453
957,2015,low_variant,5yearly,20_24,14.041
957,2015,medium_variant,5yearly,20_24,15.403
957,2015,momentum,5yearly,20_24,11.905
957,2015,no_change,5yearly,20_24,17.373
957,2015,zero_migration,5yearly,20_24,16.093
957,2015,constant_fertility,5yearly,25_29,21.104
957,2015,constant_mortality,5yearly,25_29,20.385
957,2015,high_variant,5yearly,25_29,22.173
957,2015,instant_replacement,5yearly,25_29,14.997
957,2015,low_variant,5yearly,25_29,18.609
957,2015,medium_variant,5yearly,25_29,20.388
957,2015,momentum,5yearly,25_29,15.682
957,2015,no_change,5yearly,25_29,21.101
957,2015,zero_migration,5yearly,25_29,21.481
957,2015,constant_fertility,5yearly,30_34,15.992
957,2015,constant_mortality,5yearly,30_34,15.578
957,2015,high_variant,5yearly,30_34,16.958
957,2015,instant_replacement,5yearly,30_34,11.58
957,2015,low_variant,5yearly,30_34,14.205
957,2015,medium_variant,5yearly,30_34,15.58
957,2015,momentum,5yearly,30_34,12.02
957,2015,no_change,5yearly,30_34,15.99
957,2015,zero_migration,5yearly,30_34,16.295
957,2015,constant_fertility,5yearly,35_39,9.578
957,2015,constant_mortality,5yearly,35_39,9.341
957,2015,high_variant,5yearly,35_39,10.159
957,2015,instant_replacement,5yearly,35_39,6.861
957,2015,low_variant,5yearly,35_39,8.528
957,2015,medium_variant,5yearly,35_39,9.343
957,2015,momentum,5yearly,35_39,7.069
957,2015,no_change,5yearly,35_39,9.577
957,2015,zero_migration,5yearly,35_39,9.672
957,2015,constant_fertility,5yearly,40_44,2.958
957,2015,constant_mortality,5yearly,40_44,2.78
957,2015,high_variant,5yearly,40_44,3.024
957,2015,instant_replacement,5yearly,40_44,2.052
957,2015,low_variant,5yearly,40_44,2.538
957,2015,medium_variant,5yearly,40_44,2.781
957,2015,momentum,5yearly,40_44,2.099
957,2015,no_change,5yearly,40_44,2.956
957,2015,zero_migration,5yearly,40_44,2.85
957,2015,constant_fertility,5yearly,45_49,0.341
957,2015,constant_mortality,5yearly,45_49,0.296
957,2015,high_variant,5yearly,45_49,0.32
957,2015,instant_replacement,5yearly,45_49,0.191
957,2015,low_variant,5yearly,45_49,0.274
957,2015,medium_variant,5yearly,45_49,0.296
957,2015,momentum,5yearly,45_49,0.194
957,2015,no_change,5yearly,45_49,0.341
957,2015,zero_migration,5yearly,45_49,0.304
957,2020,constant_fertility,5yearly,15_19,4.631
957,2020,constant_mortality,5yearly,15_19,3.523
957,2020,high_variant,5yearly,15_19,4.094
957,2020,instant_replacement,5yearly,15_19,2.985
957,2020,low_variant,5yearly,15_19,2.954
957,2020,medium_variant,5yearly,15_19,3.524
957,2020,momentum,5yearly,15_19,3.109
957,2020,no_change,5yearly,15_19,4.631
957,2020,zero_migration,5yearly,15_19,3.68
957,2020,constant_fertility,5yearly,20_24,17.721
957,2020,constant_mortality,5yearly,20_24,13.983
957,2020,high_variant,5yearly,20_24,16.036
957,2020,instant_replacement,5yearly,20_24,10.763
957,2020,low_variant,5yearly,20_24,11.936
957,2020,medium_variant,5yearly,20_24,13.986
957,2020,momentum,5yearly,20_24,11.911
957,2020,no_change,5yearly,20_24,17.716
957,2020,zero_migration,5yearly,20_24,15.631
957,2020,constant_fertility,5yearly,25_29,22.978
957,2020,constant_mortality,5yearly,25_29,21.456
957,2020,high_variant,5yearly,25_29,24.574
957,2020,instant_replacement,5yearly,25_29,16.325
957,2020,low_variant,5yearly,25_29,18.362
957,2020,medium_variant,5yearly,25_29,21.469
957,2020,momentum,5yearly,25_29,18.545
957,2020,no_change,5yearly,25_29,22.965
957,2020,zero_migration,5yearly,25_29,24.788
957,2020,constant_fertility,5yearly,30_34,17.135
957,2020,constant_mortality,5yearly,30_34,16.305
957,2020,high_variant,5yearly,30_34,18.735
957,2020,instant_replacement,5yearly,30_34,12.695
957,2020,low_variant,5yearly,30_34,13.897
957,2020,medium_variant,5yearly,30_34,16.316
957,2020,momentum,5yearly,30_34,14.257
957,2020,no_change,5yearly,30_34,17.125
957,2020,zero_migration,5yearly,30_34,18.701
957,2020,constant_fertility,5yearly,35_39,9.3
957,2020,constant_mortality,5yearly,35_39,8.859
957,2020,high_variant,5yearly,35_39,10.201
957,2020,instant_replacement,5yearly,35_39,6.976
957,2020,low_variant,5yearly,35_39,7.537
957,2020,medium_variant,5yearly,35_39,8.868
957,2020,momentum,5yearly,35_39,7.689
957,2020,no_change,5yearly,35_39,9.293
957,2020,zero_migration,5yearly,35_39,9.964
957,2020,constant_fertility,5yearly,40_44,2.867
957,2020,constant_mortality,5yearly,40_44,2.538
957,2020,high_variant,5yearly,40_44,2.925
957,2020,instant_replacement,5yearly,40_44,2.011
957,2020,low_variant,5yearly,40_44,2.157
957,2020,medium_variant,5yearly,40_44,2.541
957,2020,momentum,5yearly,40_44,2.157
957,2020,no_change,5yearly,40_44,2.865
957,2020,zero_migration,5yearly,40_44,2.763
957,2020,constant_fertility,5yearly,45_49,0.341
957,2020,constant_mortality,5yearly,45_49,0.257
957,2020,high_variant,5yearly,45_49,0.29
957,2020,instant_replacement,5yearly,45_49,0.174
957,2020,low_variant,5yearly,45_49,0.225
957,2020,medium_variant,5yearly,45_49,0.257
957,2020,momentum,5yearly,45_49,0.187
957,2020,no_change,5yearly,45_49,0.34
957,2020,zero_migration,5yearly,45_49,0.277
957,2025,constant_fertility,5yearly,15_19,4.55
957,2025,constant_mortality,5yearly,15_19,3.019
957,2025,high_variant,5yearly,15_19,3.653
957,2025,instant_replacement,5yearly,15_19,2.646
957,2025,low_variant,5yearly,15_19,2.387
957,2025,medium_variant,5yearly,15_19,3.02
957,2025,momentum,5yearly,15_19,2.793
957,2025,no_change,5yearly,15_19,4.548
957,2025,zero_migration,5yearly,15_19,3.195
957,2025,constant_fertility,5yearly,20_24,18.022
957,2025,constant_mortality,5yearly,20_24,12.751
957,2025,high_variant,5yearly,20_24,15.149
957,2025,instant_replacement,5yearly,20_24,10.045
957,2025,low_variant,5yearly,20_24,10.365
957,2025,medium_variant,5yearly,20_24,12.758
957,2025,momentum,5yearly,20_24,11.439
957,2025,no_change,5yearly,20_24,18.011
957,2025,zero_migration,5yearly,20_24,14.653
957,2025,constant_fertility,5yearly,25_29,23.683
957,2025,constant_mortality,5yearly,25_29,21.452
957,2025,high_variant,5yearly,25_29,25.486
957,2025,instant_replacement,5yearly,25_29,16.865
957,2025,low_variant,5yearly,25_29,17.455
957,2025,medium_variant,5yearly,25_29,21.471
957,2025,momentum,5yearly,25_29,20.372
957,2025,no_change,5yearly,25_29,23.664
957,2025,zero_migration,5yearly,25_29,26.431
957,2025,constant_fertility,5yearly,30_34,18.91
957,2025,constant_mortality,5yearly,30_34,17.634
957,2025,high_variant,5yearly,30_34,21.031
957,2025,instant_replacement,5yearly,30_34,14.167
957,2025,low_variant,5yearly,30_34,14.278
957,2025,medium_variant,5yearly,30_34,17.655
957,2025,momentum,5yearly,30_34,17.113
957,2025,no_change,5yearly,30_34,18.886
957,2025,zero_migration,5yearly,30_34,21.9
957,2025,constant_fertility,5yearly,35_39,10.017
957,2025,constant_mortality,5yearly,35_39,9.3
957,2025,high_variant,5yearly,35_39,11.133
957,2025,instant_replacement,5yearly,35_39,7.618
957,2025,low_variant,5yearly,35_39,7.497
957,2025,medium_variant,5yearly,35_39,9.313
