region,year,variant,freq,age5yearinterval,noofbirthbymother
901,1950,estimates,5yearly,15_19,6123.042
901,1950,estimates,5yearly,20_24,27534.704
901,1950,estimates,5yearly,25_29,30172.84
901,1950,estimates,5yearly,30_34,17062.071
901,1950,estimates,5yearly,35_39,9215.639
901,1950,estimates,5yearly,40_44,3394.649
901,1950,estimates,5yearly,45_49,358.958
901,1955,estimates,5yearly,15_19,7009.377
901,1955,estimates,5yearly,20_24,28826.981
901,1955,estimates,5yearly,25_29,29451.555
901,1955,estimates,5yearly,30_34,18432.497
901,1955,estimates,5yearly,35_39,8585.26
901,1955,estimates,5yearly,40_44,2539.136
901,1955,estimates,5yearly,45_49,277.148
901,1960,estimates,5yearly,15_19,7622.288
901,1960,estimates,5yearly,20_24,28757.522
901,1960,estimates,5yearly,25_29,28391.033
901,1960,estimates,5yearly,30_34,16431.934
901,1960,estimates,5yearly,35_39,8165.686
901,1960,estimates,5yearly,40_44,2245.368
901,1960,estimates,5yearly,45_49,192.061
901,1965,estimates,5yearly,15_19,8264.869
901,1965,estimates,5yearly,20_24,27884.802
901,1965,estimates,5yearly,25_29,25667.734
901,1965,estimates,5yearly,30_34,14434.569
901,1965,estimates,5yearly,35_39,6669.472
901,1965,estimates,5yearly,40_44,1924.364
901,1965,estimates,5yearly,45_49,147.022
901,1970,estimates,5yearly,15_19,8496.619
901,1970,estimates,5yearly,20_24,29322.516
901,1970,estimates,5yearly,25_29,25624.827
901,1970,estimates,5yearly,30_34,12263.759
901,1970,estimates,5yearly,35_39,5287.859
901,1970,estimates,5yearly,40_44,1402.032
901,1970,estimates,5yearly,45_49,106.942
901,1975,estimates,5yearly,15_19,8022.41
901,1975,estimates,5yearly,20_24,28100.216
901,1975,estimates,5yearly,25_29,26495.462
901,1975,estimates,5yearly,30_34,11541.556
901,1975,estimates,5yearly,35_39,3897.388
901,1975,estimates,5yearly,40_44,976.607
901,1975,estimates,5yearly,45_49,74.428
901,1980,estimates,5yearly,15_19,7292.695
901,1980,estimates,5yearly,20_24,26790.468
901,1980,estimates,5yearly,25_29,26809.502
901,1980,estimates,5yearly,30_34,13533.013
901,1980,estimates,5yearly,35_39,3997.583
901,1980,estimates,5yearly,40_44,741.966
901,1980,estimates,5yearly,45_49,53.039
901,1985,estimates,5yearly,15_19,6779.464
901,1985,estimates,5yearly,20_24,23522.231
901,1985,estimates,5yearly,25_29,26664.397
901,1985,estimates,5yearly,30_34,15395.341
901,1985,estimates,5yearly,35_39,5130.738
901,1985,estimates,5yearly,40_44,812.553
901,1985,estimates,5yearly,45_49,40.978
901,1990,estimates,5yearly,15_19,6790.301
901,1990,estimates,5yearly,20_24,19462.962
901,1990,estimates,5yearly,25_29,23045.525
901,1990,estimates,5yearly,30_34,15593.96
901,1990,estimates,5yearly,35_39,5629.005
901,1990,estimates,5yearly,40_44,952.275
901,1990,estimates,5yearly,45_49,40.103
901,1995,estimates,5yearly,15_19,5603.881
901,1995,estimates,5yearly,20_24,16160.008
901,1995,estimates,5yearly,25_29,20499.439
901,1995,estimates,5yearly,30_34,16201.53
901,1995,estimates,5yearly,35_39,6524.12
901,1995,estimates,5yearly,40_44,1134.376
901,1995,estimates,5yearly,45_49,51.074
901,2000,estimates,5yearly,15_19,4864.491
901,2000,estimates,5yearly,20_24,15002.184
901,2000,estimates,5yearly,25_29,19747.357
901,2000,estimates,5yearly,30_34,17189.15
901,2000,estimates,5yearly,35_39,7765.079
901,2000,estimates,5yearly,40_44,1430.245
901,2000,estimates,5yearly,45_49,66.164
901,2005,estimates,5yearly,15_19,4533.712
901,2005,estimates,5yearly,20_24,14693.879
901,2005,estimates,5yearly,25_29,20192.822
901,2005,estimates,5yearly,30_34,18866.755
901,2005,estimates,5yearly,35_39,9287.491
901,2005,estimates,5yearly,40_44,1811.337
901,2005,estimates,5yearly,45_49,96.916
901,2010,estimates,5yearly,15_19,3255.024
901,2010,estimates,5yearly,20_24,12610.135
901,2010,estimates,5yearly,25_29,20441.049
901,2010,estimates,5yearly,30_34,19872.21
