variant,continent,year,potentialsupport2064_65
estimates,908,1950,7.179
estimates,908,1951,7.087
estimates,908,1952,7
estimates,908,1953,6.922
estimates,908,1954,6.86
estimates,908,1955,6.818
estimates,908,1956,6.75
estimates,908,1957,6.702
estimates,908,1958,6.662
estimates,908,1959,6.612
estimates,908,1960,6.542
estimates,908,1961,6.422
estimates,908,1962,6.295
estimates,908,1963,6.165
estimates,908,1964,6.037
estimates,908,1965,5.916
estimates,908,1966,5.781
estimates,908,1967,5.659
estimates,908,1968,5.548
estimates,908,1969,5.444
estimates,908,1970,5.344
estimates,908,1971,5.233
estimates,908,1972,5.138
estimates,908,1973,5.053
estimates,908,1974,4.974
estimates,908,1975,4.9
estimates,908,1976,4.806
estimates,908,1977,4.718
estimates,908,1978,4.648
estimates,908,1979,4.617
estimates,908,1980,4.633
estimates,908,1981,4.674
estimates,908,1982,4.76
estimates,908,1983,4.866
estimates,908,1984,4.954
estimates,908,1985,5
estimates,908,1986,4.98
estimates,908,1987,4.929
estimates,908,1988,4.856
estimates,908,1989,4.775
estimates,908,1990,4.696
estimates,908,1991,4.599
estimates,908,1992,4.504
estimates,908,1993,4.419
estimates,908,1994,4.351
estimates,908,1995,4.301
estimates,908,1996,4.249
estimates,908,1997,4.218
estimates,908,1998,4.196
estimates,908,1999,4.169
estimates,908,2000,4.131
estimates,908,2001,4.068
estimates,908,2002,3.997
estimates,908,2003,3.93
estimates,908,2004,3.882
estimates,908,2005,3.861
estimates,908,2006,3.84
estimates,908,2007,3.836
estimates,908,2008,3.839
estimates,908,2009,3.833
estimates,908,2010,3.81
estimates,908,2011,3.765
estimates,908,2012,3.71
estimates,908,2013,3.646
estimates,908,2014,3.577
estimates,908,2015,3.505
medium_variant,908,2015,3.505
medium_variant,908,2016,3.424
medium_variant,908,2017,3.34
medium_variant,908,2018,3.255
medium_variant,908,2019,3.174
medium_variant,908,2020,3.096
medium_variant,908,2021,3.017
medium_variant,908,2022,2.941
medium_variant,908,2023,2.869
medium_variant,908,2024,2.8
medium_variant,908,2025,2.732
medium_variant,908,2026,2.665
medium_variant,908,2027,2.601
medium_variant,908,2028,2.54
medium_variant,908,2029,2.484
medium_variant,908,2030,2.435
medium_variant,908,2031,2.392
medium_variant,908,2032,2.352
medium_variant,908,2033,2.317
medium_variant,908,2034,2.284
medium_variant,908,2035,2.252
medium_variant,908,2036,2.223
medium_variant,908,2037,2.195
medium_variant,908,2038,2.167
medium_variant,908,2039,2.141
medium_variant,908,2040,2.115
medium_variant,908,2041,2.093
medium_variant,908,2042,2.071
medium_variant,908,2043,2.049
medium_variant,908,2044,2.028
medium_variant,908,2045,2.006
medium_variant,908,2046,1.985
medium_variant,908,2047,1.964
medium_variant,908,2048,1.942
medium_variant,908,2049,1.92
medium_variant,908,2050,1.897
medium_variant,908,2051,1.877
medium_variant,908,2052,1.856
medium_variant,908,2053,1.836
medium_variant,908,2054,1.818
medium_variant,908,2055,1.804
medium_variant,908,2056,1.797
medium_variant,908,2057,1.792
medium_variant,908,2058,1.79
medium_variant,908,2059,1.79
medium_variant,908,2060,1.794
medium_variant,908,2061,1.802
medium_variant,908,2062,1.813
medium_variant,908,2063,1.824
medium_variant,908,2064,1.835
medium_variant,908,2065,1.845
medium_variant,908,2066,1.859
medium_variant,908,2067,1.87
medium_variant,908,2068,1.879
medium_variant,908,2069,1.886
medium_variant,908,2070,1.889
medium_variant,908,2071,1.893
medium_variant,908,2072,1.893
medium_variant,908,2073,1.89
medium_variant,908,2074,1.884
medium_variant,908,2075,1.877
medium_variant,908,2076,1.872
medium_variant,908,2077,1.864
medium_variant,908,2078,1.855
medium_variant,908,2079,1.845
medium_variant,908,2080,1.833
medium_variant,908,2081,1.825
medium_variant,908,2082,1.816
medium_variant,908,2083,1.806
medium_variant,908,2084,1.794
medium_variant,908,2085,1.783
medium_variant,908,2086,1.777
medium_variant,908,2087,1.769
medium_variant,908,2088,1.761
medium_variant,908,2089,1.753
medium_variant,908,2090,1.744
medium_variant,908,2091,1.742
medium_variant,908,2092,1.739
medium_variant,908,2093,1.735
medium_variant,908,2094,1.73
medium_variant,908,2095,1.725
medium_variant,908,2096,1.726
medium_variant,908,2097,1.725
medium_variant,908,2098,1.723
medium_variant,908,2099,1.719
medium_variant,908,2100,1.714
high_variant,908,2015,3.50459396681457
low_variant,908,2015,3.50459396681457
constant_fertility,908,2015,3.50459396681457
instant_replacement,908,2015,3.50459396681457
zero_migration,908,2015,3.50459396681457
constant_mortality,908,2015,3.50459396681457
no_change,908,2015,3.50459396681457
high_variant,908,2020,3.0957329851322
low_variant,908,2020,3.0957329851322
constant_fertility,908,2020,3.0957329851322
instant_replacement,908,2020,3.09573300684765
zero_migration,908,2020,3.07376345690885
constant_mortality,908,2020,3.12884809578184
no_change,908,2020,3.12884809578184
high_variant,908,2025,2.73241133565489
low_variant,908,2025,2.73241133565489
constant_fertility,908,2025,2.73241133565489
instant_replacement,908,2025,2.73241136429806
zero_migration,908,2025,2.69158649728189
constant_mortality,908,2025,2.80732812339075
no_change,908,2025,2.80732812339075
high_variant,908,2030,2.43471792392491
low_variant,908,2030,2.43471792392491
constant_fertility,908,2030,2.43471792392491
instant_replacement,908,2030,2.43471794677496
zero_migration,908,2030,2.37783604795103
constant_mortality,908,2030,2.55154800460324
no_change,908,2030,2.55154800460324
high_variant,908,2035,2.25207788872278
low_variant,908,2035,2.25207788872278
constant_fertility,908,2035,2.25207788872278
instant_replacement,908,2035,2.25207790696438
zero_migration,908,2035,2.17974295050181
constant_mortality,908,2035,2.41562350312188
no_change,908,2035,2.41562350312188
high_variant,908,2040,2.14715284215015
low_variant,908,2040,2.08332940704841
constant_fertility,908,2040,2.10681416574881
instant_replacement,908,2040,2.17340145264759
zero_migration,908,2040,2.02752519975632
constant_mortality,908,2040,2.32822977532832
no_change,908,2040,2.31887732138678
high_variant,908,2045,2.08337861208435
low_variant,908,2045,1.92839725625382
constant_fertility,908,2045,1.9845671819875
instant_replacement,908,2045,2.11106591150033
zero_migration,908,2045,1.90360798414331
constant_mortality,908,2045,2.26945568252673
no_change,908,2045,2.24510217721111
high_variant,908,2050,2.0258021011037
low_variant,908,2050,1.76891197321105
constant_fertility,908,2050,1.86383640129257
instant_replacement,908,2050,2.04058325268881
zero_migration,908,2050,1.78281449307504
constant_mortality,908,2050,2.20659266400712
no_change,908,2050,2.16722027828759
high_variant,908,2055,1.98080935015715
low_variant,908,2055,1.6282363782507
constant_fertility,908,2055,1.76060417475448
instant_replacement,908,2055,1.98108107048074
zero_migration,908,2055,1.68246514582091
constant_mortality,908,2055,2.1572199779881
no_change,908,2055,2.10435537178167
high_variant,908,2060,2.02475511530383
low_variant,908,2060,1.5638289715158
constant_fertility,908,2060,1.73609745758569
instant_replacement,908,2060,2.00898527967126
zero_migration,908,2060,1.66968580248056
constant_mortality,908,2060,2.20811681078934
no_change,908,2060,2.13677914699548
high_variant,908,2065,2.14627239060052
low_variant,908,2065,1.55049166056552
constant_fertility,908,2065,1.76645102080974
