variant,continent,year,potentialsupport2064_65
estimates,904,1950,12.997
estimates,904,1951,12.933
estimates,904,1952,12.874
estimates,904,1953,12.824
estimates,904,1954,12.791
estimates,904,1955,12.778
estimates,904,1956,12.612
estimates,904,1957,12.479
estimates,904,1958,12.366
estimates,904,1959,12.258
estimates,904,1960,12.145
estimates,904,1961,11.943
estimates,904,1962,11.756
estimates,904,1963,11.588
estimates,904,1964,11.444
estimates,904,1965,11.324
estimates,904,1966,11.164
estimates,904,1967,11.034
estimates,904,1968,10.929
estimates,904,1969,10.844
estimates,904,1970,10.777
estimates,904,1971,10.688
estimates,904,1972,10.626
estimates,904,1973,10.585
estimates,904,1974,10.555
estimates,904,1975,10.53
estimates,904,1976,10.456
estimates,904,1977,10.394
estimates,904,1978,10.346
estimates,904,1979,10.322
estimates,904,1980,10.324
estimates,904,1981,10.318
estimates,904,1982,10.34
estimates,904,1983,10.373
estimates,904,1984,10.401
estimates,904,1985,10.414
estimates,904,1986,10.383
estimates,904,1987,10.351
estimates,904,1988,10.314
estimates,904,1989,10.271
estimates,904,1990,10.223
estimates,904,1991,10.133
estimates,904,1992,10.045
estimates,904,1993,9.963
estimates,904,1994,9.893
estimates,904,1995,9.836
estimates,904,1996,9.733
estimates,904,1997,9.644
estimates,904,1998,9.562
estimates,904,1999,9.481
estimates,904,2000,9.398
estimates,904,2001,9.293
estimates,904,2002,9.189
estimates,904,2003,9.086
estimates,904,2004,8.983
estimates,904,2005,8.88
estimates,904,2006,8.78
estimates,904,2007,8.68
estimates,904,2008,8.575
estimates,904,2009,8.464
estimates,904,2010,8.343
estimates,904,2011,8.214
estimates,904,2012,8.08
estimates,904,2013,7.936
estimates,904,2014,7.779
estimates,904,2015,7.608
medium_variant,904,2015,7.608
medium_variant,904,2016,7.429
medium_variant,904,2017,7.241
medium_variant,904,2018,7.049
medium_variant,904,2019,6.858
medium_variant,904,2020,6.672
medium_variant,904,2021,6.496
medium_variant,904,2022,6.325
medium_variant,904,2023,6.154
medium_variant,904,2024,5.98
medium_variant,904,2025,5.801
medium_variant,904,2026,5.629
medium_variant,904,2027,5.455
medium_variant,904,2028,5.283
medium_variant,904,2029,5.117
medium_variant,904,2030,4.958
medium_variant,904,2031,4.817
medium_variant,904,2032,4.681
medium_variant,904,2033,4.55
medium_variant,904,2034,4.424
medium_variant,904,2035,4.303
medium_variant,904,2036,4.196
medium_variant,904,2037,4.093
medium_variant,904,2038,3.991
medium_variant,904,2039,3.89
medium_variant,904,2040,3.788
medium_variant,904,2041,3.697
medium_variant,904,2042,3.605
medium_variant,904,2043,3.513
medium_variant,904,2044,3.421
medium_variant,904,2045,3.33
medium_variant,904,2046,3.25
medium_variant,904,2047,3.169
medium_variant,904,2048,3.09
medium_variant,904,2049,3.011
medium_variant,904,2050,2.935
medium_variant,904,2051,2.87
medium_variant,904,2052,2.805
medium_variant,904,2053,2.742
medium_variant,904,2054,2.68
medium_variant,904,2055,2.619
medium_variant,904,2056,2.569
medium_variant,904,2057,2.52
medium_variant,904,2058,2.47
medium_variant,904,2059,2.421
medium_variant,904,2060,2.372
medium_variant,904,2061,2.331
medium_variant,904,2062,2.29
medium_variant,904,2063,2.248
medium_variant,904,2064,2.206
medium_variant,904,2065,2.164
medium_variant,904,2066,2.131
medium_variant,904,2067,2.097
medium_variant,904,2068,2.063
medium_variant,904,2069,2.03
medium_variant,904,2070,1.999
medium_variant,904,2071,1.977
medium_variant,904,2072,1.955
medium_variant,904,2073,1.934
medium_variant,904,2074,1.911
medium_variant,904,2075,1.888
medium_variant,904,2076,1.872
medium_variant,904,2077,1.854
medium_variant,904,2078,1.835
medium_variant,904,2079,1.815
medium_variant,904,2080,1.795
medium_variant,904,2081,1.781
medium_variant,904,2082,1.767
medium_variant,904,2083,1.751
medium_variant,904,2084,1.734
medium_variant,904,2085,1.717
medium_variant,904,2086,1.706
medium_variant,904,2087,1.695
medium_variant,904,2088,1.682
medium_variant,904,2089,1.668
medium_variant,904,2090,1.654
medium_variant,904,2091,1.647
medium_variant,904,2092,1.638
medium_variant,904,2093,1.628
medium_variant,904,2094,1.617
medium_variant,904,2095,1.606
medium_variant,904,2096,1.601
medium_variant,904,2097,1.594
medium_variant,904,2098,1.587
medium_variant,904,2099,1.578
medium_variant,904,2100,1.568
high_variant,904,2015,7.60805194743839
low_variant,904,2015,7.60805194743839
constant_fertility,904,2015,7.60805194743839
instant_replacement,904,2015,7.60805194743839
zero_migration,904,2015,7.60805194743839
constant_mortality,904,2015,7.60805194743839
no_change,904,2015,7.60805194743839
high_variant,904,2020,6.67180601242111
low_variant,904,2020,6.67180601242111
constant_fertility,904,2020,6.67180601242111
instant_replacement,904,2020,6.67180601242111
zero_migration,904,2020,6.68433159273569
