variant,region,year,childdependencyratio2069
estimates,926,1950,48.613
estimates,926,1951,48.831
estimates,926,1952,48.802
estimates,926,1953,48.835
estimates,926,1954,48.933
estimates,926,1955,49.006
estimates,926,1956,48.944
estimates,926,1957,48.933
estimates,926,1958,48.954
estimates,926,1959,49.058
estimates,926,1960,49.302
estimates,926,1961,49.85
estimates,926,1962,50.486
estimates,926,1963,51.126
estimates,926,1964,51.656
estimates,926,1965,51.995
estimates,926,1966,52.398
estimates,926,1967,52.55
estimates,926,1968,52.519
estimates,926,1969,52.394
estimates,926,1970,52.215
estimates,926,1971,52.117
estimates,926,1972,51.891
estimates,926,1973,51.543
estimates,926,1974,51.079
estimates,926,1975,50.499
estimates,926,1976,49.79
estimates,926,1977,49.078
estimates,926,1978,48.296
estimates,926,1979,47.385
estimates,926,1980,46.345
estimates,926,1981,45.447
estimates,926,1982,44.474
estimates,926,1983,43.428
estimates,926,1984,42.315
estimates,926,1985,41.15
estimates,926,1986,40.157
estimates,926,1987,39.038
estimates,926,1988,37.934
estimates,926,1989,36.994
estimates,926,1990,36.281
estimates,926,1991,35.824
estimates,926,1992,35.539
estimates,926,1993,35.387
estimates,926,1994,35.299
estimates,926,1995,35.228
estimates,926,1996,35.135
estimates,926,1997,35.133
estimates,926,1998,35.152
estimates,926,1999,35.114
estimates,926,2000,34.984
estimates,926,2001,35.002
estimates,926,2002,34.884
estimates,926,2003,34.672
estimates,926,2004,34.432
estimates,926,2005,34.198
estimates,926,2006,33.978
estimates,926,2007,33.75
estimates,926,2008,33.523
estimates,926,2009,33.299
estimates,926,2010,33.082
estimates,926,2011,32.881
estimates,926,2012,32.703
estimates,926,2013,32.55
estimates,926,2014,32.422
estimates,926,2015,32.315
medium_variant,926,2015,32.315
medium_variant,926,2016,32.286
medium_variant,926,2017,32.262
medium_variant,926,2018,32.241
medium_variant,926,2019,32.223
medium_variant,926,2020,32.205
medium_variant,926,2021,32.26
medium_variant,926,2022,32.301
medium_variant,926,2023,32.337
medium_variant,926,2024,32.382
medium_variant,926,2025,32.442
medium_variant,926,2026,32.561
medium_variant,926,2027,32.691
medium_variant,926,2028,32.828
medium_variant,926,2029,32.966
medium_variant,926,2030,33.104
medium_variant,926,2031,33.303
medium_variant,926,2032,33.498
medium_variant,926,2033,33.681
medium_variant,926,2034,33.846
medium_variant,926,2035,33.989
medium_variant,926,2036,34.176
medium_variant,926,2037,34.335
medium_variant,926,2038,34.459
medium_variant,926,2039,34.542
medium_variant,926,2040,34.585
medium_variant,926,2041,34.649
medium_variant,926,2042,34.667
medium_variant,926,2043,34.649
medium_variant,926,2044,34.609
medium_variant,926,2045,34.559
medium_variant,926,2046,34.558
medium_variant,926,2047,34.543
medium_variant,926,2048,34.52
medium_variant,926,2049,34.5
medium_variant,926,2050,34.491
medium_variant,926,2051,34.557
medium_variant,926,2052,34.63
medium_variant,926,2053,34.708
medium_variant,926,2054,34.784
medium_variant,926,2055,34.857
medium_variant,926,2056,34.985
medium_variant,926,2057,35.105
medium_variant,926,2058,35.212
medium_variant,926,2059,35.303
medium_variant,926,2060,35.375
medium_variant,926,2061,35.48
medium_variant,926,2062,35.562
medium_variant,926,2063,35.622
medium_variant,926,2064,35.664
medium_variant,926,2065,35.692
medium_variant,926,2066,35.757
medium_variant,926,2067,35.804
medium_variant,926,2068,35.835
medium_variant,926,2069,35.847
medium_variant,926,2070,35.843
medium_variant,926,2071,35.871
medium_variant,926,2072,35.881
medium_variant,926,2073,35.874
medium_variant,926,2074,35.852
medium_variant,926,2075,35.818
medium_variant,926,2076,35.818
medium_variant,926,2077,35.805
medium_variant,926,2078,35.78
medium_variant,926,2079,35.748
medium_variant,926,2080,35.713
medium_variant,926,2081,35.718
medium_variant,926,2082,35.717
medium_variant,926,2083,35.712
medium_variant,926,2084,35.705
medium_variant,926,2085,35.699
medium_variant,926,2086,35.734
medium_variant,926,2087,35.767
medium_variant,926,2088,35.798
medium_variant,926,2089,35.824
medium_variant,926,2090,35.847
medium_variant,926,2091,35.903
medium_variant,926,2092,35.952
medium_variant,926,2093,35.993
medium_variant,926,2094,36.026
medium_variant,926,2095,36.051
medium_variant,926,2096,36.1
medium_variant,926,2097,36.139
medium_variant,926,2098,36.167
medium_variant,926,2099,36.185
medium_variant,926,2100,36.193
high_variant,926,2015,32.3154845719021
low_variant,926,2015,32.3154845719021
constant_fertility,926,2015,32.3154845719021
instant_replacement,926,2015,32.3154845719021
zero_migration,926,2015,32.3154845719021
constant_mortality,926,2015,32.3154845719021
no_change,926,2015,32.3154845719021
high_variant,926,2020,33.3826542088709
low_variant,926,2020,31.0263673063756
constant_fertility,926,2020,32.0447050048465
instant_replacement,926,2020,34.011362344154
zero_migration,926,2020,32.2035824962285
constant_mortality,926,2020,32.2448865433113
no_change,926,2020,32.0849594226117
high_variant,926,2025,35.5086892747839
low_variant,926,2025,29.3761357309258
constant_fertility,926,2025,31.9831324056899
instant_replacement,926,2025,35.9536513679369
zero_migration,926,2025,32.4138887909449
constant_mortality,926,2025,32.5506432865283
no_change,926,2025,32.0901082296205
high_variant,926,2030,38.5618275466824
low_variant,926,2030,27.6465633058745
constant_fertility,926,2030,32.2508133828686
instant_replacement,926,2030,38.2395939537083
zero_migration,926,2030,32.929663411838
constant_mortality,926,2030,33.294213445773
no_change,926,2030,32.4364267251097
high_variant,926,2035,41.9557985279765
low_variant,926,2035,26.026905628569
constant_fertility,926,2035,32.6761796663437
instant_replacement,926,2035,40.730568399596
zero_migration,926,2035,33.6250536093199
constant_mortality,926,2035,34.2549314973548
no_change,926,2035,32.9324354395842
high_variant,926,2040,43.3715746086955
low_variant,926,2040,25.6168611131698
constant_fertility,926,2040,32.9991531400765
instant_replacement,926,2040,40.2071683935466
zero_migration,926,2040,34.1165975999407
constant_mortality,926,2040,34.9142410940652
no_change,926,2040,33.3147361136759
high_variant,926,2045,43.2486442641701
low_variant,926,2045,25.4991022102211
constant_fertility,926,2045,32.864580438052
instant_replacement,926,2045,39.3801727717716
zero_migration,926,2045,34.1129906629264
constant_mortality,926,2045,34.9566982589606
no_change,926,2045,33.2460902901615
high_variant,926,2050,43.0462537270345
low_variant,926,2050,25.5932613435403
constant_fertility,926,2050,32.7056310869687
instant_replacement,926,2050,39.2457394858241
zero_migration,926,2050,34.1811632970777
constant_mortality,926,2050,34.9621041549079
no_change,926,2050,33.1579746742715
high_variant,926,2055,44.1194771736307
low_variant,926,2055,25.516064460265
constant_fertility,926,2055,32.8784920538936
instant_replacement,926,2055,40.2221308387915
zero_migration,926,2055,34.7291711091916
constant_mortality,926,2055,35.3906658097098
no_change,926,2055,33.3915833874434
high_variant,926,2060,45.8052787726352
low_variant,926,2060,25.197243500088
constant_fertility,926,2060,33.118357223493
instant_replacement,926,2060,41.5005953674351
zero_migration,926,2060,35.3519742051911
constant_mortality,926,2060,35.9619701815452
no_change,926,2060,33.6821571157341
high_variant,926,2065,47.0986540641256
low_variant,926,2065,24.714876582481
constant_fertility,926,2065,33.1725170851672
instant_replacement,926,2065,42.1499820374912
zero_migration,926,2065,35.6243122881587
constant_mortality,926,2065,36.3305922752281
no_change,926,2065,33.7854962193244
high_variant,926,2070,47.5031519464896
low_variant,926,2070,24.49723557214
constant_fertility,926,2070,33.1723715057115
instant_replacement,926,2070,41.8644171405431
