variant,region,year,childdependencyratio2069
estimates,941,1950,109.73
estimates,941,1951,110.51
estimates,941,1952,111.092
estimates,941,1953,111.411
estimates,941,1954,111.513
estimates,941,1955,111.478
estimates,941,1956,112.541
estimates,941,1957,113.278
estimates,941,1958,113.8
estimates,941,1959,114.184
estimates,941,1960,114.465
estimates,941,1961,115.611
estimates,941,1962,116.517
estimates,941,1963,117.243
estimates,941,1964,117.837
estimates,941,1965,118.341
estimates,941,1966,119.641
estimates,941,1967,120.726
estimates,941,1968,121.605
estimates,941,1969,122.248
estimates,941,1970,122.626
estimates,941,1971,123.443
estimates,941,1972,124
estimates,941,1973,124.388
estimates,941,1974,124.694
estimates,941,1975,124.972
estimates,941,1976,125.993
estimates,941,1977,126.783
estimates,941,1978,127.357
estimates,941,1979,127.697
estimates,941,1980,127.808
estimates,941,1981,128.671
estimates,941,1982,129.171
estimates,941,1983,129.378
estimates,941,1984,129.362
estimates,941,1985,129.171
estimates,941,1986,129.436
estimates,941,1987,129.392
estimates,941,1988,129.125
estimates,941,1989,128.711
estimates,941,1990,128.199
estimates,941,1991,127.952
estimates,941,1992,127.54
estimates,941,1993,126.977
estimates,941,1994,126.255
estimates,941,1995,125.373
estimates,941,1996,125.112
estimates,941,1997,124.662
estimates,941,1998,124.044
estimates,941,1999,123.27
estimates,941,2000,122.351
estimates,941,2001,121.658
estimates,941,2002,120.776
estimates,941,2003,119.776
estimates,941,2004,118.721
estimates,941,2005,117.643
estimates,941,2006,116.816
estimates,941,2007,115.934
estimates,941,2008,115.033
estimates,941,2009,114.118
estimates,941,2010,113.171
estimates,941,2011,112.176
estimates,941,2012,111.083
estimates,941,2013,109.908
estimates,941,2014,108.664
estimates,941,2015,107.366
medium_variant,941,2015,107.366
medium_variant,941,2016,106.173
medium_variant,941,2017,104.925
medium_variant,941,2018,103.63
medium_variant,941,2019,102.289
medium_variant,941,2020,100.904
medium_variant,941,2021,99.677
medium_variant,941,2022,98.375
medium_variant,941,2023,97.038
medium_variant,941,2024,95.707
medium_variant,941,2025,94.399
medium_variant,941,2026,93.212
