variant,region,year,childdependencyratio2069
estimates,954,1950,91.147
estimates,954,1951,93.36
estimates,954,1952,95.835
estimates,954,1953,98.105
estimates,954,1954,100.047
estimates,954,1955,101.869
estimates,954,1956,103.995
estimates,954,1957,106.193
estimates,954,1958,108.272
estimates,954,1959,110.251
estimates,954,1960,112.411
estimates,954,1961,114.913
estimates,954,1962,116.933
estimates,954,1963,118.101
estimates,954,1964,118.388
estimates,954,1965,118.212
estimates,954,1966,120.325
estimates,954,1967,121.785
estimates,954,1968,122.174
estimates,954,1969,121.557
estimates,954,1970,120.418
estimates,954,1971,119.933
estimates,954,1972,119.418
estimates,954,1973,118.524
estimates,954,1974,117.274
estimates,954,1975,115.948
estimates,954,1976,114.542
estimates,954,1977,113.332
estimates,954,1978,112.174
estimates,954,1979,111.048
estimates,954,1980,110.014
estimates,954,1981,108.232
estimates,954,1982,106.468
estimates,954,1983,104.631
estimates,954,1984,102.655
estimates,954,1985,100.552
estimates,954,1986,98.542
estimates,954,1987,96.333
estimates,954,1988,94.011
estimates,954,1989,91.749
estimates,954,1990,89.716
estimates,954,1991,88.753
estimates,954,1992,88.182
estimates,954,1993,87.861
estimates,954,1994,87.503
estimates,954,1995,86.884
estimates,954,1996,86.064
estimates,954,1997,84.942
estimates,954,1998,83.567
estimates,954,1999,81.988
estimates,954,2000,80.287
estimates,954,2001,79.501
estimates,954,2002,78.556
estimates,954,2003,77.65
estimates,954,2004,76.914
estimates,954,2005,76.337
estimates,954,2006,75.379
estimates,954,2007,74.644
estimates,954,2008,74.089
estimates,954,2009,73.593
estimates,954,2010,73.088
estimates,954,2011,72.483
estimates,954,2012,71.706
estimates,954,2013,70.822
estimates,954,2014,69.917
estimates,954,2015,69.022
medium_variant,954,2015,69.022
medium_variant,954,2016,67.821
medium_variant,954,2017,66.627
medium_variant,954,2018,65.484
medium_variant,954,2019,64.418
medium_variant,954,2020,63.454
medium_variant,954,2021,62.535
medium_variant,954,2022,61.7
medium_variant,954,2023,60.943
medium_variant,954,2024,60.242
medium_variant,954,2025,59.575
medium_variant,954,2026,58.879
medium_variant,954,2027,58.206
medium_variant,954,2028,57.577
medium_variant,954,2029,57.012
medium_variant,954,2030,56.517
medium_variant,954,2031,56.068
medium_variant,954,2032,55.679
medium_variant,954,2033,55.336
medium_variant,954,2034,55.026
medium_variant,954,2035,54.734
medium_variant,954,2036,54.447
medium_variant,954,2037,54.169
medium_variant,954,2038,53.897
medium_variant,954,2039,53.622
medium_variant,954,2040,53.339
medium_variant,954,2041,53.026
medium_variant,954,2042,52.703
medium_variant,954,2043,52.37
medium_variant,954,2044,52.014
medium_variant,954,2045,51.626
medium_variant,954,2046,51.202
medium_variant,954,2047,50.746
medium_variant,954,2048,50.275
medium_variant,954,2049,49.805
medium_variant,954,2050,49.348
medium_variant,954,2051,48.881
medium_variant,954,2052,48.424
medium_variant,954,2053,47.978
medium_variant,954,2054,47.544
medium_variant,954,2055,47.118
medium_variant,954,2056,46.705
medium_variant,954,2057,46.305
medium_variant,954,2058,45.921
medium_variant,954,2059,45.556
medium_variant,954,2060,45.207
medium_variant,954,2061,44.88
medium_variant,954,2062,44.562
medium_variant,954,2063,44.267
medium_variant,954,2064,44.005
medium_variant,954,2065,43.782
medium_variant,954,2066,43.589
medium_variant,954,2067,43.428
medium_variant,954,2068,43.29
