variant,region,year,childdependencyratio2069
estimates,1500,1950,113.378
estimates,1500,1951,114.062
estimates,1500,1952,114.445
estimates,1500,1953,114.582
estimates,1500,1954,114.605
estimates,1500,1955,114.594
estimates,1500,1956,115.313
estimates,1500,1957,115.864
estimates,1500,1958,116.236
estimates,1500,1959,116.37
estimates,1500,1960,116.247
estimates,1500,1961,117.202
estimates,1500,1962,117.626
estimates,1500,1963,117.727
estimates,1500,1964,117.77
estimates,1500,1965,117.896
estimates,1500,1966,118.617
estimates,1500,1967,119.382
estimates,1500,1968,120.121
estimates,1500,1969,120.689
estimates,1500,1970,121.04
estimates,1500,1971,122.344
estimates,1500,1972,123.302
estimates,1500,1973,123.962
estimates,1500,1974,124.354
estimates,1500,1975,124.471
estimates,1500,1976,124.865
estimates,1500,1977,124.898
estimates,1500,1978,124.711
estimates,1500,1979,124.474
estimates,1500,1980,124.291
estimates,1500,1981,125.001
estimates,1500,1982,125.737
estimates,1500,1983,126.4
estimates,1500,1984,126.838
estimates,1500,1985,127.002
estimates,1500,1986,127.879
estimates,1500,1987,128.287
estimates,1500,1988,128.389
estimates,1500,1989,128.366
estimates,1500,1990,128.3
estimates,1500,1991,128.502
estimates,1500,1992,128.521
estimates,1500,1993,128.408
estimates,1500,1994,128.188
estimates,1500,1995,127.891
estimates,1500,1996,128.503
estimates,1500,1997,128.997
estimates,1500,1998,129.35
estimates,1500,1999,129.503
estimates,1500,2000,129.41
estimates,1500,2001,129.404
estimates,1500,2002,129.091
estimates,1500,2003,128.571
estimates,1500,2004,127.953
estimates,1500,2005,127.301
estimates,1500,2006,126.853
estimates,1500,2007,126.334
estimates,1500,2008,125.77
estimates,1500,2009,125.141
estimates,1500,2010,124.42
estimates,1500,2011,123.716
estimates,1500,2012,122.825
estimates,1500,2013,121.788
estimates,1500,2014,120.644
estimates,1500,2015,119.415
medium_variant,1500,2015,119.415
medium_variant,1500,2016,118.311
medium_variant,1500,2017,117.119
medium_variant,1500,2018,115.85
medium_variant,1500,2019,114.501
medium_variant,1500,2020,113.079
medium_variant,1500,2021,111.82
medium_variant,1500,2022,110.459
medium_variant,1500,2023,109.033
medium_variant,1500,2024,107.583
medium_variant,1500,2025,106.126
medium_variant,1500,2026,104.79
medium_variant,1500,2027,103.432
medium_variant,1500,2028,102.06
medium_variant,1500,2029,100.676
medium_variant,1500,2030,99.282
medium_variant,1500,2031,98.033
medium_variant,1500,2032,96.757
medium_variant,1500,2033,95.469
medium_variant,1500,2034,94.176
medium_variant,1500,2035,92.883
medium_variant,1500,2036,91.707
medium_variant,1500,2037,90.513
medium_variant,1500,2038,89.313
medium_variant,1500,2039,88.117
medium_variant,1500,2040,86.929
medium_variant,1500,2041,85.856
medium_variant,1500,2042,84.775
medium_variant,1500,2043,83.692
medium_variant,1500,2044,82.605
medium_variant,1500,2045,81.515
medium_variant,1500,2046,80.516
medium_variant,1500,2047,79.502
medium_variant,1500,2048,78.485
medium_variant,1500,2049,77.477
medium_variant,1500,2050,76.483
medium_variant,1500,2051,75.586
medium_variant,1500,2052,74.689
medium_variant,1500,2053,73.793
medium_variant,1500,2054,72.895
medium_variant,1500,2055,71.995
medium_variant,1500,2056,71.175
medium_variant,1500,2057,70.344
medium_variant,1500,2058,69.509
medium_variant,1500,2059,68.679
medium_variant,1500,2060,67.858
medium_variant,1500,2061,67.119
medium_variant,1500,2062,66.379
medium_variant,1500,2063,65.641
medium_variant,1500,2064,64.909
medium_variant,1500,2065,64.182
medium_variant,1500,2066,63.535
medium_variant,1500,2067,62.883
medium_variant,1500,2068,62.232
medium_variant,1500,2069,61.583
medium_variant,1500,2070,60.94
medium_variant,1500,2071,60.367
medium_variant,1500,2072,59.79
medium_variant,1500,2073,59.213
medium_variant,1500,2074,58.636
medium_variant,1500,2075,58.061
medium_variant,1500,2076,57.552
medium_variant,1500,2077,57.036
medium_variant,1500,2078,56.515
medium_variant,1500,2079,55.992
medium_variant,1500,2080,55.469
medium_variant,1500,2081,55.003
medium_variant,1500,2082,54.529
medium_variant,1500,2083,54.052
medium_variant,1500,2084,53.573
medium_variant,1500,2085,53.094
medium_variant,1500,2086,52.673
medium_variant,1500,2087,52.244
medium_variant,1500,2088,51.812
medium_variant,1500,2089,51.376
medium_variant,1500,2090,50.938
medium_variant,1500,2091,50.553
medium_variant,1500,2092,50.159
medium_variant,1500,2093,49.76
medium_variant,1500,2094,49.359
medium_variant,1500,2095,48.959
