variant,region,year,gender,potentialsupport2064_65
estimates,910,1950,male,16.589
estimates,910,1951,male,16.52
estimates,910,1952,male,16.539
estimates,910,1953,male,16.64
estimates,910,1954,male,16.82
estimates,910,1955,male,17.076
estimates,910,1956,male,16.952
estimates,910,1957,male,16.905
estimates,910,1958,male,16.928
estimates,910,1959,male,17.024
estimates,910,1960,male,17.19
estimates,910,1961,male,17.035
estimates,910,1962,male,16.959
estimates,910,1963,male,16.936
estimates,910,1964,male,16.939
estimates,910,1965,male,16.956
estimates,910,1966,male,16.706
estimates,910,1967,male,16.506
estimates,910,1968,male,16.356
estimates,910,1969,male,16.259
estimates,910,1970,male,16.212
estimates,910,1971,male,15.963
estimates,910,1972,male,15.781
estimates,910,1973,male,15.657
estimates,910,1974,male,15.587
estimates,910,1975,male,15.566
estimates,910,1976,male,15.35
estimates,910,1977,male,15.178
estimates,910,1978,male,15.037
estimates,910,1979,male,14.921
estimates,910,1980,male,14.825
estimates,910,1981,male,14.76
estimates,910,1982,male,14.751
estimates,910,1983,male,14.788
estimates,910,1984,male,14.859
estimates,910,1985,male,14.96
estimates,910,1986,male,14.773
estimates,910,1987,male,14.629
estimates,910,1988,male,14.528
estimates,910,1989,male,14.468
estimates,910,1990,male,14.446
estimates,910,1991,male,14.356
estimates,910,1992,male,14.326
estimates,910,1993,male,14.345
estimates,910,1994,male,14.394
estimates,910,1995,male,14.453
estimates,910,1996,male,14.376
estimates,910,1997,male,14.32
estimates,910,1998,male,14.295
estimates,910,1999,male,14.326
estimates,910,2000,male,14.427
estimates,910,2001,male,14.424
estimates,910,2002,male,14.482
estimates,910,2003,male,14.58
estimates,910,2004,male,14.699
estimates,910,2005,male,14.83
estimates,910,2006,male,14.854
estimates,910,2007,male,14.898
estimates,910,2008,male,14.956
estimates,910,2009,male,15.023
estimates,910,2010,male,15.095
estimates,910,2011,male,15.142
estimates,910,2012,male,15.203
estimates,910,2013,male,15.275
estimates,910,2014,male,15.358
estimates,910,2015,male,15.45
medium_variant,910,2015,male,15.45
medium_variant,910,2016,male,15.486
medium_variant,910,2017,male,15.54
medium_variant,910,2018,male,15.605
medium_variant,910,2019,male,15.672
medium_variant,910,2020,male,15.737
medium_variant,910,2021,male,15.735
medium_variant,910,2022,male,15.742
medium_variant,910,2023,male,15.753
medium_variant,910,2024,male,15.768
medium_variant,910,2025,male,15.783
medium_variant,910,2026,male,15.743
medium_variant,910,2027,male,15.71
medium_variant,910,2028,male,15.676
medium_variant,910,2029,male,15.632
medium_variant,910,2030,male,15.571
medium_variant,910,2031,male,15.455
medium_variant,910,2032,male,15.337
medium_variant,910,2033,male,15.207
medium_variant,910,2034,male,15.053
medium_variant,910,2035,male,14.871
medium_variant,910,2036,male,14.638
medium_variant,910,2037,male,14.397
medium_variant,910,2038,male,14.149
medium_variant,910,2039,male,13.895
medium_variant,910,2040,male,13.635
medium_variant,910,2041,male,13.352
medium_variant,910,2042,male,13.077
medium_variant,910,2043,male,12.806
medium_variant,910,2044,male,12.531
medium_variant,910,2045,male,12.25
medium_variant,910,2046,male,11.959
medium_variant,910,2047,male,11.676
medium_variant,910,2048,male,11.399
medium_variant,910,2049,male,11.13
medium_variant,910,2050,male,10.867
medium_variant,910,2051,male,10.61
medium_variant,910,2052,male,10.366
medium_variant,910,2053,male,10.13
medium_variant,910,2054,male,9.899
medium_variant,910,2055,male,9.671
medium_variant,910,2056,male,9.451
medium_variant,910,2057,male,9.241
medium_variant,910,2058,male,9.034
medium_variant,910,2059,male,8.826
medium_variant,910,2060,male,8.615
medium_variant,910,2061,male,8.408
medium_variant,910,2062,male,8.204
medium_variant,910,2063,male,8.005
medium_variant,910,2064,male,7.81
medium_variant,910,2065,male,7.619
medium_variant,910,2066,male,7.439
medium_variant,910,2067,male,7.266
medium_variant,910,2068,male,7.1
medium_variant,910,2069,male,6.937
medium_variant,910,2070,male,6.776
medium_variant,910,2071,male,6.624
medium_variant,910,2072,male,6.478
medium_variant,910,2073,male,6.337
medium_variant,910,2074,male,6.199
medium_variant,910,2075,male,6.064
medium_variant,910,2076,male,5.938
medium_variant,910,2077,male,5.818
medium_variant,910,2078,male,5.702
medium_variant,910,2079,male,5.589
medium_variant,910,2080,male,5.477
medium_variant,910,2081,male,5.373
medium_variant,910,2082,male,5.273
medium_variant,910,2083,male,5.177
medium_variant,910,2084,male,5.082
medium_variant,910,2085,male,4.988
medium_variant,910,2086,male,4.9
medium_variant,910,2087,male,4.816
medium_variant,910,2088,male,4.733
medium_variant,910,2089,male,4.652
medium_variant,910,2090,male,4.571
medium_variant,910,2091,male,4.495
medium_variant,910,2092,male,4.422
medium_variant,910,2093,male,4.35
medium_variant,910,2094,male,4.28
medium_variant,910,2095,male,4.209
medium_variant,910,2096,male,4.143
medium_variant,910,2097,male,4.078
medium_variant,910,2098,male,4.016
medium_variant,910,2099,male,3.953
medium_variant,910,2100,male,3.891
estimates,910,1950,female,13.073
estimates,910,1951,female,13.032
estimates,910,1952,female,13.056
estimates,910,1953,female,13.135
estimates,910,1954,female,13.263
estimates,910,1955,female,13.435
estimates,910,1956,female,13.373
estimates,910,1957,female,13.361
estimates,910,1958,female,13.395
estimates,910,1959,female,13.468
estimates,910,1960,female,13.577
estimates,910,1961,female,13.477
estimates,910,1962,female,13.425
estimates,910,1963,female,13.412
estimates,910,1964,female,13.424
estimates,910,1965,female,13.455
estimates,910,1966,female,13.335
estimates,910,1967,female,13.254
estimates,910,1968,female,13.21
estimates,910,1969,female,13.202
estimates,910,1970,female,13.227
estimates,910,1971,female,13.129
estimates,910,1972,female,13.079
estimates,910,1973,female,13.067
estimates,910,1974,female,13.089
estimates,910,1975,female,13.138
estimates,910,1976,female,13.066
estimates,910,1977,female,13.023
estimates,910,1978,female,12.999
estimates,910,1979,female,12.989
estimates,910,1980,female,12.995
estimates,910,1981,female,12.988
estimates,910,1982,female,13.02
estimates,910,1983,female,13.079
estimates,910,1984,female,13.152
estimates,910,1985,female,13.23
estimates,910,1986,female,13.181
estimates,910,1987,female,13.155
estimates,910,1988,female,13.152
estimates,910,1989,female,13.175
estimates,910,1990,female,13.221
estimates,910,1991,female,13.195
