variant,region,year,gender,potentialsupport2064_65
estimates,1503,1950,male,7.814
estimates,1503,1951,male,7.712
estimates,1503,1952,male,7.63
estimates,1503,1953,male,7.564
estimates,1503,1954,male,7.517
estimates,1503,1955,male,7.488
estimates,1503,1956,male,7.415
estimates,1503,1957,male,7.368
estimates,1503,1958,male,7.338
estimates,1503,1959,male,7.316
estimates,1503,1960,male,7.297
estimates,1503,1961,male,7.216
estimates,1503,1962,male,7.15
estimates,1503,1963,male,7.094
estimates,1503,1964,male,7.046
estimates,1503,1965,male,7.003
estimates,1503,1966,male,6.903
estimates,1503,1967,male,6.819
estimates,1503,1968,male,6.747
estimates,1503,1969,male,6.687
estimates,1503,1970,male,6.637
estimates,1503,1971,male,6.549
estimates,1503,1972,male,6.484
estimates,1503,1973,male,6.437
estimates,1503,1974,male,6.404
estimates,1503,1975,male,6.383
estimates,1503,1976,male,6.296
estimates,1503,1977,male,6.222
estimates,1503,1978,male,6.167
estimates,1503,1979,male,6.146
estimates,1503,1980,male,6.165
estimates,1503,1981,male,6.193
estimates,1503,1982,male,6.262
estimates,1503,1983,male,6.348
estimates,1503,1984,male,6.419
estimates,1503,1985,male,6.456
estimates,1503,1986,male,6.408
estimates,1503,1987,male,6.342
estimates,1503,1988,male,6.266
estimates,1503,1989,male,6.192
estimates,1503,1990,male,6.126
estimates,1503,1991,male,6.03
estimates,1503,1992,male,5.944
estimates,1503,1993,male,5.865
estimates,1503,1994,male,5.795
estimates,1503,1995,male,5.735
estimates,1503,1996,male,5.65
estimates,1503,1997,male,5.578
estimates,1503,1998,male,5.515
estimates,1503,1999,male,5.455
estimates,1503,2000,male,5.396
estimates,1503,2001,male,5.318
estimates,1503,2002,male,5.242
estimates,1503,2003,male,5.172
estimates,1503,2004,male,5.108
estimates,1503,2005,male,5.053
estimates,1503,2006,male,4.983
estimates,1503,2007,male,4.923
estimates,1503,2008,male,4.865
estimates,1503,2009,male,4.795
estimates,1503,2010,male,4.709
estimates,1503,2011,male,4.6
estimates,1503,2012,male,4.482
estimates,1503,2013,male,4.362
estimates,1503,2014,male,4.247
estimates,1503,2015,male,4.14
medium_variant,1503,2015,male,4.14
medium_variant,1503,2016,male,4.033
medium_variant,1503,2017,male,3.935
medium_variant,1503,2018,male,3.842
medium_variant,1503,2019,male,3.752
medium_variant,1503,2020,male,3.66
medium_variant,1503,2021,male,3.563
medium_variant,1503,2022,male,3.47
medium_variant,1503,2023,male,3.379
medium_variant,1503,2024,male,3.291
medium_variant,1503,2025,male,3.206
medium_variant,1503,2026,male,3.123
medium_variant,1503,2027,male,3.044
medium_variant,1503,2028,male,2.97
medium_variant,1503,2029,male,2.899
medium_variant,1503,2030,male,2.833
medium_variant,1503,2031,male,2.772
medium_variant,1503,2032,male,2.716
medium_variant,1503,2033,male,2.663
medium_variant,1503,2034,male,2.614
medium_variant,1503,2035,male,2.566
medium_variant,1503,2036,male,2.523
medium_variant,1503,2037,male,2.483
medium_variant,1503,2038,male,2.446
medium_variant,1503,2039,male,2.411
medium_variant,1503,2040,male,2.379
medium_variant,1503,2041,male,2.352
medium_variant,1503,2042,male,2.329
medium_variant,1503,2043,male,2.308
medium_variant,1503,2044,male,2.288
medium_variant,1503,2045,male,2.267
medium_variant,1503,2046,male,2.248
medium_variant,1503,2047,male,2.231
medium_variant,1503,2048,male,2.214
medium_variant,1503,2049,male,2.196
medium_variant,1503,2050,male,2.178
medium_variant,1503,2051,male,2.163
medium_variant,1503,2052,male,2.148
medium_variant,1503,2053,male,2.134
medium_variant,1503,2054,male,2.119
medium_variant,1503,2055,male,2.101
medium_variant,1503,2056,male,2.086
medium_variant,1503,2057,male,2.071
medium_variant,1503,2058,male,2.056
medium_variant,1503,2059,male,2.041
medium_variant,1503,2060,male,2.026
medium_variant,1503,2061,male,2.016
medium_variant,1503,2062,male,2.008
medium_variant,1503,2063,male,2
medium_variant,1503,2064,male,1.993
medium_variant,1503,2065,male,1.984
medium_variant,1503,2066,male,1.979
medium_variant,1503,2067,male,1.975
medium_variant,1503,2068,male,1.971
medium_variant,1503,2069,male,1.965
medium_variant,1503,2070,male,1.955
