variant,region,year,gender,potentialsupport2064_65
estimates,925,1950,male,8.136
estimates,925,1951,male,8.099
estimates,925,1952,male,8.073
estimates,925,1953,male,8.06
estimates,925,1954,male,8.062
estimates,925,1955,male,8.08
estimates,925,1956,male,8.027
estimates,925,1957,male,7.996
estimates,925,1958,male,7.976
estimates,925,1959,male,7.951
estimates,925,1960,male,7.914
estimates,925,1961,male,7.807
estimates,925,1962,male,7.698
estimates,925,1963,male,7.588
estimates,925,1964,male,7.477
estimates,925,1965,male,7.366
estimates,925,1966,male,7.189
estimates,925,1967,male,7.024
estimates,925,1968,male,6.866
estimates,925,1969,male,6.709
estimates,925,1970,male,6.548
estimates,925,1971,male,6.406
estimates,925,1972,male,6.28
estimates,925,1973,male,6.168
estimates,925,1974,male,6.072
estimates,925,1975,male,5.989
estimates,925,1976,male,5.877
estimates,925,1977,male,5.777
estimates,925,1978,male,5.701
estimates,925,1979,male,5.669
estimates,925,1980,male,5.69
estimates,925,1981,male,5.724
estimates,925,1982,male,5.808
estimates,925,1983,male,5.912
estimates,925,1984,male,5.995
estimates,925,1985,male,6.031
estimates,925,1986,male,5.968
estimates,925,1987,male,5.874
estimates,925,1988,male,5.761
estimates,925,1989,male,5.643
estimates,925,1990,male,5.529
estimates,925,1991,male,5.393
estimates,925,1992,male,5.266
estimates,925,1993,male,5.145
estimates,925,1994,male,5.032
estimates,925,1995,male,4.926
estimates,925,1996,male,4.817
estimates,925,1997,male,4.718
estimates,925,1998,male,4.627
estimates,925,1999,male,4.543
estimates,925,2000,male,4.464
estimates,925,2001,male,4.398
estimates,925,2002,male,4.338
estimates,925,2003,male,4.284
estimates,925,2004,male,4.24
estimates,925,2005,male,4.205
estimates,925,2006,male,4.158
estimates,925,2007,male,4.123
estimates,925,2008,male,4.09
estimates,925,2009,male,4.049
estimates,925,2010,male,3.994
estimates,925,2011,male,3.905
estimates,925,2012,male,3.809
estimates,925,2013,male,3.709
estimates,925,2014,male,3.613
estimates,925,2015,male,3.524
medium_variant,925,2015,male,3.524
medium_variant,925,2016,male,3.443
medium_variant,925,2017,male,3.369
medium_variant,925,2018,male,3.299
medium_variant,925,2019,male,3.229
medium_variant,925,2020,male,3.158
medium_variant,925,2021,male,3.083
medium_variant,925,2022,male,3.009
medium_variant,925,2023,male,2.935
medium_variant,925,2024,male,2.861
medium_variant,925,2025,male,2.786
medium_variant,925,2026,male,2.71
medium_variant,925,2027,male,2.635
medium_variant,925,2028,male,2.562
medium_variant,925,2029,male,2.49
medium_variant,925,2030,male,2.42
medium_variant,925,2031,male,2.353
medium_variant,925,2032,male,2.288
medium_variant,925,2033,male,2.226
medium_variant,925,2034,male,2.164
medium_variant,925,2035,male,2.102
medium_variant,925,2036,male,2.043
medium_variant,925,2037,male,1.987
medium_variant,925,2038,male,1.932
medium_variant,925,2039,male,1.88
medium_variant,925,2040,male,1.83
medium_variant,925,2041,male,1.787
medium_variant,925,2042,male,1.746
medium_variant,925,2043,male,1.71
medium_variant,925,2044,male,1.678
medium_variant,925,2045,male,1.65
medium_variant,925,2046,male,1.629
medium_variant,925,2047,male,1.612
medium_variant,925,2048,male,1.6
medium_variant,925,2049,male,1.589
medium_variant,925,2050,male,1.58
medium_variant,925,2051,male,1.576
medium_variant,925,2052,male,1.575
medium_variant,925,2053,male,1.575
medium_variant,925,2054,male,1.576
medium_variant,925,2055,male,1.577
medium_variant,925,2056,male,1.582
medium_variant,925,2057,male,1.587
medium_variant,925,2058,male,1.593
