variant,country,year,gender,dependencyratio1564
estimates,124,1950,male,59.973
estimates,124,1951,male,61.159
estimates,124,1952,male,62.264
estimates,124,1953,male,63.621
estimates,124,1954,male,65.171
estimates,124,1955,male,66.705
estimates,124,1956,male,67.7
estimates,124,1957,male,68.771
estimates,124,1958,male,69.731
estimates,124,1959,male,70.437
estimates,124,1960,male,70.822
estimates,124,1961,male,71.211
estimates,124,1962,male,71.241
estimates,124,1963,male,70.948
estimates,124,1964,male,70.392
estimates,124,1965,male,69.594
estimates,124,1966,male,68.307
estimates,124,1967,male,66.669
estimates,124,1968,male,64.816
estimates,124,1969,male,62.912
estimates,124,1970,male,61.045
estimates,124,1971,male,59.013
estimates,124,1972,male,57.208
estimates,124,1973,male,55.521
estimates,124,1974,male,53.811
estimates,124,1975,male,52.048
estimates,124,1976,male,50.885
estimates,124,1977,male,49.573
estimates,124,1978,male,48.239
estimates,124,1979,male,47.061
estimates,124,1980,male,46.12
estimates,124,1981,male,45.446
estimates,124,1982,male,44.945
estimates,124,1983,male,44.608
estimates,124,1984,male,44.381
estimates,124,1985,male,44.239
estimates,124,1986,male,44.277
estimates,124,1987,male,44.352
estimates,124,1988,male,44.456
estimates,124,1989,male,44.588
estimates,124,1990,male,44.743
estimates,124,1991,male,45.005
estimates,124,1992,male,45.281
estimates,124,1993,male,45.507
estimates,124,1994,male,45.61
estimates,124,1995,male,45.567
estimates,124,1996,male,45.592
estimates,124,1997,male,45.409
estimates,124,1998,male,45.073
estimates,124,1999,male,44.675
estimates,124,2000,male,44.274
estimates,124,2001,male,43.847
estimates,124,2002,male,43.469
estimates,124,2003,male,43.113
estimates,124,2004,male,42.755
estimates,124,2005,male,42.417
estimates,124,2006,male,42.224
estimates,124,2007,male,42.08
estimates,124,2008,male,42.028
estimates,124,2009,male,42.113
estimates,124,2010,male,42.35
estimates,124,2011,male,42.873
estimates,124,2012,male,43.434
estimates,124,2013,male,44.075
estimates,124,2014,male,44.811
estimates,124,2015,male,45.632
medium_variant,124,2015,male,45.632
medium_variant,124,2016,male,46.548
medium_variant,124,2017,male,47.568
medium_variant,124,2018,male,48.647
medium_variant,124,2019,male,49.728
medium_variant,124,2020,male,50.791
medium_variant,124,2021,male,51.967
medium_variant,124,2022,male,53.074
medium_variant,124,2023,male,54.136
medium_variant,124,2024,male,55.206
medium_variant,124,2025,male,56.313
medium_variant,124,2026,male,57.48
medium_variant,124,2027,male,58.644
medium_variant,124,2028,male,59.761
medium_variant,124,2029,male,60.745
medium_variant,124,2030,male,61.552
medium_variant,124,2031,male,62.19
medium_variant,124,2032,male,62.626
medium_variant,124,2033,male,62.915
medium_variant,124,2034,male,63.142
medium_variant,124,2035,male,63.363
medium_variant,124,2036,male,63.533
medium_variant,124,2037,male,63.673
medium_variant,124,2038,male,63.797
medium_variant,124,2039,male,63.913
medium_variant,124,2040,male,64.038
medium_variant,124,2041,male,64.168
medium_variant,124,2042,male,64.273
medium_variant,124,2043,male,64.384
medium_variant,124,2044,male,64.547
medium_variant,124,2045,male,64.797
medium_variant,124,2046,male,65.108
medium_variant,124,2047,male,65.458
medium_variant,124,2048,male,65.841
medium_variant,124,2049,male,66.232
medium_variant,124,2050,male,66.617
