variant,country,year,gender,dependencyratio1564
estimates,662,1950,male,77.861
estimates,662,1951,male,77.142
estimates,662,1952,male,76.263
estimates,662,1953,male,76.009
estimates,662,1954,male,76.495
estimates,662,1955,male,77.426
estimates,662,1956,male,80.984
estimates,662,1957,male,85.328
estimates,662,1958,male,90.608
estimates,662,1959,male,96.787
estimates,662,1960,male,103.591
estimates,662,1961,male,106.15
estimates,662,1962,male,108.55
estimates,662,1963,male,110.973
estimates,662,1964,male,113.647
estimates,662,1965,male,116.827
estimates,662,1966,male,118.473
estimates,662,1967,male,120.848
estimates,662,1968,male,124.193
estimates,662,1969,male,128.385
estimates,662,1970,male,132.884
estimates,662,1971,male,128.787
estimates,662,1972,male,125.07
estimates,662,1973,male,121.501
estimates,662,1974,male,117.896
estimates,662,1975,male,114.478
estimates,662,1976,male,111.451
estimates,662,1977,male,108.61
estimates,662,1978,male,105.889
estimates,662,1979,male,103.206
estimates,662,1980,male,100.64
estimates,662,1981,male,97.035
estimates,662,1982,male,94.034
estimates,662,1983,male,91.646
estimates,662,1984,male,89.936
estimates,662,1985,male,88.799
estimates,662,1986,male,85.006
estimates,662,1987,male,82.235
estimates,662,1988,male,80.322
estimates,662,1989,male,79.116
estimates,662,1990,male,78.491
estimates,662,1991,male,77.145
estimates,662,1992,male,76.294
estimates,662,1993,male,75.697
estimates,662,1994,male,75.201
estimates,662,1995,male,74.669
estimates,662,1996,male,73.652
estimates,662,1997,male,72.266
estimates,662,1998,male,70.578
estimates,662,1999,male,68.692
estimates,662,2000,male,66.664
estimates,662,2001,male,64.421
estimates,662,2002,male,62.04
estimates,662,2003,male,59.52
estimates,662,2004,male,56.931
estimates,662,2005,male,54.356
estimates,662,2006,male,52.339
estimates,662,2007,male,50.575
estimates,662,2008,male,49.019
estimates,662,2009,male,47.667
estimates,662,2010,male,46.545
estimates,662,2011,male,45.129
estimates,662,2012,male,43.877
estimates,662,2013,male,42.726
estimates,662,2014,male,41.654
estimates,662,2015,male,40.668
medium_variant,662,2015,male,40.668
medium_variant,662,2016,male,40.149
medium_variant,662,2017,male,39.661
medium_variant,662,2018,male,39.226
medium_variant,662,2019,male,38.922
medium_variant,662,2020,male,38.773
medium_variant,662,2021,male,38.849
medium_variant,662,2022,male,39.068
medium_variant,662,2023,male,39.382
medium_variant,662,2024,male,39.743
medium_variant,662,2025,male,40.141
medium_variant,662,2026,male,40.716
medium_variant,662,2027,male,41.319
medium_variant,662,2028,male,41.925
medium_variant,662,2029,male,42.516
medium_variant,662,2030,male,43.095
medium_variant,662,2031,male,43.817
medium_variant,662,2032,male,44.504
medium_variant,662,2033,male,45.153
medium_variant,662,2034,male,45.725
medium_variant,662,2035,male,46.247
medium_variant,662,2036,male,46.841
medium_variant,662,2037,male,47.355
medium_variant,662,2038,male,47.827
medium_variant,662,2039,male,48.29
medium_variant,662,2040,male,48.762
medium_variant,662,2041,male,49.353
medium_variant,662,2042,male,49.947
medium_variant,662,2043,male,50.561
medium_variant,662,2044,male,51.184
medium_variant,662,2045,male,51.839
medium_variant,662,2046,male,52.681
medium_variant,662,2047,male,53.553
medium_variant,662,2048,male,54.439
medium_variant,662,2049,male,55.282
medium_variant,662,2050,male,56.115
medium_variant,662,2051,male,57.023
medium_variant,662,2052,male,57.876
medium_variant,662,2053,male,58.732
medium_variant,662,2054,male,59.735
medium_variant,662,2055,male,60.947
