variant,country,year,gender,dependencyratio1564
estimates,440,1950,male,60.23
estimates,440,1951,male,59.432
estimates,440,1952,male,58.974
estimates,440,1953,male,58.514
estimates,440,1954,male,57.989
estimates,440,1955,male,57.451
estimates,440,1956,male,57.834
estimates,440,1957,male,57.852
estimates,440,1958,male,57.601
estimates,440,1959,male,57.21
estimates,440,1960,male,56.798
estimates,440,1961,male,57.115
estimates,440,1962,male,57.41
estimates,440,1963,male,57.798
estimates,440,1964,male,58.261
estimates,440,1965,male,58.722
estimates,440,1966,male,59.106
estimates,440,1967,male,59.422
estimates,440,1968,male,59.656
estimates,440,1969,male,59.839
estimates,440,1970,male,59.985
estimates,440,1971,male,59.809
estimates,440,1972,male,59.627
estimates,440,1973,male,59.287
estimates,440,1974,male,58.615
estimates,440,1975,male,57.579
estimates,440,1976,male,56.72
estimates,440,1977,male,55.493
estimates,440,1978,male,54.086
estimates,440,1979,male,52.739
estimates,440,1980,male,51.564
estimates,440,1981,male,50.547
estimates,440,1982,male,49.72
estimates,440,1983,male,49.044
estimates,440,1984,male,48.441
estimates,440,1985,male,47.889
estimates,440,1986,male,47.744
estimates,440,1987,male,47.594
estimates,440,1988,male,47.476
estimates,440,1989,male,47.422
estimates,440,1990,male,47.408
estimates,440,1991,male,47.729
estimates,440,1992,male,48.011
estimates,440,1993,male,48.203
estimates,440,1994,male,48.243
estimates,440,1995,male,48.106
estimates,440,1996,male,48.221
estimates,440,1997,male,48.213
estimates,440,1998,male,48.049
estimates,440,1999,male,47.713
estimates,440,2000,male,47.202
estimates,440,2001,male,46.412
estimates,440,2002,male,45.634
estimates,440,2003,male,44.853
estimates,440,2004,male,44.066
estimates,440,2005,male,43.286
estimates,440,2006,male,42.777
estimates,440,2007,male,42.224
estimates,440,2008,male,41.643
estimates,440,2009,male,41.089
estimates,440,2010,male,40.612
estimates,440,2011,male,40.841
estimates,440,2012,male,41.121
estimates,440,2013,male,41.469
estimates,440,2014,male,41.9
estimates,440,2015,male,42.437
medium_variant,440,2015,male,42.437
medium_variant,440,2016,male,42.991
medium_variant,440,2017,male,43.605
medium_variant,440,2018,male,44.303
medium_variant,440,2019,male,45.092
medium_variant,440,2020,male,45.964
medium_variant,440,2021,male,46.994
medium_variant,440,2022,male,48.119
medium_variant,440,2023,male,49.262
medium_variant,440,2024,male,50.331
medium_variant,440,2025,male,51.279
medium_variant,440,2026,male,52.484
medium_variant,440,2027,male,53.52
medium_variant,440,2028,male,54.375
medium_variant,440,2029,male,55.066
medium_variant,440,2030,male,55.598
medium_variant,440,2031,male,56.171
medium_variant,440,2032,male,56.582
medium_variant,440,2033,male,56.852
medium_variant,440,2034,male,57.001
medium_variant,440,2035,male,57.058
medium_variant,440,2036,male,57.247
medium_variant,440,2037,male,57.373
