variant,country,year,gender,dependencyratio1564
estimates,850,1950,male,85.999
estimates,850,1951,male,85.371
estimates,850,1952,male,85.987
estimates,850,1953,male,87.252
estimates,850,1954,male,88.328
estimates,850,1955,male,88.688
estimates,850,1956,male,88.797
estimates,850,1957,male,87.566
estimates,850,1958,male,85.667
estimates,850,1959,male,84.257
estimates,850,1960,male,84.688
estimates,850,1961,male,82.678
estimates,850,1962,male,81.896
estimates,850,1963,male,82.072
estimates,850,1964,male,82.179
estimates,850,1965,male,81.097
estimates,850,1966,male,78.366
estimates,850,1967,male,74.899
estimates,850,1968,male,71.058
estimates,850,1969,male,67.66
estimates,850,1970,male,65.609
estimates,850,1971,male,68.603
estimates,850,1972,male,73.003
estimates,850,1973,male,78.446
estimates,850,1974,male,83.468
estimates,850,1975,male,86.484
estimates,850,1976,male,88.449
estimates,850,1977,male,87.218
estimates,850,1978,male,83.193
estimates,850,1979,male,77.961
estimates,850,1980,male,73.016
estimates,850,1981,male,70.09
estimates,850,1982,male,68.441
estimates,850,1983,male,68.129
estimates,850,1984,male,68.191
estimates,850,1985,male,67.56
estimates,850,1986,male,67.462
estimates,850,1987,male,65.582
estimates,850,1988,male,62.369
estimates,850,1989,male,58.964
estimates,850,1990,male,56.385
estimates,850,1991,male,54.661
estimates,850,1992,male,54.232
estimates,850,1993,male,54.856
estimates,850,1994,male,55.584
estimates,850,1995,male,55.653
estimates,850,1996,male,57.154
estimates,850,1997,male,57.359
estimates,850,1998,male,56.651
estimates,850,1999,male,55.81
estimates,850,2000,male,55.324
estimates,850,2001,male,53.613
estimates,850,2002,male,52.496
estimates,850,2003,male,52.022
estimates,850,2004,male,51.91
estimates,850,2005,male,51.921
estimates,850,2006,male,52.222
estimates,850,2007,male,52.556
estimates,850,2008,male,52.942
estimates,850,2009,male,53.5
estimates,850,2010,male,54.267
estimates,850,2011,male,55.727
estimates,850,2012,male,57.283
estimates,850,2013,male,58.925
estimates,850,2014,male,60.526
estimates,850,2015,male,62.024
medium_variant,850,2015,male,62.024
medium_variant,850,2016,male,63.019
medium_variant,850,2017,male,63.81
medium_variant,850,2018,male,64.518
medium_variant,850,2019,male,65.242
medium_variant,850,2020,male,66.084
medium_variant,850,2021,male,66.894
medium_variant,850,2022,male,67.875
medium_variant,850,2023,male,68.917
medium_variant,850,2024,male,69.852
medium_variant,850,2025,male,70.71
medium_variant,850,2026,male,71.409
medium_variant,850,2027,male,71.975
medium_variant,850,2028,male,72.461
medium_variant,850,2029,male,72.971
medium_variant,850,2030,male,73.512
medium_variant,850,2031,male,73.988
medium_variant,850,2032,male,74.506
medium_variant,850,2033,male,75.019
medium_variant,850,2034,male,75.464
medium_variant,850,2035,male,75.831
medium_variant,850,2036,male,76.061
medium_variant,850,2037,male,76.181
medium_variant,850,2038,male,76.175
medium_variant,850,2039,male,76.066
medium_variant,850,2040,male,75.907
medium_variant,850,2041,male,75.575
medium_variant,850,2042,male,75.127
medium_variant,850,2043,male,74.603
medium_variant,850,2044,male,73.978
medium_variant,850,2045,male,73.277
medium_variant,850,2046,male,72.45
medium_variant,850,2047,male,71.56
medium_variant,850,2048,male,70.629
medium_variant,850,2049,male,69.636
medium_variant,850,2050,male,68.575
medium_variant,850,2051,male,67.35
medium_variant,850,2052,male,66.078
medium_variant,850,2053,male,64.878
medium_variant,850,2054,male,63.914
medium_variant,850,2055,male,63.325
medium_variant,850,2056,male,63.072
medium_variant,850,2057,male,63.17
medium_variant,850,2058,male,63.556
medium_variant,850,2059,male,64.079
medium_variant,850,2060,male,64.666
medium_variant,850,2061,male,65.209
medium_variant,850,2062,male,65.782
medium_variant,850,2063,male,66.419
medium_variant,850,2064,male,67.103
medium_variant,850,2065,male,67.907
medium_variant,850,2066,male,68.642
medium_variant,850,2067,male,69.412
medium_variant,850,2068,male,70.266
medium_variant,850,2069,male,71.203
medium_variant,850,2070,male,72.306
medium_variant,850,2071,male,73.279
medium_variant,850,2072,male,74.348
medium_variant,850,2073,male,75.509
medium_variant,850,2074,male,76.788
medium_variant,850,2075,male,78.205
medium_variant,850,2076,male,79.384
medium_variant,850,2077,male,80.62
medium_variant,850,2078,male,81.939
medium_variant,850,2079,male,83.326
medium_variant,850,2080,male,84.731
medium_variant,850,2081,male,85.65
medium_variant,850,2082,male,86.566
medium_variant,850,2083,male,87.519
medium_variant,850,2084,male,88.529
medium_variant,850,2085,male,89.552
medium_variant,850,2086,male,90.228
medium_variant,850,2087,male,90.927
medium_variant,850,2088,male,91.583
medium_variant,850,2089,male,92.3
medium_variant,850,2090,male,93.107
medium_variant,850,2091,male,93.632
medium_variant,850,2092,male,94.135
medium_variant,850,2093,male,94.799
medium_variant,850,2094,male,95.588
medium_variant,850,2095,male,96.485
medium_variant,850,2096,male,97.071
medium_variant,850,2097,male,97.754
medium_variant,850,2098,male,98.484
medium_variant,850,2099,male,99.293
medium_variant,850,2100,male,100.176
estimates,850,1950,female,88.708
estimates,850,1951,female,87.92
estimates,850,1952,female,88.473
estimates,850,1953,female,89.912
estimates,850,1954,female,91.349
estimates,850,1955,female,91.953
estimates,850,1956,female,91.948
estimates,850,1957,female,90.806
estimates,850,1958,female,89.013
estimates,850,1959,female,87.909
estimates,850,1960,female,88.483
estimates,850,1961,female,86.534
estimates,850,1962,female,85.582
estimates,850,1963,female,85.467
estimates,850,1964,female,85.247
estimates,850,1965,female,84.035
estimates,850,1966,female,80.777
estimates,850,1967,female,76.907
estimates,850,1968,female,72.829
estimates,850,1969,female,69.352
estimates,850,1970,female,67.112
estimates,850,1971,female,69.047
estimates,850,1972,female,72.017
estimates,850,1973,female,75.789
estimates,850,1974,female,79.073
estimates,850,1975,female,80.508
estimates,850,1976,female,80.902
estimates,850,1977,female,78.744
estimates,850,1978,female,74.402
estimates,850,1979,female,69.186
estimates,850,1980,female,64.366
estimates,850,1981,female,62.027
