variant,country,year,gender,dependencyratio1564
estimates,222,1950,male,89.886
estimates,222,1951,male,90.002
estimates,222,1952,male,90.29
estimates,222,1953,male,90.565
estimates,222,1954,male,90.81
estimates,222,1955,male,91.09
estimates,222,1956,male,92.295
estimates,222,1957,male,93.18
estimates,222,1958,male,93.945
estimates,222,1959,male,94.74
estimates,222,1960,male,95.587
estimates,222,1961,male,96.494
estimates,222,1962,male,97.355
estimates,222,1963,male,98.06
estimates,222,1964,male,98.419
estimates,222,1965,male,98.342
estimates,222,1966,male,98.745
estimates,222,1967,male,98.63
estimates,222,1968,male,98.156
estimates,222,1969,male,97.523
estimates,222,1970,male,96.814
estimates,222,1971,male,96.306
estimates,222,1972,male,95.784
estimates,222,1973,male,95.238
estimates,222,1974,male,94.611
estimates,222,1975,male,93.871
estimates,222,1976,male,93.558
estimates,222,1977,male,93.205
estimates,222,1978,male,92.835
estimates,222,1979,male,92.44
estimates,222,1980,male,91.977
estimates,222,1981,male,91.414
estimates,222,1982,male,90.811
estimates,222,1983,male,90.216
estimates,222,1984,male,89.667
estimates,222,1985,male,89.144
estimates,222,1986,male,87.706
estimates,222,1987,male,86.412
estimates,222,1988,male,85.224
estimates,222,1989,male,84.098
estimates,222,1990,male,83.045
estimates,222,1991,male,81.718
estimates,222,1992,male,80.569
estimates,222,1993,male,79.638
estimates,222,1994,male,78.939
estimates,222,1995,male,78.442
estimates,222,1996,male,78.247
estimates,222,1997,male,78.124
estimates,222,1998,male,78.07
estimates,222,1999,male,78.055
estimates,222,2000,male,78.013
estimates,222,2001,male,77.752
estimates,222,2002,male,77.43
estimates,222,2003,male,77.006
estimates,222,2004,male,76.455
estimates,222,2005,male,75.759
estimates,222,2006,male,74.307
estimates,222,2007,male,72.986
estimates,222,2008,male,71.694
estimates,222,2009,male,70.326
estimates,222,2010,male,68.853
estimates,222,2011,male,67.25
estimates,222,2012,male,65.507
estimates,222,2013,male,63.8
estimates,222,2014,male,62.366
estimates,222,2015,male,61.296
medium_variant,222,2015,male,61.296
medium_variant,222,2016,male,60.197
medium_variant,222,2017,male,59.437
medium_variant,222,2018,male,58.943
medium_variant,222,2019,male,58.563
medium_variant,222,2020,male,58.198
medium_variant,222,2021,male,57.732
medium_variant,222,2022,male,57.271
medium_variant,222,2023,male,56.838
medium_variant,222,2024,male,56.473
medium_variant,222,2025,male,56.184
medium_variant,222,2026,male,55.746
medium_variant,222,2027,male,55.377
medium_variant,222,2028,male,55.047
medium_variant,222,2029,male,54.712
medium_variant,222,2030,male,54.347
medium_variant,222,2031,male,53.874
medium_variant,222,2032,male,53.387
medium_variant,222,2033,male,52.9
medium_variant,222,2034,male,52.437
medium_variant,222,2035,male,52.013
medium_variant,222,2036,male,51.531
medium_variant,222,2037,male,51.083
medium_variant,222,2038,male,50.678
medium_variant,222,2039,male,50.322
medium_variant,222,2040,male,50.015
medium_variant,222,2041,male,49.687
medium_variant,222,2042,male,49.422
medium_variant,222,2043,male,49.214
medium_variant,222,2044,male,49.046
medium_variant,222,2045,male,48.909
medium_variant,222,2046,male,48.74
medium_variant,222,2047,male,48.614
medium_variant,222,2048,male,48.546
medium_variant,222,2049,male,48.557
medium_variant,222,2050,male,48.659
medium_variant,222,2051,male,48.767
medium_variant,222,2052,male,48.954
medium_variant,222,2053,male,49.246
medium_variant,222,2054,male,49.678
medium_variant,222,2055,male,50.266
medium_variant,222,2056,male,50.907
medium_variant,222,2057,male,51.687
medium_variant,222,2058,male,52.594
medium_variant,222,2059,male,53.602
medium_variant,222,2060,male,54.692
medium_variant,222,2061,male,55.742
medium_variant,222,2062,male,56.866
medium_variant,222,2063,male,58.024
medium_variant,222,2064,male,59.151
medium_variant,222,2065,male,60.206
medium_variant,222,2066,male,61.033
medium_variant,222,2067,male,61.764
medium_variant,222,2068,male,62.437
medium_variant,222,2069,male,63.112
medium_variant,222,2070,male,63.828
medium_variant,222,2071,male,64.394
medium_variant,222,2072,male,64.978
medium_variant,222,2073,male,65.592
medium_variant,222,2074,male,66.246
medium_variant,222,2075,male,66.95
medium_variant,222,2076,male,67.48
medium_variant,222,2077,male,68.043
medium_variant,222,2078,male,68.662
