variant,country,year,gender,dependencyratio1564
estimates,340,1950,male,87.579
estimates,340,1951,male,89.153
estimates,340,1952,male,90.646
estimates,340,1953,male,91.786
estimates,340,1954,male,92.55
estimates,340,1955,male,93.05
estimates,340,1956,male,95.069
estimates,340,1957,male,96.485
estimates,340,1958,male,97.559
estimates,340,1959,male,98.459
estimates,340,1960,male,99.204
estimates,340,1961,male,100.732
estimates,340,1962,male,102.06
estimates,340,1963,male,103.121
estimates,340,1964,male,103.799
estimates,340,1965,male,104.065
estimates,340,1966,male,104.879
estimates,340,1967,male,105.311
estimates,340,1968,male,105.445
estimates,340,1969,male,105.378
estimates,340,1970,male,105.163
estimates,340,1971,male,105.569
estimates,340,1972,male,105.61
estimates,340,1973,male,105.45
estimates,340,1974,male,105.259
estimates,340,1975,male,105.113
estimates,340,1976,male,105.241
estimates,340,1977,male,105.433
estimates,340,1978,male,105.572
estimates,340,1979,male,105.48
estimates,340,1980,male,105.083
estimates,340,1981,male,105
estimates,340,1982,male,104.538
estimates,340,1983,male,103.858
estimates,340,1984,male,103.153
estimates,340,1985,male,102.497
estimates,340,1986,male,102.003
estimates,340,1987,male,101.495
estimates,340,1988,male,100.945
estimates,340,1989,male,100.297
estimates,340,1990,male,99.528
estimates,340,1991,male,98.636
estimates,340,1992,male,97.708
estimates,340,1993,male,96.719
estimates,340,1994,male,95.64
estimates,340,1995,male,94.463
estimates,340,1996,male,93.323
estimates,340,1997,male,92.003
estimates,340,1998,male,90.576
estimates,340,1999,male,89.13
estimates,340,2000,male,87.699
estimates,340,2001,male,86.166
estimates,340,2002,male,84.659
estimates,340,2003,male,83.122
estimates,340,2004,male,81.471
estimates,340,2005,male,79.671
estimates,340,2006,male,77.867
estimates,340,2007,male,75.917
estimates,340,2008,male,73.883
estimates,340,2009,male,71.843
estimates,340,2010,male,69.839
estimates,340,2011,male,67.86
estimates,340,2012,male,65.925
estimates,340,2013,male,64.047
estimates,340,2014,male,62.251
estimates,340,2015,male,60.559
medium_variant,340,2015,male,60.559
medium_variant,340,2016,male,58.998
medium_variant,340,2017,male,57.586
medium_variant,340,2018,male,56.293
medium_variant,340,2019,male,55.084
medium_variant,340,2020,male,53.944
medium_variant,340,2021,male,53.057
medium_variant,340,2022,male,52.166
medium_variant,340,2023,male,51.323
medium_variant,340,2024,male,50.585
medium_variant,340,2025,male,49.971
medium_variant,340,2026,male,49.436
medium_variant,340,2027,male,49.003
medium_variant,340,2028,male,48.643
medium_variant,340,2029,male,48.306
medium_variant,340,2030,male,47.968
medium_variant,340,2031,male,47.655
medium_variant,340,2032,male,47.341
medium_variant,340,2033,male,47.027
medium_variant,340,2034,male,46.728
medium_variant,340,2035,male,46.454
medium_variant,340,2036,male,46.202
medium_variant,340,2037,male,45.965
medium_variant,340,2038,male,45.754
medium_variant,340,2039,male,45.581
medium_variant,340,2040,male,45.457
medium_variant,340,2041,male,45.383
medium_variant,340,2042,male,45.347
medium_variant,340,2043,male,45.355
medium_variant,340,2044,male,45.409
medium_variant,340,2045,male,45.514
medium_variant,340,2046,male,45.666
medium_variant,340,2047,male,45.858
medium_variant,340,2048,male,46.091
medium_variant,340,2049,male,46.368
medium_variant,340,2050,male,46.691
medium_variant,340,2051,male,47.038
medium_variant,340,2052,male,47.417
medium_variant,340,2053,male,47.838
medium_variant,340,2054,male,48.31
medium_variant,340,2055,male,48.842
medium_variant,340,2056,male,49.401
medium_variant,340,2057,male,50
medium_variant,340,2058,male,50.639
medium_variant,340,2059,male,51.318
medium_variant,340,2060,male,52.037
medium_variant,340,2061,male,52.743
medium_variant,340,2062,male,53.469
medium_variant,340,2063,male,54.218
medium_variant,340,2064,male,54.991
medium_variant,340,2065,male,55.791
medium_variant,340,2066,male,56.561
medium_variant,340,2067,male,57.331
medium_variant,340,2068,male,58.1
medium_variant,340,2069,male,58.865
medium_variant,340,2070,male,59.625
medium_variant,340,2071,male,60.299
medium_variant,340,2072,male,60.951
medium_variant,340,2073,male,61.578
medium_variant,340,2074,male,62.178
medium_variant,340,2075,male,62.756
medium_variant,340,2076,male,63.236
medium_variant,340,2077,male,63.664
medium_variant,340,2078,male,64.073
medium_variant,340,2079,male,64.505
medium_variant,340,2080,male,64.993
medium_variant,340,2081,male,65.433
medium_variant,340,2082,male,65.897
medium_variant,340,2083,male,66.393
medium_variant,340,2084,male,66.922
medium_variant,340,2085,male,67.489
medium_variant,340,2086,male,67.989
medium_variant,340,2087,male,68.493
medium_variant,340,2088,male,69.011
medium_variant,340,2089,male,69.556
medium_variant,340,2090,male,70.143
medium_variant,340,2091,male,70.645
medium_variant,340,2092,male,71.141
medium_variant,340,2093,male,71.646
medium_variant,340,2094,male,72.169
medium_variant,340,2095,male,72.726
medium_variant,340,2096,male,73.176
medium_variant,340,2097,male,73.608
