variant,region,year,infantmortality
estimates,901,1950,1240.057
estimates,901,1951,1205.163
estimates,901,1952,1136.89
estimates,901,1953,1071.645
estimates,901,1954,1009.429
estimates,901,1955,950.237
estimates,901,1956,894.056
estimates,901,1957,840.86
estimates,901,1958,790.601
estimates,901,1959,743.202
estimates,901,1960,698.567
estimates,901,1961,656.59
estimates,901,1962,617.154
estimates,901,1963,580.162
estimates,901,1964,545.549
estimates,901,1965,513.394
estimates,901,1966,483.854
estimates,901,1967,456.996
estimates,901,1968,432.757
estimates,901,1969,410.949
estimates,901,1970,391.364
estimates,901,1971,373.781
estimates,901,1972,357.891
estimates,901,1973,343.357
estimates,901,1974,329.873
estimates,901,1975,317.186
estimates,901,1976,305.145
estimates,901,1977,293.741
estimates,901,1978,282.942
estimates,901,1979,272.639
estimates,901,1980,262.861
estimates,901,1981,253.723
estimates,901,1982,245.277
estimates,901,1983,237.455
estimates,901,1984,230.06
estimates,901,1985,222.727
estimates,901,1986,215.037
estimates,901,1987,206.732
estimates,901,1988,197.692
estimates,901,1989,187.942
estimates,901,1990,177.642
estimates,901,1991,167.081
estimates,901,1992,156.696
estimates,901,1993,146.877
estimates,901,1994,137.856
estimates,901,1995,129.824
estimates,901,1996,122.868
estimates,901,1997,116.863
estimates,901,1998,111.672
estimates,901,1999,107.229
estimates,901,2000,103.468
estimates,901,2001,100.313
estimates,901,2002,97.635
estimates,901,2003,95.283
estimates,901,2004,93.116
estimates,901,2005,90.993
estimates,901,2006,88.803
estimates,901,2007,86.519
estimates,901,2008,84.124
estimates,901,2009,81.59
estimates,901,2010,78.922
estimates,901,2011,76.16
estimates,901,2012,73.389
estimates,901,2013,70.685
estimates,901,2014,68.086
estimates,901,2015,65.625
medium_variant,901,2015,65.625
medium_variant,901,2016,63.32
medium_variant,901,2017,61.156
medium_variant,901,2018,59.118
medium_variant,901,2019,57.199
medium_variant,901,2020,55.384
medium_variant,901,2021,53.651
medium_variant,901,2022,51.979
medium_variant,901,2023,50.354
medium_variant,901,2024,48.77
medium_variant,901,2025,47.226
medium_variant,901,2026,45.732
medium_variant,901,2027,44.305
medium_variant,901,2028,42.957
medium_variant,901,2029,41.695
medium_variant,901,2030,40.523
medium_variant,901,2031,39.443
medium_variant,901,2032,38.452
medium_variant,901,2033,37.54
medium_variant,901,2034,36.702
medium_variant,901,2035,35.934
medium_variant,901,2036,35.231
medium_variant,901,2037,34.585
medium_variant,901,2038,33.988
medium_variant,901,2039,33.427
medium_variant,901,2040,32.891
medium_variant,901,2041,32.375
medium_variant,901,2042,31.871
medium_variant,901,2043,31.376
medium_variant,901,2044,30.882
medium_variant,901,2045,30.383
medium_variant,901,2046,29.877
medium_variant,901,2047,29.367
medium_variant,901,2048,28.854
medium_variant,901,2049,28.339
medium_variant,901,2050,27.822
medium_variant,901,2051,27.303
medium_variant,901,2052,26.786
medium_variant,901,2053,26.272
medium_variant,901,2054,25.766
medium_variant,901,2055,25.27
medium_variant,901,2056,24.788
medium_variant,901,2057,24.321
medium_variant,901,2058,23.87
medium_variant,901,2059,23.437
medium_variant,901,2060,23.023
medium_variant,901,2061,22.626
medium_variant,901,2062,22.247
medium_variant,901,2063,21.882
medium_variant,901,2064,21.532
medium_variant,901,2065,21.198
medium_variant,901,2066,20.879
medium_variant,901,2067,20.578
medium_variant,901,2068,20.291
medium_variant,901,2069,20.018
medium_variant,901,2070,19.757
medium_variant,901,2071,19.504
medium_variant,901,2072,19.259
medium_variant,901,2073,19.017
medium_variant,901,2074,18.775
medium_variant,901,2075,18.532
medium_variant,901,2076,18.286
medium_variant,901,2077,18.035
medium_variant,901,2078,17.781
medium_variant,901,2079,17.523
medium_variant,901,2080,17.262
medium_variant,901,2081,17
medium_variant,901,2082,16.737
medium_variant,901,2083,16.475
medium_variant,901,2084,16.216
medium_variant,901,2085,15.959
medium_variant,901,2086,15.704
medium_variant,901,2087,15.45
medium_variant,901,2088,15.197
medium_variant,901,2089,14.948
medium_variant,901,2090,14.703
medium_variant,901,2091,14.465
medium_variant,901,2092,14.234
medium_variant,901,2093,14.012
medium_variant,901,2094,13.8
medium_variant,901,2095,13.599
medium_variant,901,2096,13.409
medium_variant,901,2097,13.23
medium_variant,901,2098,13.063
medium_variant,901,2099,12.906
