variant,region,year,infantmortality
estimates,954,1950,0.658
estimates,954,1951,0.663
estimates,954,1952,0.672
estimates,954,1953,0.681
estimates,954,1954,0.688
estimates,954,1955,0.694
estimates,954,1956,0.7
estimates,954,1957,0.704
estimates,954,1958,0.706
estimates,954,1959,0.707
estimates,954,1960,0.706
estimates,954,1961,0.703
estimates,954,1962,0.698
estimates,954,1963,0.69
estimates,954,1964,0.68
estimates,954,1965,0.668
estimates,954,1966,0.655
estimates,954,1967,0.641
estimates,954,1968,0.627
estimates,954,1969,0.613
estimates,954,1970,0.6
estimates,954,1971,0.589
estimates,954,1972,0.579
estimates,954,1973,0.571
estimates,954,1974,0.566
estimates,954,1975,0.562
estimates,954,1976,0.561
estimates,954,1977,0.562
estimates,954,1978,0.565
estimates,954,1979,0.57
estimates,954,1980,0.575
estimates,954,1981,0.581
estimates,954,1982,0.586
estimates,954,1983,0.592
estimates,954,1984,0.596
estimates,954,1985,0.598
estimates,954,1986,0.599
estimates,954,1987,0.597
estimates,954,1988,0.593
estimates,954,1989,0.587
estimates,954,1990,0.579
estimates,954,1991,0.569
estimates,954,1992,0.558
estimates,954,1993,0.545
estimates,954,1994,0.531
estimates,954,1995,0.516
estimates,954,1996,0.501
estimates,954,1997,0.485
estimates,954,1998,0.468
estimates,954,1999,0.451
estimates,954,2000,0.434
estimates,954,2001,0.417
estimates,954,2002,0.401
estimates,954,2003,0.385
estimates,954,2004,0.371
estimates,954,2005,0.357
estimates,954,2006,0.346
estimates,954,2007,0.335
estimates,954,2008,0.326
estimates,954,2009,0.319
estimates,954,2010,0.312
estimates,954,2011,0.307
estimates,954,2012,0.301
estimates,954,2013,0.296
estimates,954,2014,0.291
estimates,954,2015,0.287
medium_variant,954,2015,0.287
medium_variant,954,2016,0.282
medium_variant,954,2017,0.277
medium_variant,954,2018,0.272
medium_variant,954,2019,0.268
medium_variant,954,2020,0.264
medium_variant,954,2021,0.26
medium_variant,954,2022,0.256
medium_variant,954,2023,0.252
medium_variant,954,2024,0.248
medium_variant,954,2025,0.244
medium_variant,954,2026,0.24
medium_variant,954,2027,0.236
medium_variant,954,2028,0.232
medium_variant,954,2029,0.228
medium_variant,954,2030,0.224
medium_variant,954,2031,0.22
medium_variant,954,2032,0.216
medium_variant,954,2033,0.213
medium_variant,954,2034,0.209
medium_variant,954,2035,0.205
medium_variant,954,2036,0.202
medium_variant,954,2037,0.199
medium_variant,954,2038,0.196
medium_variant,954,2039,0.193
medium_variant,954,2040,0.19
medium_variant,954,2041,0.187
medium_variant,954,2042,0.185
medium_variant,954,2043,0.182
medium_variant,954,2044,0.179
medium_variant,954,2045,0.176
medium_variant,954,2046,0.173
medium_variant,954,2047,0.17
medium_variant,954,2048,0.167
medium_variant,954,2049,0.165
medium_variant,954,2050,0.162
medium_variant,954,2051,0.159
medium_variant,954,2052,0.156
medium_variant,954,2053,0.154
medium_variant,954,2054,0.151
medium_variant,954,2055,0.148
medium_variant,954,2056,0.145
medium_variant,954,2057,0.142
medium_variant,954,2058,0.14
medium_variant,954,2059,0.137
medium_variant,954,2060,0.134
medium_variant,954,2061,0.132
medium_variant,954,2062,0.129
medium_variant,954,2063,0.127
medium_variant,954,2064,0.124
medium_variant,954,2065,0.122
medium_variant,954,2066,0.119
medium_variant,954,2067,0.117
medium_variant,954,2068,0.114
medium_variant,954,2069,0.112
medium_variant,954,2070,0.11
medium_variant,954,2071,0.108
medium_variant,954,2072,0.106
medium_variant,954,2073,0.104
medium_variant,954,2074,0.102
medium_variant,954,2075,0.1
medium_variant,954,2076,0.098
medium_variant,954,2077,0.096
medium_variant,954,2078,0.094
medium_variant,954,2079,0.092
medium_variant,954,2080,0.09
medium_variant,954,2081,0.088
medium_variant,954,2082,0.086
medium_variant,954,2083,0.084
medium_variant,954,2084,0.082
medium_variant,954,2085,0.08
medium_variant,954,2086,0.078
medium_variant,954,2087,0.076
medium_variant,954,2088,0.074
medium_variant,954,2089,0.073
medium_variant,954,2090,0.071
medium_variant,954,2091,0.069
medium_variant,954,2092,0.068
medium_variant,954,2093,0.066
medium_variant,954,2094,0.065
medium_variant,954,2095,0.063
medium_variant,954,2096,0.062
medium_variant,954,2097,0.06
medium_variant,954,2098,0.059
medium_variant,954,2099,0.058
