variant,region,year,infantmortality
estimates,910,1950,626.671
estimates,910,1951,627.834
estimates,910,1952,630.181
estimates,910,1953,632.57
estimates,910,1954,634.999
estimates,910,1955,637.473
estimates,910,1956,639.999
estimates,910,1957,642.599
estimates,910,1958,645.312
estimates,910,1959,648.197
estimates,910,1960,651.333
estimates,910,1961,654.814
estimates,910,1962,658.752
estimates,910,1963,663.262
estimates,910,1964,668.447
estimates,910,1965,674.428
estimates,910,1966,681.302
estimates,910,1967,689.05
estimates,910,1968,697.617
estimates,910,1969,706.945
estimates,910,1970,716.861
estimates,910,1971,727.148
estimates,910,1972,737.673
estimates,910,1973,748.403
estimates,910,1974,759.401
estimates,910,1975,770.967
estimates,910,1976,783.509
estimates,910,1977,797.285
estimates,910,1978,812.359
estimates,910,1979,828.583
estimates,910,1980,845.506
estimates,910,1981,862.506
estimates,910,1982,879.073
estimates,910,1983,894.921
estimates,910,1984,910.054
estimates,910,1985,925.339
estimates,910,1986,942.044
estimates,910,1987,960.748
estimates,910,1988,981.245
estimates,910,1989,1002.58
estimates,910,1990,1022.795
estimates,910,1991,1039.464
estimates,910,1992,1050.621
estimates,910,1993,1055.016
estimates,910,1994,1052.329
estimates,910,1995,1043.014
estimates,910,1996,1028.33
estimates,910,1997,1010.471
estimates,910,1998,991.348
estimates,910,1999,971.94
estimates,910,2000,952.761
estimates,910,2001,933.777
estimates,910,2002,914.43
estimates,910,2003,894.425
estimates,910,2004,874.013
estimates,910,2005,853.421
estimates,910,2006,832.852
estimates,910,2007,812.575
estimates,910,2008,792.923
estimates,910,2009,774.247
estimates,910,2010,757.011
estimates,910,2011,741.628
estimates,910,2012,728.153
estimates,910,2013,716.493
estimates,910,2014,706.497
estimates,910,2015,697.841
medium_variant,910,2015,697.841
medium_variant,910,2016,690.075
medium_variant,910,2017,682.684
medium_variant,910,2018,675.234
medium_variant,910,2019,667.483
medium_variant,910,2020,659.317
medium_variant,910,2021,650.796
medium_variant,910,2022,642.188
medium_variant,910,2023,633.708
medium_variant,910,2024,625.405
medium_variant,910,2025,617.31
medium_variant,910,2026,609.432
medium_variant,910,2027,601.735
medium_variant,910,2028,594.191
medium_variant,910,2029,586.792
medium_variant,910,2030,579.522
medium_variant,910,2031,572.365
medium_variant,910,2032,565.311
medium_variant,910,2033,558.356
medium_variant,910,2034,551.501
medium_variant,910,2035,544.768
medium_variant,910,2036,538.186
medium_variant,910,2037,531.772
medium_variant,910,2038,525.528
medium_variant,910,2039,519.438
medium_variant,910,2040,513.481
medium_variant,910,2041,507.632
medium_variant,910,2042,501.847
medium_variant,910,2043,496.082
medium_variant,910,2044,490.298
medium_variant,910,2045,484.447
medium_variant,910,2046,478.486
medium_variant,910,2047,472.415
medium_variant,910,2048,466.249
medium_variant,910,2049,460.005
medium_variant,910,2050,453.716
medium_variant,910,2051,447.422
medium_variant,910,2052,441.178
medium_variant,910,2053,435.037
medium_variant,910,2054,429.036
medium_variant,910,2055,423.207
medium_variant,910,2056,417.568
medium_variant,910,2057,412.105
medium_variant,910,2058,406.803
medium_variant,910,2059,401.657
medium_variant,910,2060,396.658
medium_variant,910,2061,391.792
medium_variant,910,2062,387.041
medium_variant,910,2063,382.386
medium_variant,910,2064,377.815
medium_variant,910,2065,373.319
medium_variant,910,2066,368.899
medium_variant,910,2067,364.558
medium_variant,910,2068,360.297
medium_variant,910,2069,356.112
medium_variant,910,2070,352
medium_variant,910,2071,347.959
medium_variant,910,2072,343.987
medium_variant,910,2073,340.078
medium_variant,910,2074,336.227
medium_variant,910,2075,332.425
medium_variant,910,2076,328.668
medium_variant,910,2077,324.95
medium_variant,910,2078,321.27
medium_variant,910,2079,317.623
medium_variant,910,2080,314.011
medium_variant,910,2081,310.436
medium_variant,910,2082,306.903
medium_variant,910,2083,303.41
medium_variant,910,2084,299.955
medium_variant,910,2085,296.528
medium_variant,910,2086,293.121
medium_variant,910,2087,289.728
medium_variant,910,2088,286.342
medium_variant,910,2089,282.963
medium_variant,910,2090,279.593
medium_variant,910,2091,276.236
medium_variant,910,2092,272.897
medium_variant,910,2093,269.581
medium_variant,910,2094,266.294
medium_variant,910,2095,263.038
medium_variant,910,2096,259.814
medium_variant,910,2097,256.624
medium_variant,910,2098,253.467
medium_variant,910,2099,250.345
