variant,region,year,infantmortality
estimates,947,1950,1654.847
estimates,947,1951,1657.02
estimates,947,1952,1661.711
estimates,947,1953,1667.096
estimates,947,1954,1673.175
estimates,947,1955,1679.94
estimates,947,1956,1687.377
estimates,947,1957,1695.471
estimates,947,1958,1704.189
estimates,947,1959,1713.47
estimates,947,1960,1723.255
estimates,947,1961,1733.496
estimates,947,1962,1744.174
estimates,947,1963,1755.33
estimates,947,1964,1767.074
estimates,947,1965,1779.655
estimates,947,1966,1793.373
estimates,947,1967,1808.408
estimates,947,1968,1824.82
estimates,947,1969,1842.553
estimates,947,1970,1861.328
estimates,947,1971,1880.74
estimates,947,1972,1900.454
estimates,947,1973,1920.299
estimates,947,1974,1940.315
estimates,947,1975,1960.734
estimates,947,1976,1981.931
estimates,947,1977,2004.341
estimates,947,1978,2028.292
estimates,947,1979,2053.909
estimates,947,1980,2081.121
estimates,947,1981,2109.696
estimates,947,1982,2139.355
estimates,947,1983,2169.948
estimates,947,1984,2201.529
estimates,947,1985,2234.972
estimates,947,1986,2271.446
estimates,947,1987,2311.175
estimates,947,1988,2353.563
estimates,947,1989,2397.355
estimates,947,1990,2440.628
estimates,947,1991,2481.156
estimates,947,1992,2516.825
estimates,947,1993,2545.882
estimates,947,1994,2567.221
estimates,947,1995,2580.23
estimates,947,1996,2585.067
estimates,947,1997,2583.135
estimates,947,1998,2575.76
estimates,947,1999,2563.568
estimates,947,2000,2546.969
estimates,947,2001,2526.18
estimates,947,2002,2501.479
estimates,947,2003,2473.367
estimates,947,2004,2442.553
estimates,947,2005,2409.6
estimates,947,2006,2374.893
estimates,947,2007,2338.776
estimates,947,2008,2301.748
estimates,947,2009,2264.461
estimates,947,2010,2227.48
estimates,947,2011,2191.183
estimates,947,2012,2155.693
estimates,947,2013,2121.185
estimates,947,2014,2087.958
estimates,947,2015,2056.298
medium_variant,947,2015,2056.298
medium_variant,947,2016,2026.37
medium_variant,947,2017,1998.033
medium_variant,947,2018,1971.102
medium_variant,947,2019,1945.457
medium_variant,947,2020,1920.918
medium_variant,947,2021,1897.272
medium_variant,947,2022,1874.274
medium_variant,947,2023,1851.697
medium_variant,947,2024,1829.379
medium_variant,947,2025,1807.243
medium_variant,947,2026,1785.31
medium_variant,947,2027,1763.668
medium_variant,947,2028,1742.352
medium_variant,947,2029,1721.298
medium_variant,947,2030,1700.407
medium_variant,947,2031,1679.572
medium_variant,947,2032,1658.719
medium_variant,947,2033,1637.804
medium_variant,947,2034,1616.809
medium_variant,947,2035,1595.756
medium_variant,947,2036,1574.702
medium_variant,947,2037,1553.742
medium_variant,947,2038,1532.951
medium_variant,947,2039,1512.359
medium_variant,947,2040,1492.013
medium_variant,947,2041,1471.943
medium_variant,947,2042,1452.11
medium_variant,947,2043,1432.449
medium_variant,947,2044,1412.894
medium_variant,947,2045,1393.303
medium_variant,947,2046,1373.516
medium_variant,947,2047,1353.457
medium_variant,947,2048,1333.116
medium_variant,947,2049,1312.546
medium_variant,947,2050,1291.847
medium_variant,947,2051,1271.167
medium_variant,947,2052,1250.705
medium_variant,947,2053,1230.647
medium_variant,947,2054,1211.119
medium_variant,947,2055,1192.236
medium_variant,947,2056,1174.061
medium_variant,947,2057,1156.539
medium_variant,947,2058,1139.601
medium_variant,947,2059,1123.206
medium_variant,947,2060,1107.289
medium_variant,947,2061,1091.763
medium_variant,947,2062,1076.541
medium_variant,947,2063,1061.549
medium_variant,947,2064,1046.744
medium_variant,947,2065,1032.116
medium_variant,947,2066,1017.687
medium_variant,947,2067,1003.509
medium_variant,947,2068,989.616
medium_variant,947,2069,976.004
medium_variant,947,2070,962.655
medium_variant,947,2071,949.54
medium_variant,947,2072,936.633
medium_variant,947,2073,923.916
medium_variant,947,2074,911.384
medium_variant,947,2075,899.055
medium_variant,947,2076,886.955
medium_variant,947,2077,875.11
medium_variant,947,2078,863.529
medium_variant,947,2079,852.206
medium_variant,947,2080,841.127
medium_variant,947,2081,830.272
medium_variant,947,2082,819.606
medium_variant,947,2083,809.092
medium_variant,947,2084,798.7
medium_variant,947,2085,788.404
medium_variant,947,2086,778.184
medium_variant,947,2087,768.04
medium_variant,947,2088,757.969
medium_variant,947,2089,747.966
medium_variant,947,2090,738.03
medium_variant,947,2091,728.169
medium_variant,947,2092,718.391
medium_variant,947,2093,708.703
medium_variant,947,2094,699.113
medium_variant,947,2095,689.627
medium_variant,947,2096,680.245
medium_variant,947,2097,670.971
medium_variant,947,2098,661.804
medium_variant,947,2099,652.745
