variant,region,year,infantmortality
estimates,912,1950,539.412
estimates,912,1951,536.561
estimates,912,1952,531.174
estimates,912,1953,526.419
estimates,912,1954,522.297
estimates,912,1955,518.804
estimates,912,1956,515.926
estimates,912,1957,513.64
estimates,912,1958,511.901
estimates,912,1959,510.639
estimates,912,1960,509.761
estimates,912,1961,509.168
estimates,912,1962,508.748
estimates,912,1963,508.4
estimates,912,1964,508.055
estimates,912,1965,507.821
estimates,912,1966,507.893
estimates,912,1967,508.321
estimates,912,1968,508.985
estimates,912,1969,509.612
estimates,912,1970,509.739
estimates,912,1971,508.834
estimates,912,1972,506.499
estimates,912,1973,502.48
estimates,912,1974,496.687
estimates,912,1975,489.258
estimates,912,1976,480.523
estimates,912,1977,470.943
estimates,912,1978,460.858
estimates,912,1979,450.365
estimates,912,1980,439.284
estimates,912,1981,427.264
estimates,912,1982,414.05
estimates,912,1983,399.608
estimates,912,1984,384.165
estimates,912,1985,368.205
estimates,912,1986,352.339
estimates,912,1987,337.088
estimates,912,1988,322.796
estimates,912,1989,309.561
estimates,912,1990,297.095
estimates,912,1991,284.844
estimates,912,1992,272.283
estimates,912,1993,259.168
estimates,912,1994,245.637
estimates,912,1995,232.154
estimates,912,1996,219.386
estimates,912,1997,207.997
estimates,912,1998,198.442
estimates,912,1999,190.858
estimates,912,2000,185.168
estimates,912,2001,181.067
estimates,912,2002,177.98
estimates,912,2003,175.411
estimates,912,2004,173.123
estimates,912,2005,171.056
estimates,912,2006,169.309
estimates,912,2007,168.012
estimates,912,2008,167.157
estimates,912,2009,166.551
estimates,912,2010,165.859
estimates,912,2011,164.705
estimates,912,2012,162.841
estimates,912,2013,160.134
estimates,912,2014,156.569
estimates,912,2015,152.256
medium_variant,912,2015,152.256
medium_variant,912,2016,147.43
medium_variant,912,2017,142.455
medium_variant,912,2018,137.646
medium_variant,912,2019,133.167
medium_variant,912,2020,129.122
medium_variant,912,2021,125.524
medium_variant,912,2022,122.256
medium_variant,912,2023,119.223
medium_variant,912,2024,116.414
medium_variant,912,2025,113.82
medium_variant,912,2026,111.439
medium_variant,912,2027,109.254
medium_variant,912,2028,107.243
medium_variant,912,2029,105.379
medium_variant,912,2030,103.637
medium_variant,912,2031,102
medium_variant,912,2032,100.451
medium_variant,912,2033,98.969
medium_variant,912,2034,97.53
medium_variant,912,2035,96.114
medium_variant,912,2036,94.709
medium_variant,912,2037,93.316
medium_variant,912,2038,91.932
medium_variant,912,2039,90.548
medium_variant,912,2040,89.157
medium_variant,912,2041,87.756
medium_variant,912,2042,86.348
medium_variant,912,2043,84.939
medium_variant,912,2044,83.531
medium_variant,912,2045,82.126
medium_variant,912,2046,80.723
medium_variant,912,2047,79.329
medium_variant,912,2048,77.952
medium_variant,912,2049,76.602
medium_variant,912,2050,75.29
medium_variant,912,2051,74.031
medium_variant,912,2052,72.831
medium_variant,912,2053,71.692
medium_variant,912,2054,70.617
medium_variant,912,2055,69.6
medium_variant,912,2056,68.636
medium_variant,912,2057,67.712
medium_variant,912,2058,66.819
medium_variant,912,2059,65.952
medium_variant,912,2060,65.109
medium_variant,912,2061,64.293
medium_variant,912,2062,63.509
medium_variant,912,2063,62.757
medium_variant,912,2064,62.037
medium_variant,912,2065,61.345
medium_variant,912,2066,60.68
medium_variant,912,2067,60.039
medium_variant,912,2068,59.415
medium_variant,912,2069,58.803
medium_variant,912,2070,58.197
medium_variant,912,2071,57.592
medium_variant,912,2072,56.985
medium_variant,912,2073,56.375
medium_variant,912,2074,55.76
medium_variant,912,2075,55.138
medium_variant,912,2076,54.507
medium_variant,912,2077,53.872
medium_variant,912,2078,53.237
medium_variant,912,2079,52.604
medium_variant,912,2080,51.979
medium_variant,912,2081,51.365
medium_variant,912,2082,50.766
medium_variant,912,2083,50.184
medium_variant,912,2084,49.62
medium_variant,912,2085,49.073
medium_variant,912,2086,48.537
medium_variant,912,2087,48.011
medium_variant,912,2088,47.494
medium_variant,912,2089,46.993
medium_variant,912,2090,46.514
medium_variant,912,2091,46.065
medium_variant,912,2092,45.654
medium_variant,912,2093,45.288
medium_variant,912,2094,44.973
medium_variant,912,2095,44.711
medium_variant,912,2096,44.504
medium_variant,912,2097,44.354
medium_variant,912,2098,44.261
medium_variant,912,2099,44.224
