variant,region,year,infantmortality
estimates,1500,1950,1212.623
estimates,1500,1951,1215.182
estimates,1500,1952,1220.25
estimates,1500,1953,1225.218
estimates,1500,1954,1230.085
estimates,1500,1955,1234.858
estimates,1500,1956,1239.56
estimates,1500,1957,1244.227
estimates,1500,1958,1248.93
estimates,1500,1959,1253.786
estimates,1500,1960,1258.933
estimates,1500,1961,1264.523
estimates,1500,1962,1270.711
estimates,1500,1963,1277.613
estimates,1500,1964,1285.284
estimates,1500,1965,1293.729
estimates,1500,1966,1302.896
estimates,1500,1967,1312.637
estimates,1500,1968,1322.815
estimates,1500,1969,1333.356
estimates,1500,1970,1344.139
estimates,1500,1971,1355.053
estimates,1500,1972,1366.103
estimates,1500,1973,1377.351
estimates,1500,1974,1388.883
estimates,1500,1975,1400.991
estimates,1500,1976,1414.042
estimates,1500,1977,1428.199
estimates,1500,1978,1443.435
estimates,1500,1979,1459.553
estimates,1500,1980,1475.916
estimates,1500,1981,1491.696
estimates,1500,1982,1506.397
estimates,1500,1983,1519.9
estimates,1500,1984,1532.469
estimates,1500,1985,1545.403
estimates,1500,1986,1560.468
estimates,1500,1987,1578.639
estimates,1500,1988,1599.991
estimates,1500,1989,1623.693
estimates,1500,1990,1647.95
estimates,1500,1991,1670.39
estimates,1500,1992,1688.628
estimates,1500,1993,1700.846
estimates,1500,1994,1706.193
estimates,1500,1995,1704.4
estimates,1500,1996,1696.001
estimates,1500,1997,1682.756
estimates,1500,1998,1666.302
estimates,1500,1999,1647.494
estimates,1500,2000,1626.942
estimates,1500,2001,1604.948
estimates,1500,2002,1581.579
estimates,1500,2003,1557.082
estimates,1500,2004,1531.984
estimates,1500,2005,1506.746
estimates,1500,2006,1481.678
estimates,1500,2007,1456.904
estimates,1500,2008,1432.588
estimates,1500,2009,1408.994
estimates,1500,2010,1386.347
estimates,1500,2011,1364.76
estimates,1500,2012,1344.13
estimates,1500,2013,1324.346
estimates,1500,2014,1305.371
estimates,1500,2015,1287.135
medium_variant,1500,2015,1287.135
medium_variant,1500,2016,1269.542
medium_variant,1500,2017,1252.457
medium_variant,1500,2018,1235.757
medium_variant,1500,2019,1219.358
medium_variant,1500,2020,1203.211
medium_variant,1500,2021,1187.309
medium_variant,1500,2022,1171.686
medium_variant,1500,2023,1156.357
medium_variant,1500,2024,1141.294
medium_variant,1500,2025,1126.477
medium_variant,1500,2026,1111.891
medium_variant,1500,2027,1097.52
medium_variant,1500,2028,1083.335
medium_variant,1500,2029,1069.304
medium_variant,1500,2030,1055.389
medium_variant,1500,2031,1041.555
medium_variant,1500,2032,1027.794
medium_variant,1500,2033,1014.099
medium_variant,1500,2034,1000.471
medium_variant,1500,2035,986.92
medium_variant,1500,2036,973.47
medium_variant,1500,2037,960.152
medium_variant,1500,2038,946.989
medium_variant,1500,2039,933.99
medium_variant,1500,2040,921.16
medium_variant,1500,2041,908.501
medium_variant,1500,2042,895.993
medium_variant,1500,2043,883.614
medium_variant,1500,2044,871.348
medium_variant,1500,2045,859.16
medium_variant,1500,2046,847.016
medium_variant,1500,2047,834.903
medium_variant,1500,2048,822.826
medium_variant,1500,2049,810.798
medium_variant,1500,2050,798.84
medium_variant,1500,2051,786.983
medium_variant,1500,2052,775.272
medium_variant,1500,2053,763.755
medium_variant,1500,2054,752.472
medium_variant,1500,2055,741.468
medium_variant,1500,2056,730.781
medium_variant,1500,2057,720.409
medium_variant,1500,2058,710.34
medium_variant,1500,2059,700.556
medium_variant,1500,2060,691.029
medium_variant,1500,2061,681.715
medium_variant,1500,2062,672.568
medium_variant,1500,2063,663.546
medium_variant,1500,2064,654.626
medium_variant,1500,2065,645.795
medium_variant,1500,2066,637.057
medium_variant,1500,2067,628.437
medium_variant,1500,2068,619.952
medium_variant,1500,2069,611.604
medium_variant,1500,2070,603.398
medium_variant,1500,2071,595.339
medium_variant,1500,2072,587.423
medium_variant,1500,2073,579.641
medium_variant,1500,2074,571.982
medium_variant,1500,2075,564.436
medium_variant,1500,2076,556.989
medium_variant,1500,2077,549.631
medium_variant,1500,2078,542.348
medium_variant,1500,2079,535.131
medium_variant,1500,2080,527.971
medium_variant,1500,2081,520.866
medium_variant,1500,2082,513.82
medium_variant,1500,2083,506.836
medium_variant,1500,2084,499.915
medium_variant,1500,2085,493.058
medium_variant,1500,2086,486.269
medium_variant,1500,2087,479.549
medium_variant,1500,2088,472.901
medium_variant,1500,2089,466.326
medium_variant,1500,2090,459.823
medium_variant,1500,2091,453.393
medium_variant,1500,2092,447.034
medium_variant,1500,2093,440.744
medium_variant,1500,2094,434.522
medium_variant,1500,2095,428.369
medium_variant,1500,2096,422.283
medium_variant,1500,2097,416.264
medium_variant,1500,2098,410.313
medium_variant,1500,2099,404.428
