variant,region,year,infantmortality
estimates,928,1950,13.487
estimates,928,1951,13.485
estimates,928,1952,13.483
estimates,928,1953,13.486
estimates,928,1954,13.493
estimates,928,1955,13.505
estimates,928,1956,13.52
estimates,928,1957,13.536
estimates,928,1958,13.551
estimates,928,1959,13.558
estimates,928,1960,13.553
estimates,928,1961,13.53
estimates,928,1962,13.483
estimates,928,1963,13.412
estimates,928,1964,13.319
estimates,928,1965,13.213
estimates,928,1966,13.105
estimates,928,1967,13.007
estimates,928,1968,12.925
estimates,928,1969,12.864
estimates,928,1970,12.825
estimates,928,1971,12.809
estimates,928,1972,12.807
estimates,928,1973,12.807
estimates,928,1974,12.8
estimates,928,1975,12.769
estimates,928,1976,12.696
estimates,928,1977,12.575
estimates,928,1978,12.408
estimates,928,1979,12.205
estimates,928,1980,11.987
estimates,928,1981,11.782
estimates,928,1982,11.616
estimates,928,1983,11.504
estimates,928,1984,11.452
estimates,928,1985,11.451
estimates,928,1986,11.484
estimates,928,1987,11.525
estimates,928,1988,11.557
estimates,928,1989,11.576
estimates,928,1990,11.586
estimates,928,1991,11.603
estimates,928,1992,11.64
estimates,928,1993,11.707
estimates,928,1994,11.802
estimates,928,1995,11.917
estimates,928,1996,12.04
estimates,928,1997,12.155
estimates,928,1998,12.25
estimates,928,1999,12.318
estimates,928,2000,12.356
estimates,928,2001,12.365
estimates,928,2002,12.352
estimates,928,2003,12.324
estimates,928,2004,12.283
estimates,928,2005,12.233
estimates,928,2006,12.176
estimates,928,2007,12.111
estimates,928,2008,12.04
estimates,928,2009,11.963
estimates,928,2010,11.881
estimates,928,2011,11.791
estimates,928,2012,11.692
estimates,928,2013,11.584
estimates,928,2014,11.469
estimates,928,2015,11.349
medium_variant,928,2015,11.349
medium_variant,928,2016,11.227
medium_variant,928,2017,11.106
medium_variant,928,2018,10.988
medium_variant,928,2019,10.874
medium_variant,928,2020,10.767
medium_variant,928,2021,10.664
medium_variant,928,2022,10.565
medium_variant,928,2023,10.468
medium_variant,928,2024,10.371
medium_variant,928,2025,10.273
medium_variant,928,2026,10.172
medium_variant,928,2027,10.067
medium_variant,928,2028,9.957
medium_variant,928,2029,9.842
medium_variant,928,2030,9.724
medium_variant,928,2031,9.603
medium_variant,928,2032,9.481
medium_variant,928,2033,9.36
medium_variant,928,2034,9.239
medium_variant,928,2035,9.12
medium_variant,928,2036,9
medium_variant,928,2037,8.88
medium_variant,928,2038,8.758
medium_variant,928,2039,8.635
medium_variant,928,2040,8.511
medium_variant,928,2041,8.387
medium_variant,928,2042,8.262
medium_variant,928,2043,8.139
medium_variant,928,2044,8.018
medium_variant,928,2045,7.898
medium_variant,928,2046,7.781
medium_variant,928,2047,7.666
medium_variant,928,2048,7.553
medium_variant,928,2049,7.442
medium_variant,928,2050,7.334
medium_variant,928,2051,7.227
medium_variant,928,2052,7.122
medium_variant,928,2053,7.018
medium_variant,928,2054,6.914
medium_variant,928,2055,6.811
medium_variant,928,2056,6.707
medium_variant,928,2057,6.601
medium_variant,928,2058,6.494
medium_variant,928,2059,6.387
medium_variant,928,2060,6.278
medium_variant,928,2061,6.169
medium_variant,928,2062,6.061
medium_variant,928,2063,5.954
medium_variant,928,2064,5.849
medium_variant,928,2065,5.745
medium_variant,928,2066,5.643
medium_variant,928,2067,5.541
medium_variant,928,2068,5.441
medium_variant,928,2069,5.341
medium_variant,928,2070,5.241
medium_variant,928,2071,5.141
medium_variant,928,2072,5.04
medium_variant,928,2073,4.94
medium_variant,928,2074,4.84
medium_variant,928,2075,4.743
medium_variant,928,2076,4.648
medium_variant,928,2077,4.556
medium_variant,928,2078,4.469
medium_variant,928,2079,4.386
medium_variant,928,2080,4.307
medium_variant,928,2081,4.23
medium_variant,928,2082,4.156
medium_variant,928,2083,4.083
medium_variant,928,2084,4.01
medium_variant,928,2085,3.938
medium_variant,928,2086,3.866
medium_variant,928,2087,3.794
medium_variant,928,2088,3.723
medium_variant,928,2089,3.653
medium_variant,928,2090,3.583
medium_variant,928,2091,3.515
medium_variant,928,2092,3.447
medium_variant,928,2093,3.379
medium_variant,928,2094,3.312
medium_variant,928,2095,3.246
medium_variant,928,2096,3.181
medium_variant,928,2097,3.116
medium_variant,928,2098,3.051
medium_variant,928,2099,2.987
