variant,region,year,infantmortality
estimates,921,1950,4595.776
estimates,921,1951,4582.897
estimates,921,1952,4558.312
estimates,921,1953,4536.074
estimates,921,1954,4516.182
estimates,921,1955,4498.596
estimates,921,1956,4483.188
estimates,921,1957,4469.826
estimates,921,1958,4458.235
estimates,921,1959,4447.905
estimates,921,1960,4438.307
estimates,921,1961,4428.977
estimates,921,1962,4419.608
estimates,921,1963,4410.304
estimates,921,1964,4401.658
estimates,921,1965,4396.224
estimates,921,1966,4397.269
estimates,921,1967,4405.961
estimates,921,1968,4421.591
estimates,921,1969,4441.839
estimates,921,1970,4461.533
estimates,921,1971,4474.209
estimates,921,1972,4474.947
estimates,921,1973,4460.978
estimates,921,1974,4432.126
estimates,921,1975,4391.334
estimates,921,1976,4343.933
estimates,921,1977,4296.213
estimates,921,1978,4252.612
estimates,921,1979,4214.29
estimates,921,1980,4180.467
estimates,921,1981,4148.441
estimates,921,1982,4113.653
estimates,921,1983,4072.432
estimates,921,1984,4023.356
estimates,921,1985,3965.435
estimates,921,1986,3898.598
estimates,921,1987,3824.616
estimates,921,1988,3745.359
estimates,921,1989,3661.96
estimates,921,1990,3575.746
estimates,921,1991,3487.962
estimates,921,1992,3399.459
estimates,921,1993,3310.955
estimates,921,1994,3223.038
estimates,921,1995,3135.653
estimates,921,1996,3048.207
estimates,921,1997,2959.939
estimates,921,1998,2870.531
estimates,921,1999,2780.337
estimates,921,2000,2690.133
estimates,921,2001,2600.909
estimates,921,2002,2513.546
estimates,921,2003,2428.642
estimates,921,2004,2346.393
estimates,921,2005,2266.293
estimates,921,2006,2187.375
estimates,921,2007,2108.819
estimates,921,2008,2030.343
estimates,921,2009,1952.348
estimates,921,2010,1875.911
estimates,921,2011,1802.485
estimates,921,2012,1733.335
estimates,921,2013,1669.257
estimates,921,2014,1610.394
estimates,921,2015,1556.394
medium_variant,921,2015,1556.394
medium_variant,921,2016,1506.413
medium_variant,921,2017,1459.099
medium_variant,921,2018,1413.305
medium_variant,921,2019,1368.467
medium_variant,921,2020,1324.292
medium_variant,921,2021,1280.823
medium_variant,921,2022,1238.504
medium_variant,921,2023,1197.658
medium_variant,921,2024,1158.275
medium_variant,921,2025,1120.325
medium_variant,921,2026,1083.754
medium_variant,921,2027,1048.486
medium_variant,921,2028,1014.451
medium_variant,921,2029,981.605
medium_variant,921,2030,949.928
medium_variant,921,2031,919.424
medium_variant,921,2032,890.112
medium_variant,921,2033,861.993
medium_variant,921,2034,835.042
medium_variant,921,2035,809.273
medium_variant,921,2036,784.712
medium_variant,921,2037,761.33
medium_variant,921,2038,739.054
medium_variant,921,2039,717.784
medium_variant,921,2040,697.413
medium_variant,921,2041,677.84
medium_variant,921,2042,658.961
medium_variant,921,2043,640.662
medium_variant,921,2044,622.836
medium_variant,921,2045,605.388
medium_variant,921,2046,588.262
medium_variant,921,2047,571.478
medium_variant,921,2048,555.057
medium_variant,921,2049,538.994
medium_variant,921,2050,523.313
medium_variant,921,2051,508.059
medium_variant,921,2052,493.28
medium_variant,921,2053,479.006
medium_variant,921,2054,465.239
medium_variant,921,2055,451.968
medium_variant,921,2056,439.171
medium_variant,921,2057,426.803
medium_variant,921,2058,414.822
medium_variant,921,2059,403.203
medium_variant,921,2060,391.92
medium_variant,921,2061,380.957
medium_variant,921,2062,370.32
medium_variant,921,2063,360.015
medium_variant,921,2064,350.047
medium_variant,921,2065,340.446
medium_variant,921,2066,331.253
medium_variant,921,2067,322.484
medium_variant,921,2068,314.131
medium_variant,921,2069,306.163
medium_variant,921,2070,298.533
medium_variant,921,2071,291.178
medium_variant,921,2072,284.036
medium_variant,921,2073,277.05
medium_variant,921,2074,270.185
medium_variant,921,2075,263.421
medium_variant,921,2076,256.761
medium_variant,921,2077,250.238
medium_variant,921,2078,243.88
medium_variant,921,2079,237.689
medium_variant,921,2080,231.669
medium_variant,921,2081,225.822
medium_variant,921,2082,220.146
medium_variant,921,2083,214.637
medium_variant,921,2084,209.297
medium_variant,921,2085,204.127
medium_variant,921,2086,199.13
medium_variant,921,2087,194.304
medium_variant,921,2088,189.644
medium_variant,921,2089,185.141
medium_variant,921,2090,180.783
medium_variant,921,2091,176.56
medium_variant,921,2092,172.462
medium_variant,921,2093,168.481
medium_variant,921,2094,164.611
medium_variant,921,2095,160.847
medium_variant,921,2096,157.188
medium_variant,921,2097,153.631
medium_variant,921,2098,150.178
medium_variant,921,2099,146.827
