variant,region,year,infantmortality
estimates,941,1950,2012.989
estimates,941,1951,2010.319
estimates,941,1952,2006.005
estimates,941,1953,2003.74
estimates,941,1954,2003.526
estimates,941,1955,2005.316
estimates,941,1956,2008.971
estimates,941,1957,2014.354
estimates,941,1958,2021.175
estimates,941,1959,2028.889
estimates,941,1960,2036.941
estimates,941,1961,2044.857
estimates,941,1962,2052.351
estimates,941,1963,2059.603
estimates,941,1964,2067.338
estimates,941,1965,2077.741
estimates,941,1966,2093.55
estimates,941,1967,2116.134
estimates,941,1968,2145.552
estimates,941,1969,2180.63
estimates,941,1970,2218.478
estimates,941,1971,2255.232
estimates,941,1972,2287.307
estimates,941,1973,2312.248
estimates,941,1974,2329.27
estimates,941,1975,2339.112
estimates,941,1976,2343.922
estimates,941,1977,2346.985
estimates,941,1978,2350.805
estimates,941,1979,2356.174
estimates,941,1980,2362.823
estimates,941,1981,2369.574
estimates,941,1982,2374.825
estimates,941,1983,2377.647
estimates,941,1984,2378.241
estimates,941,1985,2377.996
estimates,941,1986,2378.905
estimates,941,1987,2382.294
estimates,941,1988,2388.51
estimates,941,1989,2396.824
estimates,941,1990,2405.412
estimates,941,1991,2411.772
estimates,941,1992,2413.36
estimates,941,1993,2408.294
estimates,941,1994,2395.788
estimates,941,1995,2375.75
estimates,941,1996,2348.943
estimates,941,1997,2317.311
estimates,941,1998,2282.598
estimates,941,1999,2245.659
estimates,941,2000,2206.875
estimates,941,2001,2166.196
estimates,941,2002,2123.471
estimates,941,2003,2078.928
estimates,941,2004,2033.287
estimates,941,2005,1987.333
estimates,941,2006,1941.799
estimates,941,2007,1897.311
estimates,941,2008,1854.49
estimates,941,2009,1813.908
estimates,941,2010,1776.071
estimates,941,2011,1741.235
estimates,941,2012,1709.1
estimates,941,2013,1679.308
estimates,941,2014,1651.66
estimates,941,2015,1625.871
medium_variant,941,2015,1625.871
medium_variant,941,2016,1601.606
medium_variant,941,2017,1578.477
medium_variant,941,2018,1556.119
medium_variant,941,2019,1534.261
medium_variant,941,2020,1512.738
medium_variant,941,2021,1491.526
medium_variant,941,2022,1470.755
medium_variant,941,2023,1450.501
medium_variant,941,2024,1430.711
medium_variant,941,2025,1411.34
medium_variant,941,2026,1392.361
medium_variant,941,2027,1373.745
medium_variant,941,2028,1355.452
medium_variant,941,2029,1337.428
medium_variant,941,2030,1319.614
medium_variant,941,2031,1301.963
medium_variant,941,2032,1284.462
medium_variant,941,2033,1267.108
medium_variant,941,2034,1249.894
medium_variant,941,2035,1232.835
medium_variant,941,2036,1215.961
medium_variant,941,2037,1199.314
medium_variant,941,2038,1182.926
medium_variant,941,2039,1166.805
medium_variant,941,2040,1150.96
medium_variant,941,2041,1135.391
medium_variant,941,2042,1120.073
medium_variant,941,2043,1104.976
medium_variant,941,2044,1090.075
medium_variant,941,2045,1075.335
medium_variant,941,2046,1060.715
medium_variant,941,2047,1046.201
medium_variant,941,2048,1031.788
medium_variant,941,2049,1017.485
medium_variant,941,2050,1003.307
medium_variant,941,2051,989.281
medium_variant,941,2052,975.451
medium_variant,941,2053,961.86
medium_variant,941,2054,948.538
medium_variant,941,2055,935.523
medium_variant,941,2056,922.846
medium_variant,941,2057,910.5
medium_variant,941,2058,898.471
medium_variant,941,2059,886.74
medium_variant,941,2060,875.279
medium_variant,941,2061,864.05
medium_variant,941,2062,853.013
medium_variant,941,2063,842.128
medium_variant,941,2064,831.372
medium_variant,941,2065,820.73
medium_variant,941,2066,810.203
medium_variant,941,2067,799.809
medium_variant,941,2068,789.56
medium_variant,941,2069,779.458
medium_variant,941,2070,769.507
medium_variant,941,2071,759.714
medium_variant,941,2072,750.075
medium_variant,941,2073,740.585
medium_variant,941,2074,731.231
medium_variant,941,2075,721.998
medium_variant,941,2076,712.87
medium_variant,941,2077,703.832
medium_variant,941,2078,694.872
medium_variant,941,2079,685.978
medium_variant,941,2080,677.148
medium_variant,941,2081,668.383
medium_variant,941,2082,659.692
medium_variant,941,2083,651.082
medium_variant,941,2084,642.552
medium_variant,941,2085,634.1
medium_variant,941,2086,625.724
medium_variant,941,2087,617.421
medium_variant,941,2088,609.188
medium_variant,941,2089,601.022
medium_variant,941,2090,592.923
medium_variant,941,2091,584.889
medium_variant,941,2092,576.92
medium_variant,941,2093,569.017
medium_variant,941,2094,561.179
medium_variant,941,2095,553.406
medium_variant,941,2096,545.699
medium_variant,941,2097,538.057
medium_variant,941,2098,530.482
medium_variant,941,2099,522.971
