variant,region,year,infantmortality
estimates,924,1950,48.664
estimates,924,1951,47.292
estimates,924,1952,44.709
estimates,924,1953,42.449
estimates,924,1954,40.511
estimates,924,1955,38.892
estimates,924,1956,37.577
estimates,924,1957,36.543
estimates,924,1958,35.748
estimates,924,1959,35.118
estimates,924,1960,34.568
estimates,924,1961,34.005
estimates,924,1962,33.335
estimates,924,1963,32.486
estimates,924,1964,31.43
estimates,924,1965,30.17
estimates,924,1966,28.75
estimates,924,1967,27.262
estimates,924,1968,25.787
estimates,924,1969,24.365
estimates,924,1970,23.019
estimates,924,1971,21.755
estimates,924,1972,20.558
estimates,924,1973,19.417
estimates,924,1974,18.34
estimates,924,1975,17.335
estimates,924,1976,16.408
estimates,924,1977,15.56
estimates,924,1978,14.792
estimates,924,1979,14.106
estimates,924,1980,13.513
estimates,924,1981,13.026
estimates,924,1982,12.639
estimates,924,1983,12.337
estimates,924,1984,12.095
estimates,924,1985,11.879
estimates,924,1986,11.649
estimates,924,1987,11.375
estimates,924,1988,11.039
estimates,924,1989,10.631
estimates,924,1990,10.157
estimates,924,1991,9.63
estimates,924,1992,9.087
estimates,924,1993,8.555
estimates,924,1994,8.053
estimates,924,1995,7.591
estimates,924,1996,7.175
estimates,924,1997,6.8
estimates,924,1998,6.462
estimates,924,1999,6.166
estimates,924,2000,5.917
estimates,924,2001,5.724
estimates,924,2002,5.585
estimates,924,2003,5.491
estimates,924,2004,5.433
estimates,924,2005,5.396
estimates,924,2006,5.362
estimates,924,2007,5.317
estimates,924,2008,5.251
estimates,924,2009,5.155
estimates,924,2010,5.029
estimates,924,2011,4.877
estimates,924,2012,4.711
estimates,924,2013,4.543
estimates,924,2014,4.376
estimates,924,2015,4.217
medium_variant,924,2015,4.217
medium_variant,924,2016,4.068
medium_variant,924,2017,3.929
medium_variant,924,2018,3.798
medium_variant,924,2019,3.676
medium_variant,924,2020,3.563
medium_variant,924,2021,3.455
medium_variant,924,2022,3.351
medium_variant,924,2023,3.248
medium_variant,924,2024,3.146
medium_variant,924,2025,3.045
medium_variant,924,2026,2.946
medium_variant,924,2027,2.851
medium_variant,924,2028,2.761
medium_variant,924,2029,2.676
medium_variant,924,2030,2.598
medium_variant,924,2031,2.527
medium_variant,924,2032,2.463
medium_variant,924,2033,2.405
medium_variant,924,2034,2.353
medium_variant,924,2035,2.306
medium_variant,924,2036,2.263
medium_variant,924,2037,2.225
medium_variant,924,2038,2.189
medium_variant,924,2039,2.155
medium_variant,924,2040,2.123
medium_variant,924,2041,2.091
medium_variant,924,2042,2.059
medium_variant,924,2043,2.028
medium_variant,924,2044,1.997
medium_variant,924,2045,1.966
medium_variant,924,2046,1.933
medium_variant,924,2047,1.9
medium_variant,924,2048,1.865
medium_variant,924,2049,1.83
medium_variant,924,2050,1.795
medium_variant,924,2051,1.759
medium_variant,924,2052,1.723
medium_variant,924,2053,1.688
medium_variant,924,2054,1.653
medium_variant,924,2055,1.62
medium_variant,924,2056,1.587
medium_variant,924,2057,1.554
medium_variant,924,2058,1.523
medium_variant,924,2059,1.492
medium_variant,924,2060,1.462
medium_variant,924,2061,1.434
medium_variant,924,2062,1.406
medium_variant,924,2063,1.38
medium_variant,924,2064,1.354
medium_variant,924,2065,1.33
medium_variant,924,2066,1.307
medium_variant,924,2067,1.284
medium_variant,924,2068,1.262
medium_variant,924,2069,1.241
medium_variant,924,2070,1.22
medium_variant,924,2071,1.2
medium_variant,924,2072,1.18
medium_variant,924,2073,1.161
medium_variant,924,2074,1.143
medium_variant,924,2075,1.125
medium_variant,924,2076,1.106
medium_variant,924,2077,1.088
medium_variant,924,2078,1.068
medium_variant,924,2079,1.049
medium_variant,924,2080,1.029
medium_variant,924,2081,1.009
medium_variant,924,2082,0.988
medium_variant,924,2083,0.968
medium_variant,924,2084,0.949
medium_variant,924,2085,0.929
medium_variant,924,2086,0.91
medium_variant,924,2087,0.891
medium_variant,924,2088,0.871
medium_variant,924,2089,0.852
medium_variant,924,2090,0.833
medium_variant,924,2091,0.815
medium_variant,924,2092,0.797
medium_variant,924,2093,0.78
medium_variant,924,2094,0.763
medium_variant,924,2095,0.747
medium_variant,924,2096,0.732
medium_variant,924,2097,0.718
medium_variant,924,2098,0.705
medium_variant,924,2099,0.693
