variant,region,year,infantmortality
estimates,906,1950,3794.857
estimates,906,1951,3674.953
estimates,906,1952,3464.603
estimates,906,1953,3313.167
estimates,906,1954,3220.646
estimates,906,1955,3186.036
estimates,906,1956,3205.719
estimates,906,1957,3274.031
estimates,906,1958,3380.47
estimates,906,1959,3507.08
estimates,906,1960,3632.642
estimates,906,1961,3734.677
estimates,906,1962,3790.627
estimates,906,1963,3784.48
estimates,906,1964,3710.828
estimates,906,1965,3573.149
estimates,906,1966,3384.528
estimates,906,1967,3169.515
estimates,906,1968,2949.421
estimates,906,1969,2734.757
estimates,906,1970,2530.605
estimates,906,1971,2336.094
estimates,906,1972,2145.649
estimates,906,1973,1957.035
estimates,906,1974,1774.227
estimates,906,1975,1602.83
estimates,906,1976,1448.722
estimates,906,1977,1316.126
estimates,906,1978,1208.066
estimates,906,1979,1126.219
estimates,906,1980,1073.164
estimates,906,1981,1050.285
estimates,906,1982,1052.792
estimates,906,1983,1073.664
estimates,906,1984,1106.006
estimates,906,1985,1140.282
estimates,906,1986,1166.742
estimates,906,1987,1179.016
estimates,906,1988,1172.831
estimates,906,1989,1145.988
estimates,906,1990,1099.091
estimates,906,1991,1035.975
estimates,906,1992,964.68
estimates,906,1993,892.34
estimates,906,1994,822.592
estimates,906,1995,758.192
estimates,906,1996,700.298
estimates,906,1997,647.609
estimates,906,1998,599.065
estimates,906,1999,554.886
estimates,906,2000,514.963
estimates,906,2001,478.831
estimates,906,2002,445.626
estimates,906,2003,414.616
estimates,906,2004,385.469
estimates,906,2005,358.02
estimates,906,2006,332.304
estimates,906,2007,308.554
estimates,906,2008,286.912
estimates,906,2009,267.321
estimates,906,2010,249.824
estimates,906,2011,234.493
estimates,906,2012,221.225
estimates,906,2013,209.796
estimates,906,2014,199.907
estimates,906,2015,191.188
medium_variant,906,2015,191.188
medium_variant,906,2016,183.27
medium_variant,906,2017,175.858
medium_variant,906,2018,168.696
medium_variant,906,2019,161.587
medium_variant,906,2020,154.446
medium_variant,906,2021,147.325
medium_variant,906,2022,140.442
medium_variant,906,2023,133.969
medium_variant,906,2024,127.938
medium_variant,906,2025,122.381
medium_variant,906,2026,117.311
medium_variant,906,2027,112.689
medium_variant,906,2028,108.47
medium_variant,906,2029,104.619
medium_variant,906,2030,101.102
medium_variant,906,2031,97.893
medium_variant,906,2032,94.951
medium_variant,906,2033,92.231
medium_variant,906,2034,89.684
medium_variant,906,2035,87.268
medium_variant,906,2036,84.957
medium_variant,906,2037,82.743
medium_variant,906,2038,80.613
medium_variant,906,2039,78.545
medium_variant,906,2040,76.525
medium_variant,906,2041,74.551
medium_variant,906,2042,72.63
medium_variant,906,2043,70.769
medium_variant,906,2044,68.961
medium_variant,906,2045,67.203
medium_variant,906,2046,65.491
medium_variant,906,2047,63.824
medium_variant,906,2048,62.198
medium_variant,906,2049,60.609
medium_variant,906,2050,59.052
medium_variant,906,2051,57.519
medium_variant,906,2052,56.01
medium_variant,906,2053,54.528
medium_variant,906,2054,53.078
medium_variant,906,2055,51.667
medium_variant,906,2056,50.305
medium_variant,906,2057,49
medium_variant,906,2058,47.761
medium_variant,906,2059,46.591
medium_variant,906,2060,45.49
medium_variant,906,2061,44.455
medium_variant,906,2062,43.481
medium_variant,906,2063,42.559
medium_variant,906,2064,41.687
medium_variant,906,2065,40.864
medium_variant,906,2066,40.093
medium_variant,906,2067,39.372
medium_variant,906,2068,38.699
medium_variant,906,2069,38.064
medium_variant,906,2070,37.46
medium_variant,906,2071,36.877
medium_variant,906,2072,36.308
medium_variant,906,2073,35.743
medium_variant,906,2074,35.176
medium_variant,906,2075,34.602
medium_variant,906,2076,34.019
medium_variant,906,2077,33.432
medium_variant,906,2078,32.842
medium_variant,906,2079,32.252
medium_variant,906,2080,31.663
medium_variant,906,2081,31.076
medium_variant,906,2082,30.495
medium_variant,906,2083,29.92
medium_variant,906,2084,29.356
medium_variant,906,2085,28.803
medium_variant,906,2086,28.262
medium_variant,906,2087,27.733
medium_variant,906,2088,27.217
medium_variant,906,2089,26.715
medium_variant,906,2090,26.227
medium_variant,906,2091,25.754
medium_variant,906,2092,25.298
medium_variant,906,2093,24.857
medium_variant,906,2094,24.432
medium_variant,906,2095,24.024
medium_variant,906,2096,23.632
medium_variant,906,2097,23.256
medium_variant,906,2098,22.897
medium_variant,906,2099,22.554
