variant,region,year,infantmortality
estimates,1502,1950,5729.121
estimates,1502,1951,5590.495
estimates,1502,1952,5344.064
estimates,1502,1953,5159.273
estimates,1502,1954,5036.122
estimates,1502,1955,4973.591
estimates,1502,1956,4967.999
estimates,1502,1957,5013.56
estimates,1502,1958,5099.554
estimates,1502,1959,5207.671
estimates,1502,1960,5316.242
estimates,1502,1961,5402.289
estimates,1502,1962,5442.697
estimates,1502,1963,5420.963
estimates,1502,1964,5331.333
estimates,1502,1965,5177.198
estimates,1502,1966,4971.8
estimates,1502,1967,4739.98
estimates,1502,1968,4503.177
estimates,1502,1969,4271.748
estimates,1502,1970,4050.651
estimates,1502,1971,3838.884
estimates,1502,1972,3630.579
estimates,1502,1973,3423.122
estimates,1502,1974,3220.109
estimates,1502,1975,3026.751
estimates,1502,1976,2848.602
estimates,1502,1977,2689.73
estimates,1502,1978,2553.03
estimates,1502,1979,2440.033
estimates,1502,1980,2353.066
estimates,1502,1981,2293.314
estimates,1502,1982,2256.208
estimates,1502,1983,2235.131
estimates,1502,1984,2223.629
estimates,1502,1985,2212.536
estimates,1502,1986,2192.431
estimates,1502,1987,2157.486
estimates,1502,1988,2104.123
estimates,1502,1989,2030.877
estimates,1502,1990,1939.086
estimates,1502,1991,1833.159
estimates,1502,1992,1721.358
estimates,1502,1993,1611.017
estimates,1502,1994,1506.021
estimates,1502,1995,1409.296
estimates,1502,1996,1321.987
estimates,1502,1997,1242.424
estimates,1502,1998,1169.152
estimates,1502,1999,1102.148
estimates,1502,2000,1041.048
estimates,1502,2001,985.166
estimates,1502,2002,933.476
estimates,1502,2003,885.082
estimates,1502,2004,839.49
estimates,1502,2005,796.531
estimates,1502,2006,756.353
estimates,1502,2007,719.273
estimates,1502,2008,685.388
estimates,1502,2009,654.439
estimates,1502,2010,626.149
estimates,1502,2011,600.232
estimates,1502,2012,576.321
estimates,1502,2013,554.007
estimates,1502,2014,532.915
estimates,1502,2015,512.721
medium_variant,1502,2015,512.721
medium_variant,1502,2016,493.227
medium_variant,1502,2017,474.432
medium_variant,1502,2018,456.323
medium_variant,1502,2019,438.802
medium_variant,1502,2020,421.824
medium_variant,1502,2021,405.414
medium_variant,1502,2022,389.686
medium_variant,1502,2023,374.736
medium_variant,1502,2024,360.591
medium_variant,1502,2025,347.295
medium_variant,1502,2026,334.892
medium_variant,1502,2027,323.371
medium_variant,1502,2028,312.695
medium_variant,1502,2029,302.819
medium_variant,1502,2030,293.701
medium_variant,1502,2031,285.3
medium_variant,1502,2032,277.538
medium_variant,1502,2033,270.319
medium_variant,1502,2034,263.547
medium_variant,1502,2035,257.14
medium_variant,1502,2036,251.043
medium_variant,1502,2037,245.225
medium_variant,1502,2038,239.643
medium_variant,1502,2039,234.234
medium_variant,1502,2040,228.952
medium_variant,1502,2041,223.776
medium_variant,1502,2042,218.71
medium_variant,1502,2043,213.755
medium_variant,1502,2044,208.885
medium_variant,1502,2045,204.082
medium_variant,1502,2046,199.333
medium_variant,1502,2047,194.64
medium_variant,1502,2048,190.008
medium_variant,1502,2049,185.439
medium_variant,1502,2050,180.931
medium_variant,1502,2051,176.487
medium_variant,1502,2052,172.12
medium_variant,1502,2053,167.846
medium_variant,1502,2054,163.678
medium_variant,1502,2055,159.635
medium_variant,1502,2056,155.729
medium_variant,1502,2057,151.97
medium_variant,1502,2058,148.363
medium_variant,1502,2059,144.913
medium_variant,1502,2060,141.622
medium_variant,1502,2061,138.485
medium_variant,1502,2062,135.492
medium_variant,1502,2063,132.633
medium_variant,1502,2064,129.901
medium_variant,1502,2065,127.3
medium_variant,1502,2066,124.838
medium_variant,1502,2067,122.515
medium_variant,1502,2068,120.32
medium_variant,1502,2069,118.236
medium_variant,1502,2070,116.243
medium_variant,1502,2071,114.318
medium_variant,1502,2072,112.442
medium_variant,1502,2073,110.593
medium_variant,1502,2074,108.755
medium_variant,1502,2075,106.915
medium_variant,1502,2076,105.069
medium_variant,1502,2077,103.224
medium_variant,1502,2078,101.39
medium_variant,1502,2079,99.568
medium_variant,1502,2080,97.76
medium_variant,1502,2081,95.969
medium_variant,1502,2082,94.203
medium_variant,1502,2083,92.465
medium_variant,1502,2084,90.76
medium_variant,1502,2085,89.091
medium_variant,1502,2086,87.457
medium_variant,1502,2087,85.859
medium_variant,1502,2088,84.299
medium_variant,1502,2089,82.779
medium_variant,1502,2090,81.305
medium_variant,1502,2091,79.881
medium_variant,1502,2092,78.51
medium_variant,1502,2093,77.194
medium_variant,1502,2094,75.936
medium_variant,1502,2095,74.737
medium_variant,1502,2096,73.598
medium_variant,1502,2097,72.518
medium_variant,1502,2098,71.499
medium_variant,1502,2099,70.539
