variant,region,year,infantmortality
estimates,914,1950,698.257
estimates,914,1951,699.396
estimates,914,1952,701.777
estimates,914,1953,704.362
estimates,914,1954,707.153
estimates,914,1955,710.143
estimates,914,1956,713.319
estimates,914,1957,716.664
estimates,914,1958,720.146
estimates,914,1959,723.707
estimates,914,1960,727.283
estimates,914,1961,730.824
estimates,914,1962,734.296
estimates,914,1963,737.718
estimates,914,1964,741.166
estimates,914,1965,744.834
estimates,914,1966,748.964
estimates,914,1967,753.709
estimates,914,1968,759.122
estimates,914,1969,765.157
estimates,914,1970,771.63
estimates,914,1971,778.268
estimates,914,1972,784.795
estimates,914,1973,791.029
estimates,914,1974,796.922
estimates,914,1975,802.431
estimates,914,1976,807.58
estimates,914,1977,812.619
estimates,914,1978,817.852
estimates,914,1979,823.546
estimates,914,1980,830.08
estimates,914,1981,837.826
estimates,914,1982,846.948
estimates,914,1983,857.5
estimates,914,1984,869.455
estimates,914,1985,882.778
estimates,914,1986,897.357
estimates,914,1987,912.793
estimates,914,1988,928.608
estimates,914,1989,944.378
estimates,914,1990,959.742
estimates,914,1991,974.435
estimates,914,1992,988.252
estimates,914,1993,1000.922
estimates,914,1994,1012.105
estimates,914,1995,1021.453
estimates,914,1996,1028.715
estimates,914,1997,1033.893
estimates,914,1998,1037.037
estimates,914,1999,1038.159
estimates,914,2000,1037.32
estimates,914,2001,1034.647
estimates,914,2002,1030.394
estimates,914,2003,1024.821
estimates,914,2004,1018.12
estimates,914,2005,1010.494
estimates,914,2006,1002.096
estimates,914,2007,992.94
estimates,914,2008,983.002
estimates,914,2009,972.273
estimates,914,2010,960.481
estimates,914,2011,947.241
estimates,914,2012,932.411
estimates,914,2013,916.098
estimates,914,2014,898.63
estimates,914,2015,880.586
medium_variant,914,2015,880.586
medium_variant,914,2016,862.668
medium_variant,914,2017,845.506
medium_variant,914,2018,829.569
medium_variant,914,2019,815.088
medium_variant,914,2020,802.071
medium_variant,914,2021,790.276
medium_variant,914,2022,779.174
medium_variant,914,2023,768.329
medium_variant,914,2024,757.574
medium_variant,914,2025,746.844
medium_variant,914,2026,736.182
medium_variant,914,2027,725.719
medium_variant,914,2028,715.524
medium_variant,914,2029,705.549
medium_variant,914,2030,695.711
medium_variant,914,2031,685.909
medium_variant,914,2032,676.059
medium_variant,914,2033,666.1
medium_variant,914,2034,656.007
medium_variant,914,2035,645.779
medium_variant,914,2036,635.449
medium_variant,914,2037,625.097
medium_variant,914,2038,614.8
medium_variant,914,2039,604.603
medium_variant,914,2040,594.567
medium_variant,914,2041,584.748
medium_variant,914,2042,575.144
medium_variant,914,2043,565.724
medium_variant,914,2044,556.449
medium_variant,914,2045,547.219
medium_variant,914,2046,537.91
medium_variant,914,2047,528.44
medium_variant,914,2048,518.774
medium_variant,914,2049,508.933
medium_variant,914,2050,498.976
medium_variant,914,2051,489.003
medium_variant,914,2052,479.153
medium_variant,914,2053,469.55
medium_variant,914,2054,460.271
medium_variant,914,2055,451.379
medium_variant,914,2056,442.902
medium_variant,914,2057,434.797
medium_variant,914,2058,427.012
medium_variant,914,2059,419.524
medium_variant,914,2060,412.288
medium_variant,914,2061,405.256
medium_variant,914,2062,398.382
medium_variant,914,2063,391.632
medium_variant,914,2064,384.988
medium_variant,914,2065,378.454
medium_variant,914,2066,372.055
medium_variant,914,2067,365.826
medium_variant,914,2068,359.787
medium_variant,914,2069,353.937
medium_variant,914,2070,348.252
medium_variant,914,2071,342.701
medium_variant,914,2072,337.256
medium_variant,914,2073,331.901
medium_variant,914,2074,326.639
medium_variant,914,2075,321.491
medium_variant,914,2076,316.493
medium_variant,914,2077,311.677
medium_variant,914,2078,307.063
medium_variant,914,2079,302.646
medium_variant,914,2080,298.417
medium_variant,914,2081,294.354
medium_variant,914,2082,290.419
medium_variant,914,2083,286.575
medium_variant,914,2084,282.794
medium_variant,914,2085,279.053
medium_variant,914,2086,275.339
medium_variant,914,2087,271.654
medium_variant,914,2088,267.997
medium_variant,914,2089,264.366
medium_variant,914,2090,260.76
medium_variant,914,2091,257.185
medium_variant,914,2092,253.647
medium_variant,914,2093,250.151
medium_variant,914,2094,246.705
medium_variant,914,2095,243.311
medium_variant,914,2096,239.972
medium_variant,914,2097,236.688
medium_variant,914,2098,233.46
medium_variant,914,2099,230.289
